id,name,lat,lng,source,category,number_of_votes,reviews_per_day
ChIJpexWh-MPrjsRu0wj6yQ223A,"Lenskart.com at Brigade Orion Uptown Mall, Bengaluru",13.055339813232422,77.76390075683594,gmaps_v2,clinic,416,0.4600549704660335
ChIJLys3yk8PrjsRw3Cb7nrHnlo,World of Upbringing - Nurturing Values,13.055063247680664,77.76165771484375,gmaps_v2,clinic,194,0.1953060117526874
ChIJJa8UObkPrjsRz-4bZtq5-Nw,mySmile Dental Care Clinic (MDS),13.05199909210205,77.76181030273438,gmaps_v2,clinic,30,0.0188318479737461
ChIJ53T9eu4PrjsRm-I4gnLfa8o,Sri Sai Eye Care & Opticals,13.052075386047363,77.76185607910156,gmaps_v2,hospital,20,0.0010237894548926
ChIJFzof7twSrjsRRA4zK0ma2-4,Meenakshi Earth Movers,13.053003311157228,77.76072692871094,gmaps_v2,hospital,20,0.0010237894548926
