id,name,lat,lng,cid,brand_id,brand_name,number_of_votes,rating,place_url,source,category,top_category,type,created_at,date,number_of_reviews,url,reviews_per_day
18745430,Kundana,12.9045898455,77.6014891639,18745430,N_A,N_A,36400,3.8,,zomato,restaurant,food,N_A,1688639100,1532457000.0,2316,,10.068247257528231
ChIJT0wEXXMVrjsRMdt4ISU-Ug0,The Scene - Craft Kitchen & Bar,12.906569480895996,77.58026885986328,0x3bae15735d044c4f:0xd523e252178db31,N_A,N_A,1352,4.400000095367432,https://www.google.com/maps/place/?q=place_id:ChIJT0wEXXMVrjsRMdt4ISU-Ug0,gmaps_v2,restaurant,food,N_A,1699615207,1687001223.0,1730,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398279411387471!2y959897999779617585!2m2!2i10!3sCAESB0VnTUl1QTA=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,9.26057936969002
ChIJyfPQjiQVrjsREe05h8Eb9fE,Adyar Ananda Bhavan - A2B,12.893210411071776,77.5987548828125,0x3bae15248ed0f3c9:0xf1f51bc18739ed11,aabsweets,Adyar Ananda Bhavan,19796,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJyfPQjiQVrjsREe05h8Eb9fE,gmaps_v2,restaurant,food,N_A,1699615207,1513763328.0,20505,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397940944466889!2y17434872050446101777!2m2!2i10!3sCAESCEVnUUlyb1VC!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,9.202890006831732
ChIJUUry_CQVrjsRZE69OKKCSCk,Empire Restaurant - Arekere,12.891217231750488,77.59861755371094,0x3bae1524fcf24a51:0x294882a238bd4e64,hotelempire,Hotel Empire,18378,4.199999809265137,https://www.google.com/maps/place/?q=place_id:ChIJUUry_CQVrjsRZE69OKKCSCk,gmaps_v2,restaurant,food,N_A,1699615207,1526636115.0,19391,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397942792145489!2y2974771187126455908!2m2!2i10!3sCAESCEVnUUlyb1VC!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,9.179486269936023
58049,Shanmukha,12.917688627,77.5925352797,58049,N_A,N_A,58400,4.3,,zomato,restaurant,food,N_A,1688639100,1399487400.0,6263,,8.725108654038694
18724948,Jaganath Hotel And Restaurant,12.9069052705,77.594945915,18724948,zomato_jaganath_hotel_and_restaurant,Jaganath Hotel And Restaurant,28700,3.8,,zomato,restaurant,food,N_A,1688639100,1539714600.0,1684,,8.325292346121692
19284805,Leon's Burgers & Wings,12.9022560975,77.5858723372,19284805,zomato_leon's_burgers_&_wings,Leon's Burgers & Wings,20200,4.0,,zomato,restaurant,food,N_A,1688639100,1575829800.0,3976,,7.735532442803918
ChIJh9QLmu8VrjsRkHI2nzN_oZY,Sri Venkateswara Garments Unit 5,12.876323699951172,77.61370086669922,0x3bae15ef9a0bd487:0x96a17f339f367290,premtextiles,Prem Textiles,5572,4.699999809265137,https://www.google.com/maps/place/?q=place_id:ChIJh9QLmu8VrjsRkHI2nzN_oZY,gmaps_v2,clothing_store,retail,N_A,1695212099,1631780735.0,7060,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398813011235975!2y10854096436630811280!2m2!2i10!3sCAESB0VnTUlpamM=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,7.589633418571923
ChIJvZg5yGkVrjsRPySf0Hz7DKs,Empire Restaurant - JP Nagar,12.90203857421875,77.58570098876953,0x3bae1569c83998bd:0xab0cfb7cd09f243f,hotelempire,Hotel Empire,16491,4.199999809265137,https://www.google.com/maps/place/?q=place_id:ChIJvZg5yGkVrjsRPySf0Hz7DKs,gmaps_v2,restaurant,food,N_A,1699615207,1511653920.0,17174,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398238260369597!2y12325502793700811839!2m2!2i10!3sCAESCEVnUUlyb1VC!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,7.580403511495429
ChIJwYmGDBoVrjsRj8ADSu3ctpY,Barbeque Nation - JP Nagar,12.906471252441406,77.59683227539062,0x3bae151a0c8689c1:0x96b6dced4a03c08f,barbequenation,Barbeque Nation,18216,4.199999809265137,https://www.google.com/maps/place/?q=place_id:ChIJwYmGDBoVrjsRj8ADSu3ctpY,gmaps_v2,restaurant,food,N_A,1699615207,1488856494.0,18460,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397895808879041!2y10860110463157649551!2m2!2i10!3sCAESCEVnUUlyb1VC!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,7.467603011980814
54521,Swadista Aahar,12.9139628546,77.6101966202,54521,zomato_swadista_aahar,Swadista Aahar,54100,4.0,,zomato,restaurant,food,N_A,1688639100,1375554600.0,2754,,7.464821797310311
18775254,RB Food Point,12.9163967,77.6164586,18775254,zomato_rb_food_point,RB Food Point,22900,3.8,,zomato,restaurant,food,N_A,1688639100,1540837800.0,1369,,6.693310545983019
ChIJJVB38lgVrjsRRgP8S0LxNdw,ButterFly - Brew Bite & Fly,12.907699584960938,77.59943389892578,0x3bae1558f2775025:0xdc35f1424bfc0346,N_A,N_A,1499,4.5,https://www.google.com/maps/place/?q=place_id:ChIJJVB38lgVrjsRRgP8S0LxNdw,gmaps_v2,restaurant,food,N_A,1699615207,1680260220.0,1714,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398165954613285!2y15867854129154753350!2m2!2i10!3sCAESB0VnTUlyZzA=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,6.6914847320744775
ChIJTXf4zPQVrjsR1ByzpbQiQwY,Olive Street Food Cafe,12.91391658782959,77.61046600341797,0x3bae15f4ccf8774d:0x64322b4a5b31cd4,N_A,N_A,2105,4.5,https://www.google.com/maps/place/?q=place_id:ChIJTXf4zPQVrjsR1ByzpbQiQwY,gmaps_v2,coffee_shop,food,N_A,1687847039,1660603354.0,8053,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398835340441421!2y451242546936618196!2m2!2i10!3sCAESB0VnTUk4ajQ=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,6.675748893734457
ChIJTTQvLiQVrjsRFEhwVO4siiU,STORIES BREWERY & KITCHEN,12.905696868896484,77.6085205078125,0x3bae15242e2f344d:0x258a2cee54704814,N_A,N_A,5279,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJTTQvLiQVrjsRFEhwVO4siiU,gmaps_v2,restaurant,food,N_A,1699615207,1630405781.0,5679,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397939323253837!2y2705023928319887380!2m2!2i10!3sCAESB0VnTUlwaXc=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,6.590223707389222
18728780,New Mahesh Friends Food Corner,12.9091654446,77.6134015247,18728780,N_A,N_A,23200,3.4,,zomato,restaurant,food,N_A,1688639100,1532716200.0,4172,,6.42779219729751
ChIJo7KdpjBrrjsRCwAR9Uo49yM,DMart Bannerghatta Road,12.853996276855469,77.5882568359375,0x3bae6b30a69db2a3:0x23f7384af511000b,dmartindia,Dmart,12184,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJo7KdpjBrrjsRCwAR9Uo49yM,gmaps_v2,supermarket,retail,N_A,1700469324,1526972178.0,12430,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300492550883357347!2y2591602005165277195!2m2!2i10!3sCAESB0VnTUloR0U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,6.067521133748217
ChIJI1xm2AUVrjsR-fnwFcWCcMg,AL-BEK,12.916553497314451,77.59839630126953,0x3bae1505d8665c23:0xc87082c515f0f9f9,al-bek,Al Baik,16053,4.0,https://www.google.com/maps/place/?q=place_id:ChIJI1xm2AUVrjsR-fnwFcWCcMg,gmaps_v2,restaurant,food,N_A,1699615207,1460340979.0,16287,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397809035009059!2y14443187787965463033!2m2!2i10!3sCAESB0VnTUltSDg=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,5.796609236160611
18570972,Fattoush,12.9157451931,77.6101828739,18570972,zomato_fattoush,Fattoush,24200,4.0,,zomato,restaurant,food,N_A,1688639100,1508178600.0,1632,,5.793179116759624
18237931,Fattoush,12.8929960573,77.5985990837,18237931,N_A,N_A,31300,4.1,,zomato,restaurant,food,N_A,1688639100,1453919400.0,4267,,5.760743559232566
18604159,Sri Vishnu Park,12.9166579259,77.6150326431,18604159,zomato_sri_vishnu_park,Sri Vishnu Park,22200,4.0,,zomato,restaurant,food,N_A,1688639100,1510857000.0,1777,,5.3944688469761575
ChIJQ3ye-eMVrjsRHsdc6kNbbZw,Jalsa - Let's Celebrate,12.916143417358398,77.59262084960938,0x3bae15e3f99e7c43:0x9c6d5b43ea5cc71e,N_A,N_A,3364,4.699999809265137,https://www.google.com/maps/place/?q=place_id:ChIJQ3ye-eMVrjsRHsdc6kNbbZw,gmaps_v2,restaurant,food,N_A,1699615207,1644111658.0,3361,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398763075075139!2y11271765789631104798!2m2!2i10!3sCAESB0VnTUlvQm8=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,5.236594870717186
ChIJAWNPNz8VrjsRmm4btDLh1Sw,Hakuna Matata,12.894024848937988,77.58663177490234,0x3bae153f374f6301:0x2cd5e132b41b6e9a,N_A,N_A,16443,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJAWNPNz8VrjsRmm4btDLh1Sw,gmaps_v2,restaurant,food,N_A,1699615207,1423367605.0,16675,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398055440474881!2y3230735915594509978!2m2!2i10!3sCAESCEVnUUlub0lC!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,5.142760298060433
56488,Swad Punjab Da,12.9143121992,77.6129180565,56488,zomato_swad_punjab_da,Swad Punjab Da,35800,4.2,,zomato,restaurant,food,N_A,1688639100,1387045800.0,3035,,5.127965375888655
51983,Kabab Magic,12.9162252524,77.5968522951,51983,zomato_kabab_magic,Kabab Magic,44800,4.1,,zomato,restaurant,food,N_A,1688639100,1310668200.0,3903,,5.12039418907646
ChIJY6gaURkVrjsRHgIKwU5cOUY,Nagarjuna Restaurant - Bannerghatta Road,12.904902458190918,77.6015625,0x3bae1519511aa863:0x46395c4ec10a021e,nagarjunarestaurants,Nagarjuna Restaurants,15870,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJY6gaURkVrjsRHgIKwU5cOUY,gmaps_v2,restaurant,food,N_A,1699615207,1424668295.0,16179,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397892664469603!2y5060177149643325982!2m2!2i10!3sCAESB0VnTUlxbjQ=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,4.987028186735918
ChIJ1xHIjiIVrjsRjQCG3pHNy2c,Vindhu Restaurant,12.88846206665039,77.61962890625,0x3bae15228ec811d7:0x67cbcd91de86008d,N_A,N_A,68,4.599999904632568,https://www.google.com/maps/place/?q=place_id:ChIJ1xHIjiIVrjsRjQCG3pHNy2c,gmaps_v2,restaurant,food,N_A,1699615207,1698391193.0,251,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397932353950167!2y7479297632566116493!2m2!2i10!3sCAESB0VnTUktZ0U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,4.799945098667172
ChIJxTxOPdUUrjsRGm-1vt6FfjU,Krishna Kuteera,12.879010200500488,77.61001586914062,0x3bae14d53d4e3cc5:0x357e85debeb56f1a,N_A,N_A,11368,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJxTxOPdUUrjsRGm-1vt6FfjU,gmaps_v2,restaurant,food,N_A,1699615207,1486364817.0,11564,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397600274529477!2y3854665522804518682!2m2!2i10!3sCAESB0VnTUlxRm8=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,4.605830732595612
18275021,Paradise Biryani,12.9101549997,77.5857583433,18275021,zomato_paradise_biryani,Paradise Biryani,23400,4.0,,zomato,restaurant,food,N_A,1688639100,1456857000.0,4934,,4.361337652907623
18548020,Aramane Donne Biriyani,12.9137233131,77.6092923805,18548020,zomato_aramane_donne_biriyani,Aramane Donne Biriyani,18100,4.0,,zomato,restaurant,food,N_A,1688639100,1502821800.0,745,,4.208004313914797
ChIJEecmoRIVrjsRraaW4ZTOSu8,Paradise Biryani | JP Nagar,12.910238265991213,77.58589935302734,0x3bae1512a126e711:0xef4ace94e196a6ad,paradisefoodcourt,Paradise food court,11313,3.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJEecmoRIVrjsRraaW4ZTOSu8,gmaps_v2,restaurant,food,N_A,1699615207,1457008982.0,11399,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397863942678289!2y17242821262176593581!2m2!2i10!3sCAESB0VnTUlfbGc=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,4.028928771304199
56028,Momoz,12.913867,77.608751,56028,zomato_momoz,Momoz,28600,4.0,,zomato,restaurant,food,N_A,1688639100,1379097000.0,2844,,3.991444136354958
ChIJ5X6fivEVrjsR23Y72lpUaiY,Tovo Jaya Nagar,12.916377067565918,77.58584594726562,0x3bae15f18a9f7ee5:0x266a545ada3b76db,N_A,N_A,652,4.5,https://www.google.com/maps/place/?q=place_id:ChIJ5X6fivEVrjsR23Y72lpUaiY,gmaps_v2,restaurant,food,N_A,1699615207,1685478654.0,936,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398821342412517!2y2768117670157711067!2m2!2i10!3sCAESB0VnTUlvZ2M=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.9849035334144043
19635915,Sharief Bhai,12.8988065814,77.5858049467,19635915,zomato_sharief_bhai,Sharief Bhai,6533,4.0,,zomato,restaurant,food,N_A,1688639100,1616437800.0,2395,,3.9088714469130057
ChIJeSyEEh4VrjsRvGRnu0EP0vY,Wakefit Furniture Store - JP Nagar,12.906548500061035,77.5868148803711,0x3bae151e12842c79:0xf6d20f41bb6764bc,wakefit,Wakefit,974,4.599999904632568,https://www.google.com/maps/place/?q=place_id:ChIJeSyEEh4VrjsRvGRnu0EP0vY,gmaps_v2,home_decor,retail,mattress_store,1695212099,1673328614.0,1093,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397913089256569!2y17785294653430916284!2m2!2i10!3sCAESB0VnTUl3Z2c=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.845530088100684
18788883,Davanagere Benne Dose,12.9196581888,77.5927961245,18788883,N_A,N_A,12900,4.1,,zomato,restaurant,food,N_A,1688639100,1539628200.0,2613,,3.7398606410671973
ChIJS0ewDxoVrjsRxUaYkGuhlNU,Onesta,12.906002044677734,77.59686279296875,0x3bae151a0fb0474b:0xd594a16b909846c5,N_A,N_A,9570,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJS0ewDxoVrjsRxUaYkGuhlNU,gmaps_v2,restaurant,food,N_A,1699615207,1475844737.0,9641,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397895861946187!2y15390103309991298757!2m2!2i10!3sCAESB0VnTUlxRXM=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.6950720083843054
18723386,Madeena Hotel,12.9208957336,77.6007404923,18723386,zomato_madeena_hotel,Madeena Hotel,13500,4.0,,zomato,restaurant,food,N_A,1688639100,1530469800.0,1391,,3.6871883481813477
ChIJuwE_xZYVrjsRyyLyNHIufKY,Pasta Street - JP Nagar,12.907038688659668,77.59881591796875,0x3bae1596c53f01bb:0xa67c2e7234f222cb,pastastreet,Pasta Street,2897,4.400000095367432,https://www.google.com/maps/place/?q=place_id:ChIJuwE_xZYVrjsRyyLyNHIufKY,gmaps_v2,restaurant,food,N_A,1699615207,1630232613.0,3093,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398431483920827!2y11996514575457592011!2m2!2i10!3sCAESB0VnTUlraGc=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.607544566581065
19206030,La Pino'z Pizza,12.9140004361,77.6091317832,19206030,zomato_la_pino'z_pizza,La Pino'z Pizza,10000,4.0,,zomato,restaurant,food,N_A,1688639100,1568313000.0,2954,,3.5902435132527355
18432980,Donne Biriyani House,12.9200483739,77.5952054188,18432980,zomato_donne_biriyani_house,Donne Biriyani House,16800,3.9,,zomato,restaurant,food,N_A,1688639100,1485455400.0,1286,,3.571940071964434
ChIJTWSZkm4VrjsRzai9pAecN7E,Skyline Pizzeria Bakery And cafe,12.906211853027344,77.57785034179688,0x3bae156e9299644d:0xb1379c07a4bda8cd,N_A,N_A,8004,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJTWSZkm4VrjsRzai9pAecN7E,gmaps_v2,coffee_shop,food,N_A,1687847039,1490928268.0,8341,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398258835514445!2y12769846825074927821!2m2!2i10!3sCAESB0VnTUlsRUU=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.5118317897687876
ChIJ068fyv0UrjsRB7DVSDPdYhY,McDonald's,12.9158296585083,77.61029052734375,0x3bae14fdca1fafd3:0x1662dd3348d5b007,mcdelivery,McDonald's,10820,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJ068fyv0UrjsRB7DVSDPdYhY,gmaps_v2,restaurant,food,N_A,1699615207,1431777730.0,11219,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397774435758035!2y1613094828887093255!2m2!2i10!3sCAESB0VnTUl5bGM=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.490355459105523
ChIJiQzmY0gVrjsRJhfA-dYIzGM,Dakshin Cafe,12.886484146118164,77.5822982788086,0x3bae154863e60c89:0x63cc08d6f9c01726,N_A,N_A,8461,4.199999809265137,https://www.google.com/maps/place/?q=place_id:ChIJiQzmY0gVrjsRJhfA-dYIzGM,gmaps_v2,restaurant,food,N_A,1699615207,1489299416.0,8755,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398094843251849!2y7191132424409978662!2m2!2i10!3sCAESB0VnTUlya1E=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.4758702450449857
