Unnamed: 0,id,name,lat,lng,cid,brand_id,brand_name,number_of_votes,rating,place_url,source,category,top_category,type,created_at,competitor_type,date,number_of_reviews,url,reviews_per_day
21684,ChIJhYA8bsMUrjsR3Mjk8cuBsbg,DMart Hongasandra,12.895896911621094,77.62127685546875,0x3bae14c36e3c8085:0xb8b181cbf1e4c8dc,dmartindia,Dmart,31315,4.199999809265137,https://www.google.com/maps/place/?q=place_id:ChIJhYA8bsMUrjsR3Mjk8cuBsbg,gmaps_v2,supermarket,retail,N_A,1700469324,anchor_competitor,1564233051.0,31653,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397523786039429!2y13308561086793173212!2m2!2i10!3sCAESCEVnUUlyb1VC!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,19.859732950856635
10833,ChIJo7KdpjBrrjsRCwAR9Uo49yM,DMart Bannerghatta Road,12.853996276855469,77.5882568359375,0x3bae6b30a69db2a3:0x23f7384af511000b,dmartindia,Dmart,12184,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJo7KdpjBrrjsRCwAR9Uo49yM,gmaps_v2,supermarket,retail,N_A,1700469324,anchor_competitor,1526972178.0,12430,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300492550883357347!2y2591602005165277195!2m2!2i10!3sCAESB0VnTUloR0U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,6.067521133748217
22623,ChIJ4zRflxsVrjsRGlYux7GH0c4,Domino's Pizza - Vega city Mall,12.907464981079102,77.60091400146484,0x3bae151b975f34e3:0xced187b1c72e561a,dominos,Domino's Pizza,5304,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJ4zRflxsVrjsRGlYux7GH0c4,gmaps_v2,restaurant,food,N_A,1699615207,anchor_competitor,1512653287.0,5327,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397902433301731!2y14902841839566345754!2m2!2i10!3sCAESB0VnTUl5Q2s=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,2.451117318435754
3406,ChIJe_pdZD1rrjsRB0PchN-psZs,"Lenskart.com at JP Nagar, 8th Phase, Bengaluru",12.872777938842772,77.58367156982422,0x3bae6b3d645dfa7b:0x9bb1a9df84dc4307,lenskart,Lenskart,679,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJe_pdZD1rrjsRB0PchN-psZs,gmaps_v2,clinic,medical,optician,1695212099,anchor_competitor,1667214457.0,934,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300492605606460027!2y11218934924228444935!2m2!2i10!3sCAESB0VnTUlvZ2M=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,2.0953764606319347
12291,ChIJ2YLycnwVrjsRF6vt1Ti73jk,ZUDIO,12.907258987426758,77.58597564697266,0x3bae157c72f282d9:0x39debb38d5edab17,zudio,Zudio,850,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJ2YLycnwVrjsRF6vt1Ti73jk,gmaps_v2,clothing_store,retail,N_A,1687847039,anchor_competitor,1649426053.0,1460,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398318434026201!2y4169976157773343511!2m2!2i10!3sCAESB0VnTUlxZ3M=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.9114553697294494
8073,54463,Domino's Pizza,12.8940177049,77.5680685043,54463,zomato_domino's_pizza,Domino's Pizza,13300,4.0,,zomato,restaurant,food,N_A,1688639100,anchor_competitor,1375381800.0,1772,,1.8341472010388904
11966,ChIJKWNIEzAVrjsRYN6Z7ZSJSdw,Vishal Mega Mart,12.897522926330566,77.59992218017578,0x3bae153013486329:0xdc498994ed99de60,vishalmegamart,Vishal Mega Mart,2624,4.0,https://www.google.com/maps/place/?q=place_id:ChIJKWNIEzAVrjsRYN6Z7ZSJSdw,gmaps_v2,supermarket,retail,N_A,1700469324,anchor_competitor,1573988539.0,2722,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397990411526953!2y15873369634378473056!2m2!2i10!3sCAESB0VnTUlvQlU=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.7924746434804306
21752,ChIJo3-SZAEVrjsRXks4eRczxHs,Fitness Honor Arekere,12.8828763961792,77.610107421875,0x3bae150164927fa3:0x7bc4331779384b5e,N_A,N_A,866,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJo3-SZAEVrjsRXks4eRczxHs,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor,1642834547.0,980,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300397789911875491!2y8918309338011421534!2m2!2i10!3sCAESB0VnTUl5Z2M=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.66225855702457
8830,ChIJ_xypz0gVrjsRTnwE2yoPRsQ,"Lenskart.com at Btm Layout, Bengaluru",12.91401195526123,77.60868835449219,0x3bae1548cfa91cff:0xc4460f2adb047c4e,lenskart,Lenskart,482,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJ_xypz0gVrjsRTnwE2yoPRsQ,gmaps_v2,clinic,medical,optician,1695212099,anchor_competitor,1669712615.0,775,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398096651197695!2y14143008356541168718!2m2!2i10!3sCAESB0VnTUlnZ1k=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.6331624592874114
16505,ChIJMbZv6egVrjsRiZYLVwW-HKE,"ZUDIO - BANERGHATTA, BENGALURU",12.90361213684082,77.60127258300781,0x3bae15e8e96fb631:0xa11cbe05570b9689,zudio,Zudio,2767,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJMbZv6egVrjsRiZYLVwW-HKE,gmaps_v2,clothing_store,retail,N_A,1687847039,anchor_competitor,1526304815.0,3247,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300398784278410801!2y11609362869598787209!2m2!2i10!3sCAESB0VnTUlxQms=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.4799152449454949
