trans_type,top_pois
buy,"[{'id': '8a9fb0827b87106e017b8717162101df', 'bathrooms': 4.0, 'bedrooms': 4.0, 'price': 43200001.0, 'name': '4 BHK Flat  In Koncept Ambience Downtown For Sale  In Banasawadi', 'lat': 13.00193674285693, 'lng': 77.63110941844849, 'type': 'AP', 'desc': '', 'covered_area': 2782.0, 'carpet_area': 2121.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.19}, {'id': '8a9fad838c04488d018c047b1672091f', 'bathrooms': 3.0, 'bedrooms': 3.0, 'price': 38000000.0, 'name': '3 BHK Flat  In Koncept Ambience Downtown For Sale  In Banaswadi', 'lat': 13.001909, 'lng': 77.63111500000001, 'type': 'AP', 'desc': '', 'covered_area': 2519.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.19}, {'id': 'Olrpo8TVuEZzpSvf+uAgZw==', 'bathrooms': 5.0, 'bedrooms': 3.0, 'price': 38000000.0, 'name': '3BHK Multistorey Apartment for Resale in Vivekananda Nagar-Maruti Nagar, Maruthi Sevanagar', 'lat': 13.0033755, 'lng': 77.633016, 'type': 'AP', 'desc': '', 'covered_area': 2500.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'MagicBricks', 'distance': 0.27}, {'id': '8a9fb7827b86b08b017b870f7fc52c04', 'bathrooms': 3.0, 'bedrooms': 3.0, 'price': 35000001.0, 'name': '3 BHK Flat  In Koncept Ambience Downtown For Sale  In Banasawadi', 'lat': 13.0019365075511, 'lng': 77.63111043680532, 'type': 'AP', 'desc': '', 'covered_area': 2229.0, 'carpet_area': 1696.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.19}, {'id': '8a9f038288d7d4c50188d8689ffb649e', 'bathrooms': 8.0, 'bedrooms': 4.0, 'price': 26000000.0, 'name': '4+ BHK Flat  In Narsima Nelaya Maruthi Savanagar For Sale  In Maruthi Sevanagar', 'lat': 13.002430742139277, 'lng': 77.63259842991829, 'type': 'AP', 'desc': 'ground floor 1bhk , 1st floor 1bhk 2units , 2nd floor 1bhk 2units and 3rd floor  1bhk 2units total 7 units total bulding for sale', 'covered_area': 4000.0, 'carpet_area': 1150.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.16}, {'id': '8a9fb7838b8b3c8c018b8bad1cbc2ac1', 'bathrooms': 3.0, 'bedrooms': 3.0, 'price': 15555555.0, 'name': '3 BHK Flat  In Sai Balaji Appartment For Sale  In Maruthi Sevanagar', 'lat': 13.00096828850625, 'lng': 77.63257117080661, 'type': 'AP', 'desc': '3bhk for sale\ncontact for vist/pictures', 'covered_area': 1500.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.0}, {'id': '8a9fb1827ad60a14017ad64380000465', 'bathrooms': 2.0, 'bedrooms': 2.0, 'price': 13344000.0, 'name': '2 BHK Flat  In Egpi Arcadia For Sale  In Cooke Town', 'lat': 13.00155036056786, 'lng': 77.63258931433218, 'type': 'AP', 'desc': '', 'covered_area': 1112.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.07}, {'id': 'ff8081816e02e459016e068366ff0774', 'bathrooms': 2.0, 'bedrooms': 2.0, 'price': 12500000.0, 'name': '2 BHK Flat  In Karam Leo  For Sale  In Maruthi Sevanagar', 'lat': 13.001017414800646, 'lng': 77.6312919, 'type': 'AP', 'desc': '', 'covered_area': 1210.0, 'carpet_area': 1000.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.14}, {'id': 'ff808181538a8cef01539444b6950f24', 'bathrooms': 2.0, 'bedrooms': 3.0, 'price': 11500000.0, 'name': '3 BHK Flat  In Egpi Arcadia For Sale  In Jai Bharath Nagar', 'lat': 13.001538965307358, 'lng': 77.63123346655891, 'type': 'AP', 'desc': ""The house is semi furnished lights, fans, kitchen cabinets, wardrobes in all bed rooms and with modular kitchen.Spacious Bathrooms fitted with geysers. 24 hours water facility. It has easy access to market, schools, hospitals, banks and ATM's as well."", 'covered_area': 1238.0, 'carpet_area': 992.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.16}, {'id': '8a9f84888c24ad4f018c24d6c0601c39', 'bathrooms': 4.0, 'bedrooms': 4.0, 'price': 11000000.0, 'name': '4+ BHK Flat  In Standalone Apartment  For Sale  In Banaswadi', 'lat': 13.003224, 'lng': 77.635938, 'type': 'AP', 'desc': '', 'covered_area': 1700.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.44}, {'id': '8a9f91828427b420018427f2bb0d31b2', 'bathrooms': 2.0, 'bedrooms': 3.0, 'price': 9500000.0, 'name': '3 BHK Flat  In Rekhi Brooklyn Apartments For Sale  In Maruthi Sevanagar', 'lat': 13.001283879121653, 'lng': 77.63005845570589, 'type': 'AP', 'desc': '', 'covered_area': 1550.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.27}, {'id': 'ff8081815cee353f015cee77eeff1e7a', 'bathrooms': 3.0, 'bedrooms': 3.0, 'price': 9500000.0, 'name': '3 BHK Flat  In Brooklyn For Sale  In Banaswadi Main Road .jai Bharath Nagar', 'lat': 13.0010582690798, 'lng': 77.62996182400434, 'type': 'AP', 'desc': ""This is unfurninshed house & its BDA property with 3 units of 1bhk & its not 3bhk complete house its a building with 3 units & its completely clear titles\nGround Floor 1 BHK\nFirst Floor 1 bhk\nSecond Floor 1bhk\nThe house is semi furnished with wardrobes, It has easy access to market, schools, hospitals, banks and ATM's as well."", 'covered_area': 1500.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.28}, {'id': '8a9fba84896959b801896a1db68f6146', 'bathrooms': 3.0, 'bedrooms': 3.0, 'price': 9500000.0, 'name': '3 BHK Flat  In United Homes For Sale  In Maruthi Sevanagar', 'lat': 13.0013782, 'lng': 77.6298047, 'type': 'AP', 'desc': 'Introducing Your Dream Home near SMVT Railway Station Bengaluru\nLuxurious 3BHK Flats | Ready to Occupy | Unbeatable Price! \n\nKey Features:  Brand New Construction -Spacious and Well-Designed 3BHK Flats - Prime Location near SMVT Railway Station, Bengaluru -Ready to Occupy, No Waiting Time - High-Quality Construction and Finishes -Stunning Views and Natural Light', 'covered_area': 1350.0, 'carpet_area': 1200.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.3}, {'id': '0CClhRO68jdzpSvf+uAgZw==', 'bathrooms': 2.0, 'bedrooms': 2.0, 'price': 8500000.0, 'name': '2BHK Multistorey Apartment for Resale in Vivekananda Nagar-Maruti Nagar, Maruthi Sevanagar', 'lat': 13.0033755, 'lng': 77.633016, 'type': 'AP', 'desc': '', 'covered_area': 1195.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'MagicBricks', 'distance': 0.27}, {'id': '8a9fb6848b79454c018b79eae288487b', 'bathrooms': 2.0, 'bedrooms': 2.0, 'price': 8000000.0, 'name': '2 BHK Flat  In Saraswathi Enclave For Sale  In Sampangi Rama Nagar', 'lat': 13.002465150719216, 'lng': 77.63413207495557, 'type': 'AP', 'desc': '', 'covered_area': 1050.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.24}, {'id': 'ff808181576a8b6801576a8efd2800c9', 'bathrooms': 2.0, 'bedrooms': 2.0, 'price': 7000000.0, 'name': '2 BHK Flat  In Rekhi Brooklyn For Sale  In Maruthi Sevanagar', 'lat': 13.001148537035364, 'lng': 77.63000878172362, 'type': 'AP', 'desc': ""The house is Semi furnished with wardrobes. It has easy access to market, schools, hospitals, banks and ATM's as well."", 'covered_area': 1222.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.28}, {'id': '8a9fdf8285de6bc20185de78109d04c9', 'bathrooms': 2.0, 'bedrooms': 2.0, 'price': 6500000.0, 'name': '2 BHK Flat  In Silver Oaks, Maruthi Sevanagar For Sale  In Maruthi Sevanagar', 'lat': 13.004039290443812, 'lng': 77.62998187962614, 'type': 'AP', 'desc': '', 'covered_area': 1130.0, 'carpet_area': 1000.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.44}, {'id': '/lVAeY4uSttzpSvf+uAgZw==', 'bathrooms': 2.0, 'bedrooms': 2.0, 'price': 6200000.0, 'name': '2BHK Multistorey Apartment for Resale in Jaibharath Nagar', 'lat': 13.003567, 'lng': 77.63013, 'type': 'AP', 'desc': '', 'covered_area': 1200.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'MagicBricks', 'distance': 0.39}, {'id': '14583946', 'bathrooms': 2.0, 'bedrooms': 2.0, 'price': 4700000.0, 'name': '2 BHK Property for Sale in Maruthi Sevanagar Bangalore', 'lat': 13.0027504, 'lng': 77.6349411, 'type': 'AP', 'desc': 'It has an area of 934 sqft with a carpet area of 934 sqft . The property is available at a price of Rs. 47.00 lac . It is facing east direction. This residential property is ready-to-move-in. It is we...', 'covered_area': 934.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'Makaan', 'distance': 0.32}, {'id': '15169532', 'bathrooms': 2.0, 'bedrooms': 2.0, 'price': 4000000.0, 'name': '2 BHK Property for Sale in Maruthi Sevanagar Bangalore', 'lat': 12.99711514, 'lng': 77.63198853, 'type': 'AP', 'desc': 'It’s a 2 bhk multistorey apartment situated in Maruthi Sevanagar, Bangalore. It has a built-up area of 900 sqft and is priced at Rs. 40.00 lac . It is a semi-furnished property. It is east facing prop...', 'covered_area': 900.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'Makaan', 'distance': 0.43}, {'id': '8a9f96838c3e3149018c3eb904005d04', 'bathrooms': 1.0, 'bedrooms': 1.0, 'price': 500000.0, 'name': '1 BHK Flat  In Standalonebuilding For Sale  In  Cox Town', 'lat': 12.998497005261632, 'lng': 77.62938657731553, 'type': 'AP', 'desc': '', 'covered_area': 500.0, 'carpet_area': 0.0, 'trans_type': 'buy', 'source': 'NoBroker', 'distance': 0.44}]"
