id,name,desc,num_units,default_units,lat,lng,url,source,final_num_units
48378,Axis Ramaraju Residency ,"Check out this residential project for sale by Axis Concept Construction Ltd in JP Nagar 6th Phase, Bangalore. Axis Ramaraju Residency  offers Apartment as property type. It is currently Ready to Move. Available configurations include 3 BHK. As per the area plan, units are in the size of 1242.0 sq.ft.. Axis Ramaraju Residency  possession is Mar, 2017. The address of Axis Ramaraju Residency  is Near IndusInd Bank ATM, Ashrama Road, JP Nagar.<br><br>Come home to Axis Ramaraju Residency .<br><br>HDFC, LIC Housing Finance, Punjab National Bank  have approved home loans for Axis Ramaraju Residency .<br><br>Axis Concept Construction Ltd is a renowned developer firm. The company was established in 2008 and has 27 projects to its credit.<br><br>Kumaraswamy Layout is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,12.898625,77.571133,https://housing.com/in/buy/projects/page/48378-axis-ramaraju-residency-by-axis-concept-construction-ltd-in-kumaraswamy-layout,Housing,0.0
39091,Axis Vedam,Axis Vedam developed by Axis Concept Construction Ltd is a promising project located at JP Nagar in Karnataka. The abode is well equipped with all the latest amenities and features for a comfortable life with your families. There is an aura of positivity and enthusiasm the moment you step into this edifice. There is ample natural light and adequate cross ventilation in each of the rooms of the apartment. Experience a blissful life with your loved one's and a lifetime of fun filled moments at Axis Vedam developed by Axis Concept Construction Ltd located at JP Nagar in Karnataka ,1.0,1.0,12.880288,77.583611,https://housing.com/in/buy/projects/page/39091-axis-vedam-by-axis-concept-construction-ltd-in-jp-nagar,Housing,46.0
44054,Elite Kempton Hall ,"Check out this residential project for sale by Elite Properties in Hulimavu, Bangalore. Elite Kempton Hall  offers Apartment as property type. It is currently Ready to Move. Available configurations include 3 BHK. As per the area plan, units are in the size of 2400.0 sq.ft.. Elite Kempton Hall  possession is Jun, 2017. There is 1 building in this property. The address of Elite Kempton Hall  is Cave Temple Road, Muthurayya Swamy Layout, Hulimavu.<br><br>At Elite Kempton Hall , all residents have easy access to some of the truly desired facilities such as Gymnasium, Power Backup. All units are Vastu Compliant. Come home to Elite Kempton Hall .<br><br>HDFC, LIC Housing Finance, Punjab National Bank  have approved home loans for Elite Kempton Hall .<br><br>Elite Properties is a renowned developer firm.<br><br>Hulimavu is a prime area, with many attractions work and recreational options just a drive away.<br><br>",1.0,1.0,12.876087,77.598881,https://housing.com/in/buy/projects/page/44054-elite-kempton-hall-by-elite-properties-in-hulimavu,Housing,1.0
31875,Unishire Wynn Towers,"Looking for Apartment in JP Nagar, Bangalore?. Unishire Wynn Towers is a project by Unishire. The project is offering 2 BHK, 3 BHK. It is set in 2 Acres. Unishire Wynn Towers is a Ready to Move residential project. There are 540 units. As per the area plan, units are in the size of 1099.0 sq.ft.. Unishire Wynn Towers is located in Gottigere.<br><br>Unishire Wynn Towers offers a host of facilities for residents. This includes Gymnasium, Power Backup. For families with kids, there is Children's Play Area, nearby apart from Swimming Pool. Sportsies can use Tennis Court, Cricket Pitch, Basketball Court, Badminton Court, Cycling & Jogging Track. All residents have access to Restaurants/ Cafeterias, provisions in the project. There is 24x7 Security. It is a Gated Community. These amenities in Unishire Wynn Towers are those that every homebuyer aspires for!.<br><br>For home loans, interested buyers can seek financing from major banks like HDFC, LIC Housing Finance, Punjab National Bank .<br><br>Unishire is a reputed building firm with 18 projects since its inception in 2000.<br><br>JP Nagar is well-connected to other parts of city by road, which passes through the heart of this suburb.  Prominent shopping malls, movie theatres, school, and hospitals are present in proximity of this residential project.<br><br>",540.0,540.0,12.866255,77.58123,https://housing.com/in/buy/projects/page/31875-unishire-wynn-towers-by-unishire-in-j-p-nagar-8th-phase,Housing,540.0
46800,Panchama Annapoorneshwari Heights,"Panchama Infra has lauched Panchama Annapoorneshwari Heights in Bommanahalli, Bangalore. The project was launched in January 2015. It offers Ready to Move units. Popular configurations include 1 BHK, 2 BHK, 3 BHK units. As per the area plan, units are in the size range of 910.0 - 1650.0 sq.ft.. There are 32 units in Panchama Annapoorneshwari Heights. Overall, there is 1 building. The possession date of Panchama Annapoorneshwari Heights is Oct, 2016. The address of Panchama Annapoorneshwari Heights is Bommanahalli.<br><br>Enjoy a host of facilities at Panchama Annapoorneshwari Heights which includes Gymnasium, Power Backup. Ample provision for sports avenues such as Cycling & Jogging Track. There is 24x7 Security. Other provisions include access to Landscaping & Tree Planting, Water Storage, Multipurpose Room. Own a home in Panchama Annapoorneshwari Heights today!.<br><br>Approved financing for property at Panchama Annapoorneshwari Heights by major lenders like HDFC, Punjab National Bank .<br><br>This project has been developed by Panchama Infra.<br><br>Bilekahalli is well-connected to other parts of city by road, which passes through the heart of this suburb.  Prominent shopping malls, movie theatres, school, and hospitals are present in proximity of this residential project.<br><br>",1.0,1.0,12.8941,77.609093,https://housing.com/in/buy/projects/page/46800-panchama-annapoorneshwari-heights-by-panchama-infra-in-bilekahalli,Housing,1.0
47610,DRA Ranka 99,"DRA Ranka 99 is a residential project in Arakere, Bangalore. DRA Ranka 99 offers Apartment. Available configurations include 2 BHK. Apartment, as per the area plan, are in the size of 1100.0 sq.ft.. The property is Under Construction. DRA Ranka 99 is located in Off 8B Cross Road, Near Aradhana Academy, Arekere. The project is developed by DRA Group.<br><br>Enjoy a class-apart lifestyle at DRA Ranka 99.<br><br>Bank finance is approved by major financial institutions like HDFC, LIC Housing Finance, Punjab National Bank .<br><br>Located close to prominent suburbs of Bangalore, the area of Arakere has prominent schools and hospitals within a close distance.<br><br>",0.0,40.0,12.888538,77.589286,https://housing.com/in/buy/projects/page/47610-dra-ranka-99-by-dra-group-in-arekere,Housing,0.0
171688,Master Royal Meenakshi,"* 100 Metres from Meenakshi Temple Metro Station. <br />* Pre Installed Water Softner for all apartments. <br />* Solar Water supply for 4th floor. <br />* 2 BHK Sizes 1333 - 1440 sq. ft. <br />* Next to 42 acres Horticulture project (Mini Lal Bagh of Bannerghatta Road Area) <br />* Vaastu Compliant. <br />* Kaveri Water Connection. <br /><br />Located in the Bannerghatta Road of Bangalore Master Royal Meenakshi is one of the residential complex developed by the developers Master Ventures. It is one of the most magnificent apartments with 2 and 3BHK flats which ranges between 1333.00 sqft. - 1965.00 sq. ft. of this region developed over an area of 1 acre of land. The Master Royal Meenakshi has various modern amenities such as 24 hours water and power supply, proper sewage treatment facilities, rainwater harvesting and conservation, Jogging Track, adequate 24 hours security, lift. services, parking place, Outdoor Play Area, Swimming Pool and many more. This complex has been designed in such a way that it has a complete blend of aesthetics and luxury. The facilities of this residential complex can attract any person who is willing to have a lavish lifestyle.",0.0,40.0,12.875917,77.592354,https://housing.com/in/buy/projects/page/171688-master-royal-meenakshi-by-master-ventures-in-kalena-agrahara,Housing,68.0
32591,Asrithas Elegance,"Bangalore's residential project, Asrithas Elegance is offering property for sale. Check out some Apartment. Available configurations include 2 BHK, 3 BHK formats in JP Nagar. It is a Ready to Move project by Asritha's Group. As per the area plan, units are in the size range of 1060.0 - 1275.0 sq.ft.. Asrithas Elegance was launched in April 2016 and possession date is Dec, 2017. There are 30 units in Asrithas Elegance. There is 1 building. Asrithas Elegance is located in JP Nagar Phase 8, Bangalore.<br><br>There are multiple amenities for residents at Asrithas Elegance which includes Power Backup. There is 24x7 Security. Own a home in Asrithas Elegance today!.<br><br>Banks such as HDFC, Punjab National Bank  have approved financing for Asrithas Elegance.<br><br>JP Nagar is well-connected to other parts of city by road, which passes through the heart of this suburb.  Prominent shopping malls, movie theatres, school, and hospitals are present in proximity of this residential project.<br><br>",1.0,1.0,12.866247,77.577835,https://housing.com/in/buy/projects/page/32591-asrithas-elegance-by-asrithas-group-in-j-p-nagar-8th-phase,Housing,1.0
128012,Mahindra Windchimes Phase 2,"Property for sale in Bannerghatta Road, Bangalore. This project, that is, Mahindra Windchimes Phase 2 is a well designed project by Mahindra Lifespaces. It is offering Ready to Move units. If you are looking at Apartment, you should check out Mahindra Windchimes Phase 2. Set in an expanse of 2.89 Acres , the property offers a remarkable lifestyle. Available configurations include 3 BHK, 4 BHK. As per the area plan, units are in the size range of 1776.0 - 3012.0 sq.ft.. Mahindra Windchimes Phase 2 was launched in September 2017. Project possession is slated for Dec, 2019. There are 2 buildings  in this project. Total number of flats at Mahindra Windchimes Phase 2 is 199. Mahindra Windchimes Phase 2 is located in Sy No. 37/2, Bannerghatta Road, Opp BPL Software, Arekere, JP Nagar Phase 7. There are 199 units in this residential project.<br><br>Come home to Mahindra Windchimes Phase 2. It offers multiple facilities such as Gymnasium, Power Backup. For families with kids, there is Children's Play Area, nearby apart from Swimming Pool. If you are passionate about sports, you will enjoy the facilities such as Tennis Court, Cricket Pitch, Squash Court, Basketball Court, Badminton Court, Cycling & Jogging Track. You will also get access to Restaurants/ Cafeterias, provisions in the project. It is a Gated Community. There is provision for Closed Car Parking, Visitor Parking. These amenities make this property totally aspirational.<br><br>Mahindra Windchimes Phase 2 has all approvals in place as mandated by the state regulatory authority. RERA ID of this project is PRM/KA/RERA/1251/310/PR/170912/000495.<br><br>Mahindra Lifespaces is a renowned name in the real estate space. Founded in 1994, the company has developed as many as 118 projects.<br><br>Social infrastructure like banks, schools and parks surround Arakere area.  It is also very well-connected to various parts of the city by public transport network.<br><br>",2.0,2.0,12.886359,77.598289,https://housing.com/in/buy/projects/page/128012-mahindra-windchimes-phase-2-by-mahindra-lifespaces-in-arakere,Housing,2.0
39681,Prajwal Prabhavathi,"Prajwal Prabhavathi is a project by Prabhavathi Builders & Developers Pvt Ltd. in Bangalore. It is a Ready to Move project. Prajwal Prabhavathi offers some of the most conveniently designed Apartment. Located in Bommanahalli, it is a residential project. Prajwal Prabhavathi offers some of the most exclusive 2 BHK. As per the area plan, units are in the size range of 1100.0 - 1200.0 sq.ft.. The address of Prajwal Prabhavathi is Lake City, 3rd Cross, Kodichikknahalli, Begur Main Rd, Bommanahalli.<br><br>Prajwal Prabhavathi ensures a coveted lifestyle and offers a convenient living.<br><br>Bank loan is approved from major banks such as HDFC, LIC Housing Finance, Punjab National Bank .<br><br>Prabhavathi Builders & Developers Pvt Ltd. is a reputed developer firm established in 2007. The firm has since then developed 40 projects and focuses on customer-centricity.<br><br>Bommanahalli is well-connected to other parts of city by road, which passes through the heart of this suburb.  Prominent shopping malls, movie theatres, school, and hospitals are present in proximity of this residential project.<br><br>",0.0,40.0,12.895577,77.615998,https://housing.com/in/buy/projects/page/39681-prajwal-prabhavathi-by-prabhavathi-builders-developers-pvt-ltd-in-bommanahalli,Housing,0.0
41699,Marvel Nakshatra,"Bangalore's residential project, Marvel Nakshatra is offering property for sale. Check out some Apartment. Available configurations include 2 BHK, 3 BHK formats in JP Nagar. It is a Ready to Move project by Nakshatra Developers. As per the area plan, units are in the size range of 1270.0 - 1350.0 sq.ft.. There is 1 building. Marvel Nakshatra is located in 4th Main Road, Near PVJC Maruti Motors, Puttenahalli, JP Nagar.<br><br>Own a home in Marvel Nakshatra today!.<br><br>Banks such as HDFC, LIC Housing Finance, Punjab National Bank  have approved financing for Marvel Nakshatra.<br><br>JP Nagar is well-connected to other parts of city by road, which passes through the heart of this suburb.  Prominent shopping malls, movie theatres, school, and hospitals are present in proximity of this residential project.<br><br>",1.0,1.0,12.897054,77.580902,https://housing.com/in/buy/projects/page/41699-marvel-nakshatra-by-nakshatra-developers-in-jp-nagar,Housing,1.0
129747,SLV Magnum,"Homebuyers in search of a spacious home solution may just be in luck for construction is underway for SLV Builders and Developers up and coming residential apartment project, Magnum. The apartment provides luxurious home design aesthetics befitting life in Bangalores Bommanahalli. Residents can expect a ton of amenities that make life in this project further convenient. <br />The project boasts of facilities such as 24-hours water supply, 24x7 security guided by CCTV coverage, intercom link, landscaped gardens, elevator services, a multipurpose room. Those looking for recreational options right outside their threshold are in luck as the project also boasts of a joggers track, childrens play area, a swimming pool, a gymnasium and a squash court. Those employed in the Electronic City will find this project to be a convenient home address. There are bus and auto facilities available without an yhassles. The railway stations are located close by as well.<br />With such an impressive level of connectivity and public transportation, this project is surely worth consideration.",2.0,2.0,12.894601,77.614532,https://housing.com/in/buy/projects/page/129747-slv-magnum-by-slv-builders-and-developers-in-bommanahalli,Housing,72.0
47622,Raja Tropicana,"Bangalore's residential project, Raja Tropicana is offering property for sale. Check out some Apartment. Available configurations include 1 BHK, 2 BHK, 3 BHK, 4 BHK formats in Gottigere. It is a Ready to Move project by Raja Housing. As per the area plan, units are in the size of 638.0 sq.ft.. Raja Tropicana is located in Near Lorry Parking, Bannerghatta Road, Bannerghatta, Gottigere.<br><br>Own a home in Raja Tropicana today!.<br><br>Banks such as HDFC, LIC Housing Finance, Punjab National Bank  have approved financing for Raja Tropicana.<br><br>Gottigere is well-connected to other parts of city by road, which passes through the heart of this suburb.  Prominent shopping malls, movie theatres, school, and hospitals are present in proximity of this residential project.<br><br>",0.0,40.0,12.851014,77.586692,https://housing.com/in/buy/projects/page/47622-raja-tropicana-by-raja-housing-in-gottigere,Housing,0.0
38046,Bluebell Residency,"Property for sale in JP Nagar, Bangalore. This project, that is, Bluebell Residency is a well designed project by Blue Bell Developers. It is offering Ready to Move units. If you are looking at Apartment, you should check out Bluebell Residency. Available configurations include 3 BHK. As per the area plan, units are in the size range of 1100.0 - 1155.0 sq.ft.. Project possession is slated for Dec, 2017. Bluebell Residency is located in JP Nagar 8th pahse, Kothanur Bine Main Road, Backside of Ganesha Temple, Bangalore.<br><br>Come home to Bluebell Residency. These amenities make this property totally aspirational.<br><br>Major banks such as HDFC, LIC Housing Finance, Punjab National Bank  have approved financing for Bluebell Residency.<br><br>Blue Bell Developers is a renowned name in the real estate space.<br><br>Social infrastructure like banks, schools and parks surround JP Nagar area.  It is also very well-connected to various parts of the city by public transport network.<br><br>",0.0,40.0,12.874641,77.578155,https://housing.com/in/buy/projects/page/38046-bluebell-residency-by-blue-bell-developers-in-jp-nagar,Housing,0.0
48609,Avhni Abode S Quare ,"Avhni Abode S Quare  is a residential project in JP Nagar, Bangalore. Avhni Abode S Quare  offers Apartment. Available configurations include 2 BHK. Apartment, as per the area plan, are in the size range of 1000.0 - 1070.0 sq.ft.. The property is Ready to Move. Avhni Abode S Quare  is located in Kothnur Main Road, Near Brigade Millenium, 7th Phase. The project is developed by Avhni Abode.<br><br>Enjoy a class-apart lifestyle at Avhni Abode S Quare .<br><br>Bank finance is approved by major financial institutions like HDFC, LIC Housing Finance, Punjab National Bank .<br><br>Located close to prominent suburbs of Bangalore, the area of JP Nagar has prominent schools and hospitals within a close distance.<br><br>",0.0,40.0,12.891876,77.585469,https://housing.com/in/buy/projects/page/48609-avhni-abode-s-quare-by-avhni-abode-in-j-p-nagar,Housing,0.0
41071,Bhavani Parth Sarathi,"Bhavani Estates has lauched Bhavani Parth Sarathi in JP Nagar, Bangalore. It offers Ready to Move units. Popular configurations include 2 BHK, 3 BHK units. As per the area plan, units are in the size range of 1235.0 - 1480.0 sq.ft.. The possession date of Bhavani Parth Sarathi is Oct, 2016. The address of Bhavani Parth Sarathi is Bank of Baroda Colony, JP Nagar Phase 7, Behind Brigade Millionair Apartment.<br><br>Enjoy a host of facilities at Bhavani Parth Sarathi which includes Gymnasium, Power Backup. It is a Gated Community. Other provisions include access to Landscaping & Tree Planting. Own a home in Bhavani Parth Sarathi today!.<br><br>Approved financing for property at Bhavani Parth Sarathi by major lenders like HDFC, LIC Housing Finance, Punjab National Bank .<br><br>This project has been developed by Bhavani Estates.<br><br>JP Nagar is well-connected to other parts of city by road, which passes through the heart of this suburb.  Prominent shopping malls, movie theatres, school, and hospitals are present in proximity of this residential project.<br><br>",0.0,40.0,12.893289,77.584953,https://housing.com/in/buy/projects/page/41071-bhavani-parth-sarathi-by-bhavani-estates-in-j-p-nagar,Housing,0.0
34907,Axis Aspira,"Residential project, Axis Aspira in Bangalore is offering units for sale in JP Nagar. Check out some Apartment that suit your lifestyle and liking. Possession date of Axis Aspira is Feb, 2018. The property offers 2.5 BHK, 3.5 BHK units. As per the area plan, units are in the size range of 1517.0 - 1930.0 sq.ft.. The project by Axis Capstone is set in 0.87 Acres . This residential project was launched in January 2014. It has 85 units. There is 1 building in this project. Contact for further details. Axis Aspira is located in Kothnur Dinne Main Road, Near Brigade Millenium, JP Nagar Phase 7.<br><br>In terms of facilities, Axis Aspira is loaded with multiple offerings such as Gymnasium, Power Backup. For families with kids, there is Children's Play Area, nearby apart from Swimming Pool, Sports Area. Immerse yourself in a world of sports with provisions for Cycling & Jogging Track, Golf Course. There is 24x7 Security.<br><br>Bank financing is approved by the following financial institutions such as HDFC.<br><br>Axis Capstone is a very well-known developer-firm in this real estate market. Residents and their lifestyle are at the centre of their developments.<br><br>Prominent suburbs of Bangalore are close by to JP Nagar and with several schools, hospitals, banks and offices situated in the proximity, the project is a preferred choice for home seekers.<br><br>",1.0,1.0,12.880531,77.583626,https://housing.com/in/buy/projects/page/34907-axis-aspira-by-axis-capstone-in-8th-phase,Housing,85.0
228922,Radiant Rose,"Check out this residential project for sale by Radiant Properties in Bommanahalli, Bangalore. Radiant Rose offers Apartment as property type. It is currently Ready to Move. Available configurations include 2 BHK, 3 BHK. As per the area plan, units are in the size of 500.0 sq.ft.. Radiant Rose was launched in April 2010. Radiant Rose possession is Feb, 2011. Altogether, there are 48 units available. The address of Radiant Rose is Off Bannerghatta Road, Bommanahalli.<br><br>Come home to Radiant Rose.<br><br>Radiant Properties is a renowned developer firm. The company was established in 2007 and has 10 projects to its credit.<br><br>Bilekahalli is a prime area, with many attractions work and recreational options just a drive away.<br><br>",48.0,48.0,12.891394,77.60936,https://housing.com/in/buy/projects/page/228922-radiant-rose-by-radiant-properties-in-bilekahalli,Housing,48.0
