id,name,lat,lng,brand_name,brand_id,number_of_votes,rating,cost_for_two
58218,Goli Vada Pav No. 1,13.0782046194,77.558902055,Goli Vada Pav No. 1,zomato_goli_vada_pav_no._1,1905.0,3.8,250
58128,McDonald's,13.0492934316,77.5931712985,McDonald's,zomato_mcdonald's,5323.0,3.7,400
18366692,Chef Bakers,13.1007829842,77.582288906,Chef Bakers,zomato_chef_bakers,1951.0,3.4,400
18772205,Cafe Coffee Day,13.0492875524,77.5931625813,Cafe Coffee Day,zomato_cafe_coffee_day,210.0,3.4,600
20041345,Chaayos Chai+Snacks=Relax,13.0594133,77.5876341,Chaayos Chai+Snacks=Relax,zomato_chaayos_chai+snacks=relax,329.0,3.8,350
19695693,Kanti Sweets,13.0834589054,77.5601811334,Kanti Sweets,zomato_kanti_sweets,394.0,4.0,400
19209557,Ibaco,13.0795017908,77.5590220839,Ibaco,zomato_ibaco,267.0,4.1,200
18203022,Donne Biryani Mane,13.0631798595,77.5590261072,Donne Biryani Mane,zomato_donne_biryani_mane,6709.0,3.6,300
19490301,Flying Kombucha,13.0726417,77.6025488,N_A,N_A,7.0,3.9,300
19161806,Polar Bear,13.0809364441,77.559562549,Polar Bear,zomato_polar_bear,1619.0,4.3,350
57511,Amma's Pastries,13.0788790057,77.5589714572,Amma's Pastries,zomato_amma's_pastries,822.0,4.0,400
19892724,KFC,13.0694204468,77.5559744239,KFC,zomato_kfc,2074.0,4.0,400
19016244,Watson's,13.0635962737,77.5906386226,N_A,N_A,517.0,4.2,1300
19550845,Lassi Pluss,13.1033816542,77.5766690075,N_A,N_A,176.0,3.9,300
18895351,1 Fahrenheit,13.0688371539,77.5567827746,N_A,N_A,149.0,3.5,300
18343985,Pasta Factory,13.0445169236,77.6211313158,N_A,N_A,937.0,4.0,600
18366689,Aditya Delights,13.0694971958,77.5550088286,N_A,N_A,628.0,3.8,550
18779916,Akshaya Restaurant,13.1059678882,77.5819965452,N_A,N_A,66.0,3.7,600
19022284,Sri Mahadeshwara Tiffin Centre,13.0827685295,77.5600611046,N_A,N_A,1057.0,3.7,150
19336884,Rajalakshmi Home Foods,13.0685827385,77.5752370432,N_A,N_A,243.0,3.4,150
19333591,Chai Point,13.0575488906,77.5938770548,Chai Point,zomato_chai_point,1126.0,3.7,400
20167404,Shore Thang,13.0688453187,77.6246131584,N_A,N_A,22.0,2.2,800
18382947,Brahmins' Thatte Idli,13.0992589714,77.5879983231,Brahmins' Thatte Idli,zomato_brahmins'_thatte_idli,11400.0,4.2,150
19968912,R R Grand Andhra Style Restaurant,13.0490925614,77.5972405449,N_A,N_A,98.0,3.4,500
19361420,Viyyaalavaari Vantakalu,13.0578516552,77.5937714428,N_A,N_A,135.0,3.8,500
18499717,Manna Treat,13.0611840009,77.605692856,Manna Treat,zomato_manna_treat,3653.0,3.6,500
18927640,Brahmins' Thatte Idli,13.0637194015,77.5852933154,Brahmins' Thatte Idli,zomato_brahmins'_thatte_idli,6808.0,4.0,150
52762,Jai Bhavani Hotel,13.0412702565,77.6221482083,N_A,N_A,774.0,3.4,250
18641026,Shariff Darbar,13.0424977238,77.5788959116,N_A,N_A,2398.0,3.3,250
20180705,Shawarma21,13.07863,77.5589555,N_A,N_A,91.0,3.0,250
18673784,New Ambur Hot Dum Biryani,13.0629757346,77.5923351198,N_A,N_A,659.0,3.9,150
18162896,Basaveshwara Khanavali,13.041477339,77.6220694184,N_A,N_A,8.0,3.6,150
60863,Rotti Mane,13.0393764566,77.5741031393,N_A,N_A,889.0,3.9,150
19182230,Bangalore Tiffins,13.0713519008,77.6183843985,N_A,N_A,1381.0,3.8,150
19970974,Saiko Sushi House,13.0710114,77.5843542,Saiko Sushi House,zomato_saiko_sushi_house,149.0,3.5,450
19670403,Chaayos Chai+Snacks=Relax,13.0445208431,77.6207930222,Chaayos Chai+Snacks=Relax,zomato_chaayos_chai+snacks=relax,704.0,4.0,350
18162894,Hotel Kakathiya,13.0412954069,77.6219302788,Hotel Kakathiya,zomato_hotel_kakathiya,2131.0,3.9,350
54389,Huliyappa's Donne Biryani,13.0667707966,77.5929158181,Huliyappa's Donne Biryani,zomato_huliyappa's_donne_biryani,1550.0,4.0,350
58790,Maa Da Dhaba,13.0995802982,77.5780526921,N_A,N_A,19200.0,4.1,400
20134140,The Woodpegger Retro Bar & Kitchen,13.0405346878,77.6196815819,N_A,N_A,78.0,3.6,1500
19353991,Biriyani Zone,13.0592573665,77.587602362,Biriyani Zone,zomato_biriyani_zone,1729.0,3.9,800
18502133,Urban Flavours,13.0796644267,77.5927454978,N_A,N_A,159.0,3.5,1000
18667050,Purnabramha Maharashtrian Restaurant,13.0992968514,77.5892696902,N_A,N_A,1546.0,3.7,800
51351,Beijing Bites,13.0753365792,77.5579555705,N_A,N_A,6225.0,3.8,800
19471432,Crazy Grills And Shawarma,13.0589261889,77.5598874316,N_A,N_A,103.0,3.9,300
19957699,Gillys Briyani,13.0487278,77.5759803,N_A,N_A,180.0,3.1,300
19942569,Kolkata Victoria Chats Center,13.0633121323,77.5869737193,N_A,N_A,112.0,3.3,150
19935594,Bangarpet Chats,13.0785934,77.5590642,N_A,N_A,14.0,3.8,250
19132356,I Cake,13.1034835367,77.5843833759,N_A,N_A,659.0,4.0,500
19176940,Chaat Paavlian,13.058961,77.592047,N_A,N_A,225.0,3.3,200
18667969,Kolkatta Famous Kati Rolls,13.0792611027,77.5590834394,N_A,N_A,533.0,4.0,200
20037821,Cafe Coffee Day,13.0282018,77.5863903,Cafe Coffee Day,zomato_cafe_coffee_day,25.0,3.3,600
19852935,Star Biryani And Kabab Corner,13.048747,77.575956,N_A,N_A,63.0,2.9,350
19856376,Deeya Paradise,13.048747,77.575956,N_A,N_A,41.0,2.9,400
19230898,Ayaan Paradise,13.048735,77.5759479,N_A,N_A,1354.0,3.1,350
19652176,Deja Bowl,13.0596695414,77.5816887617,Deja Bowl,zomato_deja_bowl,27.0,3.4,500
19938477,Ambur Dhum Biriyani,13.0819859,77.5597576,N_A,N_A,37.0,3.3,300
19596723,Tandoor Biryani,13.0984517338,77.5733903423,N_A,N_A,36.0,3.6,500
19185734,Five Star Chicken,13.0959738376,77.5788023695,Five Star Chicken,zomato_five_star_chicken,354.0,3.8,300
19296961,Chaatimes,13.063403781,77.5862376445,N_A,N_A,2386.0,3.8,100
19214190,Kolkata Famous Kati Rolls,13.0999715065,77.5978185609,N_A,N_A,510.0,3.8,150
19936004,Village Lake View Gardenia,13.0899367,77.5857717,N_A,N_A,45.0,3.8,400
19650324,Rosy Roti,13.0596685616,77.5816981494,Rosy Roti,zomato_rosy_roti,190.0,4.1,400
19595894,Art of Delight,13.059279249,77.5818852335,N_A,N_A,309.0,4.3,300
19715522,Stuffed Rolls & Momos,13.0977163355,77.5841456652,N_A,N_A,230.0,4.2,250
19538266,Rang De Basanti Dhaba,13.059633,77.581872,N_A,N_A,1170.0,4.2,450
19316309,NIC - Natural Ice Creams,13.0591038621,77.5798819587,NIC - Natural Ice Creams,zomato_nic_-_natural_ice_creams,3493.0,4.6,350
19589101,Burgers @79,13.1043,77.607206,N_A,N_A,461.0,3.4,200
19565198,Sandwich Treat@59,13.1043,77.607206,N_A,N_A,575.0,3.5,200
19815760,Momos @ 99,13.1043,77.607206,N_A,N_A,27.0,3.5,250
19410477,Kulfi Shulfi- Kulfis and Ice Cream,13.0497889106,77.5974732265,Kulfi Shulfi- Kulfis and Ice Cream,zomato_kulfi_shulfi-_kulfis_and ice_cream,205.0,4.2,200
19783780,Mom's Kitchen -Taste To Believe,13.060005,77.581292,N_A,N_A,47.0,3.2,400
19841449,Desii Panda,13.0953550128,77.5939079002,N_A,N_A,50.0,3.7,300
18596792,Sri Sai 99 Variety Dosa,13.0412059107,77.6219671592,N_A,N_A,2829.0,4.0,200
19202661,Vilas Gowdru Hotel,13.068627,77.603818,N_A,N_A,32.0,4.0,250
19177834,Tarbouche,13.043441674,77.6249152422,Tarbouche,zomato_tarbouche,2256.0,4.1,300
19671232,Goli Vada Pav No.1,13.0733574748,77.604056038,Goli Vada Pav No.1,zomato_goli_vada_pav_no.1,167.0,3.7,250
19554352,Domino's Pizza,13.0726050191,77.6024919748,Domino's Pizza,zomato_domino's_pizza,1692.0,3.6,400
19598536,Five Star Chicken & Koli Hut,13.0725645222,77.602561377,Five Star Chicken & Koli Hut,zomato_five_star_chicken_&_koli_hut,152.0,3.6,300
19819557,Taiki,13.0392108545,77.5639928877,N_A,N_A,301.0,4.1,800
18655464,Sangam Sweets,13.0984981043,77.573325634,N_A,N_A,5084.0,4.2,250
18729836,South Spicy Bites Xpress,13.058787055,77.58763019,South Spicy Bites Xpress,zomato_south_spicy_bites_xpress,5250.0,3.9,550
56462,Subway,13.0993086072,77.5892854482,Subway,zomato_subway,11000.0,4.0,400
18949027,Goli Vada Pav No.1,13.0782082118,77.5587900728,Goli Vada Pav No.1,zomato_goli_vada_pav_no.1,6.0,3.5,250
19850724,Winni Cakes & More,13.0610465013,77.5889320672,Winni Cakes & More,zomato_winni_cakes_&_more,64.0,3.3,450
18584093,Baskin Robbins,13.0497003973,77.5972884893,Baskin Robbins,zomato_baskin_robbins,468.0,4.0,400
58891,Amma's Pastries,13.0625514809,77.5928591564,Amma's Pastries,zomato_amma's_pastries,970.0,4.1,400
58817,Subway,13.0492493381,77.5931565464,Subway,zomato_subway,3381.0,3.9,400
19118221,Bhuvaneshwari Hotel,13.0270526845,77.586170733,N_A,N_A,94.0,3.9,400
