store_name,geometry,index_right,id,bathrooms,bedrooms,price,name,lat,lng,type,desc,covered_area,carpet_area,trans_type,source
1,"POLYGON ((77.62847982126846 13.000488913937247, 77.62845274081032 13.000884406208387, 77.62846532124016 13.00128059710334, 77.62851744166285 13.001673671478363, 77.62860860046327 13.002059844164252, 77.62873792012415 13.002435396406193, 77.62890415566206 13.002796711665717, 77.6291057066006 13.003140310441099, 77.62934063236598 13.003462883770402, 77.62960667095768 13.00376132509578, 77.62990126071509 13.004032760180955, 77.63022156497074 13.004274574795229, 77.63056449935387 13.004484439895933, 77.63092676148196 13.004660334067658, 77.63130486275415 13.004800563000924, 77.63169516194148 13.004903775822836, 77.63209390025041 13.004968978122182, 77.63249723752183 13.004995541541476, 77.6329012892176 13.00498320984528, 77.63330216383761 13.00493210140335, 77.63369600040711 13.004842708066029, 77.6340790056727 13.004715890441028, 77.63444749064874 13.004552869616324, 77.63479790616077 13.004355215410056, 77.63512687704399 13.004124831258055, 77.63543123466597 13.003863935886244, 77.63570804746013 13.003575041942613, 77.63595464917505 13.003260931796445, 77.63616866456718 13.002924630735738, 77.63634803228835 13.002569377823432, 77.63649102474801 13.002198594691594, 77.63659626475761 13.001815852575943, 77.63666273879745 13.001424837907726, 77.63668980677734 13.001029316795417, 77.63667720819757 13.000633098738824, 77.63662506465066 13.000239999925522, 77.63653387864049 12.999853806463776, 77.63640452872997 12.999478237906937, 77.63623826106495 12.999116911420284, 77.63603667735649 12.998773306937167, 77.63580171943771 12.998450733638737, 77.63553565054475 12.998152298081695, 77.63524103350275 12.997880874280666, 77.63492070602766 12.997639076032653, 77.63457775338249 12.997429231751429, 77.63421547865167 12.997253362052346, 77.6338373709203 12.997113160304362, 77.63344707166557 12.997009976335615, 77.63304833968368 12.996944803448622, 77.63264501489051 12.996918268870452, 77.6322409813447 12.996930627728291, 77.63184012984885 12.996981760608543, 77.63144632048913 12.997071174721608, 77.6310633454732 12.997198008661597, 77.63069489262426 12.997361040713391, 77.63034450988215 12.997558700627431, 77.63001557115231 12.997789084748538, 77.62971124383157 12.998049974352035, 77.62943445832205 12.998338857011476, 77.62918787982657 12.998652950791408, 77.62897388269647 12.998989231032565, 77.62879452757802 12.999344459472313, 77.62865154157755 12.999715215418878, 77.62854630163532 13.00009792868134, 77.62847982126846 13.000488913937247))",1798,ff8081815cee353f015cee77eeff1e7a,3.0,3.0,9500000.0,3 BHK Flat  In Brooklyn For Sale  In Banaswadi Main Road .jai Bharath Nagar,13.0010582690798,77.62996182400434,AP,"This is unfurninshed house & its BDA property with 3 units of 1bhk & its not 3bhk complete house its a building with 3 units & its completely clear titles
Ground Floor 1 BHK
First Floor 1 bhk
Second Floor 1bhk
The house is semi furnished with wardrobes, It has easy access to market, schools, hospitals, banks and ATM's as well.",1500.0,,buy,NoBroker
1,"POLYGON ((77.62847982126846 13.000488913937247, 77.62845274081032 13.000884406208387, 77.62846532124016 13.00128059710334, 77.62851744166285 13.001673671478363, 77.62860860046327 13.002059844164252, 77.62873792012415 13.002435396406193, 77.62890415566206 13.002796711665717, 77.6291057066006 13.003140310441099, 77.62934063236598 13.003462883770402, 77.62960667095768 13.00376132509578, 77.62990126071509 13.004032760180955, 77.63022156497074 13.004274574795229, 77.63056449935387 13.004484439895933, 77.63092676148196 13.004660334067658, 77.63130486275415 13.004800563000924, 77.63169516194148 13.004903775822836, 77.63209390025041 13.004968978122182, 77.63249723752183 13.004995541541476, 77.6329012892176 13.00498320984528, 77.63330216383761 13.00493210140335, 77.63369600040711 13.004842708066029, 77.6340790056727 13.004715890441028, 77.63444749064874 13.004552869616324, 77.63479790616077 13.004355215410056, 77.63512687704399 13.004124831258055, 77.63543123466597 13.003863935886244, 77.63570804746013 13.003575041942613, 77.63595464917505 13.003260931796445, 77.63616866456718 13.002924630735738, 77.63634803228835 13.002569377823432, 77.63649102474801 13.002198594691594, 77.63659626475761 13.001815852575943, 77.63666273879745 13.001424837907726, 77.63668980677734 13.001029316795417, 77.63667720819757 13.000633098738824, 77.63662506465066 13.000239999925522, 77.63653387864049 12.999853806463776, 77.63640452872997 12.999478237906937, 77.63623826106495 12.999116911420284, 77.63603667735649 12.998773306937167, 77.63580171943771 12.998450733638737, 77.63553565054475 12.998152298081695, 77.63524103350275 12.997880874280666, 77.63492070602766 12.997639076032653, 77.63457775338249 12.997429231751429, 77.63421547865167 12.997253362052346, 77.6338373709203 12.997113160304362, 77.63344707166557 12.997009976335615, 77.63304833968368 12.996944803448622, 77.63264501489051 12.996918268870452, 77.6322409813447 12.996930627728291, 77.63184012984885 12.996981760608543, 77.63144632048913 12.997071174721608, 77.6310633454732 12.997198008661597, 77.63069489262426 12.997361040713391, 77.63034450988215 12.997558700627431, 77.63001557115231 12.997789084748538, 77.62971124383157 12.998049974352035, 77.62943445832205 12.998338857011476, 77.62918787982657 12.998652950791408, 77.62897388269647 12.998989231032565, 77.62879452757802 12.999344459472313, 77.62865154157755 12.999715215418878, 77.62854630163532 13.00009792868134, 77.62847982126846 13.000488913937247))",2318,8a9f91828427b420018427f2bb0d31b2,2.0,3.0,9500000.0,3 BHK Flat  In Rekhi Brooklyn Apartments For Sale  In Maruthi Sevanagar,13.001283879121653,77.63005845570589,AP,,1550.0,,buy,NoBroker
1,"POLYGON ((77.62847982126846 13.000488913937247, 77.62845274081032 13.000884406208387, 77.62846532124016 13.00128059710334, 77.62851744166285 13.001673671478363, 77.62860860046327 13.002059844164252, 77.62873792012415 13.002435396406193, 77.62890415566206 13.002796711665717, 77.6291057066006 13.003140310441099, 77.62934063236598 13.003462883770402, 77.62960667095768 13.00376132509578, 77.62990126071509 13.004032760180955, 77.63022156497074 13.004274574795229, 77.63056449935387 13.004484439895933, 77.63092676148196 13.004660334067658, 77.63130486275415 13.004800563000924, 77.63169516194148 13.004903775822836, 77.63209390025041 13.004968978122182, 77.63249723752183 13.004995541541476, 77.6329012892176 13.00498320984528, 77.63330216383761 13.00493210140335, 77.63369600040711 13.004842708066029, 77.6340790056727 13.004715890441028, 77.63444749064874 13.004552869616324, 77.63479790616077 13.004355215410056, 77.63512687704399 13.004124831258055, 77.63543123466597 13.003863935886244, 77.63570804746013 13.003575041942613, 77.63595464917505 13.003260931796445, 77.63616866456718 13.002924630735738, 77.63634803228835 13.002569377823432, 77.63649102474801 13.002198594691594, 77.63659626475761 13.001815852575943, 77.63666273879745 13.001424837907726, 77.63668980677734 13.001029316795417, 77.63667720819757 13.000633098738824, 77.63662506465066 13.000239999925522, 77.63653387864049 12.999853806463776, 77.63640452872997 12.999478237906937, 77.63623826106495 12.999116911420284, 77.63603667735649 12.998773306937167, 77.63580171943771 12.998450733638737, 77.63553565054475 12.998152298081695, 77.63524103350275 12.997880874280666, 77.63492070602766 12.997639076032653, 77.63457775338249 12.997429231751429, 77.63421547865167 12.997253362052346, 77.6338373709203 12.997113160304362, 77.63344707166557 12.997009976335615, 77.63304833968368 12.996944803448622, 77.63264501489051 12.996918268870452, 77.6322409813447 12.996930627728291, 77.63184012984885 12.996981760608543, 77.63144632048913 12.997071174721608, 77.6310633454732 12.997198008661597, 77.63069489262426 12.997361040713391, 77.63034450988215 12.997558700627431, 77.63001557115231 12.997789084748538, 77.62971124383157 12.998049974352035, 77.62943445832205 12.998338857011476, 77.62918787982657 12.998652950791408, 77.62897388269647 12.998989231032565, 77.62879452757802 12.999344459472313, 77.62865154157755 12.999715215418878, 77.62854630163532 13.00009792868134, 77.62847982126846 13.000488913937247))",2293,8a9fba84896959b801896a1db68f6146,3.0,3.0,9500000.0,3 BHK Flat  In United Homes For Sale  In Maruthi Sevanagar,13.0013782,77.6298047,AP,"Introducing Your Dream Home near SMVT Railway Station Bengaluru
Luxurious 3BHK Flats | Ready to Occupy | Unbeatable Price! 

Key Features:  Brand New Construction -Spacious and Well-Designed 3BHK Flats - Prime Location near SMVT Railway Station, Bengaluru -Ready to Occupy, No Waiting Time - High-Quality Construction and Finishes -Stunning Views and Natural Light",1350.0,1200.0,buy,NoBroker
1,"POLYGON ((77.62847982126846 13.000488913937247, 77.62845274081032 13.000884406208387, 77.62846532124016 13.00128059710334, 77.62851744166285 13.001673671478363, 77.62860860046327 13.002059844164252, 77.62873792012415 13.002435396406193, 77.62890415566206 13.002796711665717, 77.6291057066006 13.003140310441099, 77.62934063236598 13.003462883770402, 77.62960667095768 13.00376132509578, 77.62990126071509 13.004032760180955, 77.63022156497074 13.004274574795229, 77.63056449935387 13.004484439895933, 77.63092676148196 13.004660334067658, 77.63130486275415 13.004800563000924, 77.63169516194148 13.004903775822836, 77.63209390025041 13.004968978122182, 77.63249723752183 13.004995541541476, 77.6329012892176 13.00498320984528, 77.63330216383761 13.00493210140335, 77.63369600040711 13.004842708066029, 77.6340790056727 13.004715890441028, 77.63444749064874 13.004552869616324, 77.63479790616077 13.004355215410056, 77.63512687704399 13.004124831258055, 77.63543123466597 13.003863935886244, 77.63570804746013 13.003575041942613, 77.63595464917505 13.003260931796445, 77.63616866456718 13.002924630735738, 77.63634803228835 13.002569377823432, 77.63649102474801 13.002198594691594, 77.63659626475761 13.001815852575943, 77.63666273879745 13.001424837907726, 77.63668980677734 13.001029316795417, 77.63667720819757 13.000633098738824, 77.63662506465066 13.000239999925522, 77.63653387864049 12.999853806463776, 77.63640452872997 12.999478237906937, 77.63623826106495 12.999116911420284, 77.63603667735649 12.998773306937167, 77.63580171943771 12.998450733638737, 77.63553565054475 12.998152298081695, 77.63524103350275 12.997880874280666, 77.63492070602766 12.997639076032653, 77.63457775338249 12.997429231751429, 77.63421547865167 12.997253362052346, 77.6338373709203 12.997113160304362, 77.63344707166557 12.997009976335615, 77.63304833968368 12.996944803448622, 77.63264501489051 12.996918268870452, 77.6322409813447 12.996930627728291, 77.63184012984885 12.996981760608543, 77.63144632048913 12.997071174721608, 77.6310633454732 12.997198008661597, 77.63069489262426 12.997361040713391, 77.63034450988215 12.997558700627431, 77.63001557115231 12.997789084748538, 77.62971124383157 12.998049974352035, 77.62943445832205 12.998338857011476, 77.62918787982657 12.998652950791408, 77.62897388269647 12.998989231032565, 77.62879452757802 12.999344459472313, 77.62865154157755 12.999715215418878, 77.62854630163532 13.00009792868134, 77.62847982126846 13.000488913937247))",1525,0CClhRO68jdzpSvf+uAgZw==,2.0,2.0,8500000.0,"2BHK Multistorey Apartment for Resale in Vivekananda Nagar-Maruti Nagar, Maruthi Sevanagar",13.0033755,77.633016,AP,,1195.0,,buy,MagicBricks
1,"POLYGON ((77.62847982126846 13.000488913937247, 77.62845274081032 13.000884406208387, 77.62846532124016 13.00128059710334, 77.62851744166285 13.001673671478363, 77.62860860046327 13.002059844164252, 77.62873792012415 13.002435396406193, 77.62890415566206 13.002796711665717, 77.6291057066006 13.003140310441099, 77.62934063236598 13.003462883770402, 77.62960667095768 13.00376132509578, 77.62990126071509 13.004032760180955, 77.63022156497074 13.004274574795229, 77.63056449935387 13.004484439895933, 77.63092676148196 13.004660334067658, 77.63130486275415 13.004800563000924, 77.63169516194148 13.004903775822836, 77.63209390025041 13.004968978122182, 77.63249723752183 13.004995541541476, 77.6329012892176 13.00498320984528, 77.63330216383761 13.00493210140335, 77.63369600040711 13.004842708066029, 77.6340790056727 13.004715890441028, 77.63444749064874 13.004552869616324, 77.63479790616077 13.004355215410056, 77.63512687704399 13.004124831258055, 77.63543123466597 13.003863935886244, 77.63570804746013 13.003575041942613, 77.63595464917505 13.003260931796445, 77.63616866456718 13.002924630735738, 77.63634803228835 13.002569377823432, 77.63649102474801 13.002198594691594, 77.63659626475761 13.001815852575943, 77.63666273879745 13.001424837907726, 77.63668980677734 13.001029316795417, 77.63667720819757 13.000633098738824, 77.63662506465066 13.000239999925522, 77.63653387864049 12.999853806463776, 77.63640452872997 12.999478237906937, 77.63623826106495 12.999116911420284, 77.63603667735649 12.998773306937167, 77.63580171943771 12.998450733638737, 77.63553565054475 12.998152298081695, 77.63524103350275 12.997880874280666, 77.63492070602766 12.997639076032653, 77.63457775338249 12.997429231751429, 77.63421547865167 12.997253362052346, 77.6338373709203 12.997113160304362, 77.63344707166557 12.997009976335615, 77.63304833968368 12.996944803448622, 77.63264501489051 12.996918268870452, 77.6322409813447 12.996930627728291, 77.63184012984885 12.996981760608543, 77.63144632048913 12.997071174721608, 77.6310633454732 12.997198008661597, 77.63069489262426 12.997361040713391, 77.63034450988215 12.997558700627431, 77.63001557115231 12.997789084748538, 77.62971124383157 12.998049974352035, 77.62943445832205 12.998338857011476, 77.62918787982657 12.998652950791408, 77.62897388269647 12.998989231032565, 77.62879452757802 12.999344459472313, 77.62865154157755 12.999715215418878, 77.62854630163532 13.00009792868134, 77.62847982126846 13.000488913937247))",2028,8a9fb6848b79454c018b79eae288487b,2.0,2.0,8000000.0,2 BHK Flat  In Saraswathi Enclave For Sale  In Sampangi Rama Nagar,13.002465150719216,77.63413207495557,AP,,1050.0,,buy,NoBroker
1,"POLYGON ((77.62847982126846 13.000488913937247, 77.62845274081032 13.000884406208387, 77.62846532124016 13.00128059710334, 77.62851744166285 13.001673671478363, 77.62860860046327 13.002059844164252, 77.62873792012415 13.002435396406193, 77.62890415566206 13.002796711665717, 77.6291057066006 13.003140310441099, 77.62934063236598 13.003462883770402, 77.62960667095768 13.00376132509578, 77.62990126071509 13.004032760180955, 77.63022156497074 13.004274574795229, 77.63056449935387 13.004484439895933, 77.63092676148196 13.004660334067658, 77.63130486275415 13.004800563000924, 77.63169516194148 13.004903775822836, 77.63209390025041 13.004968978122182, 77.63249723752183 13.004995541541476, 77.6329012892176 13.00498320984528, 77.63330216383761 13.00493210140335, 77.63369600040711 13.004842708066029, 77.6340790056727 13.004715890441028, 77.63444749064874 13.004552869616324, 77.63479790616077 13.004355215410056, 77.63512687704399 13.004124831258055, 77.63543123466597 13.003863935886244, 77.63570804746013 13.003575041942613, 77.63595464917505 13.003260931796445, 77.63616866456718 13.002924630735738, 77.63634803228835 13.002569377823432, 77.63649102474801 13.002198594691594, 77.63659626475761 13.001815852575943, 77.63666273879745 13.001424837907726, 77.63668980677734 13.001029316795417, 77.63667720819757 13.000633098738824, 77.63662506465066 13.000239999925522, 77.63653387864049 12.999853806463776, 77.63640452872997 12.999478237906937, 77.63623826106495 12.999116911420284, 77.63603667735649 12.998773306937167, 77.63580171943771 12.998450733638737, 77.63553565054475 12.998152298081695, 77.63524103350275 12.997880874280666, 77.63492070602766 12.997639076032653, 77.63457775338249 12.997429231751429, 77.63421547865167 12.997253362052346, 77.6338373709203 12.997113160304362, 77.63344707166557 12.997009976335615, 77.63304833968368 12.996944803448622, 77.63264501489051 12.996918268870452, 77.6322409813447 12.996930627728291, 77.63184012984885 12.996981760608543, 77.63144632048913 12.997071174721608, 77.6310633454732 12.997198008661597, 77.63069489262426 12.997361040713391, 77.63034450988215 12.997558700627431, 77.63001557115231 12.997789084748538, 77.62971124383157 12.998049974352035, 77.62943445832205 12.998338857011476, 77.62918787982657 12.998652950791408, 77.62897388269647 12.998989231032565, 77.62879452757802 12.999344459472313, 77.62865154157755 12.999715215418878, 77.62854630163532 13.00009792868134, 77.62847982126846 13.000488913937247))",1822,ff808181576a8b6801576a8efd2800c9,2.0,2.0,7000000.0,2 BHK Flat  In Rekhi Brooklyn For Sale  In Maruthi Sevanagar,13.001148537035364,77.63000878172362,AP,"The house is Semi furnished with wardrobes. It has easy access to market, schools, hospitals, banks and ATM's as well.",1222.0,,buy,NoBroker
1,"POLYGON ((77.62847982126846 13.000488913937247, 77.62845274081032 13.000884406208387, 77.62846532124016 13.00128059710334, 77.62851744166285 13.001673671478363, 77.62860860046327 13.002059844164252, 77.62873792012415 13.002435396406193, 77.62890415566206 13.002796711665717, 77.6291057066006 13.003140310441099, 77.62934063236598 13.003462883770402, 77.62960667095768 13.00376132509578, 77.62990126071509 13.004032760180955, 77.63022156497074 13.004274574795229, 77.63056449935387 13.004484439895933, 77.63092676148196 13.004660334067658, 77.63130486275415 13.004800563000924, 77.63169516194148 13.004903775822836, 77.63209390025041 13.004968978122182, 77.63249723752183 13.004995541541476, 77.6329012892176 13.00498320984528, 77.63330216383761 13.00493210140335, 77.63369600040711 13.004842708066029, 77.6340790056727 13.004715890441028, 77.63444749064874 13.004552869616324, 77.63479790616077 13.004355215410056, 77.63512687704399 13.004124831258055, 77.63543123466597 13.003863935886244, 77.63570804746013 13.003575041942613, 77.63595464917505 13.003260931796445, 77.63616866456718 13.002924630735738, 77.63634803228835 13.002569377823432, 77.63649102474801 13.002198594691594, 77.63659626475761 13.001815852575943, 77.63666273879745 13.001424837907726, 77.63668980677734 13.001029316795417, 77.63667720819757 13.000633098738824, 77.63662506465066 13.000239999925522, 77.63653387864049 12.999853806463776, 77.63640452872997 12.999478237906937, 77.63623826106495 12.999116911420284, 77.63603667735649 12.998773306937167, 77.63580171943771 12.998450733638737, 77.63553565054475 12.998152298081695, 77.63524103350275 12.997880874280666, 77.63492070602766 12.997639076032653, 77.63457775338249 12.997429231751429, 77.63421547865167 12.997253362052346, 77.6338373709203 12.997113160304362, 77.63344707166557 12.997009976335615, 77.63304833968368 12.996944803448622, 77.63264501489051 12.996918268870452, 77.6322409813447 12.996930627728291, 77.63184012984885 12.996981760608543, 77.63144632048913 12.997071174721608, 77.6310633454732 12.997198008661597, 77.63069489262426 12.997361040713391, 77.63034450988215 12.997558700627431, 77.63001557115231 12.997789084748538, 77.62971124383157 12.998049974352035, 77.62943445832205 12.998338857011476, 77.62918787982657 12.998652950791408, 77.62897388269647 12.998989231032565, 77.62879452757802 12.999344459472313, 77.62865154157755 12.999715215418878, 77.62854630163532 13.00009792868134, 77.62847982126846 13.000488913937247))",2284,8a9fdf8285de6bc20185de78109d04c9,2.0,2.0,6500000.0,"2 BHK Flat  In Silver Oaks, Maruthi Sevanagar For Sale  In Maruthi Sevanagar",13.004039290443812,77.62998187962614,AP,,1130.0,1000.0,buy,NoBroker
1,"POLYGON ((77.62847982126846 13.000488913937247, 77.62845274081032 13.000884406208387, 77.62846532124016 13.00128059710334, 77.62851744166285 13.001673671478363, 77.62860860046327 13.002059844164252, 77.62873792012415 13.002435396406193, 77.62890415566206 13.002796711665717, 77.6291057066006 13.003140310441099, 77.62934063236598 13.003462883770402, 77.62960667095768 13.00376132509578, 77.62990126071509 13.004032760180955, 77.63022156497074 13.004274574795229, 77.63056449935387 13.004484439895933, 77.63092676148196 13.004660334067658, 77.63130486275415 13.004800563000924, 77.63169516194148 13.004903775822836, 77.63209390025041 13.004968978122182, 77.63249723752183 13.004995541541476, 77.6329012892176 13.00498320984528, 77.63330216383761 13.00493210140335, 77.63369600040711 13.004842708066029, 77.6340790056727 13.004715890441028, 77.63444749064874 13.004552869616324, 77.63479790616077 13.004355215410056, 77.63512687704399 13.004124831258055, 77.63543123466597 13.003863935886244, 77.63570804746013 13.003575041942613, 77.63595464917505 13.003260931796445, 77.63616866456718 13.002924630735738, 77.63634803228835 13.002569377823432, 77.63649102474801 13.002198594691594, 77.63659626475761 13.001815852575943, 77.63666273879745 13.001424837907726, 77.63668980677734 13.001029316795417, 77.63667720819757 13.000633098738824, 77.63662506465066 13.000239999925522, 77.63653387864049 12.999853806463776, 77.63640452872997 12.999478237906937, 77.63623826106495 12.999116911420284, 77.63603667735649 12.998773306937167, 77.63580171943771 12.998450733638737, 77.63553565054475 12.998152298081695, 77.63524103350275 12.997880874280666, 77.63492070602766 12.997639076032653, 77.63457775338249 12.997429231751429, 77.63421547865167 12.997253362052346, 77.6338373709203 12.997113160304362, 77.63344707166557 12.997009976335615, 77.63304833968368 12.996944803448622, 77.63264501489051 12.996918268870452, 77.6322409813447 12.996930627728291, 77.63184012984885 12.996981760608543, 77.63144632048913 12.997071174721608, 77.6310633454732 12.997198008661597, 77.63069489262426 12.997361040713391, 77.63034450988215 12.997558700627431, 77.63001557115231 12.997789084748538, 77.62971124383157 12.998049974352035, 77.62943445832205 12.998338857011476, 77.62918787982657 12.998652950791408, 77.62897388269647 12.998989231032565, 77.62879452757802 12.999344459472313, 77.62865154157755 12.999715215418878, 77.62854630163532 13.00009792868134, 77.62847982126846 13.000488913937247))",1538,/lVAeY4uSttzpSvf+uAgZw==,2.0,2.0,6200000.0,2BHK Multistorey Apartment for Resale in Jaibharath Nagar,13.003567,77.63013,AP,,1200.0,,buy,MagicBricks
1,"POLYGON ((77.62847982126846 13.000488913937247, 77.62845274081032 13.000884406208387, 77.62846532124016 13.00128059710334, 77.62851744166285 13.001673671478363, 77.62860860046327 13.002059844164252, 77.62873792012415 13.002435396406193, 77.62890415566206 13.002796711665717, 77.6291057066006 13.003140310441099, 77.62934063236598 13.003462883770402, 77.62960667095768 13.00376132509578, 77.62990126071509 13.004032760180955, 77.63022156497074 13.004274574795229, 77.63056449935387 13.004484439895933, 77.63092676148196 13.004660334067658, 77.63130486275415 13.004800563000924, 77.63169516194148 13.004903775822836, 77.63209390025041 13.004968978122182, 77.63249723752183 13.004995541541476, 77.6329012892176 13.00498320984528, 77.63330216383761 13.00493210140335, 77.63369600040711 13.004842708066029, 77.6340790056727 13.004715890441028, 77.63444749064874 13.004552869616324, 77.63479790616077 13.004355215410056, 77.63512687704399 13.004124831258055, 77.63543123466597 13.003863935886244, 77.63570804746013 13.003575041942613, 77.63595464917505 13.003260931796445, 77.63616866456718 13.002924630735738, 77.63634803228835 13.002569377823432, 77.63649102474801 13.002198594691594, 77.63659626475761 13.001815852575943, 77.63666273879745 13.001424837907726, 77.63668980677734 13.001029316795417, 77.63667720819757 13.000633098738824, 77.63662506465066 13.000239999925522, 77.63653387864049 12.999853806463776, 77.63640452872997 12.999478237906937, 77.63623826106495 12.999116911420284, 77.63603667735649 12.998773306937167, 77.63580171943771 12.998450733638737, 77.63553565054475 12.998152298081695, 77.63524103350275 12.997880874280666, 77.63492070602766 12.997639076032653, 77.63457775338249 12.997429231751429, 77.63421547865167 12.997253362052346, 77.6338373709203 12.997113160304362, 77.63344707166557 12.997009976335615, 77.63304833968368 12.996944803448622, 77.63264501489051 12.996918268870452, 77.6322409813447 12.996930627728291, 77.63184012984885 12.996981760608543, 77.63144632048913 12.997071174721608, 77.6310633454732 12.997198008661597, 77.63069489262426 12.997361040713391, 77.63034450988215 12.997558700627431, 77.63001557115231 12.997789084748538, 77.62971124383157 12.998049974352035, 77.62943445832205 12.998338857011476, 77.62918787982657 12.998652950791408, 77.62897388269647 12.998989231032565, 77.62879452757802 12.999344459472313, 77.62865154157755 12.999715215418878, 77.62854630163532 13.00009792868134, 77.62847982126846 13.000488913937247))",306,14583946,2.0,2.0,4700000.0,2 BHK Property for Sale in Maruthi Sevanagar Bangalore,13.0027504,77.6349411,AP,It has an area of 934 sqft with a carpet area of 934 sqft . The property is available at a price of Rs. 47.00 lac . It is facing east direction. This residential property is ready-to-move-in. It is we...,934.0,,buy,Makaan
1,"POLYGON ((77.62847982126846 13.000488913937247, 77.62845274081032 13.000884406208387, 77.62846532124016 13.00128059710334, 77.62851744166285 13.001673671478363, 77.62860860046327 13.002059844164252, 77.62873792012415 13.002435396406193, 77.62890415566206 13.002796711665717, 77.6291057066006 13.003140310441099, 77.62934063236598 13.003462883770402, 77.62960667095768 13.00376132509578, 77.62990126071509 13.004032760180955, 77.63022156497074 13.004274574795229, 77.63056449935387 13.004484439895933, 77.63092676148196 13.004660334067658, 77.63130486275415 13.004800563000924, 77.63169516194148 13.004903775822836, 77.63209390025041 13.004968978122182, 77.63249723752183 13.004995541541476, 77.6329012892176 13.00498320984528, 77.63330216383761 13.00493210140335, 77.63369600040711 13.004842708066029, 77.6340790056727 13.004715890441028, 77.63444749064874 13.004552869616324, 77.63479790616077 13.004355215410056, 77.63512687704399 13.004124831258055, 77.63543123466597 13.003863935886244, 77.63570804746013 13.003575041942613, 77.63595464917505 13.003260931796445, 77.63616866456718 13.002924630735738, 77.63634803228835 13.002569377823432, 77.63649102474801 13.002198594691594, 77.63659626475761 13.001815852575943, 77.63666273879745 13.001424837907726, 77.63668980677734 13.001029316795417, 77.63667720819757 13.000633098738824, 77.63662506465066 13.000239999925522, 77.63653387864049 12.999853806463776, 77.63640452872997 12.999478237906937, 77.63623826106495 12.999116911420284, 77.63603667735649 12.998773306937167, 77.63580171943771 12.998450733638737, 77.63553565054475 12.998152298081695, 77.63524103350275 12.997880874280666, 77.63492070602766 12.997639076032653, 77.63457775338249 12.997429231751429, 77.63421547865167 12.997253362052346, 77.6338373709203 12.997113160304362, 77.63344707166557 12.997009976335615, 77.63304833968368 12.996944803448622, 77.63264501489051 12.996918268870452, 77.6322409813447 12.996930627728291, 77.63184012984885 12.996981760608543, 77.63144632048913 12.997071174721608, 77.6310633454732 12.997198008661597, 77.63069489262426 12.997361040713391, 77.63034450988215 12.997558700627431, 77.63001557115231 12.997789084748538, 77.62971124383157 12.998049974352035, 77.62943445832205 12.998338857011476, 77.62918787982657 12.998652950791408, 77.62897388269647 12.998989231032565, 77.62879452757802 12.999344459472313, 77.62865154157755 12.999715215418878, 77.62854630163532 13.00009792868134, 77.62847982126846 13.000488913937247))",391,15169532,2.0,2.0,4000000.0,2 BHK Property for Sale in Maruthi Sevanagar Bangalore,12.99711514,77.63198853,AP,"It’s a 2 bhk multistorey apartment situated in Maruthi Sevanagar, Bangalore. It has a built-up area of 900 sqft and is priced at Rs. 40.00 lac . It is a semi-furnished property. It is east facing prop...",900.0,,buy,Makaan
1,"POLYGON ((77.62847982126846 13.000488913937247, 77.62845274081032 13.000884406208387, 77.62846532124016 13.00128059710334, 77.62851744166285 13.001673671478363, 77.62860860046327 13.002059844164252, 77.62873792012415 13.002435396406193, 77.62890415566206 13.002796711665717, 77.6291057066006 13.003140310441099, 77.62934063236598 13.003462883770402, 77.62960667095768 13.00376132509578, 77.62990126071509 13.004032760180955, 77.63022156497074 13.004274574795229, 77.63056449935387 13.004484439895933, 77.63092676148196 13.004660334067658, 77.63130486275415 13.004800563000924, 77.63169516194148 13.004903775822836, 77.63209390025041 13.004968978122182, 77.63249723752183 13.004995541541476, 77.6329012892176 13.00498320984528, 77.63330216383761 13.00493210140335, 77.63369600040711 13.004842708066029, 77.6340790056727 13.004715890441028, 77.63444749064874 13.004552869616324, 77.63479790616077 13.004355215410056, 77.63512687704399 13.004124831258055, 77.63543123466597 13.003863935886244, 77.63570804746013 13.003575041942613, 77.63595464917505 13.003260931796445, 77.63616866456718 13.002924630735738, 77.63634803228835 13.002569377823432, 77.63649102474801 13.002198594691594, 77.63659626475761 13.001815852575943, 77.63666273879745 13.001424837907726, 77.63668980677734 13.001029316795417, 77.63667720819757 13.000633098738824, 77.63662506465066 13.000239999925522, 77.63653387864049 12.999853806463776, 77.63640452872997 12.999478237906937, 77.63623826106495 12.999116911420284, 77.63603667735649 12.998773306937167, 77.63580171943771 12.998450733638737, 77.63553565054475 12.998152298081695, 77.63524103350275 12.997880874280666, 77.63492070602766 12.997639076032653, 77.63457775338249 12.997429231751429, 77.63421547865167 12.997253362052346, 77.6338373709203 12.997113160304362, 77.63344707166557 12.997009976335615, 77.63304833968368 12.996944803448622, 77.63264501489051 12.996918268870452, 77.6322409813447 12.996930627728291, 77.63184012984885 12.996981760608543, 77.63144632048913 12.997071174721608, 77.6310633454732 12.997198008661597, 77.63069489262426 12.997361040713391, 77.63034450988215 12.997558700627431, 77.63001557115231 12.997789084748538, 77.62971124383157 12.998049974352035, 77.62943445832205 12.998338857011476, 77.62918787982657 12.998652950791408, 77.62897388269647 12.998989231032565, 77.62879452757802 12.999344459472313, 77.62865154157755 12.999715215418878, 77.62854630163532 13.00009792868134, 77.62847982126846 13.000488913937247))",1866,8a9f96838c3e3149018c3eb904005d04,1.0,1.0,500000.0,1 BHK Flat  In Standalonebuilding For Sale  In  Cox Town,12.998497005261632,77.62938657731553,AP,,500.0,,buy,NoBroker
