x_pixel,y_pixel,total_population,h3index_lvl11,f_0,f_1,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_5,f_50,f_55,f_60,f_65,f_70,f_75,f_80,m_0,m_1,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_5,m_50,m_55,m_60,m_65,m_70,m_75,m_80,h3index_lvl3,geometry
11355,26982,75.71263436871871,8b61892eada8fff,0.538974545223358,2.061576420850991,2.222414395727959,2.6482477019119024,3.8096649609785507,4.399755325320694,3.6179726964325276,3.088375518814922,2.318818874913099,2.1420255419906375,2.1922944512546363,1.842954453672161,1.5489456087889117,1.1601668196484611,0.8542921202617888,0.5106204793102167,0.3751571552339384,,0.5921766864273732,2.269006993450073,2.445976324656138,2.820479054510472,4.313246709925447,4.958360775870892,4.539725493782142,3.71483551357956,2.742424689172669,2.3505933342683925,2.4099530134368643,1.869632605408303,1.665582793883539,1.2266347768890968,0.8841052141296094,0.497822936622466,0.35356098123188395,0.3119569030982214,836189fffffffff,"POLYGON ((77.64874970448 13.01541681561, 77.64874970448 13.01625014894, 77.64791637115 13.01625014894, 77.64791637115 13.01541681561, 77.64874970448 13.01541681561))"
11349,26984,75.77672394716902,8b61892eac62fff,0.5394308087637931,2.0633213368364505,2.224295568449112,2.6504893872462443,3.8128897037232967,4.403479676096316,3.6210351975833306,3.090989726570887,2.320781714331607,2.1438388047040973,2.194150294198,1.8445146369678822,1.550256752329732,1.1611488944381751,0.8550152199096237,0.5110527232337828,0.3754747054869549,,0.5926779321593996,2.270927689358983,2.44804681563025,2.8228666044272552,4.316897691689542,4.962557658018374,4.54356863248119,3.717979899787871,2.7447460759629854,2.352583031985763,2.4119929339895063,1.871215061439666,1.6669926362136755,1.2276731885983765,0.8848535889651953,0.4982443717184411,0.3538602711170761,0.31222098240868507,836189fffffffff,"POLYGON ((77.6437497045 13.013750148949999, 77.6437497045 13.014583482279999, 77.64291637117 13.014583482279999, 77.64291637117 13.013750148949999, 77.6437497045 13.013750148949999))"
11368,26999,31.899864464805653,8b61892eece9fff,0.22708515635505197,0.8686001693103724,0.9363657863523582,1.1157812971763823,1.6051190857797049,1.8537407901674359,1.524353779138,1.301219617750243,0.9769837227384506,0.9024957246053175,0.9236754584999047,0.7764886507401906,0.6526143550829201,0.4888109401433152,0.35993731607000207,0.2151387815450789,0.15806426867648599,,0.24950071318506134,0.9559965824991222,1.0305587139043195,1.1883471800596086,1.817292222549503,2.0890970060587764,1.9127141902246225,1.565164745899658,1.1554607216233552,0.9903711653804896,1.0153810455449999,0.7877287942241753,0.701756908085875,0.5168157935812036,0.3724984293017076,0.20974682792579455,0.1489652010861849,0.13143623059553902,836189fffffffff,"POLYGON ((77.65958303776999 13.001250149, 77.65958303776999 13.00208348233, 77.65874970444 13.00208348233, 77.65874970444 13.001250149, 77.65958303776999 13.001250149))"
11305,27017,219.7804136213534,8b61892e9384fff,1.5645480151121565,5.984392282403212,6.451276935337017,7.687395181032264,11.058784813464703,12.771713035154693,10.502335915304561,8.965009166503632,6.731122231182429,6.2179222686633615,6.363844026260229,5.349771904204835,4.496315727441862,3.367759485700305,2.479859240911645,1.4822410554160064,1.0890150145614472,,1.7189843746854951,6.586526972515733,7.1002374244190065,8.187352498902786,12.520593509792608,14.393245609467266,13.178022192725232,10.783511577423965,7.9607751374208,6.823357521873601,6.99566831487693,5.427213315670877,4.834892655058262,3.5607042768014474,2.5664013717952847,1.4450921026670596,1.026325156390952,0.9055558510141831,836189fffffffff,"POLYGON ((77.60708303797999 12.986250149060002, 77.60708303797999 12.987083482390002, 77.60624970465 12.987083482390002, 77.60624970465 12.986250149060002, 77.60708303797999 12.986250149060002))"
11336,27026,102.78708151473523,8b61892ed41cfff,0.7317090369912964,2.798785383012005,3.017138416494571,3.5952474328648663,5.171981422729502,5.973085120265228,4.911741077789341,4.1927628188879975,3.14801675979927,2.908002870684369,2.97624792528685,2.5019856165317513,2.102840464212271,1.575036575037669,1.1597825037445992,0.6932157207491199,0.5093113965832612,,0.8039359487429286,3.0803921936764525,3.3206447322066093,3.8290677855469304,5.855641570825486,6.731444871763985,6.163108131729141,5.043241244675329,3.7231014372162385,3.1911532257136392,3.2717396259511795,2.5382034189438527,2.2611865207743485,1.6652730898120813,1.200256693577247,0.6758418764308258,0.4799925649244754,0.42351109072935095,836189fffffffff,"POLYGON ((77.63291637120999 12.97875014909, 77.63291637120999 12.97958348242, 77.63208303788 12.97958348242, 77.63208303788 12.97875014909, 77.63291637120999 12.97875014909))"
11293,26993,164.60432039249523,8b60145b6463fff,1.1717665925149348,4.4820044933957055,4.831677442116419,5.757467026106007,8.282465461862808,9.565361517476536,7.865714107552591,6.714334166107959,5.041267291383356,4.656906789283906,4.766194816782313,4.006706065453087,3.36751085779563,2.522280163374788,1.857288010135176,1.110122968612822,0.8156166879159742,,1.2874315702666952,4.93297285551954,5.317715749352176,6.131909634420746,9.377285904739031,10.779807102081067,9.869666194541473,8.07629989922297,5.96221429153874,5.110346593060341,5.239398709678197,4.064705801737885,3.6210879020180546,2.6667860385253612,1.9221038007050577,1.082300345921541,0.7686651734386757,0.6782151300809064,836014fffffffff,"POLYGON ((77.59708303801999 13.006250148980001, 77.59708303801999 13.007083482310001, 77.59624970469 13.007083482310001, 77.59624970469 13.006250148980001, 77.59708303801999 13.006250148980001))"
11334,26999,563.0494790727803,8b61892e878cfff,4.008173011355163,15.331251783131078,16.527350649649332,19.69412929162203,28.331200732601765,32.7195051294994,26.905649642443773,22.967214416737203,17.24427856309382,15.9295266647379,16.303360129009775,13.705435359269623,11.518988508435074,8.627771696637293,6.35308403734881,3.7973132311394417,2.789917883301241,,4.403819416181298,16.873845250104257,18.18990539920858,20.974957716967488,32.07616875939693,36.8736640751346,33.76041749299044,27.625985294374583,20.394493254828618,17.480574444749664,17.92201314840046,13.903829905241727,12.386380432354327,9.122071534504979,6.574794061240525,3.7021423247380163,2.629314658554753,2.3199187759880497,836189fffffffff,"POLYGON ((77.63124970454999 13.001250149, 77.63124970454999 13.00208348233, 77.63041637122 13.00208348233, 77.63041637122 13.001250149, 77.63124970454999 13.001250149))"
11317,27017,129.46327512538662,8b61892e9ce9fff,0.9216085321005499,3.525150546401555,3.800172300100653,4.528317153638357,6.514258476042931,7.523271602143457,6.18647871524473,5.280904724016584,3.9650171432964427,3.662712890191182,3.7486692704001565,3.1513226239055023,2.6485879044142617,1.9838035614545102,1.460779413040189,0.8731250269774576,0.6414922966629046,,1.0125804283846747,3.879842495695603,4.182447391048391,4.822820713270959,7.375348084612298,8.478447798340078,7.762611075228316,6.352106860162681,4.6893531294455775,4.019348971764391,4.120849936990911,3.1969399068916045,2.8480292013177695,2.0974591977551555,1.5117577310101356,0.8512421627601975,0.6045644141063689,0.5334243538672694,836189fffffffff,"POLYGON ((77.61708303793999 12.986250149060002, 77.61708303793999 12.987083482390002, 77.61624970461 12.987083482390002, 77.61624970461 12.986250149060002, 77.61708303793999 12.986250149060002))"
11318,26998,190.87538879522873,8b61892eb8eafff,1.3587821518900978,5.197338439525044,5.602819403220029,6.676366242387413,9.604358225880544,11.092006405232718,9.12109233197714,7.785951160802321,5.845859862707292,5.400155091781634,5.5268855232881835,4.646181750658027,3.904970415349478,2.924839476130983,2.1537137615694153,1.287300049695663,0.9457902027354054,,1.4929073998711881,5.720281827533588,6.166430500651974,7.110570374894589,10.873913394757434,12.50027845817496,11.444878034506837,9.365288103410991,6.913791229801157,5.925964892553562,6.075613870357053,4.713438399632031,4.199018443956263,3.0924085449167538,2.228874092729452,1.2550368702319856,0.8913451250101312,0.7864592005870853,836189fffffffff,"POLYGON ((77.61791637127 13.00208348233, 77.61791637127 13.00291681566, 77.61708303794 13.00291681566, 77.61708303794 13.00208348233, 77.61791637127 13.00208348233))"
11331,26970,937.531812975902,8b61892cc993fff,6.673995538206072,25.52801736455929,27.51963665127919,32.79262907835678,47.17418863584701,54.48113776305819,44.80050895600502,38.24262948638759,28.713390647096016,26.52420084050178,27.146670521824014,22.820873780444643,19.18023005945019,14.36607432885491,10.578498680989748,6.322893810906328,4.645482993415935,,7.332784627115525,28.096582607829973,30.28795077531408,34.9253299867187,53.409922244660486,61.39822143182575,56.21435837870397,45.999935075165396,33.95880156648305,29.106845946460794,29.841884654040573,23.15122124860861,20.624521760820365,15.189132267370844,10.947667964098386,6.164425043693262,4.3780629909661055,3.862889374918208,836189fffffffff,"POLYGON ((77.62874970456 13.02541681557, 77.62874970456 13.0262501489, 77.62791637123 13.0262501489, 77.62791637123 13.02541681557, 77.62874970456 13.02541681557))"
