geoid,total_population,grid_hh,geometry
1134002696,6658.309718693236,1657.4112308148672,"POLYGON ((77.6354163712 13.0262501489, 77.63624970453 13.0262501489, 77.63708303786 13.0262501489, 77.63791637118999 13.0262501489, 77.63874970452 13.0262501489, 77.63958303785 13.0262501489, 77.64041637118 13.0262501489, 77.64124970450999 13.0262501489, 77.64208303784 13.0262501489, 77.64291637117 13.0262501489, 77.6437497045 13.0262501489, 77.6437497045 13.027083482230001, 77.6437497045 13.027916815560001, 77.64291637117 13.027916815560001, 77.64291637117 13.028750148890001, 77.6437497045 13.028750148890001, 77.6437497045 13.029583482220001, 77.6437497045 13.030416815550002, 77.6437497045 13.031250148880002, 77.6437497045 13.032083482210002, 77.6437497045 13.032916815540002, 77.6437497045 13.03375014887, 77.6437497045 13.034583482199999, 77.64291637117 13.034583482199999, 77.64208303784 13.034583482199999, 77.64124970450999 13.034583482199999, 77.64041637118 13.034583482199999, 77.63958303785 13.034583482199999, 77.63874970452 13.034583482199999, 77.63791637118999 13.034583482199999, 77.63708303786 13.034583482199999, 77.63624970453 13.034583482199999, 77.6354163712 13.034583482199999, 77.6354163712 13.03375014887, 77.6354163712 13.032916815540002, 77.6354163712 13.032083482210002, 77.6354163712 13.031250148880002, 77.6354163712 13.030416815550002, 77.6354163712 13.029583482220001, 77.6354163712 13.028750148890001, 77.6354163712 13.027916815560001, 77.6354163712 13.027083482230001, 77.6354163712 13.0262501489))"
1135002701,7760.514182397061,1931.7760672339705,"POLYGON ((77.6437497045 12.984583482400001, 77.64458303782999 12.984583482400001, 77.64541637116 12.984583482400001, 77.64624970449 12.984583482400001, 77.64708303782 12.984583482400001, 77.64791637114999 12.984583482400001, 77.64874970448 12.984583482400001, 77.64958303781 12.984583482400001, 77.65041637114 12.984583482400001, 77.65124970446999 12.984583482400001, 77.6520830378 12.984583482400001, 77.6520830378 12.985416815730002, 77.6520830378 12.986250149060002, 77.6520830378 12.987083482390002, 77.6520830378 12.98791681572, 77.6520830378 12.988750149049999, 77.6520830378 12.989583482379999, 77.6520830378 12.990416815709999, 77.6520830378 12.991250149039999, 77.6520830378 12.992083482369999, 77.6520830378 12.9929168157, 77.65124970446999 12.9929168157, 77.65041637114 12.9929168157, 77.64958303781 12.9929168157, 77.64874970448 12.9929168157, 77.64791637114999 12.9929168157, 77.64708303782 12.9929168157, 77.64624970449 12.9929168157, 77.64541637116 12.9929168157, 77.64458303782999 12.9929168157, 77.6437497045 12.9929168157, 77.6437497045 12.992083482369999, 77.6437497045 12.991250149039999, 77.6437497045 12.990416815709999, 77.6437497045 12.989583482379999, 77.6437497045 12.988750149049999, 77.6437497045 12.98791681572, 77.6437497045 12.987083482390002, 77.6437497045 12.986250149060002, 77.6437497045 12.985416815730002, 77.6437497045 12.984583482400001))"
1130002700,14632.651787358574,3642.414131154463,"POLYGON ((77.602083038 12.9929168157, 77.60291637133 12.9929168157, 77.60374970466 12.9929168157, 77.60458303799 12.9929168157, 77.60541637131999 12.9929168157, 77.60624970465 12.9929168157, 77.60708303798 12.9929168157, 77.60791637131 12.9929168157, 77.60874970463999 12.9929168157, 77.60958303797 12.9929168157, 77.61041637129999 12.9929168157, 77.61041637129999 12.99375014903, 77.61041637129999 12.99458348236, 77.61041637129999 12.99541681569, 77.61041637129999 12.99625014902, 77.61041637129999 12.99708348235, 77.61041637129999 12.99791681568, 77.61041637129999 12.99875014901, 77.61041637129999 12.99958348234, 77.61041637129999 13.00041681567, 77.61041637129999 13.001250149, 77.60958303797 13.001250149, 77.60874970463999 13.001250149, 77.60791637131 13.001250149, 77.60708303798 13.001250149, 77.60624970465 13.001250149, 77.60541637131999 13.001250149, 77.60458303799 13.001250149, 77.60374970466 13.001250149, 77.60291637133 13.001250149, 77.60291637133 13.00041681567, 77.60374970466 13.00041681567, 77.60458303799 13.00041681567, 77.60541637131999 13.00041681567, 77.60541637131999 12.99958348234, 77.60458303799 12.99958348234, 77.60374970466 12.99958348234, 77.60291637133 12.99958348234, 77.60291637133 13.00041681567, 77.602083038 13.00041681567, 77.602083038 12.99958348234, 77.602083038 12.99875014901, 77.602083038 12.99791681568, 77.602083038 12.99708348235, 77.602083038 12.99625014902, 77.602083038 12.99541681569, 77.602083038 12.99458348236, 77.602083038 12.99375014903, 77.602083038 12.9929168157), (77.60791637131 12.99958348234, 77.60791637131 13.00041681567, 77.60874970463999 13.00041681567, 77.60874970463999 12.99958348234, 77.60791637131 12.99958348234), (77.60874970463999 12.99375014903, 77.60874970463999 12.99458348236, 77.60791637131 12.99458348236, 77.60791637131 12.99541681569, 77.60874970463999 12.99541681569, 77.60958303797 12.99541681569, 77.60958303797 12.99458348236, 77.60958303797 12.99375014903, 77.60874970463999 12.99375014903))"
1131002697,27807.25174325457,6921.884574995661,"POLYGON ((77.6104163713 13.0179168156, 77.61124970463 13.0179168156, 77.61208303795999 13.0179168156, 77.61291637129 13.0179168156, 77.61374970462 13.0179168156, 77.61458303795 13.0179168156, 77.61541637127999 13.0179168156, 77.61624970461 13.0179168156, 77.61708303794 13.0179168156, 77.61791637127 13.0179168156, 77.61874970459999 13.0179168156, 77.61874970459999 13.01875014893, 77.61874970459999 13.01958348226, 77.61874970459999 13.02041681559, 77.61874970459999 13.02125014892, 77.61874970459999 13.02208348225, 77.61874970459999 13.02291681558, 77.61874970459999 13.02375014891, 77.61874970459999 13.02458348224, 77.61874970459999 13.02541681557, 77.61874970459999 13.0262501489, 77.61791637127 13.0262501489, 77.61708303794 13.0262501489, 77.61624970461 13.0262501489, 77.61541637127999 13.0262501489, 77.61458303795 13.0262501489, 77.61374970462 13.0262501489, 77.61291637129 13.0262501489, 77.61208303795999 13.0262501489, 77.61124970463 13.0262501489, 77.6104163713 13.0262501489, 77.6104163713 13.02541681557, 77.6104163713 13.02458348224, 77.6104163713 13.02375014891, 77.6104163713 13.02291681558, 77.6104163713 13.02208348225, 77.6104163713 13.02125014892, 77.6104163713 13.02041681559, 77.6104163713 13.01958348226, 77.6104163713 13.01875014893, 77.6104163713 13.0179168156))"
1134002699,4994.194309424531,1243.1734309494468,"POLYGON ((77.6354163712 13.001250149, 77.63624970453 13.001250149, 77.63708303786 13.001250149, 77.63791637118999 13.001250149, 77.63874970452 13.001250149, 77.63958303785 13.001250149, 77.64041637118 13.001250149, 77.64124970450999 13.001250149, 77.64208303784 13.001250149, 77.64291637117 13.001250149, 77.6437497045 13.001250149, 77.6437497045 13.00208348233, 77.6437497045 13.00291681566, 77.6437497045 13.003750148990001, 77.6437497045 13.004583482320001, 77.6437497045 13.005416815650001, 77.6437497045 13.006250148980001, 77.6437497045 13.007083482310001, 77.6437497045 13.007916815640002, 77.6437497045 13.008750148970002, 77.6437497045 13.009583482300002, 77.64291637117 13.009583482300002, 77.64208303784 13.009583482300002, 77.64124970450999 13.009583482300002, 77.64041637118 13.009583482300002, 77.63958303785 13.009583482300002, 77.63874970452 13.009583482300002, 77.63791637118999 13.009583482300002, 77.63708303786 13.009583482300002, 77.63624970453 13.009583482300002, 77.6354163712 13.009583482300002, 77.6354163712 13.008750148970002, 77.6354163712 13.007916815640002, 77.6354163712 13.007083482310001, 77.6354163712 13.006250148980001, 77.6354163712 13.005416815650001, 77.6354163712 13.004583482320001, 77.6354163712 13.003750148990001, 77.6354163712 13.00291681566, 77.6354163712 13.00208348233, 77.6354163712 13.001250149))"
1131002703,18240.97606211521,4421.073159892608,"POLYGON ((77.6104163713 12.967916815799999, 77.61124970463 12.967916815799999, 77.61208303795999 12.967916815799999, 77.61291637128998 12.967916815799999, 77.61291637129 12.968750149129999, 77.61374970462 12.968750149129999, 77.61374970462 12.967916815799999, 77.61458303795 12.967916815799999, 77.61458303795 12.968750149129999, 77.61541637127999 12.968750149129999, 77.61541637127999 12.967916815799999, 77.61624970461 12.967916815799999, 77.61708303793999 12.967916815799999, 77.61708303794 12.968750149129999, 77.61791637127 12.968750149129999, 77.61791637127 12.967916815799999, 77.61874970459999 12.967916815799999, 77.61874970459999 12.968750149129999, 77.61874970459999 12.96958348246, 77.61874970459999 12.97041681579, 77.61874970459999 12.97125014912, 77.61874970459999 12.97208348245, 77.61874970459999 12.97291681578, 77.61874970459999 12.97375014911, 77.61874970459999 12.97458348244, 77.61874970459999 12.97541681577, 77.61874970459999 12.9762501491, 77.61791637127 12.9762501491, 77.61708303794 12.9762501491, 77.61624970461 12.9762501491, 77.61541637127999 12.9762501491, 77.61458303795 12.9762501491, 77.61374970462 12.9762501491, 77.61291637129 12.9762501491, 77.61208303795999 12.9762501491, 77.61208303795999 12.97541681577, 77.61124970463 12.97541681577, 77.6104163713 12.97541681577, 77.6104163713 12.97458348244, 77.6104163713 12.97375014911, 77.6104163713 12.97291681578, 77.6104163713 12.97208348245, 77.6104163713 12.97125014912, 77.6104163713 12.97041681579, 77.6104163713 12.96958348246, 77.6104163713 12.968750149129999, 77.6104163713 12.967916815799999))"
1129002701,20615.687403538264,5131.733619669899,"POLYGON ((77.5937497047 12.984583482400001, 77.59458303803 12.984583482400001, 77.59541637135999 12.984583482400001, 77.59624970469 12.984583482400001, 77.59708303802 12.984583482400001, 77.59791637135 12.984583482400001, 77.59874970467999 12.984583482400001, 77.59958303801 12.984583482400001, 77.60041637134 12.984583482400001, 77.60124970467 12.984583482400001, 77.60208303799999 12.984583482400001, 77.60208303799999 12.985416815730002, 77.60208303799999 12.986250149060002, 77.60208303799999 12.987083482390002, 77.60208303799999 12.98791681572, 77.60208303799999 12.988750149049999, 77.60208303799999 12.989583482379999, 77.60208303799999 12.990416815709999, 77.60208303799999 12.991250149039999, 77.60208303799999 12.992083482369999, 77.60208303799999 12.9929168157, 77.60124970467 12.9929168157, 77.60041637134 12.9929168157, 77.59958303801 12.9929168157, 77.59874970467999 12.9929168157, 77.59791637135 12.9929168157, 77.59708303802 12.9929168157, 77.59624970469 12.9929168157, 77.59541637135999 12.9929168157, 77.59458303803 12.9929168157, 77.5937497047 12.9929168157, 77.5937497047 12.992083482369999, 77.5937497047 12.991250149039999, 77.5937497047 12.990416815709999, 77.5937497047 12.989583482379999, 77.5937497047 12.988750149049999, 77.5937497047 12.98791681572, 77.5937497047 12.987083482390002, 77.5937497047 12.986250149060002, 77.5937497047 12.985416815730002, 77.5937497047 12.984583482400001))"
1134002701,1143.6372193340098,284.67843212227154,"MULTIPOLYGON (((77.63624970453 12.984583482400001, 77.63708303786 12.984583482400001, 77.63791637118999 12.984583482400001, 77.63791637118999 12.985416815730002, 77.63791637118999 12.986250149060002, 77.63708303786 12.986250149060002, 77.63624970453 12.986250149060002, 77.63624970453 12.985416815730002, 77.63624970453 12.984583482400001)), ((77.64041637118 12.984583482400001, 77.64124970450999 12.984583482400001, 77.64208303784 12.984583482400001, 77.64208303784 12.985416815730002, 77.64124970450999 12.985416815730002, 77.64041637118 12.985416815730002, 77.64041637118 12.984583482400001)), ((77.64291637117 12.984583482400001, 77.6437497045 12.984583482400001, 77.6437497045 12.985416815730002, 77.6437497045 12.986250149060002, 77.6437497045 12.987083482390002, 77.6437497045 12.98791681572, 77.6437497045 12.988750149049999, 77.6437497045 12.989583482379999, 77.64291637117 12.989583482379999, 77.64208303784 12.989583482379999, 77.64124970450999 12.989583482379999, 77.64041637118 12.989583482379999, 77.63958303785 12.989583482379999, 77.63958303785 12.988750149049999, 77.63958303785 12.98791681572, 77.63958303785 12.987083482390002, 77.64041637118 12.987083482390002, 77.64124970450999 12.987083482390002, 77.64208303784 12.987083482390002, 77.64291637117 12.987083482390002, 77.64291637117 12.986250149060002, 77.64208303784 12.986250149060002, 77.64208303784 12.985416815730002, 77.64291637117 12.985416815730002, 77.64291637117 12.984583482400001)), ((77.6354163712 12.986250149060002, 77.63624970453 12.986250149060002, 77.63624970453 12.987083482390002, 77.6354163712 12.987083482390002, 77.6354163712 12.986250149060002)), ((77.63624970453 12.987083482390002, 77.63708303786 12.987083482390002, 77.63791637118999 12.987083482390002, 77.63791637118999 12.98791681572, 77.63791637118999 12.988750149049999, 77.63874970452 12.988750149049999, 77.63874970452 12.989583482379999, 77.63958303785 12.989583482379999, 77.63958303784999 12.990416815709999, 77.63958303784999 12.991250149039999, 77.63958303785 12.992083482369999, 77.64041637118 12.992083482369999, 77.64124970450999 12.992083482369999, 77.64124970451 12.991250149039999, 77.64208303784 12.991250149039999, 77.64208303784 12.992083482369999, 77.64291637117 12.992083482369999, 77.64291637117 12.991250149039999, 77.6437497045 12.991250149039999, 77.6437497045 12.992083482369999, 77.6437497045 12.9929168157, 77.64291637117 12.9929168157, 77.64208303784 12.9929168157, 77.64124970450999 12.9929168157, 77.64041637118 12.9929168157, 77.63958303785 12.9929168157, 77.63874970452 12.9929168157, 77.63791637118999 12.9929168157, 77.63708303786 12.9929168157, 77.63624970453 12.9929168157, 77.6354163712 12.9929168157, 77.6354163712 12.992083482369999, 77.63624970453 12.992083482369999, 77.63624970453 12.991250149039999, 77.6354163712 12.991250149039999, 77.6354163712 12.990416815709999, 77.6354163712 12.989583482379999, 77.63624970453 12.989583482379999, 77.63624970453 12.988750149049999, 77.63624970453 12.98791681572, 77.63624970453 12.987083482390002)))"
1135002697,8054.3818001734835,2004.926688135253,"POLYGON ((77.6437497045 13.0179168156, 77.64458303782999 13.0179168156, 77.64541637116 13.0179168156, 77.64624970449 13.0179168156, 77.64708303782 13.0179168156, 77.64791637114999 13.0179168156, 77.64874970448 13.0179168156, 77.64958303781 13.0179168156, 77.65041637114 13.0179168156, 77.65124970446999 13.0179168156, 77.6520830378 13.0179168156, 77.6520830378 13.01875014893, 77.6520830378 13.01958348226, 77.6520830378 13.02041681559, 77.6520830378 13.02125014892, 77.6520830378 13.02208348225, 77.6520830378 13.02291681558, 77.6520830378 13.02375014891, 77.6520830378 13.02458348224, 77.6520830378 13.02541681557, 77.6520830378 13.0262501489, 77.65124970446999 13.0262501489, 77.65041637114 13.0262501489, 77.64958303781 13.0262501489, 77.64874970448 13.0262501489, 77.64791637114999 13.0262501489, 77.64708303782 13.0262501489, 77.64624970449 13.0262501489, 77.64541637116 13.0262501489, 77.64541637116 13.02541681557, 77.64458303782999 13.02541681557, 77.64458303782999 13.0262501489, 77.6437497045 13.0262501489, 77.6437497045 13.02541681557, 77.6437497045 13.02458348224, 77.6437497045 13.02375014891, 77.6437497045 13.02291681558, 77.6437497045 13.02208348225, 77.6437497045 13.02125014892, 77.6437497045 13.02041681559, 77.6437497045 13.01958348226, 77.6437497045 13.01875014893, 77.6437497045 13.0179168156))"
1136002700,1766.4080641760866,439.70086815696817,"POLYGON ((77.65291637113 12.9929168157, 77.65374970446 12.9929168157, 77.65458303778999 12.9929168157, 77.65541637112 12.9929168157, 77.65624970445 12.9929168157, 77.65708303778 12.9929168157, 77.65708303778 12.99375014903, 77.65708303778 12.99458348236, 77.65791637110999 12.99458348236, 77.65791637110999 12.99375014903, 77.65874970444 12.99375014903, 77.65874970444 12.9929168157, 77.65958303777 12.9929168157, 77.6604163711 12.9929168157, 77.6604163711 12.99375014903, 77.6604163711 12.99458348236, 77.6604163711 12.99541681569, 77.6604163711 12.99625014902, 77.6604163711 12.99708348235, 77.6604163711 12.99791681568, 77.6604163711 12.99875014901, 77.6604163711 12.99958348234, 77.6604163711 13.00041681567, 77.6604163711 13.001250149, 77.65958303777 13.001250149, 77.65874970444 13.001250149, 77.65791637110999 13.001250149, 77.65708303778 13.001250149, 77.65624970445 13.001250149, 77.65624970445 13.00041681567, 77.65541637112 13.00041681567, 77.65541637112 12.99958348234, 77.65624970445 12.99958348234, 77.65624970445 12.99875014901, 77.65541637112 12.99875014901, 77.65458303778999 12.99875014901, 77.65374970446 12.99875014901, 77.65374970446 12.99958348234, 77.65291637113 12.99958348234, 77.6520830378 12.99958348234, 77.6520830378 12.99875014901, 77.6520830378 12.99791681568, 77.6520830378 12.99708348235, 77.6520830378 12.99625014902, 77.6520830378 12.99541681569, 77.6520830378 12.99458348236, 77.6520830378 12.99375014903, 77.65291637113 12.99375014903, 77.65291637113 12.9929168157), (77.65458303778999 12.99375014903, 77.65458303778999 12.99458348236, 77.65374970446 12.99458348236, 77.65291637113 12.99458348236, 77.65291637113 12.99541681569, 77.65374970446 12.99541681569, 77.65458303778999 12.99541681569, 77.65541637112 12.99541681569, 77.65541637112 12.99458348236, 77.65541637112 12.99375014903, 77.65458303778999 12.99375014903))"
