id,name,number_of_votes,rating,lat,lng,reviews_per_day,competitor_type,distance,type
ChIJ1aJ8h9gVrjsRkYAApi8qDeg,Stayfit Health & Fitness World Pvt. Ltd_Jayanagar,1497,4.800000190734863,12.923177719116213,77.5857925415039,0.3908892458347887,primary_competitor,1.99,primary_competitor
ChIJzY94Ak4VrjsRShwiuY_W6uw,Apple Fitness Jayanagar,68,4.800000190734863,12.924266815185549,77.58978271484375,0.3897740051149877,secondary_competitor,1.99,secondary_competitor
ChIJ8UeNSM1qrjsR6fUy1ePnPEo,Café Coffee Day - Royal Meenakshi Mall,1348,4.0,12.876046180725098,77.59548950195312,0.3852497843415984,anchor_competitor,3.38,anchor_competitor
ChIJm129oKAVrjsRJ0TXQX7B-R4,Café Coffee Day,1456,3.900000095367432,12.92172145843506,77.58949279785156,0.3742413751200027,anchor_competitor,1.72,anchor_competitor
ChIJnYpKhREVrjsRGEL05kzgIe4,iFiT365 Fitness,71,5.0,12.89473819732666,77.60913848876953,0.3565721779071031,secondary_competitor,2.22,secondary_competitor
ChIJAeK5RvAVrjsR9BJZUosiac4,Game On Fitness Premium Club - BTM Layout,125,4.800000190734863,12.912758827209473,77.60638427734375,0.3552622580528332,secondary_competitor,1.65,secondary_competitor
ChIJxXKpj64VrjsRQemYP-hcn-8,Studio 4 Fitness,424,4.900000095367432,12.92226505279541,77.61058044433594,0.3539970983787366,secondary_competitor,2.62,secondary_competitor
ChIJIXFCsqMVrjsRsDibTYCHNGg,Game On Fitness Premium Club - Vijaya Bank Layout,143,4.199999809265137,12.892326354980469,77.6113510131836,0.34803935183868,secondary_competitor,2.57,secondary_competitor
ChIJrcS3gFYVrjsRPBHRHYb3HQA,Club Fit - Available on Cult.fit | Gyms in BTM Layout,94,4.699999809265137,12.918781280517578,77.61041259765625,0.3461783978132655,secondary_competitor,2.36,secondary_competitor
ChIJM9xNtPgUrjsRvdDmF04wcsw,Mizpah Fitness,706,4.599999904632568,12.921713829040527,77.6136474609375,0.3429281737383112,primary_competitor,2.84,primary_competitor
ChIJBRYL2VMVrjsRVbV8hDwKHyQ,Fit24 India - Best Gym in JP Nagar,483,4.800000190734863,12.910796165466309,77.58085632324219,0.3402273189593693,secondary_competitor,1.36,secondary_competitor
ChIJlTKm72QVrjsRuNd0r49t3Nk,The Happy Yoga Community,107,4.900000095367432,12.927712440490724,77.5708236694336,0.3285102227699287,primary_competitor,3.33,primary_competitor
ChIJedC7M-8VrjsRlyxOSs8m8Mw,Transformers - Best Gym in BTM 2nd Stage,394,4.699999809265137,12.906519889831545,77.6112060546875,0.3283011935077729,secondary_competitor,2.02,secondary_competitor
ChIJM6ha9psVrjsRomxf1OhMntU,Kalya Fitness World,166,5.0,12.923724174499512,77.5762710571289,0.323829270283442,secondary_competitor,2.6,secondary_competitor
ChIJCU4mvx0VrjsR7pq_jmLIm00,JAGUAR FITNESS,614,4.199999809265137,12.907219886779783,77.60597229003906,0.3178536328526549,secondary_competitor,1.46,secondary_competitor
ChIJ0QlrKt4VrjsRwx9WkCbTRQI,HRX Gym JP Nagar(Cult Fitness),31,4.5,12.89529037475586,77.58637237548828,0.3104664182997141,primary_competitor,1.41,primary_competitor
ChIJI1HqUvcVrjsRfW7gKfJpqzk,7M Fitness - Best Gym & Fitness Center Bannerghatta Road,213,4.900000095367432,12.903507232666016,77.60235595703125,0.3040271504545175,secondary_competitor,1.11,secondary_competitor
ChIJaZSn19Q_rjsRUiWE1sLcwO8,Trihedron Yoga Academy,799,5.0,12.916864395141602,77.55967712402344,0.3038150539765994,secondary_competitor,3.75,secondary_competitor
ChIJG8w7pdIVrjsR8eQNCj9od_E,PM FITNESS GYM,166,5.0,12.886802673339844,77.60829162597656,0.2829445981835156,secondary_competitor,2.77,secondary_competitor
ChIJ3wbHSHMVrjsR23xNL7oLdEE,Sweat Club,263,4.900000095367432,12.932042121887209,77.60929870605469,0.2828901892895054,secondary_competitor,3.36,secondary_competitor
ChIJQ7BSEekVrjsRR0LAAIUaPGE,GOLDSTAR FITNESS,511,4.800000190734863,12.930941581726074,77.60845184326172,0.2797514899103042,secondary_competitor,3.21,secondary_competitor
ChIJtXhmQiwVrjsRHbZojhSI4eQ,Moves On Toes (Dance & Fitness Academy),54,5.0,12.891200065612791,77.59458923339844,0.274083527330926,secondary_competitor,1.71,secondary_competitor
ChIJ15nNUdg_rjsRdqdGXa-Bog4,Fitness Den,725,4.900000095367432,12.906941413879396,77.55963134765625,0.2740006024863822,secondary_competitor,3.58,secondary_competitor
ChIJ39XX2TQVrjsRTV-qf3YmRMk,Fitdeck Bangalore,222,4.800000190734863,12.940118789672852,77.58487701416016,0.2738733846481351,secondary_competitor,3.81,secondary_competitor
ChIJIxBf4io-rjsRF6qCnFX1jpA,Gold's Gym Banashankari,839,4.5,12.922239303588867,77.5591812133789,0.2735593641530533,primary_competitor,4.02,primary_competitor
ChIJKzGEmAdrrjsR5tla6SHnd4M,Dynamic Fitness,485,4.900000095367432,12.914426803588867,77.60025787353516,0.2724724221320354,secondary_competitor,1.21,secondary_competitor
ChIJAxvoFtUUrjsRw1QmbUgdYg0,Turbo Fitness Studio,589,4.599999904632568,12.879257202148438,77.6096420288086,0.2688590309140178,secondary_competitor,3.54,secondary_competitor
ChIJWZeqMIgVrjsRl_-h9XLtgnw,Ladies Bike Driving School,124,5.0,12.909239768981934,77.59739685058594,0.2632362933697924,secondary_competitor,0.6,secondary_competitor
ChIJ23yioHQVrjsRwSYk4aGE0ys,Play On Fitness Premium Club,249,4.400000095367432,12.89268970489502,77.5958023071289,0.2619007935580897,secondary_competitor,1.57,secondary_competitor
ChIJu9D-KIkVrjsR6wcI4hC5ie0,LIGER FITNESS,128,4.800000190734863,12.925209999084473,77.61563110351562,0.2596049147093912,secondary_competitor,3.25,secondary_competitor
ChIJx6ohKBwVrjsR7zoNS0aNsr8,Nesto Stays PG for Gents,100,3.900000095367432,12.920440673828123,77.61027526855469,0.2591538680199537,secondary_competitor,2.46,secondary_competitor
ChIJxVb_xhEVrjsRr1ITZEl4WP0,Green Fitness Studio24/7,180,4.800000190734863,12.898051261901855,77.61819458007812,0.2482492537437797,secondary_competitor,2.93,secondary_competitor
