id,name,,active,top_category,category,sub_categories,type,brand_name,brand_id,source,number_of_votes,address,image_url,place_url,verified
ChIJpRY7UWw9rjsRkzbqz8VlSgQ,Pentagon Space - Head office,,TRUE,education,tuition_center,['Education center'],N_A,N_A,N_A,gmaps_v2,4448,"Pentagon Space - Head office, 765, 8th Cross Rd, Govindaraja Nagar Ward, MC Layout, Vijayanagar, Bengaluru, Karnataka 560040",https://lh5.googleusercontent.com/p/AF1QipOdkCtBGfLZq30Erfd4uk9H_V-3V-Ik3x7Vc2OT=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJpRY7UWw9rjsRkzbqz8VlSgQ,TRUE
ChIJT86eaNc8rjsRqJf0vL_G1DY,Mark Education Academy,,TRUE,education,tuition_center,"['Computer training school' 'Accounting software company'
 'Education center' 'Educational institution'
 'Software Training Institute' 'Typist']",N_A,Mark Education Academy,markeducationacademy,gmaps_v2,3319,"Mark Education Academy, Metro Station, 17/2, 2nd Floor, Tumkur Rd, above Punjab National Bank, opposite to T.Dasarahlli, T. Dasarahalli, Bengaluru, Karnataka 560057",https://lh5.googleusercontent.com/p/AF1QipOEeBpJ8E_bvrhQcJthp7LbC2MSTrr6Z7pBRoiu=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJT86eaNc8rjsRqJf0vL_G1DY,TRUE
ChIJSzP0j909rjsRrCY8XdVbwCU,Ambara Institute of Aviation and Hospitality,,TRUE,education,tuition_center,['Aviation training institute' 'Education center' 'Training centre'],N_A,N_A,N_A,gmaps_v2,1857,"Ambara Institute of Aviation and Hospitality, 540, 3rd Floor 8th Main, Road, Vijayanagar, Bengaluru, Karnataka 560040",https://lh5.googleusercontent.com/p/AF1QipOct2OEWYbunoNpssbYXvh3G6jTcjaexWZOtdQy=w137-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJSzP0j909rjsRrCY8XdVbwCU,TRUE
ChIJEY8OISoWrjsRmULQuku8iz0,"MES College of Arts, Commerce and Science",,TRUE,education,college,['College'],N_A,N_A,N_A,gmaps_v2,1310,"MES College of Arts, Commerce and Science, 15th cross, prof, MPL Sastry Road, Malleshwaram, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipOixmbyN9ztlbLS1OahihfhYC_DEOOhZfTRDoyT=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJEY8OISoWrjsRmULQuku8iz0,TRUE
ChIJSyYW89UXrjsRVVNXlhZb4UQ,IISc Gymkhana,,TRUE,education,other,['Sports complex'],N_A,Indian Institute of Science,iisc,gmaps_v2,1297,"2H86+4XM IISc Gymkhana, Bengaluru - Mumbai Hwy, Opposite India Institute Of Science Hoste, IISc Gymnasium, Malleshwaram, Bengaluru, Karnataka 560012",https://lh5.googleusercontent.com/p/AF1QipPi42S1v65gNmMe7YNkzdS7DyKgLj3sBXw2Bc4y=w360-h269-k-no,https://www.google.com/maps/place/?q=place_id:ChIJSyYW89UXrjsRVVNXlhZb4UQ,TRUE
ChIJJwNwxHw9rjsRsCvgznu_PjY,Nethaji Motor Driving School in Bangalore | Best Driving Instructors near me,,TRUE,education,other,"['Driving school' 'Drivers license training school'
 'Motorcycle driving school']",driving_school,N_A,N_A,gmaps_v2,1188,"Nethaji Motor Driving School in Bangalore | Best Driving Instructors near me, Triveni Main Rd, Kamla Nehru. Extension, Yeswanthpur, Bengaluru, Karnataka 560022",https://lh5.googleusercontent.com/p/AF1QipM2ZgQKuToAiQpPoQ1K9jS-6SsNhYoVS7_1xnko=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJJwNwxHw9rjsRsCvgznu_PjY,TRUE
ChIJPWRB_ds9rjsRgP0KecIlq1c,Padmashree Diagnostics,,TRUE,medical,college,['Diagnostic center'],N_A,Padmashree Group of Institutions,padmashree,gmaps_v2,1172,"Padmashree Diagnostics, 97, 17th cross, M C Layout, Near Hosahalli metro station, Vijayanagar, Bengaluru, Karnataka 560040",https://lh5.googleusercontent.com/p/AF1QipNsb_MylLlZSExAqem2oPHBx4pdZgsUsAdWFIjz=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJPWRB_ds9rjsRgP0KecIlq1c,TRUE
ChIJE8R9PncWrjsRCKUiwI9MdCg,Department Of Pre-University Education,,TRUE,education,college,['Education Councils & Boards Office'],N_A,N_A,N_A,gmaps_v2,1083,"Department Of Pre-University Education, 18th Cross Road,18th Cross Road, Sampige Rd, Malleshwaram, Bengaluru, Karnataka 560012",https://lh5.googleusercontent.com/p/AF1QipOIcDYWFf829Fe1quuDja0jsDZxb1lg3J8dvAiq=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJE8R9PncWrjsRCKUiwI9MdCg,TRUE
ChIJg7wnXl49rjsRbkMhfyQjD78,Sri Sai Correspondence College,,TRUE,education,college,"['University' 'Educational institution' 'Private College'
 'Studying center' 'Teacher college' 'Education center']",N_A,N_A,N_A,gmaps_v2,1011,"Sri Sai Correspondence College, No.28/1 Ground Floor, 560, MS Ramaiah Rd, Gokula 1st Stage, Mathikere, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipOyGZdbMMmoox-zaTsKFXIgfgyApgvPgRKBa-24=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJg7wnXl49rjsRbkMhfyQjD78,TRUE
ChIJhS7KWS4WrjsRRVQLYNl7Nfs,"Geetanjali Institute - Distance Education Institute in Bangalore, Admission for B.ed, B.ed course colleges, BBA, BCA, MCA",,TRUE,education,college,"['University' 'Career guidance service' 'Consultant'
 'Department of education' 'Education center' 'Educational consultant'
 'Educational institution' 'Teacher college' 'Distance Learning Center']",N_A,N_A,N_A,gmaps_v2,948,"Geetanjali Institute - Distance Education Institute in Bangalore, Admission for B.ed, B.ed course colleges, BBA, BCA, MCA, #77, 3rd Floor, 13th Cross, Sampige Rd, Malleshwaram, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipPcEIUXh-ENfyn9kRKD0YuG6TLG6eHMkclr_OaG=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJhS7KWS4WrjsRRVQLYNl7Nfs,TRUE
ChIJlSKvMywWrjsRie3rNo9oRX0,Sakuraa Nihongo Resource Centre®,,TRUE,education,tuition_center,"['Language school' 'Foreign languages program school'
 'Japanese language instructor']",N_A,N_A,N_A,gmaps_v2,863,"2nd floor, Sakuraa Nihongo Resource Centre®, No.1, 18th Cross Rd, Malleshwaram, Bengaluru, Karnataka 560055",https://lh5.googleusercontent.com/p/AF1QipN_rxZRENC-VNLEg4VC-ybAWwom_CXVOsXJpNkI=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJlSKvMywWrjsRie3rNo9oRX0,TRUE
ChIJowuV8e89rjsR-qgDspqlfEY,ASC PU College | Committed to Excellence,,TRUE,education,college,['Junior college'],N_A,N_A,N_A,gmaps_v2,819,"ASC PU College | Committed to Excellence, A-3, Near Vijayanagar Tollgate, 1st Main Road, 6th Block, Rajaji Nagar Industrial Town, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipMhILKslpererL1UwmcT2vfUxna86kF3Vsb0xD7=w138-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJowuV8e89rjsR-qgDspqlfEY,TRUE
ChIJbVUEEN8XrjsRT57nALvapLM,MS Ramaiah College of Arts Science & Commerce,,TRUE,education,college,['College' 'Art school'],N_A,N_A,N_A,gmaps_v2,657,"MS Ramaiah College of Arts Science & Commerce, Ramaiah Institute Of Technology Ms Ramaiah College Of Arts Science & Commerce, 7th Main Rd, MSRIT, M S R Nagar, Mathikere, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipN5Ri91VzhhQ1LxWkfCWu5upviaZ2WmZTsBVK9s=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJbVUEEN8XrjsRT57nALvapLM,TRUE
ChIJi_tYZrw9rjsR4U6QYpNnPxs,Gurbani Institute for Financial Engineers (GIFFE - CA FINAL SFM CLASSES),,TRUE,education,college,['Coaching Center'],N_A,N_A,N_A,gmaps_v2,592,"Gurbani Institute for Financial Engineers (GIFFE - CA FINAL SFM CLASSES), Bangalore Law College ,2nd Floor, 19/74, 1st cross , shaktiganapthi nagar, Kamalanagar Main road, Basaveshwarnagar, Bengaluru, Karnataka 560079",https://lh5.googleusercontent.com/p/AF1QipNodTkcvnpiMJlKStou8Q_7LDpyOpPYkhJELrvt=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJi_tYZrw9rjsR4U6QYpNnPxs,TRUE
ChIJAQAAAPM9rjsR6f2FDWyLJNk,Vivekananda College of Pharmacy (VCP-JES),,TRUE,education,college,['College'],N_A,N_A,N_A,gmaps_v2,571,"Vivekananda College of Pharmacy (VCP-JES), II Stage, Dr Rajkumar Rd, Rajajinagar, Bengaluru, Karnataka 560055",https://lh5.googleusercontent.com/p/AF1QipOivn-LuuvJEC7Ba03CfQf8LNngntEVj8w_wGb4=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAPM9rjsR6f2FDWyLJNk,TRUE
ChIJ3_IVZN8XrjsRPUq0KgBZogA,Maurya Paradise Inn ( PG & Lodging ),,TRUE,education,other,"['Hostel' ""Boy's Hostel"" 'Guest house' 'Hotel' 'Student housing center']",N_A,N_A,N_A,gmaps_v2,569,"Gate NO. 5, Maurya Paradise Inn ( PG & Lodging ), No:#7/1, MSR Engineering College Rd, near Ramaiah College, Mathikere Extension, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipOO2tjNfUzo7_e828uMfcfS4vGrD7pn82_cJSXa=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ3_IVZN8XrjsRPUq0KgBZogA,TRUE
ChIJS5D42iQWrjsRzqo87VocrZw,Vidya Mandira Pre University College,,TRUE,education,college,['College' 'Association or organization'],N_A,N_A,N_A,gmaps_v2,534,"Vidya Mandira Pre University College, 11th cross, 28-1, W Park Rd, Malleshwaram, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipPUBp4MjKrtVm74veDGZYcNTXnev_UcGVZabOGB=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJS5D42iQWrjsRzqo87VocrZw,TRUE
ChIJ8YvxsZo9rjsRwL-PHfavpFQ,Uttara Info,,TRUE,education,other,"['Institute of technology' 'Coaching Center' 'Software Training Institute'
 'Training centre']",N_A,N_A,N_A,gmaps_v2,504,"Uttara Info, #417, NKS Prime, 20th main, Chord Rd, 1st Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipOrOMiNM-f6cidpWH8V8P5D7KdCIG9FuIJWcg6i=w80-h94-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ8YvxsZo9rjsRwL-PHfavpFQ,TRUE
ChIJuYXpnNsXrjsRTf9AB7krGsI,Centenary Visitors House IISc,,TRUE,education,college,['Guest house'],N_A,Indian Institute of Science,iisc,gmaps_v2,500,"2HGC+V5G Centenary Visitors House IISc, IISC Bangalore, Gulmohar Marg Beside Ramaih Hospital, Devasandra Layout, Mathikere, Bengaluru, Karnataka 560012",https://lh5.googleusercontent.com/p/AF1QipMt5Z9rhh5DaTYkMMx4rWk3eFVksYIgQfvT44wv=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJuYXpnNsXrjsRTf9AB7krGsI,TRUE
ChIJTdoteN09rjsRi2SrsOnrjBY,"CITL Tech Varsity- Final year IEEE projects -BE,Mtech,Internship in Bangalore ECE,CSE,IS,EEE",,TRUE,education,education_other,"['Computer training school' 'Computer consultant'
 'Computer Hardware Company' 'Hardware Training Institute'
 'Software company' 'Software Training Institute']",N_A,N_A,N_A,gmaps_v2,489,"CITL Tech Varsity- Final year IEEE projects -BE,Mtech,Internship in Bangalore ECE,CSE,IS,EEE, 56/56, Pushpagiri Complex, 2nd Floor, 17th Cross, 8th Main, Vijaya Nagar, opp water tank and near vijayanagar metro station., Vijayanagar, Bengaluru, Karnataka 560040",https://lh5.googleusercontent.com/p/AF1QipP8qp2kavHjYydigd5TSzVJaoQZDdfpLA5WNumv=w137-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJTdoteN09rjsRi2SrsOnrjBY,TRUE
ChIJoUOOPo49rjsREI9h6DGk-Ko,Jspiders Training & Development Center,,TRUE,education,other,['Software Training Institute' 'Computer training school'],N_A,N_A,N_A,gmaps_v2,480,"Jspiders Training & Development Center, Door No.63, Vijaya, 19th Main Rd, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipP1Xe05S0LcLJiCbu7G8c-urAKT9e8BFSTSlsgN=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJoUOOPo49rjsREI9h6DGk-Ko,TRUE
ChIJ5Qegr9YXrjsRTDEZdsZJICk,"Faculty Hall, Main Building",,TRUE,education,other,['Auditorium'],N_A,N_A,N_A,gmaps_v2,479,"2H88+QWJ Faculty Hall, Main Building, Amra Marg, Mathikere, Bengaluru, Karnataka 560012",https://lh5.googleusercontent.com/p/AF1QipNOmhn4SaoBLEtNZdn_fU7eProe-8NtBn6cQ03u=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ5Qegr9YXrjsRTDEZdsZJICk,TRUE
ChIJA1AtJXY9rjsRWnj_69ovPnw,Little Lillys Education Society,,TRUE,education,school,['Private educational institution'],pre_school,littlelillyseducationsociety,littlelillyseducationsociety,gmaps_v2,475,"Little Lillys Education Society, 201, 2nd Main Rd, Mahalakshmipuram Layout, Mahalakshmi Layout, Bengaluru, Karnataka 560086",https://lh5.googleusercontent.com/p/AF1QipMS-SiYRU4n0cPbu2EDnOWwsZZZ1htAF-tKw3du=w137-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJA1AtJXY9rjsRWnj_69ovPnw,TRUE
ChIJG8JpsKs9rjsRkq1lCtqWn9s,Jetking Rajajinagar,,TRUE,education,other,['Training centre' 'Computer networking service'],N_A,Jetking,jetking,gmaps_v2,470,"Jetking Rajajinagar, 4th Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipPU_tfUWGIx76v9e_s5YTWVnKjcvPPlOZXA40gN=w80-h105-k-no,https://www.google.com/maps/place/?q=place_id:ChIJG8JpsKs9rjsRkq1lCtqWn9s,TRUE
ChIJm92jGhA9rjsRtlWyFQyqkK0,Surana College Peenya Campus,,TRUE,education,college,['Educational institution' 'College' 'Education center' 'Private College'],N_A,N_A,N_A,gmaps_v2,469,"Surana College Peenya Campus, No.167, 5th Main Rd, behind FTI, near ESI Hospital, Industrial Suburb 2nd Stage, Yesvanpur Surburb, Peenya, Bengaluru, Karnataka 560022",https://lh5.googleusercontent.com/p/AF1QipP6W1NIDWqP3EiOI2VqSpggD48Ge-F3Y2jQ_SI=w360-h131-k-no,https://www.google.com/maps/place/?q=place_id:ChIJm92jGhA9rjsRtlWyFQyqkK0,TRUE
ChIJYwpAqDw9rjsRPPhqI6E-uW4,Rajajinagar RTO Driving Track,,TRUE,education,other,['Driving test center'],driving_school,N_A,N_A,gmaps_v2,451,"2GPH+P6F Rajajinagar RTO Driving Track, Phase -1, Peenya, Bengaluru, Karnataka 560058",https://lh5.googleusercontent.com/p/AF1QipNzfmGpn_bz5jqfSNbo-u3wGxp8x9WK0sMk_4cj=w200-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJYwpAqDw9rjsRPPhqI6E-uW4,TRUE
ChIJw-FLcvQ9rjsRFGMM6JqHiQg,MEI Polytechnic - ಎಂ ಈ ಐ ಪಾಲಿಟೆಕ್ನಿಕ್,,TRUE,education,college,['Polytechnic College'],N_A,N_A,N_A,gmaps_v2,443,"MEI Polytechnic - ಎಂ ಈ ಐ ಪಾಲಿಟೆಕ್ನಿಕ್, 4th Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipNESZSuBmtODeE1Mo37TyfTbpxQW516eEachsAs=w138-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJw-FLcvQ9rjsRFGMM6JqHiQg,TRUE
ChIJK46sadwXrjsRRNP0X4-KFJo,Ramaiah Institute of Management (MSRIM),,TRUE,education,college,['Management school'],N_A,N_A,N_A,gmaps_v2,431,"Ramaiah Institute of Management (MSRIM), Gate No.8, General Sciences Building, C Block, M.S.R.I.T. POST, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipMnHZUlVqfF35PH1JPMJqedg1tD6rE8XBNh72vF=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJK46sadwXrjsRRNP0X4-KFJo,TRUE
ChIJAZQBviQWrjsRYLFdfHoNFwI,CADD Centre,,TRUE,education,college,"['Software Training Institute' 'Architecture school' 'Civil engineer'
 'Coaching Center' 'Design institute' 'Electrical engineer'
 'Interior designer' 'Landscape designer' 'Mechanical engineer'
 'Training centre']",N_A,N_A,N_A,gmaps_v2,414,"CADD Centre, #12, 2nd floor, 3rd Cross, Sampige Rd, next to Hotel Hallimane, Malleshwaram, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipOis2tB2YyRLcV5sfh3pwHtgeJH23ONz198r9AS=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJAZQBviQWrjsRYLFdfHoNFwI,TRUE
ChIJMzloz789rjsRNO5grdjhnLo,GMS Aviation Training Institute Bangalore (No 1 Airhostess Airport Airlines Training),,TRUE,education,college,"['Aviation training institute' 'Airport' 'Aviation consultant'
 'BPO Placement Agency' 'Computer support and services'
 'Educational institution' 'Hospitality and tourism school'
 'Training school' 'Unemployment office']",N_A,N_A,N_A,gmaps_v2,402,"GMS Aviation Training Institute Bangalore (No 1 Airhostess Airport Airlines Training), No.16, 2nd floor, Magadi Main Rd, beside Prasanna Theatre, Rajajinagar, Bengaluru, Karnataka 560023",https://lh5.googleusercontent.com/p/AF1QipOtXcour4HHHEv2s4f1S5QqORJ9yKYWuBjOycu9=w156-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJMzloz789rjsRNO5grdjhnLo,TRUE
ChIJ_8piDpE9rjsRR0o_wzrGVi0,MILESTONE IAS,,TRUE,education,tuition_center,['Education center'],N_A,N_A,N_A,gmaps_v2,398,"MILESTONE IAS, 753, 5th cross ,triveni road Diwanrapalya Yeshwanthpura Bangalore 560022, Yeswanthpur, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipN1gORdkjpNLlE_1QwFWb2IUjFXPWWo63K3sm2j=w80-h142-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ_8piDpE9rjsRR0o_wzrGVi0,TRUE
ChIJfQ2VtCc9rjsRBPDZfJwyZRE,Free All Karnataka Campus Computers,,TRUE,education,other,['Computer training school'],N_A,N_A,N_A,gmaps_v2,393,"Free All Karnataka Campus Computers, Poorvika Mobiles Jalahalli, #5,1St main Road,Jalahalli Cross,,Ayyappa Temple Road,Near, Bengaluru, 560057",https://lh3.googleusercontent.com/gps-proxy/AE4_-5FoHsmb7DSz2T0w0YozvtQ0RpnxzrufAl24lXXJos520hoZNK3Uh2SlCsT-SIvVpOpYzP1TNbQGFUIp2em6kHWGq1sFEp4CXt9tQoDBAxT7Gn9_a4bg2cfQD1zcDo_am_azBpY3PPFA5zlBeo600G8f1CP-H_OFp369m2PrKvd8rp1h8k89UPpW2IduDwStu6X-VSs=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJfQ2VtCc9rjsRBPDZfJwyZRE,TRUE
ChIJkQqbm709rjsRqezVQayuLEQ,Indira Canteen,,TRUE,education,other,['Cafeteria'],N_A,N_A,N_A,gmaps_v2,380,"XGWQ+454 Indira Canteen, SBI Staff Colony, Basaveshwar Nagar, Bengaluru, Karnataka 560079",https://lh5.googleusercontent.com/p/AF1QipNeb6O5fdBmlrHEpqEz85vKLVEvVyOHIUpSz7Bt=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJkQqbm709rjsRqezVQayuLEQ,TRUE
ChIJBcGBsJ09rjsR9drAb8X7vKI,"Deeksha, Mahalakshmipuram, Bengaluru",,TRUE,education,college,['Junior college'],N_A,Deeksha Learning,deekshalearning,gmaps_v2,370,"Deeksha, Mahalakshmipuram, Bengaluru, Karnataka Maratha Welfare Association, KMWA Vidya Niketan Composite PU College, CA 5B, 4th Main, 12th Cross, West Of Chord Road – II Stage, 12th B Cross Rd, Nagapura, Bengaluru, Karnataka 560086",https://lh5.googleusercontent.com/p/AF1QipPhixHFo1iYQbdENuFF_xyYvoJN3RhG6RtuBsqG=w138-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJBcGBsJ09rjsR9drAb8X7vKI,TRUE
ChIJqUIq7xAWrjsRMvun1a7rsjo,Sri Jagadguru Renukacharya College of Science Arts And Commerce,,TRUE,education,college,['College'],N_A,N_A,N_A,gmaps_v2,351,"Sri Jagadguru Renukacharya College of Science Arts And Commerce, Ananda Rao Circle, Loop Rd, opposite KEB, Racecourse, Gandhi Nagar, Bengaluru, Karnataka 560009",https://lh5.googleusercontent.com/p/AF1QipNo6M2TA49C4cS-jqzC0Awlzpc1EOji24PUHn0v=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJqUIq7xAWrjsRMvun1a7rsjo,TRUE
ChIJoz5CRuAXrjsRVnOLQRVdzL0,Ramaiah Institute Of Business Studies,,TRUE,education,college,['College'],N_A,N_A,N_A,gmaps_v2,343,"Ramaiah Institute Of Business Studies, 11, MSR Nagar Rd Ext, M S R Nagar, R.M.V. 2nd Stage, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipNmu20G0NattzoxzCZXftddrk9C3-vXa2H0UwbB=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJoz5CRuAXrjsRVnOLQRVdzL0,TRUE
ChIJcRQ8PipwBRERHPu4sLiLsNA,The Institute of Company Secretaries of India (ICSI),,TRUE,education,college,['Educational institution' 'Coaching Center'],N_A,ICSI,icsi,gmaps_v2,342,"The Institute of Company Secretaries of India (ICSI), No. 5, 1st Main Road, Near State Bank of India, KSSIDC Industrial Estate, Chord Rd, 6th Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipNdH1coy0P3shZelMmgZTcudslV8fj6NHBXpfG6=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJcRQ8PipwBRERHPu4sLiLsNA,TRUE
ChIJeaZLcvE9rjsR1D1sbP3Q0us,"RPA First Grade College, Rajajinagar",,TRUE,education,college,['College'],N_A,N_A,N_A,gmaps_v2,338,"XHJ3+G6R RPA First Grade College, Rajajinagar, 70th Cross Rd, 5th Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipO1iCWYm922RcuTGhGaFm4WYaBeB45SFns1ivwK=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJeaZLcvE9rjsR1D1sbP3Q0us,TRUE
ChIJ82GIKfI9rjsRbiShUz6ZyaY,venkat international public school,,TRUE,education,school,['CBSE School' 'School'],N_A,vips,vips,gmaps_v2,333,"venkat international public school, 19 A, K.B. Temple Street, 6th Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipPwvUspbKl_GHTWB3ECsM_uJItKzf6q7Q4kGQY-=w360-h270-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ82GIKfI9rjsRbiShUz6ZyaY,TRUE
ChIJn51lyM0XrjsRLgNsVmcpD9I,Kendriya Vidyalaya Hebbal,,TRUE,education,school,['CBSE School'],N_A,Kendriya Vidyalaya,kvs,gmaps_v2,333,"Kendriya Vidyalaya Hebbal, Sadashiva Nagar, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka 560080",https://lh5.googleusercontent.com/p/AF1QipNiEaIrlH-k0rMuy_QFXhPvcTJlHUKGhIwOaXCo=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJn51lyM0XrjsRLgNsVmcpD9I,TRUE
ChIJwTZ6kSwWrjsRm631I9zFvNs,Kendriya Vidyalaya Malleshwara,,TRUE,education,school,['CBSE School'],N_A,Kendriya Vidyalaya,kvs,gmaps_v2,331,"Kendriya Vidyalaya Malleshwara, Kendriya Vidyalaya Malleswaram, 18th Cross Rd, Malleshwaram, Bengaluru, Karnataka 560055",https://lh5.googleusercontent.com/p/AF1QipN_r9KBbdSmIu8wqX8gOvbiEa722kREf7Kb4tDV=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJwTZ6kSwWrjsRm631I9zFvNs,TRUE
ChIJu87ofioWrjsRlq-rSGzf4Gc,COMEDK,,TRUE,education,education_other,['Education Councils & Boards Office' 'Student career counseling office'],N_A,N_A,N_A,gmaps_v2,324,"COMEDK, Second, 17th Cross Road, 132, 11th Main Rd, Malleshwaram, Bengaluru, Karnataka 560055",https://lh5.googleusercontent.com/p/AF1QipM_oZ9c8KrqHuoZA7s3pmMVzdQG7UWS1BAPR5HZ=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJu87ofioWrjsRlq-rSGzf4Gc,TRUE
ChIJQ21NhMsXrjsRwdCb0LwO8G0,Air Force School Hebbal,,TRUE,education,school,['School'],N_A,N_A,N_A,gmaps_v2,323,"2H7H+WQV Air Force School Hebbal, JC Nagar Post, Hebbal, Bengaluru, Karnataka 560006",https://lh5.googleusercontent.com/p/AF1QipMR5LigRyzsCMlGg5ecb6_X9wAFtfoGowsIKRw=w360-h242-k-no,https://www.google.com/maps/place/?q=place_id:ChIJQ21NhMsXrjsRwdCb0LwO8G0,TRUE
ChIJQYn3S2A9rjsR3GFII1-jreQ,CADD CENTRE,,TRUE,education,college,"['Software Training Institute' 'Architecture school' 'Civil engineer'
 'Electrical engineer' 'Interior designer' 'Mechanical engineer']",N_A,N_A,N_A,gmaps_v2,309,"CADD CENTRE, No.25/4, M S Ramaiah, 1st A Main Rd, above Domino's Pizza, Mathikere Extension, Mathikere, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipNe8vW8yAP7-0z8vh_TguRa47_8ZxIheh8xUC9J=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJQYn3S2A9rjsR3GFII1-jreQ,TRUE
ChIJ62AqdGM9rjsR5jiBT7129tc,Silicon Motor Driving School,,TRUE,education,other,['Driving school'],driving_school,N_A,N_A,gmaps_v2,303,"Silicon Motor Driving School, Ramshiv Complex, 1st Main Rd, H Gurumurthy ReddyColony, Yeswanthpur, Bengaluru, Karnataka 560022",https://lh5.googleusercontent.com/p/AF1QipNCRBpFtZpjoO6rgtVDeaVDvoDOUYdXZyZpUCcJ=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ62AqdGM9rjsR5jiBT7129tc,TRUE
ChIJGXsc66ETrjsRTRzH42bjsPo,MBBS ABROAD @ MEDICON OVERSEAS,,TRUE,education,college,['Educational consultant' 'Medical school'],N_A,N_A,N_A,gmaps_v2,277,"MBBS ABROAD @ MEDICON OVERSEAS, Akshay Complex,Ground floor, Opposite Navarang Theatre, Dr Rajkumar Rd, beside BSNL Office, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipOg2VeVWcK1JyaixXbZ3ZuHppIAYxMP0vlyMUPs=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJGXsc66ETrjsRTRzH42bjsPo,TRUE
