micro_market_clusters_id,cluster_name,locality,polygon,lat,lng,i20w,area,polygon_updated,i15d,i500md,i2kmd
0,"5th Cross Road, Koramangala 4th Block,Koramangala",Koramangala,"POLYGON ((77.63591003417969 12.928566932678224, 77.6325885 12.9294447, 77.62831115722656 12.93219757080078, 77.63015747070312 12.9342041015625, 77.6330625 12.9331834, 77.63591003417969 12.928566932678224))",12.931521492772944,77.63201456195527,"POLYGON ((77.628015 12.948565, 77.626369 12.947167, 77.622015 12.946654, 77.621682 12.945854, 77.620357 12.945864, 77.619015 12.947071, 77.617656 12.946521, 77.618467 12.944521, 77.617629 12.942521, 77.617595 12.940521, 77.616947 12.939589, 77.617219 12.938521, 77.614935 12.936521, 77.614686 12.934193, 77.615015 12.932658, 77.616015 12.932842, 77.617302 12.931809, 77.61806 12.930567, 77.615799 12.929521, 77.617435 12.927521, 77.616899 12.926637, 77.617249 12.925521, 77.61686 12.924521, 77.617015 12.923691, 77.620012 12.922521, 77.618882 12.921655, 77.619106 12.920521, 77.621015 12.919466, 77.621902 12.920634, 77.623015 12.91973, 77.623814 12.920722, 77.62416 12.920667, 77.624727 12.919234, 77.626015 12.919999, 77.627092 12.919599, 77.627252 12.918759, 77.628257 12.918521, 77.627622 12.917521, 77.628015 12.916465, 77.632015 12.91573, 77.636422 12.915929, 77.638015 12.915119, 77.638791 12.915745, 77.638988 12.916521, 77.63838 12.916887, 77.638518 12.919018, 77.638928 12.919608, 77.639745 12.919791, 77.6399 12.921521, 77.640814 12.921722, 77.640954 12.922582, 77.644015 12.92267, 77.645529 12.924007, 77.648015 12.924159, 77.648456 12.924521, 77.646729 12.925236, 77.641899 12.925521, 77.642742 12.925794, 77.643015 12.927637, 77.645845 12.927691, 77.647015 12.928079, 77.648015 12.927185, 77.648796 12.927521, 77.648372 12.928879, 77.647015 12.929257, 77.64662 12.930127, 77.644875 12.930382, 77.645015 12.930679, 77.647504 12.931032, 77.648015 12.931986, 77.648909 12.932521, 77.645015 12.935021, 77.64408 12.934521, 77.644153 12.933383, 77.641363 12.933173, 77.640125 12.932521, 77.642181 12.931688, 77.64208 12.930456, 77.640966 12.930473, 77.640874 12.931381, 77.639879 12.931657, 77.639988 12.932495, 77.637975 12.932482, 77.639416 12.93412, 77.639555 12.935981, 77.640564 12.936521, 77.639422 12.936929, 77.638671 12.939178, 77.637879 12.939521, 77.637921 12.940615, 77.638666 12.94087, 77.638857 12.94268, 77.639716 12.943521, 77.639476 12.944983, 77.639015 12.945297, 77.637015 12.943226, 77.635782 12.944521, 77.636227 12.945734, 77.636015 12.946851, 77.634836 12.9467, 77.634015 12.946099, 77.632015 12.946122, 77.630741 12.946521, 77.629905 12.947521, 77.628015 12.948565))",227159.99485367537,"POLYGON ((77.6363349851269 12.928819110832771, 77.63635833321017 12.92877663952059, 77.63637728347543 12.928732110978398, 77.63639165001993 12.92868596203395, 77.63640129190829 12.92863864541153, 77.63640611455509 12.928590625290552, 77.63640607065277 12.928542372751524, 77.63640116063546 12.928494361154847, 77.63639143267484 12.92844706149659, 77.63637698220715 12.928400937788185, 77.63635795099691 12.92835644250396, 77.63633452574587 12.92831401214258, 77.63630693626129 12.928274062944768, 77.63627545320122 12.92823698680985, 77.63624038541911 12.92820314745144, 77.63620207693369 12.928172876829352, 77.63616090355399 12.928146471893113, 77.63611726919238 12.928124191669205, 77.63607160190219 12.928106254720097, 77.63602434967822 12.92809283700035, 77.63597597606208 12.928084070130758, 77.6359269555948 12.928080040107478, 77.63587776916148 12.928080786458453, 77.63582889927424 12.928086301856187, 77.6357808253387 12.928096532189514, 77.63245930573402 12.928974309417292, 77.63240936314627 12.92899033081007, 77.63236142574534 12.929011438165109, 77.63231603011181 12.929037395213424, 77.62803871219432 12.931790267805546, 77.628000242694 12.9318176968002, 77.6279646243546 12.931848609310885, 77.62793218380014 12.931882721862708, 77.62790321851405 12.931919721636449, 77.62787799411139 12.931959269337401, 77.6278567419032 12.932001002306263, 77.62783965677554 12.932044537845163, 77.62782689540226 12.93208947672662, 77.62781857480861 12.932135406854453, 77.62781477129766 12.932181907042565, 77.62781551975101 12.93222855087729, 77.62782081330839 12.932274910627287, 77.62783060343082 12.932320561165836, 77.62784480034533 12.932365083869358, 77.62786327386812 12.932408070455915, 77.62788585459808 12.932449126729232, 77.62791233547019 12.932487876193564, 77.6279424736539 12.932523963506073, 77.62978877482566 12.934530496997082, 77.6298232411649 12.93456443904721, 77.62986093966755 12.934594896505601, 77.6299015057781 12.934621574832496, 77.62994454720909 12.934644216032932, 77.62998964773446 12.934662601151874, 77.63003637121459 12.934676552391792, 77.63008426581384 12.934685934832194, 77.63013286837003 12.934690657734626, 77.63018170887335 12.934690675420583, 77.63023031501174 12.934685987713044, 77.63027821673843 12.93467663993886, 77.63032495081774 12.934662722490275, 77.6332299942327 12.933642028050023, 77.63327472652954 12.933623851631044, 77.63331744188922 12.933601489249112, 77.63335773435001 12.933575153428569, 77.63339522097671 12.933545094457434, 77.6334295455003 12.93351159800878, 77.6334603817041 12.933474982425517, 77.63348743652418 12.933435595695189, 77.6363349851269 12.928819110832771))","POLYGON ((77.641015 12.970552, 77.639015 12.968903, 77.636787 12.969294, 77.636015 12.97009, 77.63483 12.967706, 77.634888 12.966648, 77.634104 12.965522, 77.635496 12.964003, 77.635812 12.962521, 77.633015 12.961766, 77.632015 12.962039, 77.630015 12.961748, 77.629387 12.961894, 77.629015 12.962649, 77.627102 12.962609, 77.626877 12.963521, 77.626913 12.962521, 77.628212 12.961521, 77.631784 12.961291, 77.633015 12.959943, 77.634015 12.959966, 77.635256 12.958763, 77.634342 12.956521, 77.6351 12.955521, 77.635015 12.952779, 77.636092 12.953444, 77.637015 12.954756, 77.637455 12.952962, 77.638163 12.952521, 77.638015 12.950149, 77.637015 12.949102, 77.635752 12.949259, 77.635015 12.950756, 77.634015 12.950394, 77.633015 12.949, 77.632015 12.949371, 77.631015 12.949033, 77.629015 12.949188, 77.628015 12.950146, 77.627746 12.951253, 77.626924 12.951431, 77.626681 12.953188, 77.625859 12.953366, 77.623355 12.955862, 77.621629 12.956136, 77.621243 12.959521, 77.621438 12.960098, 77.622376 12.960521, 77.621583 12.961089, 77.621015 12.962463, 77.619827 12.962334, 77.619713 12.963521, 77.618693 12.964521, 77.619015 12.964987, 77.620208 12.965328, 77.620422 12.966114, 77.621061 12.966568, 77.620775 12.967282, 77.620015 12.967589, 77.619223 12.966313, 77.617015 12.965781, 77.615415 12.965922, 77.615015 12.967603, 77.613911 12.967625, 77.613015 12.966736, 77.612015 12.96665, 77.612015 12.966373, 77.613408 12.965522, 77.613142 12.964394, 77.612249 12.963287, 77.611728 12.963235, 77.611015 12.964188, 77.610694 12.963842, 77.610839 12.962521, 77.611655 12.961521, 77.610481 12.958522, 77.61124 12.957747, 77.611414 12.956921, 77.610708 12.954521, 77.611753 12.953521, 77.611487 12.952049, 77.607778 12.951522, 77.608676 12.950521, 77.607015 12.950298, 77.606706 12.951213, 77.60576 12.951522, 77.605454 12.954521, 77.606015 12.95615, 77.603348 12.955521, 77.603846 12.954353, 77.60328 12.952256, 77.601015 12.950329, 77.599644 12.949892, 77.59771 12.948521, 77.597537 12.947044, 77.598882 12.944521, 77.598992 12.943544, 77.598363 12.942173, 77.598015 12.941952, 77.597015 12.944191, 77.596075 12.940461, 77.594263 12.939521, 77.596456 12.937963, 77.596853 12.93636, 77.597836 12.935522, 77.599015 12.935548, 77.599174 12.936521, 77.600015 12.937116, 77.600932 12.936521, 77.600159 12.929378, 77.599082 12.928454, 77.599706 12.926521, 77.599974 12.921481, 77.601242 12.922521, 77.60093 12.923521, 77.601835 12.923701, 77.602078 12.924585, 77.602092 12.923521, 77.603106 12.922613, 77.605727 12.918521, 77.605323 12.917521, 77.604833 12.91734, 77.602507 12.917521, 77.601015 12.918648, 77.599406 12.91713, 77.596734 12.916521, 77.597142 12.915649, 77.599015 12.91434, 77.600015 12.911887, 77.600535 12.913001, 77.602015 12.913212, 77.603634 12.911141, 77.606015 12.909223, 77.606986 12.90955, 77.608015 12.910818, 77.609094 12.908521, 77.607931 12.907605, 77.608135 12.906401, 77.60675 12.905521, 77.607716 12.905222, 77.608015 12.904032, 77.609015 12.903437, 77.610015 12.904106, 77.612015 12.9039, 77.613453 12.905083, 77.613812 12.906724, 77.615485 12.908051, 77.615758 12.909521, 77.61679 12.910521, 77.616903 12.913633, 77.617516 12.912023, 77.620136 12.911643, 77.620257 12.906764, 77.621775 12.905521, 77.620242 12.903521, 77.620222 12.900521, 77.621223 12.899521, 77.621015 12.898247, 77.622015 12.897902, 77.623015 12.898479, 77.62371 12.897521, 77.623449 12.896521, 77.624259 12.894766, 77.626015 12.892717, 77.629015 12.895953, 77.630015 12.896378, 77.63128 12.895787, 77.632015 12.894618, 77.634015 12.894711, 77.636067 12.893574, 77.636154 12.892521, 77.637117 12.891624, 77.637267 12.890774, 77.638015 12.890385, 77.638524 12.88903, 77.640203 12.88771, 77.640437 12.886521, 77.641487 12.885521, 77.641734 12.884241, 77.643403 12.88291, 77.643815 12.881322, 77.644738 12.880521, 77.644844 12.879351, 77.646549 12.878056, 77.646896 12.876403, 77.648641 12.875148, 77.648869 12.874376, 77.649696 12.874203, 77.649911 12.873418, 77.650708 12.873215, 77.650919 12.872426, 77.65172 12.872227, 77.651977 12.870484, 77.65287 12.870377, 77.653015 12.869471, 77.653926 12.869433, 77.654 12.868507, 77.655002 12.868509, 77.655015 12.867817, 77.655022 12.868529, 77.654094 12.868601, 77.654067 12.869574, 77.653222 12.869729, 77.653102 12.870609, 77.652283 12.87079, 77.652102 12.872609, 77.651304 12.872811, 77.651118 12.873625, 77.650354 12.873861, 77.65014 12.874647, 77.647568 12.877074, 77.647266 12.878773, 77.646638 12.879145, 77.644781 12.882288, 77.644449 12.883956, 77.643833 12.88434, 77.6435 12.885521, 77.642785 12.886292, 77.642515 12.889521, 77.643015 12.890139, 77.644217 12.890521, 77.644015 12.89088, 77.641504 12.891521, 77.642259 12.892521, 77.642128 12.893635, 77.639496 12.894521, 77.639015 12.896115, 77.637272 12.895264, 77.636804 12.895521, 77.637177 12.897359, 77.638781 12.897288, 77.639015 12.896938, 77.641139 12.898522, 77.64089 12.900521, 77.639585 12.901092, 77.639015 12.903187, 77.638015 12.903126, 77.637332 12.903521, 77.637927 12.904521, 77.637617 12.905521, 77.638165 12.906371, 77.637702 12.907521, 77.640591 12.910945, 77.641015 12.911168, 77.642015 12.910113, 77.643714 12.910822, 77.644015 12.911535, 77.644138 12.910521, 77.645008 12.909515, 77.646015 12.910733, 77.648015 12.909639, 77.649015 12.907912, 77.649815 12.907521, 77.648847 12.906521, 77.650159 12.905666, 77.651015 12.903999, 77.651527 12.906009, 77.654167 12.907521, 77.654815 12.911521, 77.654732 12.914521, 77.655509 12.915027, 77.655859 12.916677, 77.657325 12.916521, 77.657468 12.913521, 77.655914 12.911521, 77.657015 12.910496, 77.65733 12.911521, 77.658015 12.912055, 77.659528 12.911035, 77.660015 12.910218, 77.660287 12.911521, 77.659481 12.912521, 77.659765 12.915771, 77.661356 12.915863, 77.662015 12.913622, 77.662748 12.917788, 77.663383 12.91789, 77.664015 12.916983, 77.66407 12.917466, 77.665135 12.918401, 77.665244 12.919521, 77.666015 12.919985, 77.66739 12.918897, 77.667688 12.918195, 77.670015 12.918042, 77.671015 12.917222, 77.673015 12.91689, 77.673015 12.918384, 77.671873 12.919521, 77.672325 12.921832, 77.672015 12.922448, 77.671015 12.921904, 77.67065 12.922157, 77.670781 12.922755, 77.672015 12.922541, 77.672671 12.922865, 77.672861 12.923675, 77.674015 12.923941, 77.674673 12.924863, 77.676015 12.925007, 77.676187 12.926349, 77.678051 12.926485, 77.678031 12.927505, 77.679171 12.927521, 77.677986 12.92755, 77.677489 12.927047, 77.676015 12.927049, 77.674015 12.926441, 77.673384 12.925152, 77.672015 12.925198, 77.671015 12.924465, 77.670015 12.926682, 77.669507 12.926029, 77.667015 12.925077, 77.665015 12.927656, 77.664311 12.927226, 77.663842 12.925521, 77.661539 12.924997, 77.661301 12.924521, 77.662248 12.923521, 77.661015 12.922347, 77.660681 12.923188, 77.657914 12.923421, 77.657719 12.924226, 77.654923 12.92443, 77.654731 12.925238, 77.653923 12.92543, 77.653726 12.926233, 77.651293 12.926243, 77.6511 12.925436, 77.649936 12.925443, 77.650015 12.926912, 77.651329 12.927207, 77.652015 12.928605, 77.651015 12.928738, 77.650367 12.928169, 77.649015 12.928212, 77.648482 12.928989, 77.646878 12.929385, 77.646602 12.930109, 77.644845 12.930352, 77.645015 12.930709, 77.647015 12.93078, 77.648015 12.931861, 77.64938 12.932156, 77.649642 12.932894, 77.650678 12.933521, 77.65031 12.933817, 77.649015 12.933921, 77.648425 12.933111, 77.647015 12.933011, 77.646015 12.932304, 77.645337 12.933844, 77.643423 12.933113, 77.643015 12.9323, 77.642015 12.933245, 77.640219 12.933521, 77.639553 12.93506, 77.638731 12.935522, 77.640507 12.936029, 77.640801 12.936521, 77.640473 12.93698, 77.638906 12.937413, 77.63788 12.939521, 77.637901 12.940408, 77.639942 12.944594, 77.641717 12.945819, 77.641955 12.946521, 77.641733 12.948521, 77.640659 12.949521, 77.641241 12.950521, 77.640936 12.9516, 77.643201 12.951335, 77.644368 12.951875, 77.645015 12.950307, 77.645284 12.952521, 77.644404 12.952911, 77.643546 12.954521, 77.644934 12.955521, 77.645457 12.956521, 77.645121 12.957628, 77.643523 12.95803, 77.64319 12.959521, 77.644015 12.960136, 77.646015 12.960159, 77.647015 12.959254, 77.652333 12.959521, 77.650596 12.960103, 77.648015 12.964671, 77.647015 12.965037, 77.646015 12.964547, 77.645138 12.965645, 77.645015 12.966939, 77.644347 12.967854, 77.641015 12.970552))","POLYGON ((77.630015 12.935083, 77.629015 12.935019, 77.628303 12.934521, 77.628583 12.932521, 77.627986 12.930521, 77.629015 12.92897, 77.631015 12.928571, 77.63226 12.928767, 77.633015 12.927478, 77.633566 12.92897, 77.63474 12.929247, 77.635015 12.928894, 77.634738 12.931245, 77.634015 12.932107, 77.633015 12.932233, 77.631741 12.933248, 77.630015 12.935083))","POLYGON ((77.629015 12.944764, 77.628015 12.945171, 77.627015 12.945021, 77.626067 12.943521, 77.625015 12.943146, 77.62455 12.943521, 77.624296 12.944803, 77.623015 12.945511, 77.622101 12.944435, 77.621311 12.944818, 77.61985 12.944686, 77.620529 12.941521, 77.619702 12.940521, 77.619768 12.939768, 77.620017 12.938521, 77.620797 12.937521, 77.620015 12.9362, 77.617015 12.934521, 77.617063 12.932521, 77.617805 12.932312, 77.617962 12.931469, 77.618655 12.931162, 77.618755 12.930521, 77.618667 12.928869, 77.617709 12.928521, 77.618277 12.927521, 77.619701 12.927208, 77.620026 12.926521, 77.61981 12.925726, 77.618988 12.925521, 77.619269 12.924776, 77.620015 12.924393, 77.622015 12.924767, 77.623174 12.923681, 77.622015 12.923008, 77.62178 12.921756, 77.621271 12.921521, 77.622177 12.921359, 77.623015 12.921727, 77.624531 12.921038, 77.624944 12.919451, 77.627015 12.920264, 77.627831 12.919338, 77.628637 12.919144, 77.630341 12.916521, 77.634624 12.916521, 77.636015 12.917062, 77.636521 12.918015, 77.638015 12.918898, 77.638423 12.920113, 77.639131 12.920521, 77.639432 12.922104, 77.640171 12.922365, 77.640533 12.923003, 77.644023 12.923513, 77.644015 12.924052, 77.643983 12.923553, 77.642351 12.923858, 77.642073 12.92658, 77.642543 12.927993, 77.643015 12.928305, 77.645732 12.928521, 77.645689 12.929521, 77.644956 12.92958, 77.644765 12.928771, 77.644015 12.928721, 77.643307 12.929521, 77.643488 12.930048, 77.644199 12.930337, 77.644268 12.931268, 77.645758 12.931521, 77.645141 12.931648, 77.645015 12.932386, 77.644041 12.932548, 77.643823 12.931713, 77.643015 12.931405, 77.642483 12.930053, 77.641015 12.92991, 77.639646 12.931153, 77.639396 12.931903, 77.637756 12.932263, 77.637607 12.933521, 77.636726 12.934233, 77.636329 12.935521, 77.637209 12.936521, 77.637174 12.938521, 77.636328 12.938835, 77.636015 12.940303, 77.635015 12.940157, 77.634449 12.940521, 77.634015 12.941767, 77.633015 12.941921, 77.631015 12.943283, 77.629862 12.943369, 77.629015 12.944764))"
1,"Hosur Road, Koramangala 5th Block,Koramangala",Koramangala,"POLYGON ((77.61540985107422 12.931694984436035, 77.60992431640625 12.931872367858888, 77.6109619140625 12.93631362915039, 77.61593627929688 12.936071395874023, 77.61540985107422 12.931694984436035))",12.933953576940985,77.61304352995006,"POLYGON ((77.605044 12.95356, 77.603412 12.951585, 77.60225 12.950954, 77.601703 12.949294, 77.599494 12.946954, 77.600714 12.944954, 77.599915 12.943954, 77.600452 12.941954, 77.599044 12.940985, 77.598012 12.940985, 77.597044 12.940441, 77.596756 12.939954, 77.597272 12.938725, 77.596297 12.937954, 77.597571 12.935954, 77.599728 12.934954, 77.598681 12.933954, 77.599926 12.931954, 77.601301 12.927954, 77.600771 12.926681, 77.602632 12.925542, 77.603044 12.924357, 77.606044 12.921041, 77.607044 12.921495, 77.607374 12.921285, 77.608448 12.918954, 77.610639 12.916549, 77.615044 12.916533, 77.616044 12.916974, 77.617219 12.916129, 77.62012 12.915877, 77.621044 12.916348, 77.623044 12.915415, 77.624044 12.915635, 77.624628 12.917369, 77.625257 12.917954, 77.62379 12.918954, 77.623773 12.920954, 77.62424 12.921757, 77.625287 12.92271, 77.627044 12.923435, 77.629044 12.922741, 77.630976 12.923954, 77.628822 12.927954, 77.630536 12.928954, 77.631171 12.929954, 77.630906 12.930954, 77.631617 12.934954, 77.630558 12.936954, 77.632015 12.937954, 77.632123 12.938954, 77.629725 12.940635, 77.629477 12.941954, 77.62829 12.9432, 77.627044 12.94267, 77.626645 12.943954, 77.625715 12.944625, 77.625179 12.946089, 77.623044 12.946444, 77.622044 12.94546, 77.621351 12.945954, 77.620688 12.946954, 77.621391 12.947954, 77.621044 12.950623, 77.616896 12.950101, 77.616629 12.948954, 77.615624 12.947954, 77.615573 12.943954, 77.615044 12.943423, 77.614044 12.943466, 77.612327 12.943954, 77.613056 12.944966, 77.612044 12.946497, 77.610818 12.946954, 77.611847 12.947954, 77.611139 12.948954, 77.608636 12.949546, 77.608044 12.950518, 77.606968 12.950878, 77.606937 12.951847, 77.605044 12.95356))",278776.7993237376,"POLYGON ((77.61540985107422 12.931694984436035, 77.60992431640625 12.931872367858888, 77.6109619140625 12.93631362915039, 77.61593627929688 12.936071395874023, 77.61540985107422 12.931694984436035))","POLYGON ((77.619044 12.972156, 77.618314 12.970954, 77.618851 12.968761, 77.619518 12.967954, 77.619435 12.966954, 77.619044 12.966646, 77.616044 12.966453, 77.614351 12.968261, 77.613044 12.967821, 77.6114 12.968311, 77.611044 12.969512, 77.610044 12.96989, 77.609512 12.968954, 77.610263 12.967954, 77.609217 12.96778, 77.608602 12.966954, 77.609044 12.963099, 77.610044 12.963443, 77.611406 12.961954, 77.611293 12.960704, 77.610044 12.959158, 77.609044 12.958975, 77.608044 12.960051, 77.6073 12.958697, 77.606788 12.958954, 77.606493 12.960954, 77.607523 12.961954, 77.607044 12.966519, 77.604517 12.96448, 77.604044 12.963269, 77.603044 12.96367, 77.602044 12.963152, 77.601044 12.964629, 77.600261 12.962736, 77.598044 12.962541, 77.597207 12.961954, 77.596687 12.96031, 77.595667 12.958954, 77.59664 12.95655, 77.598044 12.95589, 77.597044 12.955573, 77.596044 12.956387, 77.595044 12.955519, 77.59463 12.956954, 77.593433 12.957954, 77.593076 12.959986, 77.590843 12.957954, 77.590251 12.956954, 77.591134 12.955044, 77.59057 12.953954, 77.590781 12.952954, 77.590044 12.952342, 77.587991 12.952006, 77.589471 12.951381, 77.589768 12.950678, 77.591719 12.948954, 77.588792 12.946205, 77.586044 12.94594, 77.587274 12.945184, 77.589564 12.944954, 77.589601 12.942954, 77.590587 12.942497, 77.592479 12.937389, 77.593044 12.937019, 77.593909 12.938088, 77.595233 12.938143, 77.595324 12.933954, 77.596044 12.933114, 77.597021 12.932954, 77.596329 12.932668, 77.596001 12.931996, 77.593682 12.932593, 77.593949 12.934954, 77.593044 12.936445, 77.592001 12.935954, 77.590436 12.933954, 77.588192 12.932954, 77.588232 12.931765, 77.587044 12.931098, 77.586596 12.929401, 77.585923 12.928954, 77.586888 12.926954, 77.586283 12.925954, 77.587379 12.925289, 77.588419 12.923954, 77.588044 12.923623, 77.587847 12.92215, 77.586044 12.920864, 77.586927 12.919837, 77.588578 12.919488, 77.58949 12.9184, 77.591466 12.918377, 77.591618 12.917379, 77.590364 12.916954, 77.593044 12.915465, 77.594044 12.91599, 77.59447 12.914954, 77.594218 12.913954, 77.595044 12.912591, 77.596044 12.91424, 77.596886 12.912797, 77.597345 12.912652, 77.598044 12.913328, 77.598308 12.912954, 77.597452 12.910545, 77.595044 12.910584, 77.5943 12.909954, 77.596044 12.908772, 77.596975 12.909022, 77.598044 12.908759, 77.598745 12.907954, 77.598654 12.906954, 77.602044 12.905724, 77.60175 12.907248, 77.602968 12.908954, 77.603044 12.91009, 77.603331 12.909241, 77.605044 12.908696, 77.606044 12.907136, 77.607083 12.907993, 77.6074 12.906954, 77.606044 12.906729, 77.605353 12.905954, 77.60743 12.90534, 77.608128 12.903869, 77.606903 12.902954, 77.609044 12.902106, 77.60973 12.902954, 77.609452 12.903954, 77.609734 12.904263, 77.613507 12.90449, 77.613871 12.907126, 77.615555 12.908442, 77.615908 12.910089, 77.616657 12.91034, 77.616939 12.913058, 77.617337 12.912247, 77.618161 12.912071, 77.618565 12.911476, 77.620044 12.911237, 77.62035 12.907954, 77.619757 12.906954, 77.619954 12.903954, 77.619538 12.901954, 77.620181 12.901091, 77.619791 12.899701, 77.621044 12.896444, 77.622044 12.896811, 77.622548 12.896458, 77.624312 12.893222, 77.626044 12.891561, 77.630044 12.89576, 77.633044 12.893788, 77.635044 12.893794, 77.635248 12.893158, 77.636044 12.892972, 77.637071 12.891954, 77.637167 12.890077, 77.639044 12.888874, 77.639201 12.887954, 77.640326 12.886954, 77.640652 12.885562, 77.642309 12.884219, 77.642321 12.882954, 77.644417 12.881327, 77.644814 12.879724, 77.645714 12.878954, 77.645858 12.877768, 77.649525 12.874435, 77.649886 12.872796, 77.650556 12.872466, 77.651044 12.871433, 77.652671 12.870581, 77.652939 12.869849, 77.653752 12.869662, 77.653962 12.867872, 77.654885 12.867795, 77.655 12.86691, 77.655919 12.866829, 77.656015 12.865925, 77.656988 12.865898, 77.657031 12.864941, 77.658041 12.864951, 77.658044 12.864665, 77.658045 12.864954, 77.65804 12.864957, 77.657095 12.865005, 77.657071 12.865981, 77.656206 12.866116, 77.656107 12.867017, 77.655249 12.86716, 77.655136 12.868046, 77.654411 12.868321, 77.654197 12.870107, 77.650564 12.873474, 77.650235 12.875145, 77.646756 12.878666, 77.646592 12.879954, 77.645809 12.880719, 77.645444 12.882355, 77.644708 12.883618, 77.64401 12.88392, 77.643791 12.885701, 77.643077 12.886954, 77.642957 12.888954, 77.643762 12.890235, 77.645044 12.890443, 77.645281 12.890954, 77.644044 12.892225, 77.643274 12.891724, 77.642044 12.891846, 77.643294 12.892703, 77.642414 12.894324, 77.642044 12.894632, 77.640044 12.894673, 77.640929 12.897954, 77.642044 12.898611, 77.642762 12.898672, 77.643044 12.898279, 77.643122 12.898875, 77.640956 12.899866, 77.642012 12.900954, 77.641044 12.901602, 77.640044 12.901454, 77.639544 12.901954, 77.63855 12.904954, 77.639326 12.905954, 77.638594 12.906954, 77.638836 12.907954, 77.641044 12.909859, 77.643044 12.909592, 77.645507 12.911491, 77.647122 12.911954, 77.645601 12.912954, 77.645609 12.914388, 77.647812 12.915954, 77.650044 12.918585, 77.652044 12.918977, 77.653044 12.920127, 77.653816 12.920181, 77.654958 12.920954, 77.653628 12.921539, 77.653679 12.922318, 77.655044 12.922685, 77.656044 12.922048, 77.658044 12.922782, 77.658786 12.922697, 77.659044 12.921707, 77.661136 12.921954, 77.660044 12.922174, 77.659044 12.923305, 77.657044 12.923468, 77.656423 12.924333, 77.654779 12.92469, 77.654044 12.925479, 77.650044 12.925695, 77.649044 12.926653, 77.648044 12.925722, 77.645044 12.925747, 77.644456 12.925541, 77.644044 12.92476, 77.641925 12.924835, 77.642823 12.925954, 77.642844 12.928153, 77.643381 12.928291, 77.644044 12.927687, 77.645044 12.927789, 77.645103 12.928954, 77.641044 12.930451, 77.639044 12.931651, 77.638044 12.931695, 77.637355 12.932954, 77.637469 12.933528, 77.639062 12.933954, 77.638815 12.936954, 77.637702 12.938954, 77.637899 12.940954, 77.638739 12.941258, 77.638938 12.943059, 77.639723 12.943274, 77.640496 12.944501, 77.640714 12.946283, 77.641595 12.946954, 77.641402 12.948312, 77.63984 12.949954, 77.640612 12.950954, 77.640802 12.952196, 77.64163 12.952954, 77.641847 12.95715, 77.642429 12.958568, 77.642263 12.960734, 77.643001 12.960954, 77.642286 12.962954, 77.641763 12.963234, 77.641166 12.962954, 77.641614 12.962524, 77.641428 12.961569, 77.638608 12.960954, 77.636209 12.958954, 77.636773 12.956954, 77.636315 12.955954, 77.637142 12.955052, 77.637758 12.952668, 77.638324 12.951954, 77.638443 12.948954, 77.639455 12.947954, 77.639423 12.945954, 77.637528 12.944469, 77.6369 12.94281, 77.635693 12.943954, 77.63561 12.945387, 77.636044 12.946238, 77.634828 12.946169, 77.633044 12.945183, 77.632044 12.945211, 77.630369 12.946279, 77.629753 12.947663, 77.628919 12.947829, 77.628599 12.949509, 77.626803 12.950713, 77.626861 12.952954, 77.625699 12.953609, 77.625366 12.954276, 77.623706 12.954616, 77.62161 12.95652, 77.621391 12.956954, 77.622298 12.960208, 77.621461 12.960954, 77.621269 12.962179, 77.620044 12.96263, 77.618855 12.964142, 77.620534 12.965464, 77.621044 12.966414, 77.62379 12.9667, 77.624023 12.965933, 77.625044 12.965636, 77.625398 12.965954, 77.624294 12.966204, 77.624131 12.967041, 77.622044 12.967452, 77.62182 12.967177, 77.62041 12.96732, 77.620201 12.970954, 77.619044 12.972156))","POLYGON ((77.615044 12.93511, 77.614488 12.934509, 77.613044 12.934503, 77.612559 12.933954, 77.612789 12.931699, 77.615044 12.929683, 77.616285 12.931954, 77.614446 12.932357, 77.61443 12.933567, 77.616131 12.933954, 77.6159 12.93481, 77.615044 12.93511))","POLYGON ((77.621044 12.944, 77.619306 12.943691, 77.618044 12.94285, 77.616745 12.943252, 77.615091 12.941954, 77.615162 12.940835, 77.61227 12.940727, 77.611106 12.939891, 77.610698 12.940609, 77.609813 12.940954, 77.609629 12.941954, 77.608044 12.942125, 77.607487 12.940954, 77.608294 12.939204, 77.608326 12.937954, 77.609228 12.93677, 77.607044 12.936091, 77.606225 12.936135, 77.606044 12.937024, 77.604223 12.936954, 77.606172 12.933954, 77.605222 12.932775, 77.604768 12.931229, 77.602819 12.930954, 77.603458 12.929954, 77.605259 12.929169, 77.604893 12.927803, 77.608044 12.92413, 77.609044 12.923865, 77.612351 12.924261, 77.612746 12.923954, 77.612432 12.922954, 77.613416 12.921326, 77.616044 12.921372, 77.618044 12.92059, 77.62034 12.92025, 77.620847 12.918757, 77.622044 12.918245, 77.622389 12.918954, 77.622264 12.921733, 77.623072 12.921925, 77.623354 12.922954, 77.622044 12.923323, 77.621779 12.924954, 77.620794 12.925704, 77.6208 12.926197, 77.622754 12.925954, 77.62309 12.925, 77.624704 12.923614, 77.626723 12.923954, 77.627906 12.924954, 77.624023 12.933933, 77.625103 12.935954, 77.625073 12.936983, 77.62342 12.939954, 77.624006 12.940954, 77.623984 12.942954, 77.623714 12.943624, 77.621044 12.944))"
