"x_pixel","y_pixel","total_population","h3index_lvl11","f_0","f_1","f_10","f_15","f_20","f_25","f_30","f_35","f_40","f_45","f_5","f_50","f_55","f_60","f_65","f_70","f_75","f_80","m_0","m_1","m_10","m_15","m_20","m_25","m_30","m_35","m_40","m_45","m_5","m_50","m_55","m_60","m_65","m_70","m_75","m_80","h3index_lvl3","geometry"
"11215","26955","314.32916","8b6014591c0cfff","2.2376108","8.558856","9.226593","10.994486","15.816235","18.266058","15.020404","12.821724","9.626826","8.89285","9.101547","7.6512246","6.4306145","4.816558","3.5466857","2.119896","1.5575054",,"2.4584851","9.420028","10.154735","11.709523","17.906908","20.585169","18.84716","15.42254","11.385471","9.758741","10.005179","7.761981","6.9148464","5.092507","3.670458","2.0667655","1.4678465","1.2951227","836014fffffffff","POLYGON ((77.53208303827999 13.03791681552, 77.53208303827999 13.03875014885, 77.53124970495 13.03875014885, 77.53124970495 13.03791681552, 77.53208303827999 13.03791681552))"
"11246","26967","489.0532","8b6014594a9afff","3.4814167","13.31641","14.355317","17.105917","24.607897","28.419489","23.369694","19.948849","14.978025","13.836059","14.160763","11.904259","10.0051565","7.493905","5.518158","3.298268","2.4232652",,"3.8250668","14.656275","15.799378","18.218416","27.8607","32.027706","29.323605","23.995363","17.714237","15.183268","15.566691","12.076581","10.758555","7.923244","5.710731","3.2156048","2.2837684","2.0150337","836014fffffffff","POLYGON ((77.55791637150999 13.027916815560001, 77.55791637150999 13.028750148890001, 77.55708303818 13.028750148890001, 77.55708303818 13.027916815560001, 77.55791637150999 13.027916815560001))"
"11266","26994","353.88693","8b60145b2b55fff","2.5192103","9.635973","10.387743","12.378122","17.806679","20.56481","16.910694","14.435315","10.838346","10.012","10.246961","8.614118","7.239896","5.422713","3.9930298","2.386681","1.7535146",,"2.7678812","10.605521","11.43269","13.1831455","20.160461","23.175776","21.219042","17.36344","12.818313","10.986862","11.264314","8.738812","7.7850676","5.73339","4.1323786","2.3268645","1.6525724","1.4581116","836014fffffffff","POLYGON ((77.57458303810999 13.005416815650001, 77.57458303810999 13.006250148980001, 77.57374970478 13.006250148980001, 77.57374970478 13.005416815650001, 77.57458303810999 13.005416815650001))"
"11232","27014","543.5971","8b60145b12b1fff","3.8696976","14.801584","15.95636","19.013733","27.352407","31.589104","25.976107","22.173737","16.64852","15.3791895","15.740108","13.231936","11.121028","8.329698","6.133596","3.6661227","2.693531",,"4.251675","16.290884","17.561478","20.250309","30.967995","35.599747","32.594055","26.671556","19.6899","16.876652","17.30284","13.423477","11.958453","8.80692","6.3476467","3.5742397","2.5384762","2.2397697","836014fffffffff","POLYGON ((77.54624970488999 12.988750149049999, 77.54624970488999 12.989583482379999, 77.54541637156 12.989583482379999, 77.54541637156 12.988750149049999, 77.54624970488999 12.988750149049999))"
"11277","26988","460.31934","8b60145b28a3fff","3.2768693","12.534018","13.511884","16.100874","23.162085","26.74973","21.99663","18.776773","14.098006","13.023134","13.32876","11.204836","9.417314","7.053608","5.193944","3.1044815","2.2808886",,"3.6003287","13.795159","14.8711","17.14801","26.223772","30.14595","27.600723","22.585539","16.673454","14.291188","14.652085","11.367033","10.126447","7.457721","5.375202","3.026675","2.1495879","1.8966424","836014fffffffff","POLYGON ((77.58374970473999 13.010416815630002, 77.58374970473999 13.011250148960002, 77.58291637141 13.011250148960002, 77.58291637141 13.010416815630002, 77.58374970473999 13.010416815630002))"
"11247","26988","494.06323","8b60145b30a0fff","3.5170815","13.452828","14.502378","17.281155","24.85999","28.710629","23.609102","20.153212","15.131466","13.9778","14.305831","12.026211","10.107654","7.5706754","5.574688","3.3320568","2.44809",,"3.8642523","14.806418","15.961233","18.405052","28.146116","32.355812","29.624006","24.24118","17.895708","15.33881","15.726162","12.200297","10.86877","8.004413","5.7692337","3.2485466","2.3071642","2.0356765","836014fffffffff","POLYGON ((77.55874970484 13.010416815630002, 77.55874970484 13.011250148960002, 77.55791637151 13.011250148960002, 77.55791637151 13.010416815630002, 77.55874970484 13.010416815630002))"
"11234","26959","195.00972","8b601459094dfff","1.3882132","5.309912","5.7241755","6.820976","9.812387","11.332257","9.318654","7.9545937","5.9724803","5.517122","5.6465974","4.7468176","3.9895513","2.988191","2.2003627","1.3151828","0.9662759",,"1.5252435","5.844182","6.2999945","7.2645845","11.109441","12.771032","11.692773","9.568139","7.0635433","6.0543203","6.2072105","4.815531","4.2899685","3.1593897","2.277151","1.2822208","0.91065156","0.80349374","836014fffffffff","POLYGON ((77.54791637154999 13.034583482199999, 77.54791637154999 13.035416815529999, 77.54708303822 13.035416815529999, 77.54708303822 13.034583482199999, 77.54791637154999 13.034583482199999))"
"11221","27010","560.40936","8b6014586841fff","3.989379","15.259364","16.449854","19.601786","28.198357","32.566086","26.779491","22.859522","17.163422","15.854834","16.226913","13.6411705","11.464976","8.5873165","6.3232946","3.7795079","2.7768362",,"4.38317","16.794724","18.104614","20.876606","31.925766","36.700768","33.602116","27.496449","20.298864","17.39861","17.837976","13.838635","12.328301","9.079299","6.5439653","3.6847832","2.6169858","2.3090408","836014fffffffff","POLYGON ((77.53708303826 12.992083482369999, 77.53708303826 12.9929168157, 77.53624970493 12.9929168157, 77.53624970493 12.992083482369999, 77.53708303826 12.992083482369999))"
"11282","27006","250.6485","8b60145b6acefff","1.7842882","6.8248982","7.3573565","8.767088","12.611987","14.5654955","11.9773855","10.224141","7.676506","7.0912275","7.2576437","6.1011453","5.1278214","3.8407602","2.8281546","1.6904213","1.2419667",,"1.9604151","7.5116024","8.097464","9.337264","14.279107","16.414772","15.028871","12.298052","9.078863","7.781696","7.9782076","6.1894636","5.513952","4.060804","2.9268517","1.6480548","1.1704721","1.0327408","836014fffffffff","POLYGON ((77.58791637139 12.99541681569, 77.58791637139 12.99625014902, 77.58708303806 12.99625014902, 77.58708303806 12.99541681569, 77.58791637139 12.99541681569))"
"11226","27030","530.92737","8b6014584d76fff","3.7795057","14.4566","15.584461","18.570576","26.7149","30.85285","25.370676","21.656929","16.260489","15.020743","15.373249","12.923536","10.861828","8.135555","5.9906387","3.5806756","2.6307523",,"4.1525803","15.911188","17.152168","19.77833","30.246216","34.770016","31.834377","26.049917","19.230982","16.483303","16.899557","13.110613","11.679734","8.601656","6.1997004","3.4909341","2.4793115","2.187567","836014fffffffff","POLYGON ((77.54124970490999 12.97541681577, 77.54124970490999 12.9762501491, 77.54041637158 12.9762501491, 77.54041637158 12.97541681577, 77.54124970490999 12.97541681577))"
"11183","26947","495.7894","8b601459eb18fff","3.5293696","13.49983","14.553046","17.341532","24.946846","28.810938","23.691587","20.223623","15.184333","14.026636","14.355813","12.068228","10.142967","7.597126","5.594165","3.3436985","2.4566433",,"3.8777533","14.85815","16.016998","18.469357","28.244453","32.468857","29.727507","24.325874","17.958233","15.392401","15.781107","12.242924","10.906743","8.032378","5.7893906","3.2598963","2.3152251","2.0427887","836014fffffffff","POLYGON ((77.50541637171999 13.04458348216, 77.50541637171999 13.04541681549, 77.50458303839 13.04541681549, 77.50458303839 13.04458348216, 77.50541637171999 13.04458348216))"
"11214","26997","550.7529","8b6014586391fff","3.9206378","14.996429","16.166407","19.264027","27.71247","32.004936","26.318052","22.465628","16.867678","15.581638","15.947308","13.406119","11.267424","8.439348","6.214338","3.714383","2.7289884",,"4.3076434","16.505333","17.792654","20.51688","31.375652","36.068375","33.023117","27.022655","19.949093","17.098812","17.530611","13.600182","12.115872","8.922853","6.4312057","3.6212904","2.5718925","2.2692537","836014fffffffff","POLYGON ((77.53124970494999 13.00291681566, 77.53124970494999 13.003750148990001, 77.53041637161999 13.003750148990001, 77.53041637161999 13.00291681566, 77.53124970494999 13.00291681566))"
"11259","26982","219.98396","8b60145b2209fff","1.565997","5.989935","6.4572515","7.694515","11.069027","12.783542","10.512063","8.973312","6.737356","6.223681","6.369738","5.3547263","4.5004797","3.3708787","2.4821558","1.4836138","1.0900235",,"1.7205764","6.592627","7.1068134","8.194936","12.532189","14.406576","13.190227","10.793499","7.9681478","6.829677","7.002147","5.4322395","4.8393707","3.564002","2.5687783","1.4464306","1.0272757","0.9063945","836014fffffffff","POLYGON ((77.5687497048 13.01541681561, 77.5687497048 13.01625014894, 77.56791637147 13.01625014894, 77.56791637147 13.01541681561, 77.5687497048 13.01541681561))"
"11221","27008","551.2819","8b601458685afff","3.9244034","15.010834","16.181934","19.282528","27.739086","32.03568","26.34333","22.487206","16.883879","15.596604","15.962625","13.418996","11.278246","8.447454","6.2203064","3.7179506","2.7316096",,"4.311781","16.521187","17.809742","20.536587","31.405788","36.103016","33.054836","27.04861","19.968254","17.115236","17.54745","13.613245","12.127509","8.931423","6.437383","3.6247687","2.5743628","2.2714334","836014fffffffff","POLYGON ((77.53708303826 12.99375014903, 77.53708303826 12.99458348236, 77.53624970493 12.99458348236, 77.53624970493 12.99375014903, 77.53708303826 12.99375014903))"
"11265","26985","238.35555","8b60145b2335fff","1.6967785","6.490174","6.9965177","8.33711","11.993438","13.851137","11.389959","9.722703","7.300015","6.743441","6.9016957","5.801917","4.8763294","3.6523917","2.6894488","1.6075153","1.181055",,"1.8642673","7.143199","7.700327","8.879321","13.5787945","15.609716","14.291786","11.6949","8.633594","7.4000454","7.5869193","5.885904","5.243522","3.8616436","2.7833054","1.5672266","1.1130668","0.9820905","836014fffffffff","POLYGON ((77.57374970477998 13.012916815619999, 77.57374970477998 13.013750148949999, 77.57291637144999 13.013750148949999, 77.57291637144999 13.012916815619999, 77.57374970477998 13.012916815619999))"
"11221","27024","526.0791","8b6014584ccefff","3.7449925","14.324587","15.442149","18.400993","26.470945","30.57111","25.139","21.459164","16.112003","14.883578","15.232865","12.805523","10.762641","8.061264","5.935934","3.547978","2.6067293",,"4.1146603","15.765892","16.995539","19.597721","29.970016","34.452503","31.543676","25.812037","19.05537","16.332783","16.745235","12.990891","11.573079","8.523108","6.143087","3.4590561","2.4566712","2.1675909","836014fffffffff","POLYGON ((77.53708303826 12.98041681575, 77.53708303826 12.981250149080001, 77.53624970493 12.981250149080001, 77.53624970493 12.98041681575, 77.53708303826 12.98041681575))"
"11247","26955","506.52832","8b6014594631fff","3.6058166","13.79224","14.868269","17.717154","25.487202","29.43499","24.204754","20.661673","15.513229","14.330457","14.666763","12.329629","10.362667","7.7616816","5.715336","3.4161239","2.5098548",,"3.9617462","15.179981","16.36393","18.869408","28.856236","33.17214","30.371412","24.85278","18.347212","15.725804","16.122929","12.508108","11.142986","8.206362","5.91479","3.3305066","2.3653734","2.0870361","836014fffffffff","POLYGON ((77.55874970484 13.03791681552, 77.55874970484 13.03875014885, 77.55791637151 13.03875014885, 77.55791637151 13.03791681552, 77.55874970484 13.03791681552))"
"11206","26993","428.99948","8b601458290bfff","3.053913","11.6812105","12.592544","15.005381","21.58615","24.929693","20.499992","17.499212","13.138786","12.137048","12.42188","10.442465","8.776565","6.5736847","4.840551","2.8932545","2.1256983",,"3.3553643","12.8565445","13.85928","15.98127","24.439522","28.094837","25.722786","21.048832","15.539001","13.318825","13.655166","10.593627","9.437449","6.9503026","5.0094767","2.8207417","2.0033312","1.767596","836014fffffffff","POLYGON ((77.52458303830998 13.006250148980001, 77.52458303830998 13.007083482310001, 77.52374970497999 13.007083482310001, 77.52374970497999 13.006250148980001, 77.52458303830998 13.006250148980001))"
"11221","26967","327.93814","8b6014595773fff","2.334489","8.929415","9.626061","11.470495","16.501003","19.056892","15.670716","13.376844","10.043623","9.277869","9.495602","7.9824867","6.7090297","5.025092","3.7002406","2.2116776","1.624938",,"2.5649261","9.82787","10.594387","12.21649","18.682194","21.47641","19.663155","16.090263","11.878409","10.18125","10.438357","8.098039","7.2142267","5.3129883","3.8293717","2.156247","1.5313975","1.3511955","836014fffffffff","POLYGON ((77.53708303826 13.027916815560001, 77.53708303826 13.028750148890001, 77.53624970493 13.028750148890001, 77.53624970493 13.027916815560001, 77.53708303826 13.027916815560001))"
"11245","27036","399.78445","8b60145b5259fff","2.8459404","10.8857155","11.734986","13.983508","20.116125","23.231972","19.103935","16.30751","12.24403","11.310511","11.575945","9.731329","8.178878","6.126014","4.5109076","2.6962228","1.9809375",,"3.1268628","11.981009","12.915458","14.89294","22.77518","26.181568","23.971056","19.615398","14.48079","12.411808","12.7252445","9.872196","8.794755","6.476984","4.6683297","2.628648","1.8669035","1.647222","836014fffffffff","POLYGON ((77.55708303818 12.97041681579, 77.55708303818 12.97125014912, 77.55624970485 12.97125014912, 77.55624970485 12.97041681579, 77.55708303818 12.97041681579))"
"11218","26986","534.90955","8b6014595b4dfff","3.8078537","14.565031","15.701351","18.709862","26.915272","31.084259","25.560966","21.819365","16.382448","15.133405","15.488555","13.020469","10.9432955","8.196575","6.035571","3.6075323","2.650484",,"4.1837263","16.030529","17.280815","19.926676","30.473076","35.030804","32.073147","26.245302","19.375223","16.606936","17.026312","13.208948","11.767338","8.666171","6.246201","3.5171177","2.4979074","2.2039747","836014fffffffff","POLYGON ((77.53458303826999 13.012083482289999, 77.53458303826999 13.012916815619999, 77.53374970493999 13.012916815619999, 77.53374970493999 13.012083482289999, 77.53458303826999 13.012083482289999))"
