geoid,geometry,affluence_index
1102002686,"POLYGON ((77.37041637226 13.1095834819, 77.37124970559 13.1095834819, 77.37208303892 13.1095834819, 77.37291637224999 13.1095834819, 77.37374970558 13.1095834819, 77.37458303891 13.1095834819, 77.37541637224 13.1095834819, 77.37624970556999 13.1095834819, 77.3770830389 13.1095834819, 77.3770830389 13.11041681523, 77.3770830389 13.11125014856, 77.3770830389 13.11208348189, 77.3770830389 13.11291681522, 77.3770830389 13.11375014855, 77.3770830389 13.11458348188, 77.3770830389 13.11541681521, 77.3770830389 13.11625014854, 77.3770830389 13.11708348187, 77.3770830389 13.117916815200001, 77.37624970556999 13.117916815200001, 77.37541637224 13.117916815200001, 77.37458303891 13.117916815200001, 77.37374970558 13.117916815200001, 77.37291637224999 13.117916815200001, 77.37208303892 13.117916815200001, 77.37124970559 13.117916815200001, 77.37041637226 13.117916815200001, 77.36958303892999 13.117916815200001, 77.3687497056 13.117916815200001, 77.3687497056 13.11708348187, 77.3687497056 13.11625014854, 77.3687497056 13.11541681521, 77.3687497056 13.11458348188, 77.3687497056 13.11375014855, 77.3687497056 13.11291681522, 77.3687497056 13.11208348189, 77.3687497056 13.11125014856, 77.36958303892999 13.11125014856, 77.36958303892999 13.11208348189, 77.37041637226 13.11208348189, 77.37041637226 13.11291681522, 77.37041637226 13.11375014855, 77.37124970559 13.11375014855, 77.37208303892 13.11375014855, 77.37208303892 13.11291681522, 77.37208303892 13.11208348189, 77.37124970559 13.11208348189, 77.37041637226 13.11208348189, 77.37041637226 13.11125014856, 77.37124970559 13.11125014856, 77.37124970559 13.11041681523, 77.37041637226 13.11041681523, 77.37041637226 13.1095834819))",3.6900000000000017
1147002722,"POLYGON ((77.7437497041 12.809583483099999, 77.74458303743 12.809583483099999, 77.74541637076 12.809583483099999, 77.74624970408999 12.809583483099999, 77.74708303742 12.809583483099999, 77.74791637075 12.809583483099999, 77.74874970408 12.809583483099999, 77.74958303740999 12.809583483099999, 77.75041637074 12.809583483099999, 77.75124970407 12.809583483099999, 77.7520830374 12.809583483099999, 77.7520830374 12.81041681643, 77.7520830374 12.81125014976, 77.7520830374 12.81208348309, 77.7520830374 12.81291681642, 77.7520830374 12.81375014975, 77.7520830374 12.81458348308, 77.7520830374 12.81541681641, 77.7520830374 12.81625014974, 77.7520830374 12.81708348307, 77.7520830374 12.8179168164, 77.75124970407 12.8179168164, 77.75041637074 12.8179168164, 77.74958303740999 12.8179168164, 77.74874970408 12.8179168164, 77.74791637075 12.8179168164, 77.74708303742 12.8179168164, 77.74624970408999 12.8179168164, 77.74541637076 12.8179168164, 77.74458303743 12.8179168164, 77.7437497041 12.8179168164, 77.7437497041 12.81708348307, 77.7437497041 12.81625014974, 77.7437497041 12.81541681641, 77.7437497041 12.81458348308, 77.7437497041 12.81375014975, 77.7437497041 12.81291681642, 77.7437497041 12.81208348309, 77.74458303743 12.81208348309, 77.74458303743 12.81125014976, 77.7437497041 12.81125014976, 77.7437497041 12.81041681643, 77.7437497041 12.809583483099999))",2.43
1101002683,"POLYGON ((77.3604163723 13.1345834818, 77.36124970563 13.1345834818, 77.36208303896 13.1345834818, 77.36291637228999 13.1345834818, 77.36374970562 13.1345834818, 77.36458303895 13.1345834818, 77.36541637228 13.1345834818, 77.36541637228 13.13541681513, 77.36541637228 13.13625014846, 77.36624970560999 13.13625014846, 77.36708303894 13.13625014846, 77.36791637227 13.13625014846, 77.3687497056 13.13625014846, 77.3687497056 13.13708348179, 77.3687497056 13.13791681512, 77.3687497056 13.13875014845, 77.3687497056 13.13958348178, 77.3687497056 13.140416815110001, 77.3687497056 13.141250148440001, 77.3687497056 13.142083481770001, 77.3687497056 13.142916815100001, 77.36791637227 13.142916815100001, 77.36791637227 13.142083481770001, 77.36708303894 13.142083481770001, 77.36708303894 13.142916815100001, 77.36624970560999 13.142916815100001, 77.36541637228 13.142916815100001, 77.36458303895 13.142916815100001, 77.36374970562 13.142916815100001, 77.36291637228999 13.142916815100001, 77.36208303896 13.142916815100001, 77.36124970563 13.142916815100001, 77.3604163723 13.142916815100001, 77.3604163723 13.142083481770001, 77.3604163723 13.141250148440001, 77.3604163723 13.140416815110001, 77.3604163723 13.13958348178, 77.3604163723 13.13875014845, 77.3604163723 13.13791681512, 77.3604163723 13.13708348179, 77.3604163723 13.13625014846, 77.3604163723 13.13541681513, 77.3604163723 13.1345834818), (77.36541637228 13.13708348179, 77.36541637228 13.13791681512, 77.36458303895 13.13791681512, 77.36458303894999 13.13875014845, 77.36374970562 13.13875014845, 77.36374970562 13.13958348178, 77.36291637228999 13.13958348178, 77.36291637228999 13.140416815110001, 77.36291637228999 13.141250148440001, 77.36374970562 13.141250148440001, 77.36458303895 13.141250148440001, 77.36541637228 13.141250148440001, 77.36624970560999 13.141250148440001, 77.36624970561 13.140416815110001, 77.36624970561 13.13958348178, 77.36624970561 13.13875014845, 77.36624970561 13.13791681512, 77.36624970560999 13.13708348179, 77.36541637228 13.13708348179))",3.690000000000001
1103002684,"POLYGON ((77.38124970555 13.127083481829999, 77.38208303888 13.127083481829999, 77.38291637220999 13.127083481829999, 77.38291637220999 13.127916815159999, 77.38374970554 13.127916815159999, 77.38458303887 13.127916815159999, 77.3854163722 13.127916815159999, 77.3854163722 13.128750148489999, 77.3854163722 13.12958348182, 77.3854163722 13.13041681515, 77.3854163722 13.13125014848, 77.3854163722 13.13208348181, 77.3854163722 13.13291681514, 77.38458303887 13.13291681514, 77.38374970554 13.13291681514, 77.38291637220999 13.13291681514, 77.38291637220999 13.13208348181, 77.38208303888 13.13208348181, 77.38124970555 13.13208348181, 77.38041637222 13.13208348181, 77.38041637222 13.13125014848, 77.38041637222 13.13041681515, 77.37958303889 13.13041681515, 77.37958303889 13.12958348182, 77.37958303889 13.128750148489999, 77.37958303889 13.127916815159999, 77.38041637222 13.127916815159999, 77.38124970555 13.127916815159999, 77.38124970555 13.127083481829999))",3.69
1143002725,"POLYGON ((77.71124970423 12.784583483199999, 77.71208303755999 12.784583483199999, 77.71291637088999 12.784583483199999, 77.71374970421999 12.784583483199999, 77.71458303755 12.784583483199999, 77.71541637087999 12.784583483199999, 77.71624970420999 12.784583483199999, 77.71708303754 12.784583483199999, 77.71791637087 12.784583483199999, 77.7187497042 12.784583483199999, 77.7187497042 12.785416816529999, 77.7187497042 12.786250149859999, 77.71791637087 12.786250149859999, 77.71791637087 12.787083483189999, 77.7187497042 12.787083483189999, 77.7187497042 12.78791681652, 77.7187497042 12.78875014985, 77.7187497042 12.78958348318, 77.7187497042 12.79041681651, 77.7187497042 12.79125014984, 77.7187497042 12.79208348317, 77.7187497042 12.7929168165, 77.71791637087 12.7929168165, 77.71708303754 12.7929168165, 77.71624970420999 12.7929168165, 77.71541637087999 12.7929168165, 77.71458303755 12.7929168165, 77.71374970421999 12.7929168165, 77.71291637089 12.7929168165, 77.71291637088999 12.79208348317, 77.71208303755999 12.79208348317, 77.71208303755999 12.79125014984, 77.71124970423 12.79125014984, 77.71041637089999 12.79125014984, 77.71041637089999 12.79041681651, 77.71041637089999 12.78958348318, 77.71041637089999 12.78875014985, 77.71041637089999 12.78791681652, 77.71041637089999 12.787083483189999, 77.71041637089999 12.786250149859999, 77.71124970423 12.786250149859999, 77.71208303755999 12.786250149859999, 77.71208303755999 12.785416816529999, 77.71124970423 12.785416816529999, 77.71124970423 12.784583483199999), (77.71624970420999 12.78958348318, 77.71624970420999 12.79041681651, 77.71624970420999 12.79125014984, 77.71624970420999 12.79208348317, 77.71708303754 12.79208348317, 77.71791637087 12.79208348317, 77.71791637087 12.79125014984, 77.71791637087 12.79041681651, 77.71791637087 12.78958348318, 77.71708303754 12.78958348318, 77.71624970420999 12.78958348318), (77.71624970420999 12.787083483189999, 77.71624970420999 12.78791681652, 77.71708303754 12.78791681652, 77.71708303754 12.787083483189999, 77.71624970420999 12.787083483189999))",2.414075604958582
1115002696,"MULTIPOLYGON (((77.47958303849 13.027083482230001, 77.48041637182 13.027083482230001, 77.48041637182 13.027916815560001, 77.47958303849 13.027916815560001, 77.47958303849 13.027083482230001)), ((77.48208303848 13.029583482220001, 77.48291637180999 13.029583482220001, 77.48291637180999 13.030416815550002, 77.48208303848 13.030416815550002, 77.48208303848 13.029583482220001)), ((77.48374970514 13.029583482220001, 77.48458303846999 13.029583482220001, 77.48541637179999 13.029583482220001, 77.48541637179999 13.030416815550002, 77.48541637179999 13.031250148880002, 77.48541637179999 13.032083482210002, 77.48458303846999 13.032083482210002, 77.48458303846999 13.031250148880002, 77.48458303846999 13.030416815550002, 77.48374970514 13.030416815550002, 77.48374970514 13.029583482220001)), ((77.48041637182 13.033750148869998, 77.48124970514999 13.033750148869998, 77.48124970514999 13.034583482199999, 77.48041637182 13.034583482199999, 77.48041637182 13.033750148869998)))",3.26
1124002687,"MULTIPOLYGON (((77.55291637153 13.101250148600002, 77.55374970486 13.101250148600002, 77.55374970486 13.102083481930002, 77.55291637152999 13.10208348193, 77.55291637153 13.101250148600002)), ((77.5520830382 13.102083481929998, 77.55291637152999 13.10208348193, 77.55291637152999 13.102916815259999, 77.55291637152999 13.103750148589999, 77.5520830382 13.103750148589999, 77.5520830382 13.102916815259999, 77.5520830382 13.102083481929998)), ((77.55291637153 13.104583481919999, 77.55374970486 13.104583481919999, 77.55458303819 13.104583481919999, 77.55541637152 13.104583481919999, 77.55624970484999 13.104583481919999, 77.55624970484999 13.105416815249999, 77.55541637152 13.105416815249999, 77.55458303819 13.105416815249999, 77.55374970486 13.105416815249999, 77.55374970486 13.10625014858, 77.55291637152999 13.10625014858, 77.5520830382 13.10625014858, 77.5520830382 13.105416815249999, 77.55291637152999 13.105416815249999, 77.55291637153 13.104583481919999)), ((77.55708303818 13.104583481919999, 77.55791637150999 13.104583481919999, 77.55791637150999 13.105416815249999, 77.55708303818 13.105416815249999, 77.55708303818 13.104583481919999)))",2.7052529438393553
1099002686,"MULTIPOLYGON (((77.34708303901999 13.1095834819, 77.34791637235 13.1095834819, 77.34874970567999 13.1095834819, 77.34958303900999 13.1095834819, 77.35041637233999 13.1095834819, 77.35124970567 13.1095834819, 77.352083039 13.1095834819, 77.352083039 13.11041681523, 77.352083039 13.11125014856, 77.35124970567 13.11125014856, 77.35124970566999 13.11208348189, 77.35041637233999 13.11208348189, 77.35041637233999 13.11291681522, 77.35041637233999 13.11375014855, 77.34958303900999 13.11375014855, 77.34874970567999 13.11375014855, 77.34791637235 13.11375014855, 77.34791637235 13.11291681522, 77.34708303901999 13.11291681522, 77.34708303901999 13.11208348189, 77.34624970569 13.11208348189, 77.34624970569 13.11125014856, 77.34624970569 13.11041681523, 77.34708303901999 13.11041681523, 77.34708303901999 13.1095834819)), ((77.34874970567999 13.11625014854, 77.34958303900999 13.11625014854, 77.35041637233999 13.11625014854, 77.35124970567 13.11625014854, 77.352083039 13.11625014854, 77.352083039 13.11708348187, 77.352083039 13.117916815200001, 77.35124970567 13.117916815200001, 77.35041637233999 13.117916815200001, 77.34958303900999 13.117916815200001, 77.34874970567999 13.117916815200001, 77.34791637235 13.117916815200001, 77.34791637235 13.11708348187, 77.34874970567999 13.11708348187, 77.34874970567999 13.11625014854)))",3.690000000000001
1150002711,"POLYGON ((77.77541637064 12.90708348271, 77.77624970397 12.90708348271, 77.77624970397 12.90791681604, 77.77708303729999 12.90791681604, 77.77708303729999 12.90875014937, 77.77708303729999 12.9095834827, 77.77624970397 12.9095834827, 77.77541637063999 12.9095834827, 77.77458303731 12.9095834827, 77.77374970398 12.9095834827, 77.77291637065 12.9095834827, 77.77208303732 12.9095834827, 77.77208303732 12.90875014937, 77.77291637065 12.90875014937, 77.77291637065 12.90791681604, 77.77374970398 12.90791681604, 77.77458303731 12.90791681604, 77.77541637063999 12.90791681604, 77.77541637064 12.90708348271))",2.7
1143002709,"POLYGON ((77.71624970421 12.921250149319999, 77.71708303754 12.921250149319999, 77.71791637087 12.921250149319999, 77.7187497042 12.921250149319999, 77.7187497042 12.922083482649999, 77.7187497042 12.922916815979999, 77.7187497042 12.923750149309999, 77.7187497042 12.92458348264, 77.7187497042 12.92541681597, 77.71791637087 12.92541681597, 77.71708303754 12.92541681597, 77.71708303754 12.9262501493, 77.71624970421 12.9262501493, 77.71624970420999 12.92541681597, 77.71541637087999 12.92541681597, 77.71541637087999 12.92458348264, 77.71541637087999 12.923750149309999, 77.71541637087999 12.922916815979999, 77.71541637087999 12.922083482649999, 77.71624970420999 12.922083482649999, 77.71624970421 12.921250149319999))",3.2900000000000014
1130002717,"MULTIPOLYGON (((77.60791637131 12.851250149599998, 77.60874970463999 12.851250149599998, 77.60874970463999 12.852083482929999, 77.60791637131 12.852083482929999, 77.60791637131 12.851250149599998)), ((77.60541637132 12.852916816259999, 77.60624970465 12.852916816259999, 77.60624970465 12.853750149589999, 77.60541637132 12.853750149589999, 77.60541637132 12.852916816259999)), ((77.60624970465 12.854583482919999, 77.60708303797999 12.854583482919999, 77.60708303798 12.855416816249999, 77.60791637131 12.855416816249999, 77.60791637131 12.85625014958, 77.60791637131 12.85708348291, 77.60791637131 12.85791681624, 77.60791637131 12.85875014957, 77.60874970463999 12.85875014957, 77.60958303797 12.85875014957, 77.61041637129999 12.85875014957, 77.61041637129999 12.8595834829, 77.60958303797 12.8595834829, 77.60874970463999 12.8595834829, 77.60791637131 12.8595834829, 77.60708303798 12.8595834829, 77.60624970465 12.8595834829, 77.60541637131999 12.8595834829, 77.60458303799 12.8595834829, 77.60374970466 12.8595834829, 77.60291637133 12.8595834829, 77.602083038 12.8595834829, 77.602083038 12.85875014957, 77.602083038 12.85791681624, 77.602083038 12.85708348291, 77.602083038 12.85625014958, 77.60291637133 12.85625014958, 77.60374970466 12.85625014958, 77.60458303799 12.85625014958, 77.60458303799 12.855416816249999, 77.60541637131999 12.855416816249999, 77.60541637131999 12.85625014958, 77.60624970465 12.85625014958, 77.60624970465 12.855416816249999, 77.60624970465 12.854583482919999), (77.60291637133 12.85791681624, 77.60291637133 12.85875014957, 77.60374970466 12.85875014957, 77.60374970466 12.85791681624, 77.60291637133 12.85791681624)), ((77.60874970463999 12.855416816249999, 77.60958303796998 12.855416816249999, 77.60958303796998 12.85625014958, 77.60874970463999 12.85625014958, 77.60874970463999 12.855416816249999)), ((77.60874970463999 12.85708348291, 77.60958303797 12.85708348291, 77.61041637129999 12.85708348291, 77.61041637129999 12.85791681624, 77.60958303797 12.85791681624, 77.60874970463999 12.85791681624, 77.60874970463999 12.85708348291)))",3.2317948717949236
1102002710,"POLYGON ((77.37041637226 12.9095834827, 77.37124970559 12.9095834827, 77.37208303892 12.9095834827, 77.37291637224999 12.9095834827, 77.37291637224999 12.91041681603, 77.37374970558 12.91041681603, 77.37458303891 12.91041681603, 77.37541637224 12.91041681603, 77.37541637224 12.91125014936, 77.37458303891 12.91125014936, 77.37374970558 12.91125014936, 77.37291637224999 12.91125014936, 77.37291637224999 12.91208348269, 77.37208303892 12.91208348269, 77.37208303892 12.91125014936, 77.37124970559 12.91125014936, 77.37041637226 12.91125014936, 77.36958303892999 12.91125014936, 77.3687497056 12.91125014936, 77.3687497056 12.91041681603, 77.36958303892999 12.91041681603, 77.37041637226 12.91041681603, 77.37041637226 12.9095834827))",2.5
1133002696,"POLYGON ((77.6270830379 13.0262501489, 77.62791637122999 13.0262501489, 77.62874970456 13.0262501489, 77.62958303789 13.0262501489, 77.63041637122 13.0262501489, 77.63124970454999 13.0262501489, 77.63208303788 13.0262501489, 77.63291637121 13.0262501489, 77.63374970454 13.0262501489, 77.63458303786999 13.0262501489, 77.6354163712 13.0262501489, 77.6354163712 13.027083482230001, 77.6354163712 13.027916815560001, 77.6354163712 13.028750148890001, 77.6354163712 13.029583482220001, 77.6354163712 13.030416815550002, 77.6354163712 13.031250148880002, 77.6354163712 13.032083482210002, 77.6354163712 13.032916815540002, 77.6354163712 13.03375014887, 77.6354163712 13.034583482199999, 77.63458303786999 13.034583482199999, 77.63374970454 13.034583482199999, 77.63291637121 13.034583482199999, 77.63208303788 13.034583482199999, 77.63124970454999 13.034583482199999, 77.63041637122 13.034583482199999, 77.62958303789 13.034583482199999, 77.62874970456 13.034583482199999, 77.62791637122999 13.034583482199999, 77.6270830379 13.034583482199999, 77.6270830379 13.03375014887, 77.6270830379 13.032916815540002, 77.6270830379 13.032083482210002, 77.6270830379 13.031250148880002, 77.6270830379 13.030416815550002, 77.6270830379 13.029583482220001, 77.6270830379 13.028750148890001, 77.6270830379 13.027916815560001, 77.6270830379 13.027083482230001, 77.6270830379 13.0262501489))",3.205421899183034
1143002713,"MULTIPOLYGON (((77.71458303755 12.88708348279, 77.71541637087999 12.88708348279, 77.71624970420999 12.88708348279, 77.71624970420999 12.88791681612, 77.71708303754 12.88791681612, 77.71708303754 12.88875014945, 77.71624970420999 12.88875014945, 77.71624970420999 12.88958348278, 77.71624970420999 12.890416816110001, 77.71708303754 12.890416816110001, 77.71708303754 12.891250149440001, 77.71791637087 12.891250149440001, 77.71791637087 12.890416816110001, 77.71708303754 12.890416816110001, 77.71708303754 12.88958348278, 77.71791637087 12.88958348278, 77.7187497042 12.88958348278, 77.7187497042 12.890416816110001, 77.7187497042 12.891250149440001, 77.7187497042 12.892083482770001, 77.7187497042 12.892916816100001, 77.71791637087 12.892916816100001, 77.71791637087 12.892083482770001, 77.71708303754 12.892083482770001, 77.71624970421 12.892083482770001, 77.71624970420999 12.891250149440001, 77.71541637087999 12.891250149440001, 77.71541637087999 12.890416816110001, 77.71541637087999 12.88958348278, 77.71458303755 12.88958348278, 77.71458303754999 12.890416816110001, 77.71374970421999 12.890416816110001, 77.71374970421999 12.891250149440001, 77.71291637088999 12.891250149440001, 77.71208303755999 12.891250149440001, 77.71208303755999 12.890416816110001, 77.71124970423 12.890416816110001, 77.71124970423 12.88958348278, 77.71208303755999 12.88958348278, 77.71291637088999 12.88958348278, 77.71374970421999 12.88958348278, 77.71374970421999 12.88875014945, 77.71458303755 12.88875014945, 77.71458303755 12.88791681612, 77.71458303755 12.88708348279)), ((77.71041637089999 12.890416816110001, 77.71124970423 12.890416816110001, 77.71124970423 12.891250149440001, 77.71041637089999 12.891250149440001, 77.71041637089999 12.890416816110001)), ((77.71124970423 12.891250149440001, 77.71208303755999 12.891250149440001, 77.71208303755999 12.892083482770001, 77.71124970423 12.892083482770001, 77.71124970423 12.891250149440001)), ((77.71041637089999 12.892083482770001, 77.71124970423 12.892083482770001, 77.71124970422999 12.892916816100001, 77.71041637089999 12.892916816100001, 77.71041637089999 12.892083482770001)), ((77.71208303755999 12.892083482770001, 77.71291637088999 12.892083482770001, 77.71291637088999 12.892916816100001, 77.71208303755999 12.892916816100001, 77.71208303755999 12.892083482770001)))",3.620000000000001
1118002709,"POLYGON ((77.5020830384 12.917916816000002, 77.50291637173 12.917916816000002, 77.50374970505999 12.917916816000002, 77.50458303839 12.917916816000002, 77.50541637172 12.917916816000002, 77.50624970505 12.917916816000002, 77.50708303837999 12.917916816000002, 77.50708303837999 12.918750149330002, 77.50791637171 12.918750149330002, 77.50791637171 12.917916816000002, 77.50874970504 12.917916816000002, 77.50958303837 12.917916816000002, 77.51041637169999 12.917916816000002, 77.51041637169999 12.918750149330002, 77.51041637169999 12.91958348266, 77.51041637169999 12.920416815989999, 77.51041637169999 12.921250149319999, 77.51041637169999 12.922083482649999, 77.51041637169999 12.922916815979999, 77.51041637169999 12.923750149309999, 77.51041637169999 12.92458348264, 77.51041637169999 12.92541681597, 77.51041637169999 12.9262501493, 77.50958303837 12.9262501493, 77.50958303837 12.92541681597, 77.50958303837 12.92458348264, 77.50874970504 12.92458348264, 77.50874970504 12.923750149309999, 77.50791637171 12.923750149309999, 77.50791637171 12.92458348264, 77.50791637171 12.92541681597, 77.50708303837999 12.92541681597, 77.50708303837999 12.9262501493, 77.50624970505 12.9262501493, 77.50541637172 12.9262501493, 77.50458303839 12.9262501493, 77.50374970506 12.9262501493, 77.50374970505999 12.92541681597, 77.50291637173 12.92541681597, 77.5020830384 12.92541681597, 77.5020830384 12.92458348264, 77.5020830384 12.923750149309999, 77.5020830384 12.922916815979999, 77.5020830384 12.922083482649999, 77.5020830384 12.921250149319999, 77.5020830384 12.920416815989999, 77.5020830384 12.91958348266, 77.5020830384 12.918750149330002, 77.5020830384 12.917916816000002), (77.50291637173 12.920416815989999, 77.50291637173 12.921250149319999, 77.50374970505999 12.921250149319999, 77.50374970505999 12.920416815989999, 77.50291637173 12.920416815989999), (77.50458303839 12.91958348266, 77.50458303839 12.920416815989999, 77.50458303839 12.921250149319999, 77.50458303839 12.922083482649999, 77.50541637172 12.922083482649999, 77.50624970505 12.922083482649999, 77.50624970505 12.921250149319999, 77.50624970505 12.920416815989999, 77.50541637172 12.920416815989999, 77.50541637172 12.91958348266, 77.50458303839 12.91958348266))",2.9892342850744424
1146002728,"POLYGON ((77.73791637079 12.759583483300002, 77.73874970412 12.759583483300002, 77.73958303744999 12.759583483300002, 77.74041637078 12.759583483300002, 77.74124970411 12.759583483300002, 77.74208303744 12.759583483300002, 77.74291637076999 12.759583483300002, 77.7437497041 12.759583483300002, 77.7437497041 12.76041681663, 77.7437497041 12.761250149959999, 77.7437497041 12.762083483289999, 77.7437497041 12.762916816619999, 77.7437497041 12.763750149949999, 77.7437497041 12.76458348328, 77.7437497041 12.76541681661, 77.7437497041 12.76625014994, 77.74291637076999 12.76625014994, 77.74291637076999 12.76708348327, 77.7437497041 12.76708348327, 77.7437497041 12.7679168166, 77.74291637076999 12.7679168166, 77.74208303744 12.7679168166, 77.74124970411 12.7679168166, 77.74041637078 12.7679168166, 77.73958303744999 12.7679168166, 77.73874970412 12.7679168166, 77.73791637079 12.7679168166, 77.73708303746 12.7679168166, 77.73624970412999 12.7679168166, 77.7354163708 12.7679168166, 77.7354163708 12.76708348327, 77.7354163708 12.76625014994, 77.7354163708 12.76541681661, 77.7354163708 12.76458348328, 77.7354163708 12.763750149949999, 77.7354163708 12.762916816619999, 77.7354163708 12.762083483289999, 77.73624970412999 12.762083483289999, 77.73708303746 12.762083483289999, 77.73791637079 12.762083483289999, 77.73874970412 12.762083483289999, 77.73874970412 12.761250149959999, 77.73791637079 12.761250149959999, 77.73791637079 12.76041681663, 77.73791637079 12.759583483300002))",2.4299999999999997
1140002722,"POLYGON ((77.685416371 12.809583483099999, 77.68624970433 12.809583483099999, 77.68708303765999 12.809583483099999, 77.68791637099 12.809583483099999, 77.68874970432 12.809583483099999, 77.68958303765 12.809583483099999, 77.69041637097999 12.809583483099999, 77.69124970431 12.809583483099999, 77.69208303764 12.809583483099999, 77.69291637097 12.809583483099999, 77.69374970429999 12.809583483099999, 77.69374970429999 12.81041681643, 77.69374970429999 12.81125014976, 77.69374970429999 12.81208348309, 77.69374970429999 12.81291681642, 77.69374970429999 12.81375014975, 77.69374970429999 12.81458348308, 77.69374970429999 12.81541681641, 77.69374970429999 12.81625014974, 77.69374970429999 12.81708348307, 77.69374970429999 12.8179168164, 77.69291637097 12.8179168164, 77.69208303764 12.8179168164, 77.69124970431 12.8179168164, 77.69041637097999 12.8179168164, 77.68958303765 12.8179168164, 77.68874970432 12.8179168164, 77.68791637099 12.8179168164, 77.68708303765999 12.8179168164, 77.68624970433 12.8179168164, 77.685416371 12.8179168164, 77.685416371 12.81708348307, 77.685416371 12.81625014974, 77.685416371 12.81541681641, 77.685416371 12.81458348308, 77.685416371 12.81375014975, 77.685416371 12.81291681642, 77.685416371 12.81208348309, 77.685416371 12.81125014976, 77.685416371 12.81041681643, 77.685416371 12.809583483099999), (77.68624970433 12.81375014975, 77.68624970433 12.81458348308, 77.68708303765999 12.81458348308, 77.68791637099 12.81458348308, 77.68791637099 12.81375014975, 77.68708303765999 12.81375014975, 77.68624970433 12.81375014975))",2.47
1123002678,"POLYGON ((77.54708303822 13.1762501483, 77.54791637154999 13.1762501483, 77.54791637154999 13.17708348163, 77.54791637154999 13.17791681496, 77.54708303822 13.17791681496, 77.54708303822 13.17708348163, 77.54708303822 13.1762501483))",3.13
1112002714,"MULTIPOLYGON (((77.4520830386 12.88375014947, 77.45291637192999 12.88375014947, 77.45291637192999 12.8845834828, 77.4520830386 12.8845834828, 77.4520830386 12.88375014947)), ((77.45708303858 12.88375014947, 77.45791637190999 12.88375014947, 77.45791637190999 12.8845834828, 77.45708303858 12.8845834828, 77.45708303858 12.88375014947)), ((77.45958303857 12.88375014947, 77.4604163719 12.88375014947, 77.4604163719 12.8845834828, 77.45958303857 12.8845834828, 77.45958303857 12.88375014947)))",2.63
1135002725,"POLYGON ((77.6437497045 12.784583483199999, 77.64458303782999 12.784583483199999, 77.64541637116 12.784583483199999, 77.64624970449 12.784583483199999, 77.64708303782 12.784583483199999, 77.64791637114999 12.784583483199999, 77.64874970448 12.784583483199999, 77.64958303781 12.784583483199999, 77.65041637114 12.784583483199999, 77.65124970446999 12.784583483199999, 77.6520830378 12.784583483199999, 77.6520830378 12.785416816529999, 77.6520830378 12.786250149859999, 77.6520830378 12.787083483189999, 77.6520830378 12.78791681652, 77.6520830378 12.78875014985, 77.6520830378 12.78958348318, 77.6520830378 12.79041681651, 77.6520830378 12.79125014984, 77.6520830378 12.79208348317, 77.6520830378 12.7929168165, 77.65124970446999 12.7929168165, 77.65041637114 12.7929168165, 77.64958303781 12.7929168165, 77.64874970448 12.7929168165, 77.64791637114999 12.7929168165, 77.64708303782 12.7929168165, 77.64708303782 12.79208348317, 77.64708303782 12.79125014984, 77.64708303782 12.79041681651, 77.64791637114999 12.79041681651, 77.64791637115 12.78958348318, 77.64791637114999 12.78875014985, 77.64708303782 12.78875014985, 77.64624970449 12.78875014985, 77.64541637116 12.78875014985, 77.64458303782999 12.78875014985, 77.64458303782999 12.78958348318, 77.6437497045 12.78958348318, 77.6437497045 12.78875014985, 77.6437497045 12.78791681652, 77.6437497045 12.787083483189999, 77.6437497045 12.786250149859999, 77.6437497045 12.785416816529999, 77.6437497045 12.784583483199999))",2.6199999999999997
1115002722,"MULTIPOLYGON (((77.47958303849 12.81208348309, 77.48041637182 12.81208348309, 77.48041637182 12.81291681642, 77.47958303849 12.81291681642, 77.47958303849 12.81208348309)), ((77.47958303849 12.81458348308, 77.48041637182 12.81458348308, 77.48124970514999 12.81458348308, 77.48208303847998 12.81458348308, 77.48208303847998 12.81541681641, 77.48208303847998 12.81625014974, 77.48208303847998 12.81708348307, 77.48124970514999 12.81708348307, 77.48041637182 12.81708348307, 77.47958303849 12.81708348307, 77.47874970516 12.81708348307, 77.47874970516 12.81625014974, 77.47958303849 12.81625014974, 77.47958303849 12.81541681641, 77.47958303849 12.81458348308)))",2.5000000000000004
1114002695,"POLYGON ((77.47374970518 13.035416815529999, 77.47458303850999 13.035416815529999, 77.47541637184 13.035416815529999, 77.47624970516999 13.035416815529999, 77.47624970516999 13.036250148859999, 77.47624970516999 13.037083482189999, 77.47624970516999 13.03791681552, 77.47624970516999 13.03875014885, 77.47624970516999 13.03958348218, 77.47624970516999 13.04041681551, 77.47624970516999 13.04125014884, 77.47624970516999 13.04208348217, 77.47624970516999 13.0429168155, 77.47541637184 13.0429168155, 77.47458303850999 13.0429168155, 77.47374970518 13.0429168155, 77.47374970518 13.04208348217, 77.47374970518 13.04125014884, 77.47374970518 13.04041681551, 77.47374970518 13.03958348218, 77.47458303850999 13.03958348218, 77.47541637184 13.03958348218, 77.47541637184 13.03875014885, 77.47541637184 13.03791681552, 77.47541637184 13.037083482189999, 77.47541637184 13.036250148859999, 77.47458303850999 13.036250148859999, 77.47374970518 13.036250148859999, 77.47374970518 13.035416815529999))",3.2599999999999993
