lat,lng,500_buffer,15m_catchment
13.011026921074786,77.55473637957641,"POLYGON ((77.55064773796063 13.010557348159388, 77.55062048378201 13.01095256882238, 77.5506328657994 13.011348506006348, 77.5506847650284 13.01174134701184, 77.55077568198409 13.012127308918089, 77.55090474147863 13.012502675000924, 77.55107070103462 13.012863830515565, 77.5512719628341 13.013207297499356, 77.55150658908862 13.013529768260184, 77.5517723206831 13.0138281372284, 77.55206659891435 13.014099530864803, 77.55238659011606 13.014341335338008, 77.55272921293349 13.014551221702861, 77.55309116798556 13.014727168338966, 77.55346896962965 13.014867480431064, 77.5538589795232 13.014970806304975, 77.55425744165935 13.015036150459899, 77.55466051853922 13.015062883171515, 77.55506432813272 13.015050746573092, 77.55546498127137 13.014999857154676, 77.55585861911337 13.01491070465632, 77.55624145031891 13.014784147365518, 77.55660978757814 13.014621403862282, 77.55696008313859 13.014424041293346, 77.55728896298986 13.014193960285338, 77.55759325937535 13.013933376644237, 77.55787004131722 13.013644800015784, 77.55811664286018 13.013331009713113, 77.55833068876129 13.01299502794418, 77.55851011737762 13.012640090697076, 77.55865320053121 13.01226961656439, 77.55875856015932 13.011887173806551, 77.55882518158955 13.011496445972464, 77.55885242331182 13.011101196409093, 77.5588400231528 13.010705232001868, 77.55878810079406 13.01031236649647, 77.55869715660936 13.009926383755255, 77.55856806683293 13.009551001302924, 77.55840207510593 13.009189834513453, 77.55820078048262 13.00884636178271, 77.55796612201281 13.008523891023692, 77.55770036004967 13.00822552780599, 77.5574060544634 13.007954145447728, 77.55708603997154 13.007712357347014, 77.55674339882387 13.00750249181969, 77.55638143110585 13.007326569685473, 77.55600362294692 13.007186284818005, 77.55561361293994 13.007082987845179, 77.55521515709619 13.007017673157197, 77.55481209267265 13.006990969345981, 77.55440830122082 13.007003133167638, 77.55400767121188 13.007054047085914, 77.55361406059892 13.007143220419257, 77.55323125967524 13.007269794079559, 77.55286295458701 13.007432548857624, 77.5525126918504 13.007629917173533, 77.55218384421438 13.007859998179754, 77.55187957819759 13.00812057607034, 77.55160282361076 13.008409141420609, 77.55135624535792 13.00872291535079, 77.55114221778709 13.009058876282188, 77.55096280183668 13.009413789027409, 77.55081972519795 13.009784235935484, 77.55071436568325 13.01016664979227, 77.55064773796063 13.010557348159388))","POLYGON ((77.494736 13.050067, 77.493202 13.050027, 77.494661 13.049952, 77.494736 13.048977, 77.497472 13.048763, 77.497647 13.047937, 77.499736 13.04778, 77.500736 13.046834, 77.502736 13.046714, 77.503568 13.045858, 77.505192 13.045483, 77.505736 13.044704, 77.507736 13.044658, 77.50847 13.043761, 77.510038 13.043329, 77.510736 13.042533, 77.512985 13.042275, 77.513736 13.041339, 77.515795 13.041086, 77.515927 13.040217, 77.518037 13.038327, 77.518736 13.03803, 77.520001 13.038291, 77.520736 13.034614, 77.521736 13.035243, 77.522386 13.036378, 77.523358 13.036027, 77.522736 13.035156, 77.522101 13.035027, 77.52351 13.033027, 77.522656 13.032027, 77.523545 13.031027, 77.523529 13.030027, 77.522736 13.028768, 77.522486 13.027277, 77.521736 13.026951, 77.522736 13.026636, 77.523736 13.027137, 77.524025 13.028738, 77.524872 13.028891, 77.525622 13.030141, 77.527176 13.029588, 77.527848 13.030027, 77.527318 13.029445, 77.527635 13.027027, 77.528507 13.026027, 77.528407 13.025356, 77.527719 13.025027, 77.528115 13.024406, 77.528197 13.022566, 77.527736 13.021911, 77.526466 13.022297, 77.525024 13.022027, 77.525736 13.020642, 77.526868 13.020159, 77.528736 13.018097, 77.529736 13.017925, 77.530049 13.017027, 77.529736 13.015926, 77.52783 13.015027, 77.529024 13.014315, 77.529026 13.013027, 77.528157 13.011607, 77.525617 13.010146, 77.524657 13.009106, 77.524528 13.008027, 77.523522 13.007027, 77.524528 13.004819, 77.525736 13.005193, 77.526016 13.004027, 77.525312 13.003451, 77.525323 13.002027, 77.524459 13.001304, 77.52421 12.999553, 77.522716 12.998027, 77.522526 12.997027, 77.523483 12.995027, 77.524736 12.994358, 77.525729 12.993019, 77.529137 12.991027, 77.53106 12.988027, 77.531776 12.986027, 77.533736 12.984267, 77.534002 12.982762, 77.531796 12.982027, 77.532622 12.980912, 77.532716 12.980006, 77.533538 12.979828, 77.535394 12.977684, 77.537736 12.978145, 77.538736 12.977317, 77.540736 12.978651, 77.542411 12.977027, 77.541207 12.976556, 77.537627 12.973136, 77.537736 12.971502, 77.539534 12.972229, 77.540256 12.972027, 77.543128 12.969419, 77.544736 12.967169, 77.545736 12.967286, 77.546736 12.967945, 77.548736 12.970145, 77.549736 12.969679, 77.551736 12.969525, 77.554736 12.970356, 77.555736 12.971105, 77.556715 12.971006, 77.559198 12.968488, 77.560736 12.968001, 77.560894 12.969027, 77.56195 12.970027, 77.563646 12.969027, 77.563185 12.968578, 77.562943 12.967027, 77.563539 12.966829, 77.564736 12.967249, 77.565371 12.968392, 77.568263 12.969027, 77.567391 12.974027, 77.566686 12.975027, 77.568415 12.978027, 77.568283 12.981027, 77.568736 12.981354, 77.569736 12.98089, 77.570538 12.978027, 77.570736 12.975309, 77.571378 12.976027, 77.570904 12.976195, 77.570892 12.977027, 77.571471 12.979293, 77.572736 12.979365, 77.573736 12.980793, 77.574736 12.980201, 77.575736 12.980742, 77.578356 12.981027, 77.576546 12.981837, 77.576736 12.983093, 77.575617 12.983146, 77.574075 12.981689, 77.573451 12.981741, 77.573296 12.984467, 77.573736 12.984988, 77.574736 12.984101, 77.577736 12.986807, 77.579334 12.986625, 77.579957 12.986027, 77.579067 12.990027, 77.579765 12.990998, 77.579679 12.992027, 77.580736 12.992509, 77.581738 12.995025, 77.583013 12.996027, 77.582624 12.99714, 77.583821 12.997027, 77.584511 12.995027, 77.584312 12.993603, 77.584881 12.992883, 77.58571 12.993027, 77.58483 12.99312, 77.584979 12.995027, 77.585736 12.995962, 77.589615 12.996027, 77.588245 12.996536, 77.587045 12.998336, 77.585109 12.998399, 77.584454 13.000027, 77.584467 13.006296, 77.585457 13.013306, 77.587033 13.013323, 77.58858 13.011871, 77.589418 13.011709, 77.589736 13.010871, 77.590623 13.010914, 77.590736 13.009968, 77.590913 13.011027, 77.589977 13.011268, 77.589907 13.012027, 77.589042 13.012332, 77.588924 13.013027, 77.588055 13.013346, 77.58785 13.01414, 77.585115 13.015405, 77.584148 13.016439, 77.583946 13.021027, 77.58407 13.021693, 77.584872 13.022027, 77.584736 13.025253, 77.58435 13.024413, 77.583494 13.024027, 77.583254 13.020027, 77.582109 13.017655, 77.579736 13.017585, 77.578736 13.01669, 77.57756 13.017203, 77.576736 13.015817, 77.575736 13.017701, 77.575318 13.017445, 77.575009 13.015754, 77.573736 13.015614, 77.573321 13.016027, 77.573736 13.018218, 77.574352 13.019412, 77.575736 13.020521, 77.575736 13.021876, 77.575206 13.023027, 77.57647 13.024027, 77.576 13.025291, 77.575736 13.025672, 77.574736 13.025025, 77.574164 13.025455, 77.572407 13.025697, 77.572736 13.027552, 77.574935 13.028027, 77.573736 13.029276, 77.571736 13.029893, 77.570889 13.031179, 77.570147 13.031438, 77.569736 13.032551, 77.568837 13.033127, 77.568708 13.034027, 77.567457 13.035027, 77.567837 13.036027, 77.566418 13.036708, 77.564736 13.039322, 77.56383 13.038933, 77.5636 13.038027, 77.562736 13.037353, 77.561736 13.038403, 77.559785 13.039075, 77.558736 13.037744, 77.558193 13.039027, 77.558331 13.041027, 77.557736 13.041793, 77.556736 13.042145, 77.55623 13.038533, 77.554736 13.038371, 77.554149 13.039027, 77.55407 13.040027, 77.554868 13.041158, 77.553736 13.042632, 77.551445 13.040027, 77.550736 13.039773, 77.549909 13.040199, 77.548557 13.040027, 77.548952 13.039243, 77.548492 13.037272, 77.547736 13.036813, 77.546736 13.03695, 77.546263 13.0365, 77.546046 13.036027, 77.547107 13.033027, 77.547097 13.032027, 77.548085 13.031027, 77.546736 13.03081, 77.546316 13.031607, 77.544186 13.032476, 77.543736 13.033768, 77.542528 13.033236, 77.542149 13.032614, 77.541312 13.032603, 77.540962 13.034027, 77.541104 13.03466, 77.541902 13.035027, 77.541736 13.038327, 77.541261 13.037027, 77.539063 13.0347, 77.537378 13.035669, 77.537052 13.036711, 77.537434 13.038027, 77.536174 13.038465, 77.535736 13.03916, 77.534536 13.038228, 77.533174 13.038465, 77.532794 13.039085, 77.530736 13.039502, 77.530169 13.038594, 77.528736 13.037692, 77.526736 13.037823, 77.525736 13.03745, 77.525574 13.037864, 77.523736 13.03813, 77.523183 13.039027, 77.523816 13.039947, 77.523736 13.040475, 77.522736 13.040383, 77.521736 13.039718, 77.520503 13.039793, 77.51844 13.04173, 77.516736 13.042608, 77.514736 13.04279, 77.513736 13.043572, 77.511736 13.04342, 77.510974 13.044264, 77.509333 13.044624, 77.508736 13.045379, 77.506736 13.045411, 77.505942 13.046232, 77.504216 13.046506, 77.503736 13.047261, 77.501736 13.047217, 77.501099 13.047389, 77.500838 13.048128, 77.497975 13.048265, 77.497736 13.049135, 77.494864 13.049154, 77.494736 13.050067))"
,,
