"id","name","lat","lng","top_category","type","sub_categories","category","brand_name","brand_id","address","source","number_of_votes","rating","town_name","pincode","created_at","verified","last_verification_date","active","image_url","services","oldest_review_timestamp","top_reviews","top_review_keywords","price_level","additional_data"
"379f1ab1-4ea7-40c2-b7b4-0eeaf661518f","Acwa Automatics LLP","13.0209293","77.52583015","company","SMEs","[Engineering]","Private Sector","N_A","N_A"," - No. 204, 12th Main, 3rd Phase    Peenya Industrial Area,","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.acwaautomatics.com, scrape_url=https://www.fundoodata.com/companies-detail/acwa-automatics-llp-bangalore-bengaluru/5849.html}"
"c7046723-bb9b-40e9-b2e3-91c8ada90d31","Bangalore Software Services Pvt Ltd","13.0329806","77.5271247","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 6A, Peenya Industrial Area, Phase-1  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.bangaloresoftware.com, scrape_url=https://www.fundoodata.com/companies-detail/bangalore-software-services-pvt-ltd-bangalore-bengaluru/8029.html}"
"897c2fc8-8bf6-410f-b658-66386bc097c6","Metro Cash And Carry India Pvt Ltd (Reliance)","13.0254294","77.5358662","company","Industry Top","[Retail, E-Commerce]","Private Sector","N_A","N_A"," - No.26/3, Indl. Suburbs, A Block, Subramanian Nagar,    Ward No-9 (Yeshwanthpur)","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.metro.co.in, scrape_url=https://www.fundoodata.com/companies-detail/metro-cash-and-carry-india-pvt-ltd-bangalore-bengaluru/12736.html}"
"bcb10473-c7d6-4120-992e-839be381358f","Kirloskar Electric Co Ltd (Kirloskar)","13.0193104","77.5316379","company","Industry Top","[Electrical, Electronics, Batteries]","Private Sector","N_A","N_A"," - No-19, Second Main Road, Peenya First Stage,    Phase 1, Peenya","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.kirloskar-electric.com, scrape_url=https://www.fundoodata.com/companies-detail/kirloskar-electric-co-ltd-bangalore-bengaluru/13379.html}"
"37e5a27e-92ce-4894-b91e-2c8c57d42063","Agro Extracts Ltd.","13.0353284","77.5208658","company","SMEs","[Food, FMCG]","Private Sector","N_A","N_A"," - 16, II Phase,    Peenya Indl Area","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.agroextracts.com, scrape_url=https://www.fundoodata.com/companies-detail/agro-extracts-ltd-bangalore-bengaluru/14447.html}"
"d3f24dbd-f879-45b4-b833-08f99955e31e","Flexible Automation Systems Pvt Ltd","12.991857","77.555389","company","MNC","[Engineering]","Private Sector","N_A","N_A"," - 620,58th cross    3rd block","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.en.cehgroup.com, scrape_url=https://www.fundoodata.com/companies-detail/flexible-automation-systems-pvt-ltd-bangalore-bengaluru/20895.html}"
"e138d766-384c-45b4-abba-35399a803d5f","Surin Automotive Pvt Ltd","13.0329806","77.5271247","company","Industry Top","[Automobile, Auto Ancillaries, Electric Vehicle &  Dealers]","Private Sector","N_A","N_A"," - 6A, Peenya Industrial Area Phase-1  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.surinauto.com, scrape_url=https://www.fundoodata.com/companies-detail/surin-automotive-pvt-ltd-bangalore-bengaluru/24321.html}"
"96e42c3a-8eac-40ff-839a-a2299d3813ee","Rooman Technologies Pvt Ltd","12.9988314","77.5525603","company","Industry Top","[Institutes - Educational, Training, Edtech]","Private Sector","N_A","N_A"," - #30, 1st Floor, Dr. Rajkumar Road, 1st Block, Rajajinagar  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.rooman.net, scrape_url=https://www.fundoodata.com/companies-detail/rooman-technologies-pvt-ltd-bangalore-bengaluru/31642.html}"
"6ec0e5c3-4823-4309-88e8-65ea005d7e07","Anglo-French Drugs & Industries Ltd","12.981188","77.557985","company","Industry Top","[Pharmaceuticals, Labs]","Private Sector","N_A","N_A"," - 41 3rd Cross    5th block,Rajajinagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.afdil.com, scrape_url=https://www.fundoodata.com/companies-detail/anglo-french-drugs-industries-ltd-bangalore-bengaluru/32587.html}"
"ecef37c4-ff2f-4a07-babe-74b59ed72e1a","AUM Infotech Pvt Ltd","12.9875996","77.5528299","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - No 122 Y, 2 Floor Sunrise Plaza 16 Main    3 Block Rajajinagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.auminfotech.com, scrape_url=https://www.fundoodata.com/companies-detail/aum-infotech-pvt-ltd-bangalore-bengaluru/35410.html}"
"3a019977-798b-407f-b3f6-0af275d8b770","Login Infotech Pvt Ltd","12.9970073","77.5656478","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 63, 1st Main Road,Seshadripuram  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.login2it.com, scrape_url=https://www.fundoodata.com/companies-detail/login-infotech-pvt-ltd-bangalore-bengaluru/35565.html}"
"f4f474e2-529e-41da-a81f-2c188ee7aa7d","KALS Information Systems Pvt Ltd","12.9981901","77.5699705","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - No.31, I-Floor, 7th Cross Rd, behind South Indian Bank, Malleshwaram  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.kalsinfo.com, scrape_url=https://www.fundoodata.com/companies-detail/kals-information-systems-pvt-ltd-bangalore-bengaluru/35796.html}"
"60ace495-8d9f-4ed7-b29c-e1ae296a5df9","Transoft Solutions India (Fluidyn)","13.0002378","77.5652588","company","MNC","[Consulting]","Private Sector","N_A","N_A"," - 27, 9th Cross, 7th Main, 2nd    Floor Malleswaram,","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.transoftsolutions.com, scrape_url=https://www.fundoodata.com/companies-detail/transoft-solutions-india-fluidyn-bangalore-bengaluru/35798.html}"
"e828e32d-714d-4569-af61-2624b69011c1","Plasto Cards Pvt Ltd","12.9927964","77.5635993","company","SMEs","[Chemical, Paper, Publishing, Printing]","Private Sector","N_A","N_A"," - No. J 108, 10th Cross    Lakshminarayanapuram, Srirampuram, (Near Deviah Park)","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.plastocards.com, scrape_url=https://www.fundoodata.com/companies-detail/plasto-cards-pvt-ltd-bangalore-bengaluru/35994.html}"
"78f41905-9a79-45dc-babd-662617e12890","Quest Informatics Pvt Ltd (HCL)","12.985808","77.5595836","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - #960, II Main, IV Block, Rajajinagar  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.questinformatics.com, scrape_url=https://www.fundoodata.com/companies-detail/quest-informatics-pvt-ltd-bangalore-bengaluru/36021.html}"
"46345809-1bac-495e-9d7a-74c79780b36f","Relyon Softech Ltd","13.0012487","77.5492507","company","Industry Top","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 73, 2nd Floor, Shreelekha Complex, WOC Road  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.relyonsoft.com, scrape_url=https://www.fundoodata.com/companies-detail/relyon-softech-ltd-bangalore-bengaluru/36043.html}"
"ec5235bd-e856-4da6-aff3-0f85fe1ad65f","Bigtec Labs Pvt Ltd","12.9829609","77.5596964","company","SMEs","[Pharmaceuticals, Labs]","Private Sector","N_A","N_A"," - 2nd Floor, Golden Heights 59th ,C Cross,    4th M Block,  Rajajinagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.bigteclabs.com, scrape_url=https://www.fundoodata.com/companies-detail/bigtec-labs-pvt-ltd-bangalore-bengaluru/36553.html}"
"815ed0a8-5a95-44b6-bd01-c2fb151ec878","Jubilant Biosys Ltd (Jubilant Bhartia)","13.0272304","77.5286213","company","Industry Top","[Pharmaceuticals, Labs]","Private Sector","N_A","N_A"," - 96, Industrial Suburb 2nd Stage, Yeshwantpur  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=jubilantbiosys.com, scrape_url=https://www.fundoodata.com/companies-detail/jubilant-biosys-ltd-bangalore-bengaluru/36599.html}"
"56af0bb4-d1a6-42b5-9ea0-1d210a9b1eb0","Winfoware Technologies Ltd","12.9853732","77.5431269","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 48, 2nd Floor, 1st Main    2nd Block, 3rd Stage Basaveshwaranagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=winfoware.com, scrape_url=https://www.fundoodata.com/companies-detail/winfoware-technologies-ltd-bangalore-bengaluru/37935.html}"
"333e1b19-4218-469d-a235-b59da185166c","Agni Software Pvt Ltd","13.0087292","77.5620645","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 25/1, 11th Main, 18th Cross, Malleswaram  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.agnisoft.com, scrape_url=https://www.fundoodata.com/companies-detail/agni-software-pvt-ltd-bangalore-bengaluru/37985.html}"
"b08e01ca-918f-473c-8d0b-7277c84e856b","Cosmic IT Services Pvt Ltd","13.004766","77.543036","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 154, 6th Main, 2nd Stage, 2nd Phase, Mahalaxmipuram  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=cosmicitservices.com, scrape_url=https://www.fundoodata.com/companies-detail/cosmic-it-services-pvt-ltd-bangalore-bengaluru/38056.html}"
"9cc9483d-4ede-4214-a974-1b1922eb881e","Deccano Casements Pvt Ltd","13.0215069","77.5415813","company","Industry Top","[Iron & Steel]","Private Sector","N_A","N_A"," - No. 79, 40th Main, 2nd Stage    Industrial Suburb, Yeswantpur","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=woodmate.in, scrape_url=https://www.fundoodata.com/companies-detail/deccano-casements-pvt-ltd-bangalore-bengaluru/38066.html}"
"13964fa1-ce8d-43de-999f-20194fb1c55f","IIQ Systems Pvt Ltd","12.9975371","77.5772967","company","SMEs","[Consulting]","Private Sector","N_A","N_A"," - No.6, D.N.R. Layout, 1st Floor, Palace Guttahalli  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.iiqsystems.com, scrape_url=https://www.fundoodata.com/companies-detail/iiq-systems-pvt-ltd-bangalore-bengaluru/38110.html}"
"0f14c4d9-08d9-4d54-9e45-ddca98c679ca","Merit Systems Pvt Ltd","12.9697534","77.5581921","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 582J, 4th Floor, 12th Cross, 7th Main    Vinayaka Layout, Nagarabhavi 2nd Stage","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.meritsystems.com, scrape_url=https://www.fundoodata.com/companies-detail/merit-systems-pvt-ltd-bangalore-bengaluru/38179.html}"
"8e2509ff-d26b-47e0-bdc5-99110b881353","M. S. Ramaiah University of Applied Sciences","13.0289539","77.5686716","company","Industry Top","[Institutes - Educational, Training, Edtech]","Private Sector","N_A","N_A"," - University House, New BEL Rd, M S R Nagar,    Mathikere","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.msruas.ac.in, scrape_url=https://www.fundoodata.com/companies-detail/m-s-ramaiah-university-of-applied-sciences-bangalore-bengaluru/38420.html}"
"6f54bc3c-7cf8-4c7b-8a30-247c9b5401ac","Antares Systems Ltd","12.9881662","77.5370357","company","Industry Top","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 24, 1st Floor, Sudha Complex,    4th Block, Basaveshwara Ngr","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.antaressystems.com, scrape_url=https://www.fundoodata.com/companies-detail/antares-systems-ltd-bangalore-bengaluru/38423.html}"
"fef33bb2-700c-42dc-86fc-8fa0e06fb281","Prolight Systems","13.010722","77.5435036","company","SMEs","[Electrical, Electronics, Batteries]","Private Sector","N_A","N_A"," - 22, 6th Cross, 8th Main, Ganesha Block, Mahalakxmi Layout  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=prolightsystems.in, scrape_url=https://www.fundoodata.com/companies-detail/prolight-systems-bangalore-bengaluru/38895.html}"
"94c150fe-0bed-4270-b714-33614dc70454","Bio-gen Extracts Pvt Ltd","13.015789","77.5312026","company","SMEs","[Pharmaceuticals, Labs]","Private Sector","N_A","N_A"," - 254/1-9, 3rd Floor, 11th Main Road, 3rd Phase, Peenya Industrial Area,  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.bio-gen.in, scrape_url=https://www.fundoodata.com/companies-detail/bio-gen-extracts-pvt-ltd-bangalore-bengaluru/38962.html}"
"1073b09c-dc81-4fd6-bed7-19f26a617504","Interface Connectronics Pvt Ltd","13.0187038","77.5584075","company","SMEs","[Electrical, Electronics, Batteries]","Private Sector","N_A","N_A"," - 85, Unit 3, 1st Floor, V V Yoga Saurabha    S.C.Road, Yeswanthpur","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.icplindia.com, scrape_url=https://www.fundoodata.com/companies-detail/interface-connectronics-pvt-ltd-bangalore-bengaluru/39754.html}"
"12d027c9-7d71-49ca-8805-ef0fabceef72","Indian Institute of Science","13.0218597","77.5671423","company","Industry Top","[Institutes - Educational, Training, Edtech]","Private Sector","N_A","N_A","- The Indian Institute of Science","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.iisc.ernet.in, scrape_url=https://www.fundoodata.com/companies-detail/indian-institute-of-science-bangalore-bengaluru/39819.html}"
"59f3b395-05f5-4fbf-a9c6-665358913923","Inspire Consultancy Services","13.0276185","77.5586096","company","SMEs","[Consulting]","Private Sector","N_A","N_A","- 22/1. Yeshwantpur 1st Main Road Mattikere","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.icsconsultancy.com, scrape_url=https://www.fundoodata.com/companies-detail/inspire-consultancy-services-bangalore-bengaluru/40417.html}"
"e8833b8b-a1ea-4e79-b67f-84646d8389f8","M.K. TYAGI & CO.","13.0076192","77.5637033","company","SMEs","[Consulting]","Private Sector","N_A","N_A"," - 50,Renaissance Landmark,  # 202 , 2nd floor, 10th main    17th Cross, Malleswaram","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.mktyagi.com, scrape_url=https://www.fundoodata.com/companies-detail/mk-tyagi-co-bangalore-bengaluru/40222.html}"
"64a18af6-8632-4d8b-8b1b-1b341c05ec6f","Employment Service Bureau","13.0064838","77.5572123","company","SMEs","[Consulting]","Private Sector","N_A","N_A"," - No.1925, 2nd Floor, 10th Main    A Block, IInd Stage, Rajaji Nagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.employmentservicebureau.in, scrape_url=https://www.fundoodata.com/companies-detail/employment-service-bureau-bangalore-bengaluru/40410.html}"
"c809cc11-700c-4d45-835d-4272e3775375","Gokaldas Exports Ltd","13.0213375","77.5494697","company","India's Top 500","[Exporters, Importers, Garment, Textile]","Private Sector","N_A","N_A"," - 25, 2nd Cross, 3rd Main,    Industrial Suburb, Yeshwanthpur","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.gokaldasexports.com, scrape_url=https://www.fundoodata.com/companies-detail/gokaldas-exports-ltd-bangalore-bengaluru/42136.html}"
"0b4b28e2-d773-4710-a97a-485049b7a317","Channel Softech Pvt Ltd.","12.9883361","77.5740288","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - S-5, 2nd Floor, Swastik Manandi Arcade,S.C. Road    Sheshadripuram","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.channelsoftech.com, scrape_url=https://www.fundoodata.com/companies-detail/channel-softech-pvt-ltd-bangalore-bengaluru/42532.html}"
"376ff17f-2032-4ea2-afb5-ad93b291d864","Hoysala Consultants","13.0072072","77.5711695","company","SMEs","[Consulting]","Private Sector","N_A","N_A"," - 260/1,Abhirami Complex,17th Cross,Sampige Rd.,Malleswaram  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=null, scrape_url=https://www.fundoodata.com/companies-detail/hoysala-consultants-bangalore-bengaluru/43146.html}"
"f52e0e4f-ab6a-444b-befc-610ce26976e1","Shriram Properties Ltd (Shriram)","13.0061633","77.5798874","company","Industry Top","[Construction, Infrastructure ,Coworking]","Private Sector","N_A","N_A"," - No. 31 (Old No. 192), 2nd Main Road,    T. Chowdaiah Road (Near Bhasyam Circle) Sadashiva Nagar,","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.shriramproperties.com, scrape_url=https://www.fundoodata.com/companies-detail/shriram-properties-ltd-bangalore-bengaluru/43970.html}"
"79cf55bf-87b6-49ff-9d5f-b69637acb454","Cosmic Micro Systems Pvt Ltd","12.9969794","77.5405344","company","SMEs","[Electrical, Electronics, Batteries, Environment, Cleantech, Recycling, Waste Management, Power, Green Energy]","Private Sector","N_A","N_A"," - No. 91/43, 8th cross, 5th Main Rd, Industrial Suburb 2nd Stage    Yesvantpur Industrial Suburb","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.cosmicenergy.in, scrape_url=https://www.fundoodata.com/companies-detail/cosmic-micro-systems-pvt-ltd-bangalore-bengaluru/44198.html}"
"05956b34-20e6-4011-ae2d-aef6b5b650e1","VAPS Technosoft Pvt Ltd","12.9836678","77.5354689","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - No. 72, MIG 1ST Stage, K H B Colony, Basaveshwarangar  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.vapstech.com, scrape_url=https://www.fundoodata.com/companies-detail/vaps-technosoft-pvt-ltd-bangalore-bengaluru/44630.html}"
"e723d64a-543e-44b2-ba9d-a32c5ff4d6af","Kanoe Softwares Ltd","13.00963895","77.5545399","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - Kanoe Softwares Limited, A Block, 3rd Floor , Tejas Arcade, No. 527/B 1st Main Road Ward, No, 9, Dr Rajkumar Rd, Milk Colony,    2nd Stage, Rajajinagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.kanoe.com, scrape_url=https://www.fundoodata.com/companies-detail/kanoe-softwares-ltd-bangalore-bengaluru/44896.html}"
"6b9b5a3f-05d7-4706-b3e9-62b1240e6f32","Disa India Ltd","13.0120988","77.5561954","company","Industry Top","[Engineering]","Private Sector","N_A","N_A"," - 6th Floor, Unit No: S-604, World Trade Center    Brigade Gateway Campus  26/1, Dr. Rajkumar Road,  Malleswaram-Rajajinagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.disagroup.com, scrape_url=https://www.fundoodata.com/companies-detail/disa-india-ltd-bangalore-bengaluru/44991.html}"
"7018efea-f8dd-4d5d-85af-35e3fde399a6","AksaTech Solutions Pvt Ltd","12.983826","77.554139","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - No.147/12, 2nd floor,    5th Block, Near Byashyam Circle,  69th Cross Rd, 5 Block, RajajiNagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.aksatech.com, scrape_url=https://www.fundoodata.com/companies-detail/aksatech-solutions-pvt-ltd-bangalore-bengaluru/45726.html}"
"7b6837ce-9816-44e8-868f-e47be0283939","I S G NovaSoft Technologies Ltd","13.0092212","77.5790036","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 96/4, 2nd Floor, 10th Cross    Sadashivanagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=null, scrape_url=https://www.fundoodata.com/companies-detail/i-s-g-novasoft-technologies-ltd-bangalore-bengaluru/46330.html}"
"7c90fe8c-c910-4e96-8cf3-9a9eff97b8a6","Bizprout Corporate Solutions Pvt Ltd","13.00079025","77.55195155","company","SMEs","[Consulting]","Private Sector","N_A","N_A"," - 2/7, Ground Floor, Poojary Layout, 80 Feet Road,    RMV II Stage","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.bizprout.com, scrape_url=https://www.fundoodata.com/companies-detail/bizprout-corporate-solutions-pvt-ltd-bangalore-bengaluru/46377.html}"
"f3a6f471-be09-44ef-bda7-fd27bc293b25","Systech Softwares Pvt.Ltd","13.001075","77.571092","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 19/6, 2nd Floor, 10th cross Sampige Road, Malleswaram  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.systechsoftwares.com, scrape_url=https://www.fundoodata.com/companies-detail/systech-softwares-pvtltd-bangalore-bengaluru/46529.html}"
"aadb851c-f164-474c-80d1-a33d4d4d1136","MRO-TEK Realty Ltd","13.0387833","77.5644153","company","Industry Top","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 6, New BEL Road,    Chikkamaranahalli","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.mro-tek.com, scrape_url=https://www.fundoodata.com/companies-detail/mro-tek-realty-ltd-bangalore-bengaluru/47021.html}"
"e84420d7-ab06-4992-8a87-1ed72adf0f56","CICB-Chemicon Pvt Ltd","13.0085962","77.5433412","company","Industry Top","[Engineering]","Private Sector","N_A","N_A"," - #239, Mahalakshmi Layout  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.cicb-chemicon.com, scrape_url=https://www.fundoodata.com/companies-detail/cicb-chemicon-pvt-ltd-bangalore-bengaluru/47301.html}"
"b0bea66d-3c1a-4ef5-a6b8-939cdf86ec3f","Unisoft Global Services Pvt Ltd","13.0017319","77.5694545","company","SMEs","[Information Technology (IT), Data Analytics, AI, Robotics, IOT]","Private Sector","N_A","N_A"," - 115/3, 1st floor, 11th cross, Margosa road,    Opposite Kalyan Jewellers, Malleshwaram,","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.unisoftinfotech.com, scrape_url=https://www.fundoodata.com/companies-detail/unisoft-global-services-pvt-ltd-bangalore-bengaluru/47348.html}"
"f49ef6cd-6bb9-45ed-9eac-30d5ed5d1f7f","SCHUNK Intec India Pvt Ltd","13.0206232","77.5409851","company","Industry Top","[Engineering]","Private Sector","N_A","N_A"," - 80 B, Yeshwanthpur Industrial Suburbs  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=schunk.com, scrape_url=https://www.fundoodata.com/companies-detail/schunk-intec-india-pvt-ltd-bangalore-bengaluru/47367.html}"
"deb8c246-d834-40eb-95b0-33c3d12c4a48","Indian Institute of Fashion Technology","12.975267","77.5452001","company","SMEs","[Institutes - Educational, Training, Edtech]","Private Sector","N_A","N_A"," - 3, 1/6  1st Cross  M.C.Road  Vijayanagar  ","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.iiftbangalore.com, scrape_url=https://www.fundoodata.com/companies-detail/indian-institute-of-fashion-technology-bangalore-bengaluru/47594.html}"
"8b1da22b-9877-407c-9a06-b3d439d8418a","Karnataka Soaps & Detergents Ltd ( Mysore Sandal )","13.0126748","77.5527514","company","Industry Top","[Food, FMCG]","Public Sector","N_A","N_A"," - No 27,Industrial Suburb    Bengaluru-Pune Highway,  Rajajinagar","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=www.mysoresandal.org, scrape_url=https://www.fundoodata.com/companies-detail/karnataka-soaps-detergents-ltd-mysore-sandal--bangalore-bengaluru/47622.html}"
"c3af7be7-35a5-46c7-b2c5-b4a290f96654","Texport Overseas Pvt Ltd","13.0241602","77.5388035","company","Industry Top","[Exporters, Importers, Garment, Textile]","Private Sector","N_A","N_A","- 86 D-1 Industrial Suburb II Stage Yeshwanthpur","fundoo","0","0.0","Bangalore / Bengaluru Karnataka",,"1701844461","0",,"1","N_A","[]",,"[]","[]",,"{website=texportoverseas.com, scrape_url=https://www.fundoodata.com/companies-detail/texport-overseas-pvt-ltd-bangalore-bengaluru/47674.html}"
