id,name,number_of_votes,rating,lat,lng,reviews_per_day,competitor_type,distance,type
ChIJfU4i1c0PrjsRyxL7WmrPBvk,Uptown Square,417,4.1,13.0247301,77.7613681,0.1564843373180315,primary_competitor,3.39,primary_competitor
ChIJdalBgzQOrjsR14wZEma2HEE,SBR Horizon,176,3.3,13.0181285,77.76305049999999,0.0642827154366001,primary_competitor,4.11,primary_competitor
