,id,name,lat,lng,cid,brand_id,brand_name,number_of_votes,rating,place_url,source,category,top_category,type,created_at,competitor_type
1492,ChIJ8zqSxS4ZrjsR_tqstQZDDPI,FIT CREED,13.09257984161377,77.6009292602539,0x3bae192ec5923af3:0xf20c4306b5acdafe,N_A,N_A,70,4.599999904632568,https://www.google.com/maps/place/?q=place_id:ChIJ8zqSxS4ZrjsR_tqstQZDDPI,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
1704,ChIJbV8Ai0QZrjsRpTCiiAdI7vY,"Cult Hennur - Gyms in Hennur, Bangalore",13.064169883728027,77.65103912353516,0x3bae19448b005f6d:0xf6ee480788a230a5,cult,Cult.fit,82,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJbV8Ai0QZrjsRpTCiiAdI7vY,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
1947,ChIJrVtUm4UXrjsRUFk_xJEEm5E,Domino's Pizza,13.049652099609377,77.59706115722656,0x3bae17859b545bad:0x919b0491c43f5950,dominos,Domino's Pizza,1785,4.0,https://www.google.com/maps/place/?q=place_id:ChIJrVtUm4UXrjsRUFk_xJEEm5E,gmaps_v2,restaurant,food,N_A,1699615207,anchor_competitor
1948,40bf8ac4-9f8e-411d-8c41-32b9d15595ff,Dominos Pizza,13.02970799,77.63408303,,dominos,Domino's Pizza,0,0.0,,brand_site,restaurant,food,N_A,1688637000,anchor_competitor
1987,ChIJ2bPNFoEZrjsRHAmZXy0qYbk,Reliance SMART Superstore,13.061285018920898,77.63207244873047,0x3bae198116cdb3d9:0xb9612a2d5f99091c,reliancesmartbazaar,Reliance SMART,1503,4.0,https://www.google.com/maps/place/?q=place_id:ChIJ2bPNFoEZrjsRHAmZXy0qYbk,gmaps_v2,supermarket,retail,N_A,1700469324,anchor_competitor
2023,ChIJezPo6r8ZrjsRWiFKCtua_7I,"Lenskart.com at Nagawara, Bengaluru",13.046868324279783,77.62805938720703,0x3bae19bfeae8337b:0xb2ff9adb0a4a215a,lenskart,Lenskart,833,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJezPo6r8ZrjsRWiFKCtua_7I,gmaps_v2,clinic,medical,optician,1695212099,anchor_competitor
2132,ChIJMxvVwSgXrjsRuNNK_y6pckc,"Fitness 4 All - Available on cult.fit - Gyms in Thanisandra Main Road, Bangalore",13.05456256866455,77.63150787353516,0x3bae1728c1d51b33:0x4772a92eff4ad3b8,cult,Cult.fit,354,4.400000095367432,https://www.google.com/maps/place/?q=place_id:ChIJMxvVwSgXrjsRuNNK_y6pckc,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
2267,ChIJm8XaCycYrjsRLUDyvCFEnrk,WELCARE EQUIPMENTS PVT LTD,13.059304237365724,77.59317779541016,0x3bae18270bdac59b:0xb99e4421bcf2402d,welcareindia,Welcare Fitness,200,4.800000190734863,https://www.google.com/maps/place/?q=place_id:ChIJm8XaCycYrjsRLUDyvCFEnrk,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
2276,ChIJLfUpB80ZrjsRR6n1yUh1uBw,Kenshikai Kenshikan shitoryu karate do Thomas school India,13.067935943603516,77.64814758300781,0x3bae19cd0729f52d:0x1cb87548c9f5a947,N_A,N_A,29,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJLfUpB80ZrjsRR6n1yUh1uBw,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
2360,ChIJ7QRXVGEXrjsRJskVND8iKZA,New generation fitness gym,13.048879623413086,77.63127136230469,0x3bae1761545704ed:0x9029223f3415c926,N_A,N_A,21,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ7QRXVGEXrjsRJskVND8iKZA,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
2374,ChIJ1VrmyHQZrjsRenfIvHSoVsc,Reform Pilates Studio,13.069256782531738,77.65177154541016,0x3bae1974c8e65ad5:0xc756a874bcc8777a,N_A,N_A,28,4.800000190734863,https://www.google.com/maps/place/?q=place_id:ChIJ1VrmyHQZrjsRenfIvHSoVsc,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
2419,ChIJ6zlhguwXrjsRyjYqw7NcB1U,SK Fitness,13.055761337280272,77.63240814208984,0x3bae17ec826139eb:0x55075cb3c32a36ca,N_A,N_A,41,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ6zlhguwXrjsRyjYqw7NcB1U,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
2455,ChIJzXHvdtUXrjsRn4pQ-TqnCmg,"Lenskart.com at Sahakar Nagar, Bengaluru",13.059940338134766,77.58757781982422,0x3bae17d576ef71cd:0x680aa73af9508a9f,lenskart,Lenskart,1154,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJzXHvdtUXrjsRn4pQ-TqnCmg,gmaps_v2,clinic,medical,optician,1695212099,anchor_competitor
2523,ChIJc_wp2fIXrjsRtiq8v_Q9iJ4,TIGER GYM & Fitness Center,13.034171104431152,77.60636901855469,0x3bae17f2d929fc73:0x9e883df4bfbc2ab6,N_A,N_A,133,4.599999904632568,https://www.google.com/maps/place/?q=place_id:ChIJc_wp2fIXrjsRtiq8v_Q9iJ4,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
2642,ChIJ53Szgi8YrjsRxmk2e_e3ivM,Reliance Fresh,13.066271781921388,77.59703826904297,0x3bae182f82b374e7:0xf38ab7f77b3669c6,relianceretail,Reliance Retail,2293,3.799999952316284,https://www.google.com/maps/place/?q=place_id:ChIJ53Szgi8YrjsRxmk2e_e3ivM,gmaps_v2,shoe_store,retail,N_A,1699615207,anchor_competitor
2688,ChIJPUCsCCcYrjsR_KKjZgv9mU8,Tapasya Yogashala,13.059662818908691,77.59310150146484,0x3bae182708ac403d:0x4f99fd0b66a3a2fc,N_A,N_A,119,4.800000190734863,https://www.google.com/maps/place/?q=place_id:ChIJPUCsCCcYrjsR_KKjZgv9mU8,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
2771,ChIJ6fzJtmMXrjsRbFmCOWEL5WQ,Ramante Yoga Studio,13.055750846862791,77.62320709228516,0x3bae1763b6c9fce9:0x64e50b613982596c,N_A,N_A,35,4.699999809265137,https://www.google.com/maps/place/?q=place_id:ChIJ6fzJtmMXrjsRbFmCOWEL5WQ,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
2842,ChIJh4mpXAAZrjsRwhb87J7FVfM,BEAST FITNESS STUDIO,13.061433792114258,77.62753295898438,0x3bae19005ca98987:0xf355c59eecfc16c2,N_A,N_A,56,5.0,https://www.google.com/maps/place/?q=place_id:ChIJh4mpXAAZrjsRwhb87J7FVfM,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
2893,1fea53f9-9c5d-460f-87bc-6ec0eb7c300d,Dominos Pizza,13.07261,77.60249,,dominos,Domino's Pizza,0,0.0,,brand_site,restaurant,food,N_A,1688637000,anchor_competitor
2958,ChIJh3jPuiIXrjsR95-pkhLqoew,Musclemission the fitness forum,13.024367332458496,77.63137817382812,0x3bae1722bacf7887:0xeca1ea1292a99ff7,N_A,N_A,160,4.599999904632568,https://www.google.com/maps/place/?q=place_id:ChIJh3jPuiIXrjsR95-pkhLqoew,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
3026,05ef2159-a722-4d10-89a0-95b42750fd4c,Dominos Pizza,13.045282,77.626754,,dominos,Domino's Pizza,0,0.0,,brand_site,restaurant,food,N_A,1688637000,anchor_competitor
3195,ChIJw0sIN4wZrjsRuzmSKH6uhPY,Domino's Pizza,13.08376121520996,77.64063262939453,0x3bae198c37084bc3:0xf684ae7e289239bb,dominos,Domino's Pizza,27,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJw0sIN4wZrjsRuzmSKH6uhPY,gmaps_v2,restaurant,food,N_A,1687847039,anchor_competitor
3306,ChIJFa-2VbYXrjsRc-nZKPXXVBg,IRON FIST FIGHT CLUB,13.051377296447754,77.60897064208984,0x3bae17b655b6af15:0x1854d7f528d9e973,N_A,N_A,39,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJFa-2VbYXrjsRc-nZKPXXVBg,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
3361,ChIJhXNfHP8ZrjsR1dtqO7dmzg0,Domino's Pizza,13.045589447021484,77.62664031982422,0x3bae19ff1c5f7385:0xdce66b73b6adbd5,dominos,Domino's Pizza,406,3.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJhXNfHP8ZrjsR1dtqO7dmzg0,gmaps_v2,restaurant,food,N_A,1699615207,anchor_competitor
3534,ChIJMz4rMiQYrjsRduML9S_kbDk,Fresh Signature,13.063413619995115,77.5906982421875,0x3bae1824322b3e33:0x396ce42ff50be376,ril,Reliance Retail,906,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJMz4rMiQYrjsRduML9S_kbDk,gmaps_v2,supermarket,retail,N_A,1699615207,anchor_competitor
3682,ChIJn8-0wj4XrjsRNaSQB7ifT0k,Apollo Gym,13.033403396606444,77.63508605957031,0x3bae173ec2b4cf9f:0x494f9fb80790a435,N_A,N_A,65,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJn8-0wj4XrjsRNaSQB7ifT0k,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
3721,ChIJ-zx66X4XrjsRMa36bXJLUgM,Positive Fitness Studio,13.053711891174316,77.60678100585938,0x3bae177ee97a3cfb:0x3524b726dfaad31,N_A,N_A,29,4.800000190734863,https://www.google.com/maps/place/?q=place_id:ChIJ-zx66X4XrjsRMa36bXJLUgM,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
3802,ChIJNQGoqoIXrjsRfsqcRnJv2CQ,Fit Flex Karate & Yoga Club,13.033329963684082,77.60903930664062,0x3bae1782aaa80135:0x24d86f72469cca7e,N_A,N_A,56,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJNQGoqoIXrjsRfsqcRnJv2CQ,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
3951,ChIJ0YNw1SkXrjsRK8k7QCoOvOc,Fitness#PowerInU,13.053237915039062,77.60441589355469,0x3bae1729d57083d1:0xe7bc0e2a403bc92b,N_A,N_A,153,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ0YNw1SkXrjsRK8k7QCoOvOc,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
3982,ChIJocJGytEZrjsRBW77J1KRiEY,Gym,13.068913459777832,77.61612701416016,0x3bae19d1ca46c2a1:0x4688915227fb6e05,N_A,N_A,23,4.199999809265137,https://www.google.com/maps/place/?q=place_id:ChIJocJGytEZrjsRBW77J1KRiEY,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4009,ChIJZ878TnMZrjsR5UR2v4Vjry8,"Lenskart.com at Sahakar Nagar, Bengaluru",13.063583374023438,77.58836364746094,0x3bae19734efcce67:0x2faf6385bf7644e5,lenskart,Lenskart,125,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJZ878TnMZrjsR5UR2v4Vjry8,gmaps_v2,clinic,medical,optician,1695212099,anchor_competitor
4082,ChIJ3dmkeBIXrjsRdT1Pk_4OoW4,Hulk Fitness Center,13.033008575439451,77.61931610107422,0x3bae171278a4d9dd:0x6ea10efe934f3d75,N_A,N_A,317,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJ3dmkeBIXrjsRdT1Pk_4OoW4,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4154,2fcfd530-30e2-4573-8248-f63249902303,Dominos Pizza,13.08151612,77.6346463,,dominos,Domino's Pizza,0,0.0,,brand_site,restaurant,food,N_A,1688637000,anchor_competitor
4157,ChIJb_IeCS8YrjsRg2W9Zn78_SM,Body tone fitness gym,13.066078186035156,77.59831237792969,0x3bae182f091ef26f:0x23fdfc7e66bd6583,N_A,N_A,208,4.5,https://www.google.com/maps/place/?q=place_id:ChIJb_IeCS8YrjsRg2W9Zn78_SM,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4197,ChIJ8WUiPxUXrjsRIT9DkPwgnBA,Gabriel Dance Academy and Fitness Academy With Bharatnatyam classical dance,13.033025741577148,77.63115692138672,0x3bae17153f2265f1:0x109c20fc90433f21,N_A,N_A,68,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJ8WUiPxUXrjsRIT9DkPwgnBA,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4231,ChIJ_9rBvm0XrjsRZa5_mqmtHZ4,"Avinash Power Yoga And Aerobics Studio,Nagawara",13.04040241241455,77.62084197998047,0x3bae176dbec1daff:0x9e1dada99a7fae65,N_A,N_A,203,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ_9rBvm0XrjsRZa5_mqmtHZ4,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4238,ChIJ_xPGi6sZrjsRH1eaXCHjRbw,The Fit Nation,13.063803672790527,77.59144592285156,0x3bae19ab8bc613ff:0xbc45e3215c9a571f,N_A,N_A,312,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJ_xPGi6sZrjsRH1eaXCHjRbw,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4310,ChIJwVlYLKgZrjsR6ZqRrrocldg,Taurus Sports & Fitness Arena- Badminton Academy | Indoor Cricket Nets & Bowling Machine,13.068150520324709,77.60299682617188,0x3bae19a82c5859c1:0xd8951cbaae919ae9,N_A,N_A,97,4.5,https://www.google.com/maps/place/?q=place_id:ChIJwVlYLKgZrjsR6ZqRrrocldg,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4363,ChIJPc-XbTEYrjsRh2owoWqfbgQ,MS Fitness Club,13.0728759765625,77.60077667236328,0x3bae18316d97cf3d:0x46e9f6aa1306a87,N_A,N_A,166,4.400000095367432,https://www.google.com/maps/place/?q=place_id:ChIJPc-XbTEYrjsRh2owoWqfbgQ,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4368,ChIJIa9FeNwZrjsRz100AN_HHpU,BBMP Public Park,13.067009925842283,77.6250991821289,0x3bae19dc7845af21:0x951ec7df00345dcf,N_A,N_A,425,4.199999809265137,https://www.google.com/maps/place/?q=place_id:ChIJIa9FeNwZrjsRz100AN_HHpU,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4411,ChIJc7c33akZrjsR5_ClaY899fs,Fika Arena,13.073068618774414,77.6082992553711,0x3bae19a9dd37b773:0xfbf53d8f69a5f0e7,N_A,N_A,58,4.199999809265137,https://www.google.com/maps/place/?q=place_id:ChIJc7c33akZrjsR5_ClaY899fs,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4591,ChIJD-YNeJIZrjsR851hmNmXNhc,Agrahara Lake Park,13.090204238891602,77.62557983398438,0x3bae1992780de60f:0x173697d998619df3,N_A,N_A,42,4.599999904632568,https://www.google.com/maps/place/?q=place_id:ChIJD-YNeJIZrjsR851hmNmXNhc,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4620,ChIJ6Q9qY9gZrjsRuvKBwZgkycw,Machaxi Ahalya Sports Centre,13.059487342834473,77.62217712402344,0x3bae19d8636a0fe9:0xccc92498c181f2ba,machaxi,Machaxi,2438,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJ6Q9qY9gZrjsRuvKBwZgkycw,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4623,ChIJK67mniYYrjsRIaN12bRDAPM,Smith Gym,13.06350040435791,77.58639526367188,0x3bae18269ee6ae2b:0xf30043b4d975a321,N_A,N_A,58,4.599999904632568,https://www.google.com/maps/place/?q=place_id:ChIJK67mniYYrjsRIaN12bRDAPM,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4672,ChIJ0T4deGsRrjsR2Q4ax0zrVTE,SKANDA TAEKWONDO ACADEMY,13.062339782714844,77.58719635009766,0x3bae116b781d3ed1:0x3155eb4cc71a0ed9,N_A,N_A,136,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ0T4deGsRrjsR2Q4ax0zrVTE,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
4683,ChIJazfHCCcYrjsR0uI0ot-clNU,Nature's Basket,13.059672355651855,77.59310150146484,0x3bae182708c7376b:0xd5949cdfa234e2d2,naturesbasket,Nature's Basket,1429,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJazfHCCcYrjsR0uI0ot-clNU,gmaps_v2,grocery_store,retail,N_A,1687847039,anchor_competitor
4958,ChIJkxvc2q4ZrjsRlaM49zm0y1w,V fit gym the fitness professionals,13.055230140686035,77.6023941040039,0x3bae19aedadc1b93:0x5ccbb439f738a395,N_A,N_A,45,4.800000190734863,https://www.google.com/maps/place/?q=place_id:ChIJkxvc2q4ZrjsRlaM49zm0y1w,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
5053,ChIJIwL-JisZrjsRsAUVk7llx2M,Harry's Dance N Fitness Academy-Sahakarnagar,13.064104080200195,77.58618927001953,0x3bae192b26fe0223:0x63c765b9931505b0,N_A,N_A,75,5.0,https://www.google.com/maps/place/?q=place_id:ChIJIwL-JisZrjsRsAUVk7llx2M,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
5054,ChIJb7Kkv0sXrjsRWhO5g1UNGGI,Reign MMA,13.029948234558104,77.6341552734375,0x3bae174bbfa4b26f:0x62180d5583b9135a,N_A,N_A,153,4.699999809265137,https://www.google.com/maps/place/?q=place_id:ChIJb7Kkv0sXrjsRWhO5g1UNGGI,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
5075,ChIJF4DY2j0XrjsRuxfFrRqCbH8,Sivananda Yoga Centre,13.031479835510254,77.63370513916016,0x3bae173ddad88017:0x7f6c821aadc517bb,N_A,N_A,104,4.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJF4DY2j0XrjsRuxfFrRqCbH8,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
5153,c468c978-9c44-4613-955d-25bcc58f2f85,Dominos Pizza,13.0631,77.5906,,dominos,Domino's Pizza,0,0.0,,brand_site,restaurant,food,N_A,1688637000,anchor_competitor
5474,ChIJWeY7PloXrjsRKNGyRz-v1YI,Zolo Scarlet Co-Living | Redefining PG,13.044025421142578,77.62394714355469,0x3bae175a3e3be659:0x82d5af3f47b2d128,N_A,N_A,227,4.0,https://www.google.com/maps/place/?q=place_id:ChIJWeY7PloXrjsRKNGyRz-v1YI,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
5524,ChIJh6eQGBAZrjsRXx1U9pwcGr0,Master Classic Residency - Yelahanka,13.092263221740724,77.59992218017578,0x3bae19101890a787:0xbd1a1c9cf6541d5f,N_A,N_A,23,4.5,https://www.google.com/maps/place/?q=place_id:ChIJh6eQGBAZrjsRXx1U9pwcGr0,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
5563,ChIJxTxp-FUXrjsRvp0u6M4hoEA,National Gym,13.060213088989258,77.6485595703125,0x3bae1755f8693cc5:0x40a021cee82e9dbe,N_A,N_A,70,3.5,https://www.google.com/maps/place/?q=place_id:ChIJxTxp-FUXrjsRvp0u6M4hoEA,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
5573,ChIJ73yDtGMZrjsR2RwVADc5elA,Humming Nest (Zumba and Yoga Fitness Studio),13.069412231445312,77.62804412841797,0x3bae1963b4837cef:0x507a393700151cd9,N_A,N_A,131,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ73yDtGMZrjsR2RwVADc5elA,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
5614,ChIJ2dEWqEEYrjsRfeuoCK8-Qa8,Pathway Of Bbmp Park,13.083391189575195,77.5876693725586,0x3bae1841a816d1d9:0xaf413eaf08a8eb7d,N_A,N_A,100,3.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJ2dEWqEEYrjsRfeuoCK8-Qa8,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
5746,ChIJw2P_PSAYrjsR-JbeRZSMxSY,Chairman Club Swimming Pool,13.058439254760742,77.58587646484375,0x3bae18203dff63c3:0x26c58c9445de96f8,N_A,N_A,514,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJw2P_PSAYrjsR-JbeRZSMxSY,gmaps_v2,gym_fitness,leisure,N_A,1687847039,secondary_competitor
