id,name,number_of_votes,rating,lat,lng,reviews_per_day,competitor_type,distance,type
ChIJCUMusVM9rjsREFoNQDA52s0,Metro cash and carry Yashwantpur,20,3.8,13.014254,77.554683,0.0687545202217667,primary_competitor,0.36,primary_competitor
