geoid,total_population,grid_hh,geometry
1134002696,6658.309718693236,1657.4112308148672,"POLYGON ((77.6354163712 13.0262501489, 77.63624970453 13.0262501489, 77.63708303786 13.0262501489, 77.63791637118999 13.0262501489, 77.63874970452 13.0262501489, 77.63958303785 13.0262501489, 77.64041637118 13.0262501489, 77.64124970450999 13.0262501489, 77.64208303784 13.0262501489, 77.64291637117 13.0262501489, 77.6437497045 13.0262501489, 77.6437497045 13.027083482230001, 77.6437497045 13.027916815560001, 77.64291637117 13.027916815560001, 77.64291637117 13.028750148890001, 77.6437497045 13.028750148890001, 77.6437497045 13.029583482220001, 77.6437497045 13.030416815550002, 77.6437497045 13.031250148880002, 77.6437497045 13.032083482210002, 77.6437497045 13.032916815540002, 77.6437497045 13.03375014887, 77.6437497045 13.034583482199999, 77.64291637117 13.034583482199999, 77.64208303784 13.034583482199999, 77.64124970450999 13.034583482199999, 77.64041637118 13.034583482199999, 77.63958303785 13.034583482199999, 77.63874970452 13.034583482199999, 77.63791637118999 13.034583482199999, 77.63708303786 13.034583482199999, 77.63624970453 13.034583482199999, 77.6354163712 13.034583482199999, 77.6354163712 13.03375014887, 77.6354163712 13.032916815540002, 77.6354163712 13.032083482210002, 77.6354163712 13.031250148880002, 77.6354163712 13.030416815550002, 77.6354163712 13.029583482220001, 77.6354163712 13.028750148890001, 77.6354163712 13.027916815560001, 77.6354163712 13.027083482230001, 77.6354163712 13.0262501489))"
1127002691,3210.2611489351066,799.1101506071021,"MULTIPOLYGON (((77.5770830381 13.0679168154, 77.57791637142999 13.0679168154, 77.57874970475999 13.0679168154, 77.57958303809 13.0679168154, 77.58041637141999 13.0679168154, 77.58041637142 13.06875014873, 77.58124970475 13.06875014873, 77.58124970475 13.06958348206, 77.58124970475 13.07041681539, 77.58124970475 13.07125014872, 77.58124970475 13.072083482050001, 77.58124970475 13.072916815380001, 77.58041637142 13.072916815380001, 77.58041637142 13.072083482050001, 77.57958303809 13.072083482050001, 77.57958303809 13.072916815380001, 77.57874970475999 13.072916815380001, 77.57874970475999 13.073750148710001, 77.57791637142999 13.073750148710001, 77.5770830381 13.073750148710001, 77.5770830381 13.072916815380001, 77.57791637142999 13.072916815380001, 77.57791637142999 13.072083482050001, 77.57791637142999 13.07125014872, 77.5770830381 13.07125014872, 77.5770830381 13.07041681539, 77.5770830381 13.06958348206, 77.5770830381 13.06875014873, 77.5770830381 13.0679168154)), ((77.58208303808 13.0679168154, 77.58291637141 13.0679168154, 77.58374970474 13.0679168154, 77.58458303807 13.0679168154, 77.58541637139999 13.0679168154, 77.58541637139999 13.06875014873, 77.58541637139999 13.06958348206, 77.58541637139999 13.07041681539, 77.58458303807 13.07041681539, 77.58458303807 13.06958348206, 77.58374970474 13.06958348206, 77.58291637141 13.06958348206, 77.58291637141 13.06875014873, 77.58208303808 13.06875014873, 77.58208303808 13.0679168154)), ((77.58208303808 13.06958348206, 77.58291637141 13.06958348206, 77.58291637141 13.07041681539, 77.58208303808 13.07041681539, 77.58208303808 13.06958348206)), ((77.5770830381 13.074583482040001, 77.57791637142999 13.074583482040001, 77.57874970475999 13.074583482040001, 77.57874970475999 13.075416815370001, 77.57791637142999 13.075416815370001, 77.5770830381 13.075416815370001, 77.5770830381 13.074583482040001)), ((77.57874970475999 13.075416815370001, 77.57958303809 13.075416815370001, 77.58041637142 13.075416815370001, 77.58124970475 13.075416815370001, 77.58124970475 13.076250148700002, 77.58041637142 13.076250148700002, 77.57958303809 13.076250148700002, 77.57874970476 13.076250148700002, 77.57874970475999 13.075416815370001)))"
1132002689,1478.1818052215808,367.9545152851904,"MULTIPOLYGON (((77.62374970457999 13.084583482, 77.62458303790999 13.084583482, 77.62541637124 13.084583482, 77.62624970457 13.084583482, 77.6270830379 13.084583482, 77.6270830379 13.08541681533, 77.6270830379 13.08625014866, 77.62624970457 13.08625014866, 77.62624970456999 13.08708348199, 77.62541637124 13.08708348199, 77.62458303791 13.08708348199, 77.62458303790999 13.08625014866, 77.62374970457999 13.08625014866, 77.62374970457999 13.08541681533, 77.62374970457999 13.084583482)), ((77.61958303793 13.08541681533, 77.62041637125999 13.08541681533, 77.62041637125999 13.08625014866, 77.61958303793 13.08625014866, 77.61958303793 13.08541681533)), ((77.62291637125 13.08791681532, 77.62374970457999 13.08791681532, 77.62458303790999 13.08791681532, 77.62541637124 13.08791681532, 77.62541637124 13.08875014865, 77.62458303790999 13.08875014865, 77.62374970457999 13.08875014865, 77.62291637125 13.08875014865, 77.62291637125 13.08791681532)), ((77.62624970457 13.08875014865, 77.6270830379 13.08875014865, 77.6270830379 13.08958348198, 77.62624970457 13.08958348198, 77.62624970457 13.08875014865)), ((77.62458303791 13.08958348198, 77.62541637124 13.08958348198, 77.62541637124 13.09041681531, 77.62458303791 13.09041681531, 77.62458303791 13.08958348198)), ((77.61874970459999 13.09041681531, 77.61958303792998 13.09041681531, 77.61958303792998 13.09125014864, 77.61958303792998 13.09208348197, 77.61958303792998 13.0929168153, 77.61874970459999 13.0929168153, 77.61874970459999 13.09208348197, 77.61874970459999 13.09125014864, 77.61874970459999 13.09041681531)), ((77.62208303791999 13.09041681531, 77.62291637124999 13.09041681531, 77.62291637124999 13.09125014864, 77.62208303791999 13.09125014864, 77.62208303791999 13.09041681531)), ((77.62541637124 13.09041681531, 77.62624970456999 13.09041681531, 77.62624970456999 13.09125014864, 77.62541637124 13.09125014864, 77.62541637124 13.09041681531)), ((77.62041637125999 13.09208348197, 77.62124970458999 13.09208348197, 77.62124970458999 13.0929168153, 77.62041637125999 13.0929168153, 77.62041637125999 13.09208348197)))"
1129002692,7469.382617871752,1859.306514888837,"MULTIPOLYGON (((77.5937497047 13.059583482099999, 77.59458303803 13.059583482099999, 77.59541637135999 13.059583482099999, 77.59624970469 13.059583482099999, 77.59708303802 13.059583482099999, 77.59791637135 13.059583482099999, 77.59874970467999 13.059583482099999, 77.59958303801 13.059583482099999, 77.60041637134 13.059583482099999, 77.60124970467 13.059583482099999, 77.60208303799999 13.059583482099999, 77.60208303799999 13.060416815429999, 77.60208303799999 13.06125014876, 77.60208303799999 13.06208348209, 77.60208303799999 13.06291681542, 77.60208303799999 13.06375014875, 77.60208303799999 13.06458348208, 77.60208303799999 13.06541681541, 77.60208303799999 13.06625014874, 77.60208303799999 13.06708348207, 77.60208303799999 13.0679168154, 77.60124970467 13.0679168154, 77.60041637134 13.0679168154, 77.59958303801 13.0679168154, 77.59874970467999 13.0679168154, 77.59791637135 13.0679168154, 77.59708303802 13.0679168154, 77.59624970469 13.0679168154, 77.59541637135999 13.0679168154, 77.59458303803 13.0679168154, 77.5937497047 13.0679168154, 77.5937497047 13.06708348207, 77.5937497047 13.06625014874, 77.59458303803 13.06625014874, 77.59458303803 13.06541681541, 77.5937497047 13.06541681541, 77.5937497047 13.06458348208, 77.5937497047 13.06375014875, 77.5937497047 13.06291681542, 77.5937497047 13.06208348209, 77.5937497047 13.06125014876, 77.5937497047 13.060416815429999, 77.5937497047 13.059583482099999), (77.59458303803 13.060416815429999, 77.59458303803 13.06125014876, 77.59458303803 13.06208348209, 77.59458303803 13.06291681542, 77.59541637135999 13.06291681542, 77.59541637136 13.06208348209, 77.59541637136 13.06125014876, 77.59541637135999 13.060416815429999, 77.59458303803 13.060416815429999), (77.59874970467999 13.060416815429999, 77.59874970467999 13.06125014876, 77.59791637135 13.06125014876, 77.59708303802 13.06125014876, 77.59708303802 13.06208348209, 77.59791637135 13.06208348209, 77.59791637135 13.06291681542, 77.59874970467999 13.06291681542, 77.59958303801 13.06291681542, 77.59958303801 13.06208348209, 77.60041637134 13.06208348209, 77.60124970467 13.06208348209, 77.60124970467 13.06125014876, 77.60041637134 13.06125014876, 77.59958303801 13.06125014876, 77.59958303801 13.060416815429999, 77.59874970467999 13.060416815429999)), ((77.59874970467999 13.06125014876, 77.59958303801 13.06125014876, 77.59958303801 13.06208348209, 77.59874970468 13.06208348209, 77.59874970467999 13.06125014876)))"
1136002691,1231.7052382880795,,"POLYGON ((77.6520830378 13.0679168154, 77.65291637113 13.0679168154, 77.65374970446 13.0679168154, 77.65458303778999 13.0679168154, 77.65541637112 13.0679168154, 77.65624970445 13.0679168154, 77.65708303778 13.0679168154, 77.65791637110999 13.0679168154, 77.65874970444 13.0679168154, 77.65958303777 13.0679168154, 77.6604163711 13.0679168154, 77.6604163711 13.06875014873, 77.6604163711 13.06958348206, 77.6604163711 13.07041681539, 77.65958303777 13.07041681539, 77.65958303777 13.07125014872, 77.6604163711 13.07125014872, 77.6604163711 13.072083482050001, 77.65958303777 13.072083482050001, 77.65874970444 13.072083482050001, 77.65791637110999 13.072083482050001, 77.65791637110999 13.072916815380001, 77.65791637110999 13.073750148710001, 77.65791637110999 13.074583482040001, 77.65791637110999 13.075416815370001, 77.65791637110999 13.076250148700002, 77.65708303778 13.076250148700002, 77.65624970445 13.076250148700002, 77.65541637112 13.076250148700002, 77.65458303778999 13.076250148700002, 77.65374970446 13.076250148700002, 77.65291637113 13.076250148700002, 77.6520830378 13.076250148700002, 77.6520830378 13.075416815370001, 77.6520830378 13.074583482040001, 77.6520830378 13.073750148710001, 77.6520830378 13.072916815380001, 77.65291637113 13.072916815380001, 77.65374970446 13.072916815380001, 77.65458303778999 13.072916815380001, 77.65541637112 13.072916815380001, 77.65624970445 13.072916815380001, 77.65624970445 13.072083482050001, 77.65708303778 13.072083482050001, 77.65708303778 13.07125014872, 77.65708303778 13.07041681539, 77.65624970445 13.07041681539, 77.65624970445 13.06958348206, 77.65624970445 13.06875014873, 77.65541637112 13.06875014873, 77.65541637111998 13.06958348206, 77.65458303778999 13.06958348206, 77.65458303778999 13.07041681539, 77.65458303778999 13.07125014872, 77.65374970446 13.07125014872, 77.65374970446 13.07041681539, 77.65291637113 13.07041681539, 77.6520830378 13.07041681539, 77.6520830378 13.06958348206, 77.6520830378 13.06875014873, 77.6520830378 13.0679168154), (77.65374970446 13.073750148710001, 77.65374970446 13.074583482040001, 77.65458303778999 13.074583482040001, 77.65458303778999 13.075416815370001, 77.65541637112 13.075416815370001, 77.65541637112 13.074583482040001, 77.65458303778999 13.074583482040001, 77.65458303778999 13.073750148710001, 77.65374970446 13.073750148710001))"
1133002694,1583.7063350522844,394.222073908491,"MULTIPOLYGON (((77.6270830379 13.0429168155, 77.62791637122999 13.0429168155, 77.62874970456 13.0429168155, 77.62958303789 13.0429168155, 77.63041637122 13.0429168155, 77.63041637122 13.04375014883, 77.63124970454999 13.04375014883, 77.63124970455 13.0429168155, 77.63208303788 13.0429168155, 77.63291637120999 13.0429168155, 77.63291637120999 13.04375014883, 77.63208303788 13.04375014883, 77.63208303788 13.04458348216, 77.63208303788 13.04541681549, 77.63291637121 13.04541681549, 77.63374970454 13.04541681549, 77.63374970454 13.04625014882, 77.63458303786999 13.04625014882, 77.6354163712 13.04625014882, 77.6354163712 13.04708348215, 77.6354163712 13.04791681548, 77.6354163712 13.04875014881, 77.6354163712 13.049583482140001, 77.6354163712 13.050416815470001, 77.6354163712 13.051250148800001, 77.63458303786999 13.051250148800001, 77.63374970454 13.051250148800001, 77.63291637121 13.051250148800001, 77.63208303788 13.051250148800001, 77.63124970454999 13.051250148800001, 77.63041637122 13.051250148800001, 77.62958303789 13.051250148800001, 77.62874970456 13.051250148800001, 77.62791637122999 13.051250148800001, 77.6270830379 13.051250148800001, 77.6270830379 13.050416815470001, 77.6270830379 13.049583482140001, 77.6270830379 13.04875014881, 77.6270830379 13.04791681548, 77.6270830379 13.04708348215, 77.6270830379 13.04625014882, 77.6270830379 13.04541681549, 77.6270830379 13.04458348216, 77.6270830379 13.04375014883, 77.6270830379 13.0429168155)), ((77.63458303787 13.04375014883, 77.6354163712 13.04375014883, 77.6354163712 13.04458348216, 77.63458303787 13.04458348216, 77.63458303787 13.04375014883)))"
1133002693,1618.075162280341,402.77729026885225,"POLYGON ((77.6270830379 13.051250148800001, 77.62791637122999 13.051250148800001, 77.62874970456 13.051250148800001, 77.62958303789 13.051250148800001, 77.63041637122 13.051250148800001, 77.63124970454999 13.051250148800001, 77.63208303788 13.051250148800001, 77.63291637121 13.051250148800001, 77.63374970454 13.051250148800001, 77.63458303786999 13.051250148800001, 77.6354163712 13.051250148800001, 77.6354163712 13.052083482130001, 77.6354163712 13.052916815460001, 77.6354163712 13.053750148790002, 77.6354163712 13.054583482120002, 77.6354163712 13.055416815450002, 77.6354163712 13.05625014878, 77.6354163712 13.057083482109999, 77.6354163712 13.057916815439999, 77.6354163712 13.058750148769999, 77.6354163712 13.059583482099999, 77.63458303786999 13.059583482099999, 77.63374970454 13.059583482099999, 77.63291637121 13.059583482099999, 77.63208303788 13.059583482099999, 77.63124970454999 13.059583482099999, 77.63041637122 13.059583482099999, 77.62958303789 13.059583482099999, 77.62874970456 13.059583482099999, 77.62791637122999 13.059583482099999, 77.6270830379 13.059583482099999, 77.6270830379 13.058750148769999, 77.6270830379 13.057916815439999, 77.6270830379 13.057083482109999, 77.6270830379 13.05625014878, 77.6270830379 13.055416815450002, 77.6270830379 13.054583482120002, 77.6270830379 13.053750148790002, 77.6270830379 13.052916815460001, 77.6270830379 13.052083482130001, 77.6270830379 13.051250148800001), (77.62791637122999 13.057083482109999, 77.62791637122999 13.057916815439999, 77.62874970456 13.057916815439999, 77.62874970456 13.057083482109999, 77.62791637122999 13.057083482109999))"
1130002691,7028.370322893376,1749.5280934116138,"MULTIPOLYGON (((77.602083038 13.0679168154, 77.60291637133 13.0679168154, 77.60374970466 13.0679168154, 77.60458303799 13.0679168154, 77.60541637131999 13.0679168154, 77.60624970465 13.0679168154, 77.60624970465 13.06875014873, 77.60541637131999 13.06875014873, 77.60541637131999 13.06958348206, 77.60458303799 13.06958348206, 77.60374970466 13.06958348206, 77.60291637133 13.06958348206, 77.60291637133 13.07041681539, 77.60291637133 13.07125014872, 77.60374970465999 13.07125014872, 77.60374970466 13.072083482050001, 77.60458303799 13.072083482050001, 77.60458303799 13.072916815380001, 77.60541637131999 13.072916815380001, 77.60541637131999 13.073750148710001, 77.60541637131999 13.074583482040001, 77.60458303799 13.074583482040001, 77.60458303799 13.075416815370001, 77.60541637131999 13.075416815370001, 77.60624970465 13.075416815370001, 77.60624970465 13.076250148700002, 77.60541637131999 13.076250148700002, 77.60458303799 13.076250148700002, 77.60374970466 13.076250148700002, 77.60291637133 13.076250148700002, 77.602083038 13.076250148700002, 77.602083038 13.075416815370001, 77.602083038 13.074583482040001, 77.602083038 13.073750148710001, 77.602083038 13.072916815380001, 77.602083038 13.072083482050001, 77.602083038 13.07125014872, 77.602083038 13.07041681539, 77.602083038 13.06958348206, 77.602083038 13.06875014873, 77.602083038 13.0679168154)), ((77.60708303798 13.0679168154, 77.60791637131 13.0679168154, 77.60874970463999 13.0679168154, 77.60958303797 13.0679168154, 77.61041637129999 13.0679168154, 77.61041637129999 13.06875014873, 77.61041637129999 13.06958348206, 77.61041637129999 13.07041681539, 77.61041637129999 13.07125014872, 77.60958303797 13.07125014872, 77.60874970463999 13.07125014872, 77.60874970463999 13.072083482050001, 77.60791637131 13.072083482050001, 77.60791637131 13.072916815380001, 77.60708303798 13.072916815380001, 77.60624970465 13.072916815380001, 77.60541637131999 13.072916815380001, 77.60541637132 13.072083482050001, 77.60541637132 13.07125014872, 77.60624970465 13.07125014872, 77.60708303798 13.07125014872, 77.60791637131 13.07125014872, 77.60791637131 13.07041681539, 77.60791637131 13.06958348206, 77.60708303798 13.06958348206, 77.60708303798 13.06875014873, 77.60708303798 13.0679168154)), ((77.60874970463999 13.072083482050001, 77.60958303797 13.072083482050001, 77.61041637129999 13.072083482050001, 77.61041637129999 13.072916815380001, 77.61041637129999 13.073750148710001, 77.61041637129999 13.074583482040001, 77.60958303797 13.074583482040001, 77.60958303797 13.073750148710001, 77.60874970463999 13.073750148710001, 77.60874970463999 13.072916815380001, 77.60874970463999 13.072083482050001)), ((77.60624970465 13.073750148710001, 77.60708303797999 13.073750148710001, 77.60708303797999 13.074583482040001, 77.60708303797999 13.075416815370001, 77.60624970465 13.075416815370001, 77.60624970465 13.074583482040001, 77.60624970465 13.073750148710001)), ((77.60874970463999 13.075416815370001, 77.60958303797 13.075416815370001, 77.61041637129999 13.075416815370001, 77.61041637129999 13.076250148700002, 77.60958303797 13.076250148700002, 77.60874970463999 13.076250148700002, 77.60874970463999 13.075416815370001)))"
1131002692,5309.4281395989065,1321.64260894472,"MULTIPOLYGON (((77.6104163713 13.059583482099999, 77.61124970463 13.059583482099999, 77.61208303795999 13.059583482099999, 77.61291637128998 13.059583482099999, 77.61291637128998 13.060416815429999, 77.61208303795999 13.060416815429999, 77.61208303795999 13.06125014876, 77.61208303795999 13.06208348209, 77.61124970463 13.06208348209, 77.61124970463 13.06291681542, 77.6104163713 13.06291681542, 77.6104163713 13.06208348209, 77.6104163713 13.06125014876, 77.6104163713 13.060416815429999, 77.6104163713 13.059583482099999)), ((77.61624970461 13.059583482099999, 77.61708303794 13.059583482099999, 77.61791637127 13.059583482099999, 77.61874970459999 13.059583482099999, 77.61874970459999 13.060416815429999, 77.61874970459999 13.06125014876, 77.61874970459999 13.06208348209, 77.61874970459999 13.06291681542, 77.61874970459999 13.06375014875, 77.61874970459999 13.06458348208, 77.61874970459999 13.06541681541, 77.61874970459999 13.06625014874, 77.61874970459999 13.06708348207, 77.61874970459999 13.0679168154, 77.61791637127 13.0679168154, 77.61708303794 13.0679168154, 77.61624970461 13.0679168154, 77.61541637127999 13.0679168154, 77.61458303795 13.0679168154, 77.61374970462 13.0679168154, 77.61374970462 13.06708348207, 77.61458303795 13.06708348207, 77.61541637127999 13.06708348207, 77.61541637127999 13.06625014874, 77.61458303795 13.06625014874, 77.61374970462 13.06625014874, 77.61374970462 13.06541681541, 77.61458303795 13.06541681541, 77.61541637127999 13.06541681541, 77.61541637127999 13.06458348208, 77.61624970461 13.06458348208, 77.61708303794 13.06458348208, 77.61708303794 13.06375014875, 77.61708303794 13.06291681542, 77.61624970461 13.06291681542, 77.61624970460998 13.06375014875, 77.61541637127999 13.06375014875, 77.61541637127999 13.06291681542, 77.61458303795 13.06291681542, 77.61458303795 13.06208348209, 77.61541637127999 13.06208348209, 77.61624970461 13.06208348209, 77.61624970461 13.06125014876, 77.61624970461 13.060416815429999, 77.61624970461 13.059583482099999)))"
1128002694,5057.032356385411,1176.2667140873402,"MULTIPOLYGON (((77.5854163714 13.0429168155, 77.58624970473 13.0429168155, 77.58708303806 13.0429168155, 77.58791637139 13.0429168155, 77.58791637139 13.04375014883, 77.58708303806 13.04375014883, 77.58624970473 13.04375014883, 77.5854163714 13.04375014883, 77.5854163714 13.0429168155)), ((77.58958303805 13.0429168155, 77.59041637138 13.0429168155, 77.59124970471 13.0429168155, 77.59208303803999 13.0429168155, 77.59291637137 13.0429168155, 77.59374970469999 13.0429168155, 77.59374970469999 13.04375014883, 77.59374970469999 13.04458348216, 77.59374970469999 13.04541681549, 77.59374970469999 13.04625014882, 77.59374970469999 13.04708348215, 77.59374970469999 13.04791681548, 77.59374970469999 13.04875014881, 77.59374970469999 13.049583482140001, 77.59374970469999 13.050416815470001, 77.59374970469999 13.051250148800001, 77.59291637137 13.051250148800001, 77.59208303803999 13.051250148800001, 77.59124970471 13.051250148800001, 77.59041637138 13.051250148800001, 77.58958303805 13.051250148800001, 77.58958303805 13.050416815470001, 77.58958303805 13.049583482140001, 77.58874970472 13.049583482140001, 77.58874970472 13.04875014881, 77.58958303805 13.04875014881, 77.59041637138 13.04875014881, 77.59041637138 13.04791681548, 77.58958303805 13.04791681548, 77.58958303805 13.04708348215, 77.58958303805 13.04625014882, 77.58958303805 13.04541681549, 77.58958303805 13.04458348216, 77.58958303805 13.04375014883, 77.58958303805 13.0429168155), (77.59041637138 13.04375014883, 77.59041637137999 13.04458348216, 77.59041637138 13.04541681549, 77.59124970471 13.04541681549, 77.59208303803999 13.04541681549, 77.59208303803999 13.04625014882, 77.59291637137 13.04625014882, 77.59291637137 13.04541681549, 77.59208303803999 13.04541681549, 77.59208303804 13.04458348216, 77.59208303803999 13.04375014883, 77.59124970471 13.04375014883, 77.59041637138 13.04375014883)))"
