id,bathrooms,bedrooms,price,name,lat,lng,type,desc,covered_area,carpet_area,trans_type,source
8a9fb8838997b379018997c0751104c5,2.0,3.0,9500000.0,3 BHK Flat  In Anriya Atrieus For Sale  In Hbr Layout,13.0414569,77.62788069999999,AP,"This is a A-khata property, located in the heart of the city commanding 3%+ rental yield. The property is in HBR layout, next to ORR, adjacent to 2 upcoming metro lines/ stations. This Property is at a walkable distance from the  Manyatta tech park, and is preferred by IT engineers looking for rent. It has all basic amenities in a compact compound, including power backup and a swimming pool.",1610.0,1300.0,BUY,NoBroker
8a9fd58286a1edd20186a1f6d2410289,2.0,2.0,11000000.0,2 BHK Flat  In Orchid Piccadilly - Goyal & Co For Sale  In Orchid Piccadilly - Goyal & Co | Hariyana Group,13.0862013,77.6348336,AP,"I have paid 90% of the amount, but I would like to sell the ownership of the flat now.
Tower - F
Floor - 6
Facing - Front facing.",1176.0,797.0,BUY,NoBroker
8a9f8d838b9aaf64018b9cd23ba77aed,2.0,2.0,7800000.0,2 BHK Flat  In Adarsh Greens For Sale  In Kogilu,13.09556928890314,77.61327578636933,AP,Its top floor and facing club House and Swimming pool,1005.0,641.0,BUY,NoBroker
8a9f0f8286fe79da0186ff174b1b5f65,2.0,2.0,8400000.0,2 BHK Flat  In Vajram Elina For Sale  In Tirumanahalli,13.078481138363363,77.63723520000002,AP,,1119.0,900.0,BUY,NoBroker
8a9fb8848b8ddea2018b8eea79161b4e,2.0,2.0,9700000.0,2 BHK Flat  In Arvind Sporcia For Sale  In Jakkur,13.061589199999997,77.62258871778464,AP,,1088.0,780.0,BUY,NoBroker
8a9fd3c2841989c2018419f29f2839ff,3.0,3.0,9200000.0,"3 BHK Flat  In Apr Sunshin Apt For Sale  In Kanaka Nagar, Hebbal",13.0341748,77.60635409999999,AP,,1267.0,1160.0,BUY,NoBroker
8a9fa3828083f51d01808419142116e5,2.0,2.0,10000000.0,2 BHK Flat  In Vajram Essenza For Sale  In Chokkanahalli,13.0779272,77.6342789,AP,"Sparkling clean 2BHK new property with modular kitchen unit, 2 wardrobes, 1 main bathroom, 1 en-suite bathroom, 2 Geysers, modern fixture & fittings. This home is perfect for families, it is loaded with amenities & is in a convenient location. It's hard to find a semi furnished apartment in Chokkanahalli, this home has all the basic comforts that you require.",1258.0,1258.0,BUY,NoBroker
ff8081816a5d4fa6016a62ce0c747f03,2.0,3.0,5500000.0,3 BHK Flat  In Slv Grand For Sale  In Rk Hegde Nagar,13.074195800000004,77.62743010000001,AP,"The house is semi furnished with wardrobes in all the rooms. It has easy access to market, schools, hospitals, banks and ATM's as well.",1310.0,1000.0,BUY,NoBroker
8a9f028389cb32d10189cbdec4b64e82,3.0,3.0,10000000.0,3 BHK Flat  In King Space Meadows For Sale  In Rk Hegde Nagar,13.0623901,77.63272649999999,AP,"1700  sqft, right on Thanisandra Main Road, 5 mins from Manyata Tech Park and 10 mins from the new Metro station.",1734.0,,BUY,NoBroker
8a9f94838c60f414018c61321ad20dbc,2.0,3.0,6500000.0,3 BHK Flat  In Pyramid Banksia For Sale  In Yelahanka,13.094148,77.602202,AP,,1088.0,0.0,BUY,NoBroker
8a9fac838b326699018b329ec116278e,3.0,3.0,9500000.0,3 BHK Flat  In R R Dheeraj Lakefront For Sale  In Dasarahalli Hebbal,13.06833781068554,77.61090842465616,AP,,1530.0,,BUY,NoBroker
8a9f0382866cfe0401866d4ee95431eb,2.0,2.0,6000000.0,2 BHK Flat  In Pyramid Banksia & Mahika For Sale  In Yelahanka,13.0908135,77.60572049999999,AP,,1242.0,1035.0,BUY,NoBroker
