id,name,desc,num_units,default_units,lat,lng,url,source,final_num_units
91146,Patels Nest,"Patels Nest is a residential project in Dasarahalli, Bangalore. The property is Completed. Patels Nest is located in Patels Nest, 1st A Cross Rd, Maruthi Nagar, Maruthi Layout,Dasarahalli.<br><br>Enjoy a class-apart lifestyle at Patels Nest.<br><br>Bank finance is approved by major financial institutions like HDFC, LIC Housing Finance, Punjab National Bank .<br><br>Dasarahalli is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.056747,77.609978,https://housing.com/in/buy/projects/page/91146-patels-nest-by-swaraj-homes-builders-developer-in-dasarahalli,Housing,0.0
69473,Arun MS Nagar,"Check out this residential project for sale by Arun Shelters in Thanisandra, Bangalore. It is currently Completed. The address of Arun MS Nagar is Thanisandra, Bangalore North.<br><br>Come home to Arun MS Nagar.<br><br>HDFC, LIC Housing Finance, Punjab National Bank  have approved home loans for Arun MS Nagar.<br><br>Arun Shelters is a renowned developer firm. The company was established in 2005 and has 2 projects to its credit.<br><br>Thanisandra is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.057446,77.623451,https://housing.com/in/buy/projects/page/69473-arun-ms-nagar-by-arun-shelters-in-thanisandra,Housing,0.0
69471,TNT Crescent Avant Garde,"Property for sale in Thanisandra, Bangalore. This project, that is, TNT Crescent Avant Garde is a well designed project by TNT Builders. It is offering Completed units. TNT Crescent Avant Garde is located in Thanisandra.<br><br>Come home to TNT Crescent Avant Garde. It offers multiple facilities such as Gymnasium, Power Backup. There is 24x7 Security. These amenities make this property totally aspirational.<br><br>Major banks such as HDFC, LIC Housing Finance, Punjab National Bank  have approved financing for TNT Crescent Avant Garde.<br><br>TNT Builders is a renowned name in the real estate space.<br><br>Social infrastructure like banks, schools and parks surround Thanisandra area.  It is also very well-connected to various parts of the city by public transport network.<br><br>",0.0,40.0,13.048669,77.629143,https://housing.com/in/buy/projects/page/69471-tnt-crescent-avant-garde-by-tnt-builders-in-thanisandra,Housing,0.0
205742,Tetra Green View,"Bangalore's residential project, Tetra Green View is offering property for sale. There is 1 building. Tetra Green View is located in Hebbal, Bangalore North.<br><br>Own a home in Tetra Green View today!.<br><br>Hebbal Kempapura is well-connected to other parts of city by road, which passes through the heart of this suburb.  Prominent shopping malls, movie theatres, school, and hospitals are present in proximity of this residential project.<br><br>",1.0,1.0,13.054344,77.608772,https://housing.com/in/buy/projects/page/205742-tetra-green-view-by-tetra-grand-constructions-private-limited-in-hebbal-kempapura,Housing,1.0
143944,Shree Sai Nivas,"Shree Sai Nivas in Hebbal, Bangalore is a residential project. The address of Shree Sai Nivas is Kariyana Layout, Chinana Layout, Guddadahalli.<br><br>Life at Shree Sai Nivas is suited for every age group. The property offers various offers a convenient living.<br><br>Hebbal is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.041855,77.599655,https://housing.com/in/buy/projects/page/143944-shree-sai-nivas-by-reputed-builder-in-hebbal,Housing,0.0
157008,Rose Garden,"Rose Garden is a project by Prodaacon Promoters in Bangalore. Located in Nehru Nagar, it is a residential project. The address of Rose Garden is Bellary Road, Near Shushrusha Nursing Home, Yelahanka Nehru Nagar.<br><br>Rose Garden ensures a coveted lifestyle and offers a convenient living.<br><br>Prodaacon Promoters is a reputed developer firm established in 2012.<br><br>Nehru Nagar is well-connected to other parts of city by road, which passes through the heart of this suburb.  Prominent shopping malls, movie theatres, school, and hospitals are present in proximity of this residential project.<br><br>",0.0,40.0,13.100294,77.598589,https://housing.com/in/buy/projects/page/157008-rose-garden-by-prodaacon-promoters-in-nehru-nagar,Housing,0.0
161829,Ranganath residency,"Ranganath residency in Sahakara Nagar, Bangalore is a residential project. The address of Ranganath residency is Fifth cross road, Near Amruthnagar Bus Stop, Amruthnagar.<br><br>Life at Ranganath residency is suited for every age group. The property offers various offers a convenient living. It offers facilities such as Power Backup.<br><br>Sahakara Nagar is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.059763,77.597803,https://housing.com/in/buy/projects/page/161829-ranganath-residency-by-reputed-builder-in-byatarayanapura,Housing,0.0
141056,NR Royal Manor Apartments,"NR Royal Manor Apartments is a residential project in Jakkur, Bangalore. NR Royal Manor Apartments is located in St Anns Church Road, Near Royal Enclave Club House.<br><br>Enjoy a class-apart lifestyle at NR Royal Manor Apartments.<br><br>Jakkur is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.062828,77.619024,https://housing.com/in/buy/projects/page/141056-nr-royal-manor-apartments-by-reputed-builder-in-jakkur,Housing,0.0
70560, Sucasa Nilaya," Sucasa Nilaya in Hebbal, Bangalore is a residential project.  Sucasa Nilaya is a Completed project. The address of  Sucasa Nilaya is Kanaka Nagar, Bangalore North.<br><br>Life at  Sucasa Nilaya is suited for every age group. The property offers various offers a convenient living.<br><br>Bank loan approved from major banks such as HDFC, LIC Housing Finance, Punjab National Bank .<br><br>Hebbal is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.034127,77.606064,https://housing.com/in/buy/projects/page/70560-sucasa-nilaya-by-swaraj-homes-builders-developer-in-hebbal,Housing,0.0
70557,Nivrithi Apartments,"Nivrithi Apartments in Hebbal, Bangalore is a residential project. Nivrithi Apartments is a Completed project. The address of Nivrithi Apartments is 17/569, 17th Cross, Kanaka Nagar, R T Nagar.<br><br>Life at Nivrithi Apartments is suited for every age group. The property offers various offers a convenient living. It offers facilities such as Power Backup.<br><br>Bank loan approved from major banks such as HDFC, LIC Housing Finance, Punjab National Bank .<br><br>Hebbal is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.039056,77.608551,https://housing.com/in/buy/projects/page/70557-nivrithi-apartments-by-swaraj-homes-builders-developer-in-hebbal,Housing,0.0
135315,Sriram Enclave,"Sriram Enclave is a residential project in Amrutahalli, Bangalore. Sriram Enclave is located in 5th Cross Road, Near Amrutha School, Hoodi Extension, Amruthahalli .<br><br>Sriram Enclave is equipped with various resident-centric amenities that includes Power Backup. Enjoy a class-apart lifestyle at Sriram Enclave.<br><br>Amrutahalli is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.067426,77.600412,https://housing.com/in/buy/projects/page/135315-sriram-enclave-by-reputed-builder-in-amrutahalli,Housing,0.0
167430,Parkview Renaissance,"Parkview Renaissance is a residential project in Kaval Byrasandra, Bangalore. Parkview Renaissance is located in 1st Main Road, Near 7 Days Supermarket, Appajappa Layout.<br><br>Enjoy a class-apart lifestyle at Parkview Renaissance.<br><br>Kaval Byrasandra is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.031631,77.612296,https://housing.com/in/buy/projects/page/167430-parkview-renaissance-by-reputed-builder-in-kaval-byrasandra,Housing,0.0
162498,Kalpavruksha nilaya,"Kalpavruksha nilaya in Hebbal Kempapura, Bangalore is a residential project. The address of Kalpavruksha nilaya is Kuvempu road, Near Ambadi Provision Stores, Kempapura.<br><br>Life at Kalpavruksha nilaya is suited for every age group. The property offers various offers a convenient living. It offers facilities such as Power Backup.<br><br>Hebbal Kempapura is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.050027,77.600426,https://housing.com/in/buy/projects/page/162498-kalpavruksha-nilaya-by-reputed-builder-in-hebbal-kempapura,Housing,0.0
158404,Paripurna Residency,"Paripurna Residency in Hebbal Kempapura, Bangalore is a residential project. The address of Paripurna Residency is Kuvempu Road, Near Sindhi High School, Hebbal Kempapura.<br><br>Life at Paripurna Residency is suited for every age group. The property offers various offers a convenient living.<br><br>Hebbal Kempapura is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.05041,77.599656,https://housing.com/in/buy/projects/page/158404-paripurna-residency-by-reputed-builder-in-hebbal-kempapura,Housing,0.0
158437,Al-Quba Apartment,"Al-Quba Apartment in Kaval Byrasandra, Bangalore is a residential project. The address of Al-Quba Apartment is LR Bande Cross Road, Near Reliance Fresh , KHB Colony Extension.<br><br>Life at Al-Quba Apartment is suited for every age group. The property offers various offers a convenient living.<br><br>Kaval Byrasandra is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.03082,77.609857,https://housing.com/in/buy/projects/page/158437-alquba-apartment-by-reputed-builder-in-kaval-byrasandra,Housing,0.0
162579,Narayana nest,"Narayana nest in Hebbal Kempapura, Bangalore is a residential project. The address of Narayana nest is Park Road, Near Kempapura Mahalakshmi Temple, Kempapura.<br><br>Life at Narayana nest is suited for every age group. The property offers various offers a convenient living. It offers facilities such as Power Backup.<br><br>Hebbal Kempapura is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.053242,77.603946,https://housing.com/in/buy/projects/page/162579-narayana-nest-by-reputed-builder-in-hebbal-kempapura,Housing,0.0
148548,Anam Enclave,"Anam Enclave is a residential project in Thanisandra, Bangalore. Anam Enclave is located in 1st Main Road, Near Om Shakthi Temple, Ashwath Nagar. The project is developed by Ideal Developers Pvt Ltd.<br><br>Enjoy a class-apart lifestyle at Anam Enclave.<br><br>Located close to prominent suburbs of Bangalore, the area of HBR Layout has prominent schools and hospitals within a close distance.<br><br>",0.0,40.0,13.050019,77.637114,https://housing.com/in/buy/projects/page/148548-anam-enclave-by-ideal-developers-pvt-ltd-in-thanisandra-main-road,Housing,0.0
148550,Ganga Heights,"Ganga Heights is a project by Krishnaleela builders in Bangalore. Located in HBR Layout, it is a residential project. The address of Ganga Heights is 24th Cross Road, Near Best High School, Ashwath Nagar.<br><br>Ganga Heights ensures a coveted lifestyle and offers a convenient living.<br><br>HBR Layout is well-connected to other parts of the city via an extensive road.<br><br>",0.0,40.0,13.041966,77.627474,https://housing.com/in/buy/projects/page/148550-ganga-heights-by-krishnaleela-builders-in-thanisandra-main-road,Housing,0.0
143094,SLV North Brooke,"SLV North Brooke in R.K. Hegde Nagar, Bangalore is a residential project. The address of SLV North Brooke is 3rd Cross Road, Near Sri Raghavendra Nilaya, Sri Balaji Krupa Layout.<br><br>Life at SLV North Brooke is suited for every age group. The property offers various offers a convenient living.<br><br>R.K. Hegde Nagar is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.065022,77.630152,https://housing.com/in/buy/projects/page/143094-slv-north-brooke-by-reputed-builder-in-thanisandra-main-road,Housing,0.0
142866,Parisha Apartments,"Parisha Apartments is a residential project in Sahakara Nagar, Bangalore. Parisha Apartments is located in 2nd Cross, Amruthnagar Main Road, Near Amruthahalli Lake, Amruthnagar, Bydarayanapura.<br><br>Enjoy a class-apart lifestyle at Parisha Apartments.<br><br>Sahakara Nagar is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.058776,77.59845,https://housing.com/in/buy/projects/page/142866-parisha-apartments-by-reputed-builder-in-byatarayanapura,Housing,0.0
136028,Anugraha Medows,"Anugraha Medows is a residential project in Dasarahalli, Bangalore. Anugraha Medows is located in 4th Main, Bhuvaneshwari Nagar, Dasarahalli Main, Road, Hebbal, Varma Layout.<br><br>Enjoy a class-apart lifestyle at Anugraha Medows.<br><br>Dasarahalli is a prime area, with many attractions work and recreational options just a drive away.<br><br>",0.0,40.0,13.05576,77.601172,https://housing.com/in/buy/projects/page/136028-anugraha-medows-by-reputed-builder-in-dasarahalli,Housing,40.0
