id,name,lat,lng,cid,brand_id,brand_name,number_of_votes,place_url,source,category,top_category,type,created_at
ChIJfWOqKUEFrjsRPVVGQCjmwHg,Herbalife nutrition center,13.070455551147461,77.7818603515625,0x3bae054129aa637d:0x78c0e6284046553d,herbalife,Herbalife,5,https://www.google.com/maps/place/?q=place_id:ChIJfWOqKUEFrjsRPVVGQCjmwHg,gmaps_v2,cosmetic,retail,N_A,1687847039
ChIJgwA1Qu0PrjsRMWLNHiXKd8w,Mobi trend,13.012712478637695,77.76113891601562,0x3bae0fed42350083:0xcc77ca251ecd6231,N_A,N_A,20,https://www.google.com/maps/place/?q=place_id:ChIJgwA1Qu0PrjsRMWLNHiXKd8w,gmaps_v2,supermarket,retail,N_A,1687847039
ChIJNQZQK8sPrjsRGRHpi8IamBA,Namdhari's Fresh,13.0205717086792,77.76490783691406,0x3bae0fcb2b500635:0x10981ac28be91119,namdharifresh,Namdhari's Fresh,54,https://www.google.com/maps/place/?q=place_id:ChIJNQZQK8sPrjsRGRHpi8IamBA,gmaps_v2,supermarket,retail,N_A,1687847039
ChIJCwMzw3MRrjsRA7ltLrOruUs,GrandPlus Hypermarket,13.063148498535156,77.7403793334961,0x3bae1173c333030b:0x4bb9abb32e6db903,N_A,N_A,1913,https://www.google.com/maps/place/?q=place_id:ChIJCwMzw3MRrjsRA7ltLrOruUs,gmaps_v2,supermarket,retail,N_A,1699615207
ChIJ2wAn5s8PrjsRCriAmSEHsBc,Daily Catch,13.012680053710938,77.76121520996094,0x3bae0fcfe62700db:0x17b007219980b80a,N_A,N_A,8,https://www.google.com/maps/place/?q=place_id:ChIJ2wAn5s8PrjsRCriAmSEHsBc,gmaps_v2,supermarket,retail,N_A,1687847039
ChIJa-z4AHkFrjsRLK2LNHF8Jq8,Melina Pete,13.07532787322998,77.7879638671875,0x3bae057900f8ec6b:0xaf267c71348bad2c,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJa-z4AHkFrjsRLK2LNHF8Jq8,gmaps_v2,supermarket,retail,N_A,1687847039
ChIJzzw2LoYPrjsRn8uhZjL0xU4,Agility Logistics Pvt Ltd,13.044692993164062,77.74870300292969,0x3bae0f862e363ccf:0x4ec5f43266a1cb9f,N_A,N_A,3,https://www.google.com/maps/place/?q=place_id:ChIJzzw2LoYPrjsRn8uhZjL0xU4,gmaps_v2,supermarket,retail,N_A,1687847039
ChIJ9zlrVHwFrjsR2TNuzceyKFU,Vinayak Provision Store,13.078432083129883,77.79133605957031,0x3bae057c546b39f7:0x5528b2c7cd6e33d9,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ9zlrVHwFrjsR2TNuzceyKFU,gmaps_v2,animal,service,N_A,1695212099
ChIJs7Q0UxkQrjsRuJiJTxnH6Zo,pet shops,13.04718017578125,77.73948669433594,0x3bae10195334b4b3:0x9ae9c7194f8998b8,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJs7Q0UxkQrjsRuJiJTxnH6Zo,gmaps_v2,animal,service,N_A,1695212099
ChIJQ2BbTi8brjsRcOQ1-GxZVPU,S k pets Birds &Aquariums,13.070223808288574,77.74488067626953,0x3bae1b2f4e5b6043:0xf554596cf835e470,N_A,N_A,3,https://www.google.com/maps/place/?q=place_id:ChIJQ2BbTi8brjsRcOQ1-GxZVPU,gmaps_v2,animal,service,N_A,1695212099
ChIJpcaoWegFrjsRm3vuF1cVhOI,JAVEEDKHAN STORE,13.078432083129883,77.79133605957031,0x3bae05e859a8c6a5:0xe284155717ee7b9b,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJpcaoWegFrjsRm3vuF1cVhOI,gmaps_v2,animal,service,N_A,1695212099
ChIJgdYRJUwFrjsRMLKWqXc1aAc,Sri Kateramma Devi Store,13.078432083129883,77.79133605957031,0x3bae054c2511d681:0x7683577a996b230,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJgdYRJUwFrjsRMLKWqXc1aAc,gmaps_v2,animal,service,N_A,1695212099
ChIJb30rEXgFrjsRWu2J-tcMdi0,Global Telecoms,13.076061248779297,77.7895736694336,0x3bae0578112b7d6f:0x2d760cd7fa89ed5a,N_A,N_A,2,https://www.google.com/maps/place/?q=place_id:ChIJb30rEXgFrjsRWu2J-tcMdi0,gmaps_v2,animal,service,N_A,1695212099
ChIJAzMNpTMFrjsRUGG2BGT59LI,Hemant Hardware electricals Shop,13.078432083129883,77.79133605957031,0x3bae0533a50d3303:0xb2f4f96404b66150,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJAzMNpTMFrjsRUGG2BGT59LI,gmaps_v2,animal,service,N_A,1695212099
ChIJQd-fr_4BrjsRrbhOpHyS2pw,Bhavani Electrical Hardware paints&Sanitary,13.078432083129883,77.79133605957031,0x3bae01feaf9fdf41:0x9cda927ca44eb8ad,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJQd-fr_4BrjsRrbhOpHyS2pw,gmaps_v2,animal,service,N_A,1695212099
ChIJrZ8naywFrjsR0hwZsAI0DiI,PARUMALMALAPPA STORE,13.07852554321289,77.79133605957031,0x3bae052c6b279fad:0x220e3402b0191cd2,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJrZ8naywFrjsR0hwZsAI0DiI,gmaps_v2,animal,service,N_A,1695212099
ChIJDdoucRgFrjsRCBkHTqzcnzk,GOURAMOHAN MOHANTA STORE,13.078432083129883,77.79133605957031,0x3bae0518712eda0d:0x399fdcac4e071908,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJDdoucRgFrjsRCBkHTqzcnzk,gmaps_v2,animal,service,N_A,1695212099
ChIJDVPEP50FrjsRoV6hU0-MgBE,Good Times Enterprises,13.07852554321289,77.79133605957031,0x3bae059d3fc4530d:0x11808c4f53a15ea1,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJDVPEP50FrjsRoV6hU0-MgBE,gmaps_v2,animal,service,N_A,1695212099
ChIJEb9PhMcFrjsR4qX_NClWG0g,Bss General Store,13.078432083129883,77.79133605957031,0x3bae05c7844fbf11:0x481b562934ffa5e2,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJEb9PhMcFrjsR4qX_NClWG0g,gmaps_v2,animal,service,N_A,1695212099
ChIJqxRtz7kFrjsRE1UM449em4k,Sir Lakshmi Venkateshwara Fashion,13.078432083129883,77.79133605957031,0x3bae05b9cf6d14ab:0x899b5e8fe30c5513,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJqxRtz7kFrjsRE1UM449em4k,gmaps_v2,animal,service,N_A,1695212099
ChIJseHNliwFrjsRSrz3K9iGMz8,Sri Lakshmi Venkateswara Iyengar bakery,13.07851791381836,77.79025268554688,0x3bae052c96cde1b1:0x3f3386d82bf7bc4a,N_A,N_A,3,https://www.google.com/maps/place/?q=place_id:ChIJseHNliwFrjsRSrz3K9iGMz8,gmaps_v2,animal,service,N_A,1695212099
ChIJQzdqRLMFrjsR2CewFknaZAo,Sri Anjaneya Swamy Provision Store,13.07852554321289,77.79133605957031,0x3bae05b3446a3743:0xa64da4916b027d8,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJQzdqRLMFrjsR2CewFknaZAo,gmaps_v2,animal,service,N_A,1695212099
ChIJrwI5ioMPrjsRAU1t6q1uP4s,Sri Sai P U College Hosakote,13.059151649475098,77.78758239746094,0x3bae0f838a3902af:0x8b3f6eadea6d4d01,N_A,N_A,3,https://www.google.com/maps/place/?q=place_id:ChIJrwI5ioMPrjsRAU1t6q1uP4s,gmaps_v2,college,education,N_A,1687847039
ChIJZzQrrWYFrjsR27N6xon5jnk,Rajalakshmi ITI,13.067538261413574,77.78060913085938,0x3bae0566ad2b3467:0x798ef989c67ab3db,N_A,N_A,23,https://www.google.com/maps/place/?q=place_id:ChIJZzQrrWYFrjsR27N6xon5jnk,gmaps_v2,college,education,N_A,1687847039
ChIJIRUfl0QdrjsRhbkAfId8OnA,S V School Of Nursing,13.082939147949219,77.73808288574219,0x3bae1d44971f1521:0x703a7c877c00b985,N_A,N_A,2,https://www.google.com/maps/place/?q=place_id:ChIJIRUfl0QdrjsRhbkAfId8OnA,gmaps_v2,college,education,N_A,1687847039
ChIJdxf27J0FrjsRI9nrv8M2NVo,GURUKIRAN SOUNDS,13.067927360534668,77.78878784179688,0x3bae059decf61777:0x5a3536c3bfebd923,N_A,N_A,32,https://www.google.com/maps/place/?q=place_id:ChIJdxf27J0FrjsRI9nrv8M2NVo,gmaps_v2,college,education,N_A,1687847039
ChIJbdEP76warjsRlN9TqakpAqU,JK International Academy,13.072450637817383,77.7432861328125,0x3bae1aacef0fd16d:0xa50229a9a953df94,N_A,N_A,1,https://www.google.com/maps/place/?q=place_id:ChIJbdEP76warjsRlN9TqakpAqU,gmaps_v2,college,education,N_A,1687847039
ChIJM6rIaSsFrjsRB2HpSvxOMfw,Devalaya Pushkarini,13.08001708984375,77.78374481201172,0x3bae052b69c8aa33:0xfc314efc4ae96107,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJM6rIaSsFrjsRB2HpSvxOMfw,gmaps_v2,tourist_attraction,leisure,N_A,1687847039
ChIJnTQoMVUFrjsRkdZVe0ZLNUw,Bommenahalli Lake,13.066712379455566,77.74574279785156,0x3bae05553128349d:0x4c354b467b55d691,N_A,N_A,19,https://www.google.com/maps/place/?q=place_id:ChIJnTQoMVUFrjsRkdZVe0ZLNUw,gmaps_v2,tourist_attraction,leisure,N_A,1687847039
ChIJmR9mMRMFrjsRubzFYG1GKAs,AMAZING GRACE CHURCH Hoskote,13.075970649719238,77.78458404541016,0x3bae051331661f99:0xb28466d60c5bcb9,N_A,N_A,3,https://www.google.com/maps/place/?q=place_id:ChIJmR9mMRMFrjsRubzFYG1GKAs,gmaps_v2,supermarket,retail,N_A,1687847039
ChIJgTfP0YEFrjsRktJ5N6xjrMM,vegetable shop,13.070427894592285,77.79159545898438,0x3bae0581d1cf3781:0xc3ac63ac3779d292,N_A,N_A,11,https://www.google.com/maps/place/?q=place_id:ChIJgTfP0YEFrjsRktJ5N6xjrMM,gmaps_v2,supermarket,retail,N_A,1687847039
ChIJCSMt_gcPrjsRz7Ki-LRpDvM,P M V Provision Store,13.04362964630127,77.78507995605469,0x3bae0f07fe2d2309:0xf30e69b4f8a2b2cf,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJCSMt_gcPrjsRz7Ki-LRpDvM,gmaps_v2,supermarket,retail,N_A,1687847039
ChIJO-v0eI4FrjsRk9ZqHxBj4H4,Dandupalya Gate,13.076887130737305,77.80803680419922,0x3bae058e78f4eb3b:0x7ee063101f6ad693,N_A,N_A,1,https://www.google.com/maps/place/?q=place_id:ChIJO-v0eI4FrjsRk9ZqHxBj4H4,gmaps_v2,hospital,medical,N_A,1687847039
ChIJfaZWuWIFrjsRQonaLGQqr2M,Hoskote,13.067543983459473,77.77850341796875,0x3bae0562b956a67d:0x63af2a642cda8942,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJfaZWuWIFrjsRQonaLGQqr2M,gmaps_v2,hospital,medical,N_A,1687847039
ChIJqZdkUZ4PrjsRlPxCdU_Roxc,M.H.S Bedding Centre,13.051994323730469,77.7618408203125,0x3bae0f9e516497a9:0x17a3d14f7542fc94,N_A,N_A,2,https://www.google.com/maps/place/?q=place_id:ChIJqZdkUZ4PrjsRlPxCdU_Roxc,gmaps_v2,hospital,medical,N_A,1687847039
ChIJ2VThnCMQrjsRuWL2vs6J-Hg,Govt Primary Health Center (PHC),13.037015914916992,77.73682403564453,0x3bae10239ce154d9:0x78f889cebef662b9,N_A,N_A,4,https://www.google.com/maps/place/?q=place_id:ChIJ2VThnCMQrjsRuWL2vs6J-Hg,gmaps_v2,hospital,medical,N_A,1687847039
ChIJiwi3tZUFrjsR7V5vtArcUYU,Zola Construction Solutions Pvt Ltd,13.068628311157227,77.78113555908203,0x3bae0595b5b7088b:0x8551dc0ab46f5eed,N_A,N_A,24,https://www.google.com/maps/place/?q=place_id:ChIJiwi3tZUFrjsR7V5vtArcUYU,gmaps_v2,hospital,medical,N_A,1687847039
ChIJB_NYvPcFrjsRm_5OywB9sng,School of nursing,13.076990127563477,77.73595428466797,0x3bae05f7bc58f307:0x78b27d00cb4efe9b,N_A,N_A,20,https://www.google.com/maps/place/?q=place_id:ChIJB_NYvPcFrjsRm_5OywB9sng,gmaps_v2,college,education,N_A,1687847039
ChIJy6p9KkAFrjsR_1J67mQJYgY,MVM ITI COLLEGE HOSKOTE,13.06934928894043,77.79821014404297,0x3bae05402a7daacb:0x6620964ee7a52ff,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJy6p9KkAFrjsR_1J67mQJYgY,gmaps_v2,college,education,N_A,1687847039
ChIJlbvr4eoPrjsRo0SPgJy-H0w,Narayana Girls Junior College,13.037757873535156,77.74732208251953,0x3bae0feae1ebbb95:0x4c1fbe9c808f44a3,narayanagroup,Narayana Group,0,https://www.google.com/maps/place/?q=place_id:ChIJlbvr4eoPrjsRo0SPgJy-H0w,gmaps_v2,college,education,N_A,1687847039
ChIJpY3r-HwFrjsR6s_hFJohVSA,Hoskote Town-IB Circle,13.069948196411133,77.78229522705078,0x3bae057cf8eb8da5:0x2055219a14e1cfea,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJpY3r-HwFrjsR6s_hFJohVSA,gmaps_v2,college,education,N_A,1687847039
ChIJ3SmTgbsFrjsRoaj1VD5lKsM,Maths Tuition Classes - Cuemath,13.067924499511719,77.74661254882812,0x3bae05bb819329dd:0xc32a653e54f5a8a1,cuemath,Cuemath,9,https://www.google.com/maps/place/?q=place_id:ChIJ3SmTgbsFrjsRoaj1VD5lKsM,gmaps_v2,tuition_center,education,N_A,1687847039
ChIJp2Jci2cPrjsR01bxKLpRfmM,DTDC,13.05205249786377,77.76181030273438,0x3bae0f678b5c62a7:0x637e51ba28f156d3,dtdc,DTDC,30,https://www.google.com/maps/place/?q=place_id:ChIJp2Jci2cPrjsR01bxKLpRfmM,gmaps_v2,service,other,N_A,1687847039
ChIJwYLe3N0PrjsRY5JTzC9Bfdk,Maths Tuition Classes - Cuemath,13.01476001739502,77.76117706298828,0x3bae0fdddcde82c1:0xd97d412fcc539263,cuemath,Cuemath,0,https://www.google.com/maps/place/?q=place_id:ChIJwYLe3N0PrjsRY5JTzC9Bfdk,gmaps_v2,tuition_center,education,N_A,1687847039
ChIJmx7vQJsPrjsR-589wXRKzY8,ANAND CHICKEN AND FISH CENTER,13.035053253173828,77.75175476074219,0x3bae0f9b40ef1e9b:0x8fcd4a74c13d9ffb,N_A,N_A,3,https://www.google.com/maps/place/?q=place_id:ChIJmx7vQJsPrjsR-589wXRKzY8,gmaps_v2,shopping_mall,retail,N_A,1687847039
ChIJU7EYrIcFrjsRA5MOmlV1zP0,Sagar Gift Center,13.078338623046875,77.7894515991211,0x3bae0587ac18b153:0xfdcc75559a0e9303,N_A,N_A,6,https://www.google.com/maps/place/?q=place_id:ChIJU7EYrIcFrjsRA5MOmlV1zP0,gmaps_v2,shopping_mall,retail,N_A,1687847039
ChIJ58DIhMsPrjsRbJIGgqsZoHs,MODREN TYRE CENTER. MOHAMMED RUFAITHULLA,13.055432319641113,77.76541900634766,0x3bae0fcb84c8c0e7:0x7ba019ab8206926c,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ58DIhMsPrjsRbJIGgqsZoHs,gmaps_v2,shopping_mall,retail,N_A,1687847039
ChIJI9pEUkgFrjsRJdQyo8VBJ5w,Sri Ganesh Genaral Store,13.080008506774902,77.7952651977539,0x3bae05485244da23:0x9c2741c5a332d425,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJI9pEUkgFrjsRJdQyo8VBJ5w,gmaps_v2,shopping_mall,retail,N_A,1687847039
ChIJ8_yok5IPrjsRXbcYhhtAeXE,Pavan enterprises,13.012500762939453,77.76248168945312,0x3bae0f9293a8fcf3:0x7179401b8618b75d,N_A,N_A,7,https://www.google.com/maps/place/?q=place_id:ChIJ8_yok5IPrjsRXbcYhhtAeXE,gmaps_v2,shopping_mall,retail,N_A,1687847039
ChIJ66jKQHcPrjsR_dGhJw1ULmE,Karnataka Complex (Kannamangala),13.029146194458008,77.75997924804688,0x3bae0f7740caa8eb:0x612e540d27a1d1fd,N_A,N_A,10,https://www.google.com/maps/place/?q=place_id:ChIJ66jKQHcPrjsR_dGhJw1ULmE,gmaps_v2,shopping_mall,retail,N_A,1687847039
ChIJU9QuOXwPrjsRQ4d2h3ES818,Arora Logistix Pvt. Ltd. Head Office,13.05430793762207,77.76223754882812,0x3bae0f7c392ed453:0x5ff3127187768743,N_A,N_A,2,https://www.google.com/maps/place/?q=place_id:ChIJU9QuOXwPrjsRQ4d2h3ES818,gmaps_v2,shopping_mall,retail,N_A,1687847039
ChIJ8QEdGLEarjsRVFpsW3UnkBM,Om sri Hadware shop,13.0800142288208,77.7373275756836,0x3bae1ab1181d01f1:0x139027755b6c5a54,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ8QEdGLEarjsRVFpsW3UnkBM,gmaps_v2,shopping_mall,retail,N_A,1687847039
ChIJ__jPhI4FrjsR2dEwQ3HkEmw,Vishwas provision store,13.076696395874023,77.7896957397461,0x3bae058e84cff8ff:0x6c12e4714330d1d9,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ__jPhI4FrjsR2dEwQ3HkEmw,gmaps_v2,shopping_mall,retail,N_A,1687847039
ChIJc462624PrjsRB8fpffPtRaY,Karnataka Complex,13.0305814743042,77.75908660888672,0x3bae0f6eebb68e73:0xa645edf37de9c707,N_A,N_A,5,https://www.google.com/maps/place/?q=place_id:ChIJc462624PrjsRB8fpffPtRaY,gmaps_v2,shopping_mall,retail,N_A,1687847039
ChIJEUKyJwEFrjsRGl9RkQo3GCM,Ammas pastries,13.078660011291504,77.78697204589844,0x3bae050127b24211:0x2318370a91515f1a,N_A,N_A,220,https://www.google.com/maps/place/?q=place_id:ChIJEUKyJwEFrjsRGl9RkQo3GCM,gmaps_v2,coffee_shop,food,N_A,1687847039
ChIJEwZzen4RrjsRSCFXrARtXBE,Raghu manjula tea shop,13.041090965270996,77.7391357421875,0x3bae117e7a730613:0x115c6d04ac572148,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJEwZzen4RrjsRSCFXrARtXBE,gmaps_v2,coffee_shop,food,N_A,1687847039
ChIJL2h0pdEPrjsRdw67RSWMLgM,Shahid,13.012613296508789,77.76262664794922,0x3bae0fd1a574682f:0x32e8c2545bb0e77,N_A,N_A,1,https://www.google.com/maps/place/?q=place_id:ChIJL2h0pdEPrjsRdw67RSWMLgM,gmaps_v2,coffee_shop,food,N_A,1687847039
ChIJzT4vUn4FrjsRRlCCreT4mJU,Anushree Bakery And Juice Center,13.06917953491211,77.78778839111328,0x3bae057e522f3ecd:0x9598f8e4ad825046,N_A,N_A,105,https://www.google.com/maps/place/?q=place_id:ChIJzT4vUn4FrjsRRlCCreT4mJU,gmaps_v2,coffee_shop,food,N_A,1687847039
ChIJbUFzX5IPrjsRmv7CPdBcO7k,ATZSPACE Properties,13.063078880310059,77.7735366821289,0x3bae0f925f73416d:0xb93b5cd03dc2fe9a,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJbUFzX5IPrjsRmv7CPdBcO7k,gmaps_v2,coffee_shop,food,N_A,1687847039
ChIJ20z2hvkRrjsR8oBoJN6YfGc,TRAVEL WITH MEMORIES,13.035301208496094,77.73833465576172,0x3bae11f986f64cdb:0x677c98de246880f2,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ20z2hvkRrjsR8oBoJN6YfGc,gmaps_v2,coffee_shop,food,N_A,1687847039
ChIJHUNiK_wFrjsRFAzqv0xX0W0,SNR Fitness Centre,13.07564640045166,77.7915267944336,0x3bae05fc2b62431d:0x6dd1574cbfea0c14,N_A,N_A,4,https://www.google.com/maps/place/?q=place_id:ChIJHUNiK_wFrjsRFAzqv0xX0W0,gmaps_v2,gym_fitness,leisure,N_A,1687847039
ChIJVXPsiEMRrjsR013QcjAUoUI,Ratna Enterprises,13.040703773498535,77.74051666259766,0x3bae114388ec7355:0x42a1143072d05dd3,N_A,N_A,3,https://www.google.com/maps/place/?q=place_id:ChIJVXPsiEMRrjsR013QcjAUoUI,gmaps_v2,gym_fitness,leisure,N_A,1687847039
ChIJ4VX4SoMFrjsRyRNjFHiyqN4,Art of Living Yoga and Meditation Centre,13.078490257263184,77.79541015625,0x3bae05834af855e1:0xdea8b278146313c9,artofliving,Art of Living,1,https://www.google.com/maps/place/?q=place_id:ChIJ4VX4SoMFrjsRyRNjFHiyqN4,gmaps_v2,gym_fitness,leisure,wellness_centre,1687847039
ChIJ6c7hyqEFrjsRsVkc6mzAu9U,Lost in Motion Dance class,13.072405815124512,77.75151062011719,0x3bae05a1cae1cee9:0xd5bbc06cea1c59b1,N_A,N_A,2,https://www.google.com/maps/place/?q=place_id:ChIJ6c7hyqEFrjsRsVkc6mzAu9U,gmaps_v2,gym_fitness,leisure,N_A,1687847039
ChIJrQYyniUPrjsRugyBIFz3BLU,Errappa garden,13.04488754272461,77.75363159179688,0x3bae0f259e3206ad:0xb504f75c20810cba,N_A,N_A,20,https://www.google.com/maps/place/?q=place_id:ChIJrQYyniUPrjsRugyBIFz3BLU,gmaps_v2,museum,leisure,N_A,1687847039
ChIJI9ridXkFrjsRBPhgapMrJCc,Hoskote Flower Market,13.075379371643066,77.78633880615234,0x3bae057975e2da23:0x27242b936a60f804,N_A,N_A,1,https://www.google.com/maps/place/?q=place_id:ChIJI9ridXkFrjsRBPhgapMrJCc,gmaps_v2,supermarket,retail,N_A,1687847039
ChIJzSqfCM4FrjsRAbyZu3qM7OI,Diksuchi pu collage,13.094722747802734,77.81412506103516,0x3bae05ce089f2acd:0xe2ec8c7abb99bc01,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJzSqfCM4FrjsRAbyZu3qM7OI,gmaps_v2,college,education,N_A,1687847039
ChIJqSAVM1UPrjsRMyoSOMASgP0,"Take Agro India Pvt Ltd, Bangalore.",13.038366317749023,77.7448501586914,0x3bae0f55331520a9:0xfd8012c038122a33,N_A,N_A,5,https://www.google.com/maps/place/?q=place_id:ChIJqSAVM1UPrjsRMyoSOMASgP0,gmaps_v2,college,education,N_A,1687847039
ChIJceVT2H8FrjsR8ijq38EHXW4,"Govt. First Grade College, Hoskote.",13.067106246948242,77.78881072998047,0x3bae057fd853e571:0x6e5d07c1dfea28f2,N_A,N_A,136,https://www.google.com/maps/place/?q=place_id:ChIJceVT2H8FrjsR8ijq38EHXW4,gmaps_v2,college,education,N_A,1687847039
ChIJMzoB7e4FrjsRtK9_KSFWtQw,Bharath Construction Company,13.083366394042969,77.82133483886719,0x3bae05eeed013a33:0xcb55621297fafb4,N_A,N_A,26,https://www.google.com/maps/place/?q=place_id:ChIJMzoB7e4FrjsRtK9_KSFWtQw,gmaps_v2,college,education,N_A,1687847039
ChIJrwYvPn4FrjsRoDnzOY7nSPQ,Sanskruti Academy | Spoken English Classes,13.068085670471191,77.78679656982422,0x3bae057e3e2f06af:0xf448e78e39f339a0,N_A,N_A,73,https://www.google.com/maps/place/?q=place_id:ChIJrwYvPn4FrjsRoDnzOY7nSPQ,gmaps_v2,college,education,N_A,1687847039
ChIJ80Umm7YarjsRAAAA0Cvz6mY,Prashant A,13.083639144897461,77.73890686035156,0x3bae1ab69b2645f3:0x66eaf32bd0000000,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJ80Umm7YarjsRAAAA0Cvz6mY,gmaps_v2,restaurant,food,N_A,1687847039
19649555,The Verandah - Holiday Inn Express & Suites,13.054937,77.762861,19649555,N_A,N_A,32,,zomato,restaurant,food,N_A,1688639100
ChIJsU3jeY8FrjsRWcwttVuU2jc,Khan's Hotel,13.075826644897461,77.8031234741211,0x3bae058f79e34db1:0x37da945bb52dcc59,N_A,N_A,6,https://www.google.com/maps/place/?q=place_id:ChIJsU3jeY8FrjsRWcwttVuU2jc,gmaps_v2,restaurant,food,N_A,1687847039
ChIJ0zr2wxoPrjsRA5e4fmYMPYI,Rabin snacks counter,13.060684204101562,77.76251983642578,0x3bae0f1ac3f63ad3:0x823d0c667eb89703,N_A,N_A,1,https://www.google.com/maps/place/?q=place_id:ChIJ0zr2wxoPrjsRA5e4fmYMPYI,gmaps_v2,restaurant,food,N_A,1699615207
ChIJJU85gnoFrjsRnLpyXPBgqwE,Pavan Chicken Biriyani Center,13.07784652709961,77.78196716308594,0x3bae057a82394f25:0x1ab60f05c72ba9c,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJJU85gnoFrjsRnLpyXPBgqwE,gmaps_v2,restaurant,food,N_A,1687847039
ChIJqekQACAPrjsRtdA-qlRTXe8,SANTRUPTI BIRIYANI MANE,13.015348434448242,77.76193237304688,0x3bae0f200010e9a9:0xef5d5354aa3ed0b5,N_A,N_A,9,https://www.google.com/maps/place/?q=place_id:ChIJqekQACAPrjsRtdA-qlRTXe8,gmaps_v2,restaurant,food,N_A,1687847039
ChIJKZX_D4QFrjsROjdFX7PX7Po,Srinivas Tiffen,13.071435928344727,77.79293823242188,0x3bae05840fff9529:0xfaecd7b35f45373a,N_A,N_A,6,https://www.google.com/maps/place/?q=place_id:ChIJKZX_D4QFrjsROjdFX7PX7Po,gmaps_v2,restaurant,food,N_A,1699615207
ChIJN-6TIOEPrjsRj8Xd1b-TajI,Basaveshwara Khaanavali,13.045341491699219,77.74968719482422,0x3bae0fe12093ee37:0x326a93bfd5ddc58f,N_A,N_A,156,https://www.google.com/maps/place/?q=place_id:ChIJN-6TIOEPrjsRj8Xd1b-TajI,gmaps_v2,restaurant,food,N_A,1699615207
ChIJ5R_35NQPrjsR1wLZi6NMeGs,MEALFUL WRAPS - Meals in a Wrap | Order Food Online,13.012537956237793,77.76089477539062,0x3bae0fd4e4f71fe5:0x6b784ca38bd902d7,mealfulwraps,EatClub,0,https://www.google.com/maps/place/?q=place_id:ChIJ5R_35NQPrjsR1wLZi6NMeGs,gmaps_v2,restaurant,food,N_A,1699615207
ChIJt5q2_uYFrjsR_IJHcyPjqqs,Sri Lakshmi Venkateshwara Swamy Hotel Mr NAGARAJ,13.07852554321289,77.79133605957031,0x3bae05e6feb69ab7:0xabaae323734782fc,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJt5q2_uYFrjsR_IJHcyPjqqs,gmaps_v2,restaurant,food,N_A,1687847039
ChIJeWy_tGIFrjsRYwQp_jFRV_4,A 1 Kabab Center,13.067666053771973,77.77946472167969,0x3bae0562b4bf6c79:0xfe575131fe290463,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJeWy_tGIFrjsRYwQp_jFRV_4,gmaps_v2,restaurant,food,N_A,1687847039
ChIJr4fzYoUFrjsRvVubyoSFW-A,Rajanna Kabab Center,13.076961517333984,77.80231475830078,0x3bae058562f387af:0xe05b8584ca9b5bbd,N_A,N_A,0,https://www.google.com/maps/place/?q=place_id:ChIJr4fzYoUFrjsRvVubyoSFW-A,gmaps_v2,restaurant,food,N_A,1699615207
ChIJm3txZmwbrjsROV6YkOnTWMw,The Lassi Corner,13.065505027770996,77.74205780029297,0x3bae1b6c66717b9b:0xcc58d3e990985e39,N_A,N_A,13,https://www.google.com/maps/place/?q=place_id:ChIJm3txZmwbrjsROV6YkOnTWMw,gmaps_v2,restaurant,food,N_A,1699615207
