x_pixel,y_pixel,total_population,h3index_lvl11,f_0,f_1,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_5,f_50,f_55,f_60,f_65,f_70,f_75,f_80,m_0,m_1,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_5,m_50,m_55,m_60,m_65,m_70,m_75,m_80,h3index_lvl3,geometry
11532,26915,47.729717,8b61892aac94fff,0.33601263,1.2852468,1.6141974,1.9187568,2.2325764,2.242943,1.8900529,1.9475226,1.51114,1.4503353,1.4162582,1.2476606,1.0121185,0.91404456,0.77626514,0.5123157,0.3345637,,0.3659813,1.4023091,1.8062197,2.0569875,2.4955907,2.5170298,2.219852,2.0600502,1.7023526,1.5461386,1.5408205,1.2091488,1.0555773,0.87194836,0.75746363,0.48586875,0.32898012,0.28592956,836189fffffffff,"POLYGON ((77.79624970388998 13.07125014872, 77.79624970388998 13.072083482050001, 77.79541637055999 13.072083482050001, 77.79541637055999 13.07125014872, 77.79624970388998 13.07125014872))"
11486,26923,21.015121,8b61892ab292fff,0.14794444,0.5658868,0.71072185,0.84481764,0.98299056,0.98755497,0.8321795,0.8574831,0.6653463,0.63857436,0.6235704,0.5493378,0.44562995,0.4024486,0.3417851,0.22556967,0.14730649,,0.16113949,0.61742866,0.7952682,0.9056799,1.0987943,1.1082338,0.97738814,0.9070284,0.74953616,0.68075603,0.6784144,0.5323813,0.46476462,0.38391387,0.3335069,0.21392523,0.14484806,0.12589315,836189fffffffff,"POLYGON ((77.75791637070999 13.06458348208, 77.75791637070999 13.06541681541, 77.75708303738 13.06541681541, 77.75708303738 13.06458348208, 77.75791637070999 13.06458348208))"
11515,26903,20.11449,8b6189281a4bfff,0.14160408,0.541635,0.6802629,0.80861187,0.9408632,0.945232,0.7965153,0.8207345,0.636832,0.61120737,0.59684646,0.5257952,0.4265319,0.38520113,0.32713744,0.21590258,0.14099348,,0.15423363,0.5909679,0.76118594,0.86686575,1.051704,1.060739,0.9355009,0.86815643,0.7174138,0.6515813,0.6493401,0.50956535,0.4448465,0.36746073,0.31921402,0.20475718,0.1386404,0.12049783,836189fffffffff,"POLYGON ((77.78208303727999 13.081250148679999, 77.78208303727999 13.082083482009999, 77.78124970395 13.082083482009999, 77.78124970395 13.081250148679999, 77.78208303727999 13.081250148679999))"
11553,26910,18.842724,8b6189285ce1fff,0.13265097,0.50738937,0.63725233,0.7574862,0.8813758,0.88546836,0.74615455,0.7688424,0.5965674,0.57256293,0.55911005,0.4925511,0.39956382,0.36084622,0.30645373,0.20225184,0.13207896,,0.144482,0.5536032,0.7130589,0.81205696,0.98520863,0.9936723,0.87635255,0.81326604,0.6720543,0.61038417,0.60828465,0.4773474,0.41672048,0.34422752,0.2990313,0.19181113,0.12987468,0.11287919,836189fffffffff,"POLYGON ((77.81374970382 13.075416815370001, 77.81374970382 13.076250148700002, 77.81291637049 13.076250148700002, 77.81291637049 13.075416815370001, 77.81374970382 13.075416815370001))"
11472,26927,11.629154,8b61892f64e3fff,0.08278431,0.3166498,0.34135386,0.40676013,0.5851491,0.6757846,0.55570596,0.474362,0.3561612,0.32900646,0.33672756,0.28307036,0.23791178,0.17819694,0.13121581,0.07842924,0.05762262,,0.090955935,0.3485103,0.37569207,0.43321416,0.6624972,0.7615841,0.6972835,0.5705837,0.42122534,0.3610416,0.37015903,0.287168,0.25582677,0.18840614,0.13579498,0.07646359,0.054305535,0.047915317,836189fffffffff,"POLYGON ((77.74624970408999 13.06125014876, 77.74624970408999 13.06208348209, 77.74541637076 13.06208348209, 77.74541637076 13.06125014876, 77.74624970408999 13.06125014876))"
11447,26911,4.6693697,8b61892f27adfff,0.03323978,0.12714209,0.13706133,0.16332343,0.23495066,0.27134287,0.22312857,0.19046712,0.14300682,0.13210358,0.13520378,0.11365918,0.09552698,0.071550116,0.05268613,0.031491123,0.02313679,,0.036520876,0.13993481,0.15084891,0.17394534,0.2660077,0.30579334,0.27997518,0.22910231,0.16913155,0.14496641,0.14862727,0.11530447,0.10272026,0.07564935,0.054524772,0.030701868,0.021804906,0.019239089,836189fffffffff,"POLYGON ((77.72541637084 13.074583482040001, 77.72541637084 13.075416815370001, 77.72458303751 13.075416815370001, 77.72458303751 13.074583482040001, 77.72541637084 13.074583482040001))"
11525,26940,14.811972,8b61892ae26bfff,0.10427486,0.39885086,0.5009341,0.59544814,0.6928358,0.6960529,0.58654046,0.60437506,0.46895236,0.4500828,0.43950766,0.38718674,0.3140909,0.2836556,0.2408985,0.15898702,0.10382521,,0.11357505,0.43517882,0.56052446,0.6383453,0.77445716,0.78111035,0.68888706,0.63929576,0.5282914,0.4798135,0.4781631,0.37523535,0.32757747,0.27059188,0.23506382,0.15077974,0.10209246,0.08873257,836189fffffffff,"POLYGON ((77.79041637057999 13.050416815470001, 77.79041637057999 13.051250148800001, 77.78958303725 13.051250148800001, 77.78958303725 13.050416815470001, 77.79041637057999 13.050416815470001))"
11523,26906,53.379597,8b6189281b2cfff,0.37578726,1.4373845,1.8052737,2.1458845,2.4968517,2.5084455,2.113783,2.1780555,1.6900172,1.622015,1.583904,1.3953491,1.1319253,1.0222422,0.86815345,0.5729597,0.37416682,,0.4093034,1.5683037,2.0200262,2.300478,2.791,2.8149767,2.4826212,2.3039033,1.9038641,1.7291588,1.723211,1.3522786,1.1805284,0.9751629,0.8471264,0.54338217,0.36792228,0.31977573,836189fffffffff,"POLYGON ((77.78874970391999 13.078750148690002, 77.78874970391999 13.079583482020002, 77.78791637059 13.079583482020002, 77.78791637059 13.078750148690002, 77.78874970391999 13.078750148690002))"
11440,26915,5.781539,8b61892f2282fff,0.041156966,0.1574253,0.16970715,0.20222446,0.29091215,0.33597243,0.27627423,0.23583335,0.17706876,0.16356854,0.16740716,0.14073098,0.118279986,0.08859221,0.06523512,0.038991805,0.028647605,,0.045219567,0.17326504,0.18677871,0.21537633,0.32936648,0.37862843,0.34666076,0.28367084,0.20941597,0.1794951,0.1840279,0.14276816,0.12718658,0.09366781,0.0675117,0.038014565,0.026998488,0.023821533,836189fffffffff,"POLYGON ((77.71958303752999 13.07125014872, 77.71958303752999 13.072083482050001, 77.7187497042 13.072083482050001, 77.7187497042 13.07125014872, 77.71958303752999 13.07125014872))"
11545,26911,32.012627,8b6189285001fff,0.22536582,0.86202323,1.0826524,1.2869225,1.4974031,1.5043561,1.2676705,1.3062159,1.0135312,0.9727492,0.9498935,0.836814,0.6788343,0.6130555,0.520646,0.34361342,0.22439402,,0.24546601,0.94053763,1.2114431,1.3796347,1.6738087,1.6881881,1.488869,1.381689,1.1417788,1.0370051,1.0334381,0.81098384,0.7079824,0.58482134,0.5080357,0.32587528,0.22064906,0.19177479,836189fffffffff,"POLYGON ((77.80708303717999 13.074583482040001, 77.80708303717999 13.075416815370001, 77.80624970385 13.075416815370001, 77.80624970385 13.074583482040001, 77.80708303717999 13.074583482040001))"
11537,26906,42.657787,8b6189285290fff,0.30030674,1.1486719,1.442667,1.7148628,1.9953347,2.0045998,1.6892091,1.7405719,1.3505609,1.2962176,1.2657616,1.1150798,0.9045671,0.8169149,0.6937764,0.4578752,0.29901177,,0.32709083,1.2532947,1.6142844,1.8384048,2.2304003,2.2495613,1.9839627,1.8411419,1.5214546,1.3818405,1.3770874,1.0806603,0.94340783,0.77929205,0.67697287,0.4342386,0.29402152,0.25554568,836189fffffffff,"POLYGON ((77.80041637053999 13.078750148690002, 77.80041637053999 13.079583482020002, 77.79958303721 13.079583482020002, 77.79958303721 13.078750148690002, 77.80041637053999 13.078750148690002))"
11502,26933,28.313875,8b61892abd49fff,0.19932696,0.76242477,0.9575624,1.1382309,1.3243927,1.3305423,1.1212034,1.1552951,0.89642745,0.86035734,0.8401424,0.74012816,0.6004015,0.54222286,0.46049035,0.3039122,0.19846745,,0.21710478,0.8318675,1.0714725,1.2202312,1.4804162,1.4931341,1.3168445,1.222048,1.0098572,0.9171891,0.9140343,0.7172824,0.62618184,0.51725084,0.44933707,0.28822353,0.19515519,0.16961706,836189fffffffff,"POLYGON ((77.77124970399 13.056250148779998, 77.77124970399 13.057083482109999, 77.77041637066 13.057083482109999, 77.77041637066 13.056250148779998, 77.77124970399 13.056250148779998))"
11515,26933,26.038052,8b61892aab71fff,0.18330538,0.70114225,0.8805951,1.0467417,1.2179401,1.2235955,1.0310829,1.0624344,0.8243741,0.7912032,0.7726131,0.68063784,0.55214226,0.49863985,0.42347687,0.2794842,0.18251495,,0.19965424,0.7650034,0.98534924,1.122151,1.3614228,1.3731184,1.2109987,1.1238217,0.92868656,0.84346694,0.8405657,0.6596284,0.57585037,0.47567508,0.41322008,0.26505658,0.17946893,0.15598351,836189fffffffff,"POLYGON ((77.78208303727999 13.056250148779998, 77.78208303727999 13.057083482109999, 77.78124970395 13.057083482109999, 77.78124970395 13.056250148779998, 77.78208303727999 13.056250148779998))"
11471,26919,9.335228,8b618928da32fff,0.06645457,0.25418857,0.2740196,0.32652405,0.46972463,0.5424817,0.44608936,0.380791,0.28590608,0.2641078,0.27030587,0.22723289,0.19098213,0.14304642,0.105332635,0.06295856,0.046256185,,0.07301429,0.27976438,0.30158436,0.34775984,0.53181535,0.61135674,0.55973977,0.45803234,0.3381359,0.2898238,0.29714274,0.23052223,0.20536327,0.15124181,0.10900854,0.06138065,0.043593418,0.03846371,836189fffffffff,"POLYGON ((77.74541637076 13.0679168154, 77.74541637076 13.06875014873, 77.74458303743 13.06875014873, 77.74458303743 13.0679168154, 77.74541637076 13.0679168154))"
11490,26930,22.869337,8b61892ab04efff,0.16099794,0.6158164,0.7734306,0.91935796,1.0697222,1.0746894,0.9056047,0.9331409,0.7240514,0.6949173,0.6785895,0.5978072,0.484949,0.4379576,0.37194163,0.24547222,0.1603037,,0.17535721,0.6719059,0.8654367,0.9855902,1.1957437,1.2060161,1.0636256,0.9870577,0.81566954,0.74082077,0.7382726,0.5793546,0.50577193,0.41778752,0.36293304,0.23280038,0.15762836,0.13700101,836189fffffffff,"POLYGON ((77.76124970402999 13.058750148769999, 77.76124970402999 13.059583482099999, 77.7604163707 13.059583482099999, 77.7604163707 13.058750148769999, 77.76124970402999 13.058750148769999))"
11471,26925,9.7481785,8b61892f64d8fff,0.06939423,0.26543278,0.28614104,0.34096807,0.49050325,0.5664788,0.46582243,0.39763555,0.29855335,0.2757908,0.28226304,0.2372847,0.19943036,0.14937419,0.1099921,0.06574358,0.04830236,,0.07624413,0.29213995,0.31492516,0.36314327,0.5553406,0.6384005,0.58450025,0.47829375,0.35309356,0.30264437,0.3102871,0.24071956,0.21444766,0.1579321,0.11383061,0.06409587,0.045521803,0.04016518,836189fffffffff,"POLYGON ((77.74541637076 13.06291681542, 77.74541637076 13.06375014875, 77.74458303743 13.06375014875, 77.74458303743 13.06291681542, 77.74541637076 13.06291681542))"
11492,26972,19.976118,8b618921a583fff,0.14220373,0.5439289,0.5863646,0.69871706,1.0051469,1.160837,0.95457053,0.814841,0.61180013,0.5651548,0.5784178,0.48624748,0.40867576,0.3060999,0.22539751,0.13472275,0.09898194,,0.15624064,0.5986577,0.6453495,0.7441588,1.1380125,1.3082201,1.197767,0.9801269,0.7235648,0.6201835,0.63584507,0.49328622,0.4394495,0.3236369,0.23326345,0.13134624,0.09328398,0.08230711,836189fffffffff,"POLYGON ((77.76291637069 13.02375014891, 77.76291637069 13.02458348224, 77.76208303736 13.02458348224, 77.76208303736 13.02375014891, 77.76291637069 13.02375014891))"
11537,26916,34.03776,8b6189285ad8fff,0.23962258,0.9165553,1.1511416,1.3683338,1.5921297,1.5995226,1.347864,1.3888477,1.0776478,1.0342858,1.0099843,0.88975126,0.72177774,0.6518377,0.5535823,0.36535057,0.2385893,,0.26099432,1.0000365,1.2880796,1.4669111,1.7796947,1.7949836,1.5830556,1.4690952,1.2140083,1.1026065,1.0988139,0.86228704,0.75276977,0.6218174,0.5401743,0.34649032,0.23460744,0.20390657,836189fffffffff,"POLYGON ((77.80041637053999 13.07041681539, 77.80041637053999 13.07125014872, 77.79958303721 13.07125014872, 77.79958303721 13.07041681539, 77.80041637053999 13.07041681539))"
11515,26910,49.76734,8b61892aa61cfff,0.35035732,1.3401152,1.6831088,2.0006702,2.327887,2.3386962,1.9707409,2.0306642,1.5756519,1.5122514,1.4767196,1.3009244,1.0553267,0.95306593,0.8094046,0.5341869,0.34884652,,0.3816054,1.4621749,1.8833288,2.144802,2.6021297,2.624484,2.3146195,2.1479957,1.7750276,1.6121447,1.6065995,1.2607684,1.1006408,0.9091726,0.78980047,0.50661093,0.34302458,0.29813614,836189fffffffff,"POLYGON ((77.78208303727999 13.075416815370001, 77.78208303727999 13.076250148700002, 77.78124970395 13.076250148700002, 77.78124970395 13.075416815370001, 77.78208303727999 13.075416815370001))"
11542,26904,26.006525,8b618928570afff,0.18308344,0.70029336,0.8795288,1.0454744,1.2164655,1.222114,1.0298345,1.061148,0.82337594,0.79024523,0.7716776,0.67981374,0.55147374,0.4980361,0.42296413,0.2791458,0.18229397,,0.19941251,0.7640771,0.9841562,1.1207923,1.3597744,1.3714559,1.2095324,1.1224611,0.9275621,0.8424457,0.83954793,0.65882975,0.5751531,0.47509912,0.41271976,0.26473564,0.17925163,0.15579465,836189fffffffff,"POLYGON ((77.80458303718999 13.080416815349999, 77.80458303718999 13.081250148679999, 77.80374970385999 13.081250148679999, 77.80374970385999 13.080416815349999, 77.80458303718999 13.080416815349999))"
11472,26911,5.354354,8b618928d054fff,0.03811597,0.1457935,0.15716787,0.18728255,0.26941732,0.31114817,0.25586095,0.21840814,0.16398554,0.15148282,0.1550378,0.13033268,0.10954054,0.08204633,0.060415044,0.036110785,0.026530897,,0.04187839,0.16046287,0.17297804,0.19946265,0.30503032,0.3506524,0.32104677,0.26271102,0.1939427,0.1662326,0.1704305,0.13221933,0.11778905,0.08674691,0.06252341,0.03520575,0.025003629,0.022061413,836189fffffffff,"POLYGON ((77.74624970408999 13.074583482040001, 77.74624970408999 13.075416815370001, 77.74541637076 13.075416815370001, 77.74541637076 13.074583482040001, 77.74624970408999 13.074583482040001))"
11459,26899,7.376319,8b61892898f6fff,0.052509706,0.2008495,0.21651918,0.25800607,0.37115738,0.42864707,0.35248172,0.30088562,0.22591141,0.20868729,0.21358475,0.17955023,0.15090634,0.113029495,0.08322958,0.049747303,0.036549762,,0.057692934,0.22105847,0.23829974,0.27478576,0.42021894,0.4830693,0.4422837,0.3619186,0.26718128,0.22900704,0.23479016,0.18214934,0.16226974,0.11950515,0.086134136,0.048500504,0.03444575,0.030392466,836189fffffffff,"POLYGON ((77.7354163708 13.084583482, 77.7354163708 13.08541681533, 77.73458303747 13.08541681533, 77.73458303747 13.084583482, 77.7354163708 13.084583482))"
11525,26921,62.757965,8b61892aac48fff,0.44181007,1.6899215,2.1224458,2.5228994,2.9355285,2.9491591,2.4851577,2.5607224,1.9869397,1.90699,1.8621833,1.6405009,1.3307955,1.201842,1.0206811,0.67362416,0.43990493,,0.48121473,1.843842,2.3749287,2.7046537,3.281356,3.3095455,2.918798,2.7086806,2.2383578,2.032958,2.0259655,1.5898631,1.3879379,1.1464913,0.99595976,0.6388501,0.43256328,0.37595776,836189fffffffff,"POLYGON ((77.79041637057999 13.06625014874, 77.79041637057999 13.06708348207, 77.78958303725 13.06708348207, 77.78958303725 13.06625014874, 77.79041637057999 13.06625014874))"
11559,26900,14.487639,8b61892842e2fff,0.101991594,0.39011738,0.48996538,0.58240986,0.67766505,0.6808117,0.5736972,0.5911413,0.45868388,0.4402275,0.42988393,0.37870866,0.30721337,0.2774445,0.23562363,0.15550573,0.10155179,,0.11108814,0.42564985,0.54825085,0.6243677,0.75749916,0.7640067,0.6738028,0.62529737,0.5167236,0.46930718,0.4676929,0.36701897,0.32040465,0.26466683,0.22991672,0.14747816,0.09985698,0.08678963,836189fffffffff,"POLYGON ((77.8187497038 13.08375014867, 77.8187497038 13.084583482, 77.81791637047 13.084583482, 77.81791637047 13.08375014867, 77.8187497038 13.08375014867))"
11469,26921,9.1240835,8b618928da28fff,0.064951494,0.24843931,0.26782182,0.3191387,0.4591004,0.5302118,0.4359997,0.37217826,0.27943945,0.25813422,0.26419207,0.22209333,0.18666248,0.139811,0.10295022,0.06153456,0.04520996,,0.07136285,0.27343667,0.29476312,0.3398942,0.5197867,0.597529,0.54707956,0.44767255,0.33048794,0.28326857,0.29042196,0.22530828,0.20071836,0.14782101,0.10654298,0.05999234,0.04260742,0.037593737,836189fffffffff,"POLYGON ((77.7437497041 13.06625014874, 77.7437497041 13.06708348207, 77.74291637077 13.06708348207, 77.74291637077 13.06625014874, 77.7437497041 13.06625014874))"
11459,26900,8.410981,8b618928981afff,0.05987514,0.22902228,0.24688992,0.2941961,0.4232189,0.48877257,0.4019237,0.34309027,0.25759956,0.23795946,0.24354388,0.2047354,0.17207368,0.12888393,0.094904035,0.056725264,0.04167653,,0.06578541,0.25206593,0.2717256,0.31332943,0.47916225,0.5508285,0.504322,0.41268423,0.3046583,0.2611294,0.26772374,0.20769908,0.18503101,0.13626792,0.098216005,0.055303577,0.039277393,0.03465556,836189fffffffff,"POLYGON ((77.7354163708 13.08375014867, 77.7354163708 13.084583482, 77.73458303747 13.084583482, 77.73458303747 13.08375014867, 77.7354163708 13.08375014867))"
11532,26924,31.326162,8b61892aad29fff,0.22053318,0.8435384,1.0594366,1.2593262,1.4652935,1.4720975,1.2404872,1.278206,0.99179757,0.95189,0.92952436,0.8188697,0.66427773,0.5999094,0.5094815,0.33624512,0.21958221,,0.24020235,0.92036915,1.1854655,1.3500504,1.6379163,1.6519873,1.4569423,1.3520606,1.117295,1.014768,1.0112776,0.79359347,0.69280076,0.5722807,0.49714163,0.31888735,0.21591757,0.18766245,836189fffffffff,"POLYGON ((77.79624970388998 13.06375014875, 77.79624970388998 13.06458348208, 77.79541637055999 13.06458348208, 77.79541637055999 13.06375014875, 77.79624970388998 13.06375014875))"
11520,26903,31.830542,8b6189281a2efff,0.22408396,0.85712016,1.0764945,1.2796025,1.4888861,1.4957995,1.2604601,1.2987863,1.0077664,0.96721625,0.94449055,0.83205426,0.6749732,0.60956854,0.5176846,0.34165895,0.22311768,,0.24406983,0.93518794,1.2045525,1.3717874,1.6642883,1.6785858,1.4804004,1.37383,1.1352844,1.0311067,1.02756,0.80637103,0.7039555,0.5814949,0.505146,0.32402173,0.21939404,0.19068399,836189fffffffff,"POLYGON ((77.78624970393 13.081250148679999, 77.78624970393 13.082083482009999, 77.7854163706 13.082083482009999, 77.7854163706 13.081250148679999, 77.78624970393 13.081250148679999))"
11516,26910,58.59858,8b61892aa615fff,0.4125284,1.5779192,1.9817773,2.35569,2.7409716,2.753699,2.3204498,2.3910065,1.855252,1.7806011,1.7387642,1.531774,1.242595,1.1221879,0.9530338,0.6289786,0.4107495,,0.44932145,1.7216384,2.2175264,2.5253983,3.063879,3.0902,2.72535,2.5291586,2.090007,1.8982205,1.8916912,1.4844923,1.29595,1.0705057,0.9299509,0.5965093,0.40389445,0.35104054,836189fffffffff,"POLYGON ((77.78291637061 13.075416815370001, 77.78291637061 13.076250148700002, 77.78208303728 13.076250148700002, 77.78208303728 13.075416815370001, 77.78291637061 13.075416815370001))"
11477,26925,12.062663,8b61892f64b4fff,0.085870326,0.32845378,0.35407877,0.42192322,0.60696214,0.7009764,0.57642144,0.49204513,0.36943808,0.3412711,0.34928003,0.29362258,0.24678059,0.18483971,0.13610724,0.081352904,0.059770662,,0.094346575,0.361502,0.38969702,0.4493634,0.68719363,0.7899743,0.7232767,0.5918538,0.43692768,0.37450045,0.38395774,0.29787296,0.26536343,0.1954295,0.14085712,0.07931398,0.056329925,0.049701493,836189fffffffff,"POLYGON ((77.75041637073998 13.06291681542, 77.75041637073998 13.06375014875, 77.74958303740999 13.06375014875, 77.74958303740999 13.06291681542, 77.75041637073998 13.06291681542))"
11478,26960,8.539649,8b61892a9345fff,0.06079109,0.23252577,0.25066674,0.29869658,0.42969316,0.49624962,0.40807214,0.34833872,0.26154023,0.24159966,0.24726951,0.20786735,0.174706,0.13085555,0.09635584,0.057593025,0.04231408,,0.06679177,0.25592193,0.27588236,0.31812263,0.48649228,0.5592549,0.5120369,0.41899732,0.30931884,0.26512408,0.27181926,0.21087638,0.18786155,0.13835248,0.099718474,0.056149587,0.03987824,0.035185706,836189fffffffff,"POLYGON ((77.75124970406999 13.033750148869998, 77.75124970406999 13.034583482199999, 77.75041637074 13.034583482199999, 77.75041637074 13.033750148869998, 77.75124970406999 13.033750148869998))"
