id,name,lat,lng,brand_name,brand_id,number_of_votes,rating,cost_for_two
18874259,The Belgian Waffle Co.,13.0213686283,77.64183864,The Belgian Waffle Co.,zomato_the_belgian_waffle_co.,1898,3.9,300
19824443,New Chickpete Donne Biryani,13.0260727405,77.631496042,New Chickpete Donne Biryani,zomato_new_chickpete_donne_biryani,0,3.6,300
58885,Taj Kabab Corner,13.0022174201,77.6341695338,N_A,N_A,16,3.6,300
19541141,IFC - Imperio Fried Chicken,13.0240295446,77.6431267709,IFC - Imperio Fried Chicken,zomato_ifc_-_imperio_fried_chicken,1677,3.8,400
19778885,B Track,13.0145460208,77.6350952312,N_A,N_A,206,3.9,500
20367393,Narmada Chain of Restaurants,13.0189285419,77.6368597531,Narmada Chain of Restaurants,zomato_narmada_chain_of_restaurants,427,4.1,800
20106243,Cafe Stone,12.9814221,77.6127437,N_A,N_A,12,3.6,800
56738,Sreeraj Lassi Bar,13.0148053918,77.633914724,Sreeraj Lassi Bar,zomato_sreeraj_lassi_bar,2188,4.0,300
18426352,Lassi Shop,13.0150206629,77.6324938238,Lassi Shop,zomato_lassi_shop,30,3.8,300
19715685,Red King Chilli Restaurant,13.0157167209,77.6545944762,N_A,N_A,4,3.9,350
19368071,Domino's Pizza,13.0226219999,77.6492740586,Domino's Pizza,zomato_domino's_pizza,2571,4.0,400
19465395,Cafe Mayonnaise,13.0235621061,77.6585018635,N_A,N_A,28,3.9,400
55210,Subway,13.0223142924,77.6384500042,Subway,zomato_subway,5817,4.0,400
18430357,Malabar Food Court,13.0296776089,77.6309344545,N_A,N_A,3850,3.9,400
20211949,Baba Ganoush Cafe,12.9950783,77.6142918,N_A,N_A,118,4.0,500
20312491,Hyderabadi Handi Biryani,13.0227193832,77.6374816895,N_A,N_A,156,3.8,500
56220,Delicacy,13.00878491,77.6510882378,N_A,N_A,11300,4.0,700
18627637,Mani's Dum Biryani,13.0256872947,77.6383909956,Mani's Dum Biryani,zomato_mani's_dum_biryani,5657,4.0,750
50714,Nandhini Deluxe,12.9960136874,77.6130320504,Nandhini Deluxe,zomato_nandhini_deluxe,6486,3.9,800
18366363,Sherlock's Pub,13.0229950376,77.6395580918,N_A,N_A,1145,3.8,1500
57482,Sangam Mess,13.0192469959,77.6377070323,N_A,N_A,4609,4.1,300
19050179,Arabian Hot Spot,13.0201074,77.6395511,N_A,N_A,1784,4.1,1200
18387418,Vera Italiano,13.0221356128,77.6395621151,N_A,N_A,1372,4.1,1200
52401,Chung Wah,13.0229773984,77.6397592574,N_A,N_A,2891,4.1,800
56164,Cafe Coffee Day,13.0188393268,77.6567195356,Cafe Coffee Day,zomato_cafe_coffee_day,126,3.7,600
18682498,Savoury Restaurant,13.0177949983,77.6362147182,Savoury Restaurant,zomato_savoury_restaurant,9823,3.6,800
19476828,DVG Benne Dosa,13.0215375089,77.6575148106,DVG Benne Dosa,zomato_dvg_benne_dosa,790,3.7,200
50019,Amma's Pastries,13.0209475699,77.62869481,Amma's Pastries,zomato_amma's_pastries,1152,4.1,400
19697844,Drip The Cafe Bar,12.9782648087,77.6330795288,N_A,N_A,8,3.4,300
18280576,A2B - Adyar Ananda Bhavan,13.0222342622,77.6384496689,A2B - Adyar Ananda Bhavan,zomato_a2b_-_adyar_ananda_bhavan,414,3.6,500
19861703,Daily Sushi,13.0176656411,77.6434107497,N_A,N_A,262,3.6,800
18346320,Five Star Chicken,13.015403512,77.6141337678,Five Star Chicken,zomato_five_star_chicken,493,3.8,300
54531,Kamat Hotel,12.9820078398,77.6057203487,N_A,N_A,72,2.8,500
57920,M.M.A Kabab and Rolls,12.9822371878,77.6339546219,M.M.A Kabab and Rolls,zomato_m.m.a_kabab_and_rolls,5862,3.2,500
54543,Hotel Zam Zam,13.0094901926,77.6234246045,N_A,N_A,3749,3.4,500
19223833,Minerva Classic,13.0195524206,77.6552788541,N_A,N_A,44,3.2,400
52803,Venky's Xprs,13.0211693688,77.6420032606,N_A,N_A,171,3.5,400
18928157,Biswal's Food Circle,13.0092380029,77.657937929,N_A,N_A,61,3.5,400
18959024,7 Star Cafe,13.0252848626,77.6298069209,N_A,N_A,122,3.7,400
18455611,Sultan - Palace Darbar Restaurant,13.0191186194,77.6187049225,N_A,N_A,14500,3.4,400
57563,Vinay Upahar,12.9856884901,77.6058598235,N_A,N_A,1021,3.8,100
19571494,Sharmaji,12.9890943335,77.6070245728,N_A,N_A,37,3.8,100
51067,Fujan,13.0006,77.61508,N_A,N_A,806,3.5,600
18903614,Chai Point,13.0223159257,77.638345398,Chai Point,zomato_chai_point,4132,3.6,550
19586174,Taco Bell,13.0233523954,77.637257427,N_A,N_A,1819,3.5,600
56549,Davis Bar And Restaurant,13.0128695762,77.6352534816,N_A,N_A,34,3.0,600
52256,Kartik,13.0095669602,77.6577568799,N_A,N_A,7,3.4,700
18792269,Just Bake,12.9962577235,77.6135748625,N_A,N_A,658,3.6,250
18565087,Chai Resto,13.0216237457,77.6408455521,Chai Resto,zomato_chai_resto,1230,3.7,250
19613651,Malabar Hut Restaurant,13.0275099904,77.6413461193,N_A,N_A,704,3.7,250
20183520,Panda’s Kitchen,13.0160094706,77.6394474506,N_A,N_A,15,3.5,250
51765,Amma's Pastries,12.9882981707,77.6175733656,Amma's Pastries,zomato_amma's_pastries,664,4.2,400
20312387,Koriken,13.0016743139,77.6236733794,N_A,N_A,17,3.9,400
19168677,Kunafa World,12.9953325415,77.6141421497,Kunafa World,zomato_kunafa_world,963,4.1,400
19907907,The Grand Hyderabad Biryani Restaurant,13.000621256,77.6164005697,N_A,N_A,198,3.9,400
19698708,Chickstar,12.9951260738,77.614335604,N_A,N_A,62,3.9,400
20040085,Green Onion,12.9944462,77.6157122,Green Onion,zomato_green_onion,210,3.9,400
19022198,Healthy Fuel,13.0222688875,77.6401273906,N_A,N_A,62,4.0,400
56440,29 Degrees North,13.0137247865,77.6605319604,N_A,N_A,5138,3.9,400
18375490,Srinidhi Veg Food Court,13.0186697911,77.6431690156,Srinidhi Veg Food Court,zomato_srinidhi_veg_food_court,5093,4.0,400
19347417,Frost & Feather,13.024823,77.637032,N_A,N_A,157,3.9,400
20328285,Food Adda,13.0211833,77.6417718,N_A,N_A,15,3.9,400
20255058,Lhenzom Tibetan Restaurant,13.0083465165,77.6521477103,N_A,N_A,227,4.1,400
51081,Yuan Restaurant,13.0233955135,77.6295772567,N_A,N_A,3431,3.7,400
57652,Thanco's Natural Ice Cream,13.0131857887,77.6499778032,Thanco's Natural Ice Cream,zomato_thanco's_natural_ice_cream,800,3.8,400
18574251,Donne Biryani Kuteera,13.0115714018,77.660546042,N_A,N_A,8717,3.9,400
51022,The Sanctuary,12.9998780529,77.6252535358,N_A,N_A,65,3.7,450
19987701,Tawa Mafia,13.0148687645,77.6337490976,N_A,N_A,22,3.7,450
55529,Pooja Dosa Camp,13.0124334766,77.6464788616,N_A,N_A,184,4.1,200
54382,Taj Hotel,12.9853425126,77.6072015986,N_A,N_A,1834,3.7,500
19700684,Smileys Resto Cafe,12.9909006367,77.6193556935,N_A,N_A,13,3.7,500
19918075,Naidu's Fish Curry,13.010451,77.643129,N_A,N_A,148,3.8,500
18513931,Kannur Restaurant,13.0152160075,77.6394675672,Kannur Restaurant,zomato_kannur_restaurant,6292,3.7,500
19654792,Olive Street Food Cafe,13.0156543888,77.6402433962,N_A,N_A,124,4.0,500
18946049,Lakeview Milkbar,13.0179508149,77.6431723684,Lakeview Milkbar,zomato_lakeview_milkbar,690,4.0,500
52517,Nava Durga Nellore Mess,13.0138541458,77.6639115438,N_A,N_A,3729,3.9,500
18799216,Mayonaise,13.0235601462,77.6585072279,N_A,N_A,1370,3.6,500
18260069,M.M.A Kabab and Rolls,13.0149331172,77.6496773958,N_A,N_A,17700,3.6,500
18752277,Float Brewery,13.0224518135,77.6434177905,N_A,N_A,2311,4.3,2200
18958572,Bhartiya Jalpan,12.9817115166,77.6095622778,Bhartiya Jalpan,zomato_bhartiya_jalpan,2099,3.9,700
52111,Hamza Hotel,12.9860481886,77.6049579307,N_A,N_A,3618,4.1,650
19821879,Big J's - Bar & Grill,12.9909117443,77.6193208247,N_A,N_A,111,3.8,700
18366665,Bucket Biryani,13.0002661522,77.6177943125,N_A,N_A,2333,4.1,700
18509783,Mani's Dum Biryani,12.9773633341,77.619291991,Mani's Dum Biryani,zomato_mani's_dum_biryani,4864,4.2,750
50361,Delicacy,12.998463184,77.6177061349,N_A,N_A,8463,3.9,700
51603,Zaks Mediterranean Cuisine,12.995205196,77.6141171464,N_A,N_A,431,4.1,700
20116509,Paris Panini - French Street Food,13.022962,77.639557,Paris Panini - French Street Food,zomato_paris_panini_-_french_street_food,360,4.1,700
18431400,The Red Lantern,13.0020707407,77.6615079492,N_A,N_A,422,4.1,700
18573754,Chaat Street,13.0223100459,77.639208734,Chaat Street,zomato_chaat_street,9738,4.1,350
19524892,Chaayos Chai+Snacks=Relax,13.0218791894,77.6397039369,Chaayos Chai+Snacks=Relax,zomato_chaayos_chai+snacks=relax,2416,3.9,350
19331796,Sriyanka Food Company,13.0189082306,77.6604273577,N_A,N_A,386,3.6,350
19507771,AL Bain Restaurant,13.0152663136,77.6392925531,N_A,N_A,1568,3.3,800
19357533,Dindigul Thalappakatti,13.0257313924,77.6369010285,Dindigul Thalappakatti,zomato_dindigul_thalappakatti,4878,3.5,900
53107,Nandini Deluxe,13.0178292975,77.6548822224,Nandini Deluxe,zomato_nandini_deluxe,7869,3.5,800
54734,Chung Wah,13.0218586102,77.6576425508,N_A,N_A,3020,3.4,800
56452,H3O,13.0146531665,77.6357983053,N_A,N_A,14,3.1,1400
19257486,Caravan Restaurant,13.0150670491,77.631695196,N_A,N_A,398,3.5,950
50956,Tamarind,13.0135581873,77.6620252803,N_A,N_A,426,3.2,900
19305098,Big Bang Pizza,12.9948082048,77.6150259376,N_A,N_A,1033,4.1,600
18503752,Samovar,13.0180363996,77.6361697912,N_A,N_A,4312,3.9,600
20098019,The Chocolate Room,13.02239,77.63898,N_A,N_A,43,3.5,600
20065546,Rigasto,13.021553,77.640854,Rigasto,zomato_rigasto,262,3.9,600
19954284,Bait Al Mandi Resturant,13.0156703953,77.6397961378,N_A,N_A,97,3.8,600
19063535,Writer's Cafe,13.021792,77.640584,N_A,N_A,335,4.0,600
53367,Pai Vihar,12.993349857,77.5958038867,Pai Vihar,zomato_pai_vihar,754,3.4,300
54373,Chaitanya Veg,12.9845496048,77.605294548,N_A,N_A,213,3.4,300
18208373,Bhaiyaji Food Court,12.9745467271,77.6140727475,N_A,N_A,11,2.9,300
20337148,Biggies Burger,12.9951881,77.6142152,N_A,N_A,179,3.5,300
52988,Bhagathram Sweets,12.9818515578,77.6096326353,N_A,N_A,1307,3.3,300
19122600,The Indian Samosa,13.000968519,77.662011534,The Indian Samosa,zomato_the_indian_samosa,303,3.3,300
19335980,Burgers Kingdom,13.0147674988,77.6527743414,Burgers Kingdom,zomato_burgers_kingdom,1978,3.0,300
56554,Navarang Fast Food,13.0192551623,77.6366847754,N_A,N_A,1153,3.3,300
18571454,Just Shawarma,13.0157736206,77.6392073929,Just Shawarma,zomato_just_shawarma,2294,3.3,300
18173069,Ambur Hot Dum Biryani,13.0125138366,77.6259210706,N_A,N_A,8,2.9,300
18687633,AB's - Absolute Barbecues,13.0268839563,77.6336441514,AB's - Absolute Barbecues,zomato_ab's_-_absolute_barbecues,4568,3.9,1400
54966,Cuppa,13.0036698356,77.6626411825,N_A,N_A,41,2.5,550
18375476,Banarasi Tadka,13.0012847467,77.6616990566,Banarasi Tadka,zomato_banarasi_tadka,601,3.5,200
58171,Arun Icecreams,13.0096277209,77.6433550939,N_A,N_A,12,2.6,200
19647908,Podhi Kitchen,13.0190153955,77.6352477819,N_A,N_A,373,3.3,400
20248895,Kitchen's Of Punjab,13.0018768341,77.6325712,N_A,N_A,5,2.8,700
50279,Chung's Chinese Corner,13.021871023,77.6398712397,Chung's Chinese Corner,zomato_chung's_chinese_corner,1639,3.5,1000
59014,The Rennan's  Cafe,13.0147312391,77.6342701167,N_A,N_A,144,3.5,250
18749831,S L V Food Joint,13.0240592699,77.6335167512,N_A,N_A,866,3.6,300
20194333,K C Das,13.0183376039,77.635943382,K C Das,zomato_k_c_das,23,3.6,300
59768,Pathaan Sir,12.995817021,77.6136271656,Pathaan Sir,zomato_pathaan_sir,9727,3.5,300
20151288,Popeyes,13.0145725747,77.6516913287,N_A,N_A,41,3.2,450
56194,Chaitra Restaurant,13.0130949757,77.6424478367,Chaitra Restaurant,zomato_chaitra_restaurant,4723,3.4,500
19353483,Charcoal Street,12.9972351719,77.6141847298,N_A,N_A,87,3.5,500
19879484,Udupi Shanthi Sagar,12.9958649003,77.613093143,N_A,N_A,595,3.7,600
51230,Little Imperial Restaurant,13.0227608275,77.6476529986,N_A,N_A,748,3.7,550
19147202,Blue Tokai Coffee Roasters,12.9807318,77.603401,Blue Tokai Coffee Roasters,zomato_blue_tokai_coffee_roasters,206,3.7,600
19610472,Reddy's Kitchen,13.0192414427,77.6565284282,N_A,N_A,581,3.3,700
54434,ibaco,12.9962600103,77.6125056669,ibaco,zomato_ibaco,354,4.0,200
19621473,New Lassi Corner,12.9750264089,77.6192561983,N_A,N_A,8,3.5,300
51748,KC Das - Sweet Bite,12.9944628934,77.6155154407,N_A,N_A,471,3.9,300
18333136,Just Shawarma,12.9910937134,77.6194351539,Just Shawarma,zomato_just_shawarma,1223,3.8,300
18622820,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",13.0215045167,77.6410302892,"Frozen Bottle - Milkshakes, Desserts And Ice Cream","zomato_frozen_bottle_-_milkshakes,_desserts_and_ice_cream",2683,3.7,350
18426385,MM Bar & Restaurant,12.9843277731,77.6031595096,N_A,N_A,14,3.5,700
19544862,The Cake Deluxe,13.0224691262,77.632820718,N_A,N_A,1521,3.6,300
18246527,Lassi Shop - Downtown,13.0008763947,77.6139198616,Lassi Shop - Downtown,zomato_lassi_shop_-_downtown,124,3.9,300
56728,Anand Sweets and Savouries,13.0007372282,77.6146510988,Anand Sweets and Savouries,zomato_anand_sweets_and_savouries,1743,4.2,300
50258,Altaf Chillies Restaurant,13.003833828,77.6227114722,Altaf Chillies Restaurant,zomato_altaf_chillies_restaurant,8134,4.0,300
18318988,Cream Stone Ice Cream,13.0005875,77.6153902,N_A,N_A,988,3.9,300
53762,Sreeraj Lassi Bar,12.9826635392,77.6107887179,Sreeraj Lassi Bar,zomato_sreeraj_lassi_bar,859,4.1,300
18727514,King Kong,12.9972270047,77.6141723245,N_A,N_A,698,4.0,300
55417,The Lassi Park,13.001012621,77.6162084565,N_A,N_A,50,3.9,300
18369818,Cream Chemistry,12.9968660157,77.6113322005,Cream Chemistry,zomato_cream_chemistry,344,4.0,300
20301829,Nimma Local - Chai Coffee Aur O,13.0217452,77.6478711,N_A,N_A,13,3.9,300
19012675,Padhaaro Saa,13.0101961266,77.6488549635,N_A,N_A,49,3.9,300
18435695,Raghavendra Bhavan,13.0085206326,77.655701302,N_A,N_A,9,3.8,300
19853548,King Of Taste,13.0224629197,77.637954466,King Of Taste,zomato_king_of_taste,312,4.0,300
20016867,Madurai Muniyadi Vilas,13.0191983,77.6300367,N_A,N_A,196,3.9,300
18936858,Amma's Biryani & Rice,13.0146080869,77.6351609454,Amma's Biryani & Rice,zomato_amma's_biryani_&_rice,25,3.4,300
19510806,Paratha Oye,13.01061557,77.6580867916,N_A,N_A,47,4.0,300
19331138,Lassi Corner,13.0219797989,77.6505487785,Lassi Corner,zomato_lassi_corner,56,3.7,300
18173061,Sri Krishna Bhavan,13.0229372201,77.6476198062,N_A,N_A,287,3.7,250
19298952,Kerala Mess Podi,13.0226409458,77.6478628814,N_A,N_A,795,3.5,250
20357214,Goli Vada Pav No. 1,13.0144519416,77.6353597641,Goli Vada Pav No. 1,zomato_goli_vada_pav_no._1,37,3.5,250
56540,Ruby Kabab Centre,13.0142098835,77.6372896135,N_A,N_A,14,3.1,250
19648211,Hyderabadi Biryani Zone,13.0006385702,77.6152354851,N_A,N_A,49,3.7,500
51791,Sagar Delicacy,12.9874726025,77.6185996458,Sagar Delicacy,zomato_sagar_delicacy,3891,4.0,500
19616096,Big Man Bistro,13.0107674711,77.6297073439,N_A,N_A,14,3.7,500
55742,Chick Baik,13.0157252745,77.6393589377,N_A,N_A,3165,4.0,500
19354533,Naatil Evideya,13.0206908,77.634138,N_A,N_A,2773,3.8,500
57084,Cake House - Story Cafe,13.0221339506,77.6399542768,N_A,N_A,93,3.8,500
18888615,Purvanchal Tokri,13.0235787653,77.6584834233,N_A,N_A,1576,3.8,500
51794,Momoz,13.0151944477,77.6309803873,Momoz,zomato_momoz,3207,3.9,500
18640698,Jingo Burgers,13.0165115495,77.6394196227,N_A,N_A,456,4.1,500
19153014,Sinclair's Barbeque,13.0067565986,77.6515757293,Sinclair's Barbeque,zomato_sinclair's_barbeque,16,3.8,500
19456819,Asia Kitchen By Mainland China,13.0255559817,77.6393891126,Asia Kitchen By Mainland China,zomato_asia_kitchen_by_mainland_china,321,3.5,650
52122,Royal Restaurant,12.985728021,77.6052543148,Royal Restaurant,zomato_royal_restaurant,22800,4.0,200
52027,Big Chicken,13.0198088,77.636773,N_A,N_A,2768,4.1,200
19668892,Delicious Momos,13.0176065156,77.6520843431,N_A,N_A,307,4.2,200
19839198,Zyng - Pan Asian Dining,12.9749943283,77.6200406626,N_A,N_A,285,4.1,800
18452387,UTSE Kitchen,12.9848524586,77.6118582487,N_A,N_A,977,3.9,800
52447,Elements Eatery,13.0012893202,77.5993259624,N_A,N_A,676,4.1,1100
19862174,Glen's Bake House,13.0225321703,77.6433282718,N_A,N_A,1754,4.2,800
19064896,Aroma's Hyderabad House,13.0226758977,77.6481213793,Aroma's Hyderabad House,zomato_aroma's_hyderabad_house,10400,4.1,800
18380226,Hotel Kandhasamy,13.024240888,77.6399047673,N_A,N_A,1734,4.0,900
54146,Hi Seoul,13.0201541226,77.6430815086,N_A,N_A,968,4.2,800
19080491,Sharief Bhai,13.0233262633,77.6396821439,Sharief Bhai,zomato_sharief_bhai,10300,4.1,1000
18435689,Manasa Fishland,13.0146574132,77.6426097751,N_A,N_A,2518,3.9,800
50731,Peking Orient,13.0163513,77.6347026,N_A,N_A,1350,3.9,800
18371246,China Pearl,13.0221555963,77.6396511918,N_A,N_A,1156,4.1,1100
18581084,Indira Canteen,12.99924298,77.613065578,N_A,N_A,4,3.9,100
19234533,Cane Fresh,12.9975487909,77.6101627573,N_A,N_A,82,3.9,100
19153647,Lassi And Juice,12.985610735,77.6053535566,N_A,N_A,22,3.7,100
18435697,Rajpurohit Sweets,13.002979237,77.6609594375,Rajpurohit Sweets,zomato_rajpurohit_sweets,3419,4.0,100
19060239,Sri Udupi Food Hub,13.0148854243,77.6333665475,Sri Udupi Food Hub,zomato_sri_udupi_food_hub,18900,3.7,550
19616856,Desi Parathe Gali,13.0010083741,77.661864683,N_A,N_A,49,3.7,200
19792715,Goli Vada Pav No. 1,12.982225753,77.6377955452,Goli Vada Pav No. 1,zomato_goli_vada_pav_no._1,196,3.5,250
51948,Kanti Sweets,13.0016891778,77.6615528762,Kanti Sweets,zomato_kanti_sweets,1124,4.0,400
18600942,Lassi Shop,12.974560776,77.6141156629,Lassi Shop,zomato_lassi_shop,351,4.1,300
18720160,Cafe Azzure,13.0235898715,77.6352464408,N_A,N_A,2965,4.1,900
18371258,Lassi Shop,13.0089456323,77.6507858187,Lassi Shop,zomato_lassi_shop,73,3.9,300
59329,Natural Ice Cream,13.0222342622,77.6396818087,Natural Ice Cream,zomato_natural_ice_cream,2247,4.5,300
18719727,Bangkok Bowl,13.0222159696,77.637401931,N_A,N_A,244,3.5,500
19716290,Chhotu Chai Point,13.0103882083,77.643012777,N_A,N_A,38,3.8,200
18439628,Curries & Chillies,13.0219389671,77.6505585015,Curries & Chillies,zomato_curries_&_chillies,370,4.3,400
19544801,Meghana Foods,13.0247243311,77.6415747777,Meghana Foods,zomato_meghana_foods,9617,4.3,150
53332,Just Bake,13.0085245527,77.6556057483,Just Bake,zomato_just_bake,35,2.8,300
19678960,Five Star Chicken,13.0019975643,77.632539086,Five Star Chicken,zomato_five_star_chicken,99,3.4,300
53333,Domino's Pizza,13.0085399063,77.6554981247,Domino's Pizza,zomato_domino's_pizza,7877,3.5,400
50212,Cafe Coffee Day,13.0077114653,77.658797577,Cafe Coffee Day,zomato_cafe_coffee_day,282,3.0,600
54976,Five Star Chicken,13.0142680297,77.637350969,Five Star Chicken,zomato_five_star_chicken,115,3.6,300
19193915,Sardarji Londonwaley,13.0219292939,77.6476994386,Sardarji Londonwaley,zomato_sardarji_londonwaley,10900,3.6,800
19497207,Kulfi Shulfi- Kulfis and Ice Cream,12.9956288484,77.613630183,Kulfi Shulfi- Kulfis and Ice Cream,zomato_kulfi_shulfi-_kulfis_and ice_cream,124,4.2,200
18140818,Baskin Robbins,12.9970198853,77.6143325865,Baskin Robbins,zomato_baskin_robbins,424,3.6,400
19470458,Ess Cafe,13.0218328045,77.6430784911,N_A,N_A,16,3.6,400
19720718,Mugil Soups,13.0146734197,77.6473257691,N_A,N_A,48,4.0,350
19893596,Five Star Chicken,13.0040014137,77.6606660709,Five Star Chicken,zomato_five_star_chicken,73,3.8,200
19677811,Udupi Thindi Mane,13.016293013,77.6601256058,N_A,N_A,44,3.9,300
19679267,Five Star Chicken,12.9820414906,77.6255894825,Five Star Chicken,zomato_five_star_chicken,99,3.5,300
19476915,Paddu Corner,13.0214927572,77.6575372741,N_A,N_A,89,3.4,200
19445565,Chandni Chowk,13.0156213959,77.6409186423,Chandni Chowk,zomato_chandni_chowk,136,3.4,150
19476847,Davanagere Butter Dosa,13.021542082,77.6573518664,N_A,N_A,45,3.5,200
19240238,Natural Juice Point,13.0048749485,77.6600427926,N_A,N_A,139,3.5,200
20106632,Kuteera,13.0241001013,77.6585716009,N_A,N_A,203,3.5,300
19683353,Ruchi Restaurant,13.0029129211,77.6609808952,N_A,N_A,59,4.0,350
19814570,Kolkata Famous Kati Rolls,13.0088848714,77.6559007913,N_A,N_A,29,3.9,200
18730400,Kolkata Famous Kati Roll -By Roll Point,13.0056749782,77.6511495933,N_A,N_A,95,3.9,200
19496064,Amul Ice Cream Parlour,13.0205591763,77.6566340402,N_A,N_A,61,4.3,300
18208399,Shree Chat Point Bangarpet Pani Puri,13.0185385,77.6534027,N_A,N_A,213,4.1,100
19007350,Kanti Bakes & Flakes,13.0097221286,77.6571024209,N_A,N_A,364,4.5,300
20003731,Lassi Shop,13.01624,77.61785,N_A,N_A,151,3.8,300
20106328,Biryani By Kilo,13.0083419109,77.662050633,Biryani By Kilo,zomato_biryani_by_kilo,1065,4.1,700
19536376,Haka,13.025557615,77.6393894479,Haka,zomato_haka,458,3.9,500
19779211,Senorita's Mexican Kitchen by Little Italy,13.0228304046,77.6429712027,Senorita's Mexican Kitchen by Little Italy,zomato_senorita's_mexican_kitchen_by_little_italy,11,3.8,500
18762459,Bucket Biryani,13.0092268961,77.6502694935,N_A,N_A,1338,4.0,700
19711827,Oh! Calcutta,13.0255406292,77.639384754,Oh! Calcutta,zomato_oh!_calcutta,0,4.1,500
19931904,The Mallu Kitchen,13.0186138,77.6572291,N_A,N_A,24,4.0,500
19451238,Five Star Chicken,13.025848986,77.630806379,Five Star Chicken,zomato_five_star_chicken,7,3.6,300
19265744,Punjabi Nawabi,13.0217452,77.6478711,Punjabi Nawabi,zomato_punjabi_nawabi,11500,3.5,800
19293654,McDonald's,12.9823972738,77.6074949652,McDonald's,zomato_mcdonald's,1976,3.5,400
18595570,Subway,13.0010717504,77.632660456,Subway,zomato_subway,713,3.5,400
19355218,McCafe by McDonald's,12.9824263507,77.607511729,McCafe by McDonald's,zomato_mccafe_by_mcdonald's,1,3.4,500
20069555,GOPIZZA,13.0009569,77.6325712,GOPIZZA,zomato_gopizza,76,3.6,500
18088641,Burger King,12.982717119,77.6066054776,Burger King,zomato_burger_king,10700,4.0,400
51567,Chulha Chauki Da Dhaba,13.0249814049,77.6315540448,N_A,N_A,7646,4.3,800
50113,Beijing Bites,12.9971257318,77.614200823,N_A,N_A,4727,4.0,800
54790,Sreeraj Lassi Bar,12.9843780855,77.603331171,Sreeraj Lassi Bar,zomato_sreeraj_lassi_bar,774,4.0,300
54264,Vijayalakshmi Veg,13.0009178833,77.6128007099,Vijayalakshmi Veg,zomato_vijayalakshmi_veg,15300,4.0,300
50274,Chung Wah,12.9961319486,77.6113281772,N_A,N_A,1515,3.9,800
54259,Vijayalakshmi Veg,13.011869976,77.616016008,Vijayalakshmi Veg,zomato_vijayalakshmi_veg,8586,3.8,300
20059220,Kanti Sweets,12.9968660157,77.6113322005,Kanti Sweets,zomato_kanti_sweets,0,4.0,400
56861,Just Bake,13.0212526658,77.6418262348,Just Bake,zomato_just_bake,214,3.5,300
