id,name,desc,num_units,default_units,lat,lng,url,source,final_num_units
ze57a9,Nacons Regalis,,0.0,40.0,13.008214,77.643599,https://www.commonfloor.com/nacons-regalis-bangalore/povp-ze57a9,commonfloor,0.0
9iad5a,Alpine Manor,,0.0,40.0,13.002341,77.616715,https://www.commonfloor.com/alpine-manor-bangalore/povp-9iad5a,commonfloor,0.0
s8b77f,Arka Iris Grand,,48.0,48.0,12.985816,77.598386,https://www.commonfloor.com/arka-iris-grand-bangalore/povp-s8b77f,commonfloor,48.0
jmbxjo,Highrise Fort,,96.0,96.0,13.0265715,77.6608341,https://www.commonfloor.com/highrise-fort-bangalore/povp-jmbxjo,commonfloor,96.0
ieefl5,UV Sukeerthi,,10.0,10.0,13.0235437,77.641355,https://www.commonfloor.com/uv-sukeerthi-bangalore/povp-ieefl5,commonfloor,10.0
kv3w8v,Keystone Manor,,8.0,8.0,13.004569511287544,77.61996174994162,https://www.commonfloor.com/keystone-manor-bangalore/povp-kv3w8v,commonfloor,8.0
jgqcao,White House,,0.0,40.0,12.995936,77.614079,https://www.commonfloor.com/white-house-bangalore/povp-jgqcao,commonfloor,0.0
i7mbfr,Shakeeb Garden,,6.0,6.0,13.022747835251037,77.62826495168638,https://www.commonfloor.com/shakeeb-garden-bangalore/povp-i7mbfr,commonfloor,6.0
y3ml23,Rajan Gruha,,7.0,7.0,13.014388333333333,77.64537833333334,https://www.commonfloor.com/rajan-gruha-bangalore/povp-y3ml23,commonfloor,7.0
wm9ct3,Sarma Greens,,16.0,16.0,13.004172,77.618675,https://www.commonfloor.com/sarma-greens-bangalore/povp-wm9ct3,commonfloor,16.0
674lva,Ishwerya Suncrest,,0.0,40.0,12.994462,77.616753,https://www.commonfloor.com/ishwerya-suncrest-bangalore/povp-674lva,commonfloor,0.0
pjpwew,Living Walls Athena,,0.0,40.0,13.024573,77.640776,https://www.commonfloor.com/living-walls-athena-bangalore/povp-pjpwew,commonfloor,0.0
xxuboh,Palacina Apartment,,9.0,9.0,13.013971,77.651319,https://www.commonfloor.com/palacina-apartment-bangalore/povp-xxuboh,commonfloor,9.0
a2sy5n,Gina Fernsbury,,0.0,40.0,12.991982,77.617701,https://www.commonfloor.com/gina-fernsbury-bangalore/povp-a2sy5n,commonfloor,0.0
4gvf3q,Regal Haven,,0.0,40.0,13.002849,77.61445,https://www.commonfloor.com/regal-haven-bangalore/povp-4gvf3q,commonfloor,0.0
rve3o5,Olive Garden,,24.0,24.0,13.02411,77.657195,https://www.commonfloor.com/olive-garden-bangalore/povp-rve3o5,commonfloor,24.0
d9rjmd,Royal Exotica,,8.0,8.0,12.9985564539103,77.61262584683527,https://www.commonfloor.com/royal-exotica-bangalore/povp-d9rjmd,commonfloor,8.0
g8nmed,BSR Koorla Residency,,64.0,64.0,12.985029,77.602323,https://www.commonfloor.com/bsr-koorla-residency-bangalore/povp-g8nmed,commonfloor,64.0
